"lon","lat","iso3c","subregion"
-123.658216969941,49.6398582735731,"CAN",NA
-125.683300540583,49.1855142074151,"CAN",NA
-125.532087354407,50.624039279009,"CAN",NA
-126.494673067244,50.7970781845833,"CAN",NA
-126.204654017159,49.4007991332543,"CAN",NA
-128.403961285218,52.5378207994895,"CAN",NA
-125.088153728022,50.3410983810122,"CAN",NA
-125.556339056603,50.6066552657808,"CAN",NA
-127.211247244485,50.0340864335339,"CAN",NA
-126.69106085522,50.7863179974049,"CAN",NA
-126.632255282104,50.6018772453429,"CAN",NA
-125.341602613208,50.3499409810379,"CAN",NA
-126.414565141963,50.8086277561122,"CAN",NA
-125.209831428417,50.2563587718779,"CAN",NA
-125.333388656728,50.1333102917468,"CAN",NA
-126.498940228972,50.8342878919287,"CAN",NA
-125.262342899269,50.4702511251723,"CAN",NA
-128.40076152459,52.8002124005054,"CAN",NA
-128.360011939951,52.5348242267602,"CAN",NA
-123.404058972216,48.7992885492969,"CAN",NA
-126.567150567263,50.7219587201334,"CAN",NA
-124.053466225462,49.8345286018756,"CAN",NA
-127.422577521942,50.9315519728985,"CAN",NA
-126.662137445541,50.7094509364923,"CAN",NA
-123.646003688126,48.3722627192086,"CAN",NA
-125.699754735252,50.4082210693027,"CAN",NA
-125.150529627685,50.1807494386297,"CAN",NA
-126.611722447295,50.7443543399817,"CAN",NA
-124.992376560609,48.9393566363688,"CAN",NA
-125.341361934617,50.4083323118931,"CAN",NA
-125.380128395491,50.3718304697301,"CAN",NA
-125.14589749813,50.153195500058,"CAN",NA
-123.724353408208,49.6465273525114,"CAN",NA
-125.867832987652,49.2592771077856,"CAN",NA
-125.907050684763,49.2475426761293,"CAN",NA
-126.047798370147,49.3240926887242,"CAN",NA
-125.336706579216,50.3010648385723,"CAN",NA
-125.152554686712,50.1449897042754,"CAN",NA
-125.711612650786,49.1289150890801,"CAN",NA
-126.663765664116,50.8375414138156,"CAN",NA
-126.596591258856,50.8314348041518,"CAN",NA
-125.295029158401,50.4602694624034,"CAN",NA
-127.446410557524,50.7344634915375,"CAN",NA
-127.215172526843,50.058480456763,"CAN",NA
-126.255363588879,50.6969075663658,"CAN",NA
-124.479523065615,49.7372157288134,"CAN",NA
-130.247801946536,53.7962693728831,"CAN",NA
-126.186452481068,50.6731574093614,"CAN",NA
-125.39632654311,50.453207315109,"CAN",NA
-125.815520861861,49.3055081019933,"CAN",NA
-126.339367713864,49.6440182870415,"CAN",NA
-125.748502321273,49.1278663820076,"CAN",NA
-124.101416953822,49.7948791440071,"CAN",NA
-126.42854355543,49.6563059657284,"CAN",NA
-125.273576268767,50.4863294422502,"CAN",NA
-125.255075131037,50.4835108874647,"CAN",NA
-125.731022821976,49.1415085950522,"CAN",NA
-126.480877939776,50.6293801905974,"CAN",NA
-125.305158791172,50.4232189215833,"CAN",NA
-125.809685315303,50.4751216048848,"CAN",NA
-126.757894344017,50.8524161096832,"CAN",NA
-126.715273998533,50.8511936090063,"CAN",NA
-127.835529958287,50.4696660325818,"CAN",NA
-127.176066008889,50.0414881264051,"CAN",NA
-127.875997740662,50.4853476469353,"CAN",NA
