iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
ABW,goats,mixed,meat,0.04869664630337606,0.2011649872482033,0.2453231551807358,0.4951847887323152
AFG,goats,mixed,meat,143.3953700991919,592.3637454979211,722.3948115828307,1458.1539271799436
AGO,goats,mixed,meat,166.00479933998065,685.7628990366958,836.2962183374339,1688.0639167141103
AIA,goats,mixed,meat,0,0,0,0
ALA,goats,mixed,meat,2.1535502946327468e-5,1.3767973561198705e-4,3.2508180062846653e-4,4.8429703918678106e-4
ALB,goats,mixed,meat,0,0,0,0
AND,goats,mixed,meat,0.010529408470462307,0.06683654746993706,0.20460167592837875,0.2819676318687781
ARE,goats,mixed,meat,94.90735800624809,305.99853462971674,478.12271035893247,879.0286029948974
ARG,goats,mixed,meat,305.5597707903285,1262.2620254310798,1539.3439334525365,3107.1657296739445
ARM,goats,mixed,meat,0,0,0,0
ASM,goats,mixed,meat,0,0,0,0
ATG,goats,mixed,meat,2.144080268738855,8.857157785218444,10.801411933193226,21.802649987150524
AUS,goats,mixed,meat,206.86742661958556,952.492657279476,3662.172569642286,4821.532653541348
AUT,goats,mixed,meat,0,0,0,0
AZE,goats,mixed,meat,19.893068484310223,64.13886060432516,100.21696969425805,184.24889878289343
BDI,goats,mixed,meat,9.426671679244507,38.941414493604505,47.489529870249406,95.85761604309842
BEL,goats,mixed,meat,0,0,0,0
BEN,goats,mixed,meat,26.820250031076938,110.79397997724476,135.1146097283473,272.728839736669
BES,goats,mixed,meat,1.2237673357173913,5.0553612860869555,6.165074739130435,12.444203360934782
BFA,goats,mixed,meat,426.49905789801863,1761.8600880421925,2148.609863466089,4336.9690094063
BGD,goats,mixed,meat,1511.5096713032374,6244.019800849645,7614.65829371908,15370.187765871964
BGR,goats,mixed,meat,0,0,0,0
BHR,goats,mixed,meat,0.9563158437595101,3.0833357179147933,4.817712059241864,8.857363620916168
BHS,goats,mixed,meat,0,0,0,0
BIH,goats,mixed,meat,2.957479922998251,18.77292041802416,57.468123728645374,79.19852406966778
BLM,goats,mixed,meat,0,0,0,0
BLR,goats,mixed,meat,1.6982679866258352,10.779937849614873,4.052608214140929,16.530814050381636
BLZ,goats,mixed,meat,0.018271655996419722,0.075479888750953,0.09204864481823538,0.1858001895656081
BMU,goats,mixed,meat,0,0,0,0
BOL,goats,mixed,meat,6.25835388582067,25.85314955351611,31.52823116282453,63.63973460216131
BRA,goats,mixed,meat,0,0,0,0
BRB,goats,mixed,meat,0.4618154256866714,1.9077513806703803,2.326526073988269,4.696092880345321
BRN,goats,mixed,meat,0.46230781266161247,1.9097854225819755,2.3290066129048483,4.701099848148436
BTN,goats,mixed,meat,3.301172023890033,13.637083423626331,16.630589541007723,33.568844988524084
BWA,goats,mixed,meat,13.929008795899941,57.540489736211335,70.17132894659919,141.64082747871046
CAF,goats,mixed,meat,514.3674843373379,2124.843008345678,2591.2719613971685,5230.482454080185
CAN,goats,mixed,meat,2.502614676142886,15.885614568967437,24.069112983284,42.457342228394324
CCK,goats,mixed,meat,0,0,0,0
CHE,goats,mixed,meat,0,0,0,0
CHL,goats,mixed,meat,0,0,0,0
CHN,goats,mixed,meat,7001.337573295264,28922.40206600562,35271.22203171418,71194.96167101506
CIV,goats,mixed,meat,61.38097132722056,253.5637102686189,309.22403691294994,624.1687185087894
CMR,goats,mixed,meat,113.82206774428467,470.1969549134177,573.4109206261192,1157.4299432838216
COD,goats,mixed,meat,281.81442541029963,1164.170422349852,1419.7200272559176,2865.7048750160693
COG,goats,mixed,meat,10.664606137043206,44.05529991121122,53.72597550147711,108.44588154973154
COK,goats,mixed,meat,0,0,0,0
COL,goats,mixed,meat,10.563458400193772,43.637460393747574,53.21641511432631,107.41733390826765
COM,goats,mixed,meat,4.282904000294857,17.692600908019052,21.576342570754946,43.551847479068854
CPV,goats,mixed,meat,0,0,0,0
CRI,goats,mixed,meat,0.3427113140374414,1.4157343955199087,1.7265053603901328,3.484951069947483
CUB,goats,mixed,meat,62.85528519133286,259.6540748458083,316.6513107875711,639.1606708247123
CUW,goats,mixed,meat,0.6877874809780525,2.8412379566851538,3.4649243374209195,6.9939497750841255
CXR,goats,mixed,meat,0.13257554446301761,0.6104258882093979,2.496417345344022,3.2394187780164376
CYM,goats,mixed,meat,0,0,0,0
CYP,goats,mixed,meat,0,0,0,0
CZE,goats,mixed,meat,0,0,0,0
DEU,goats,mixed,meat,9.932128934202622,63.04525167302419,35.319468724383306,108.29684933161012
DJI,goats,mixed,meat,9.918559665921673,40.97339509347996,49.96755499204873,100.85950975145036
DMA,goats,mixed,meat,1.0275795250813793,4.244912899580508,5.176723048268913,10.449215472930801
DNK,goats,mixed,meat,0.1004101545210134,0.6373642050200348,2.051480906810517,2.789255266351565
DOM,goats,mixed,meat,14.75713924305402,60.96148201160854,74.34327074586407,150.06189200052665
DZA,goats,mixed,meat,0,0,0,0
ECU,goats,mixed,meat,0,0,0,0
EGY,goats,mixed,meat,14.119645770943741,45.52429870732491,71.13171673019517,130.77566120846382
ERI,goats,mixed,meat,25.215353006279457,104.1641786657388,127.02948617773028,256.4090178497485
ESH,goats,mixed,meat,0,0,0,0
ESP,goats,mixed,meat,37.14494424915728,235.78151009540636,1370.4387491539726,1643.3652034985362
EST,goats,mixed,meat,0,0,0,0
ETH,goats,mixed,meat,1718.1640135061177,7097.705244710411,8655.738103305379,17471.607361521907
FIN,goats,mixed,meat,0.57631128475178806,3.658197575754423,2.1449985785340435,6.379507439040255
FJI,goats,mixed,meat,21.025116446587955,96.80726135124141,311.1022617232263,428.93463952105566
FLK,goats,mixed,meat,0.0125560066562643,0.05186864210648224,0.06325444159327104,0.12767909035601757
FRA,goats,mixed,meat,0,0,0,0
FRO,goats,mixed,meat,0.002994406404079612,0.019007315209774864,0.5430661488507105,0.565067870464565
FSM,goats,mixed,meat,0,0,0,0
