iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
ABW,chickens,industrial,eggs,0,0,0,0
AFG,chickens,industrial,eggs,12.89881661265066,31.84090750729886,25.806693138151708,70.54641725810123
AGO,chickens,industrial,eggs,16.66824748182782,34.00826312413233,28.163477047059992,78.83998765302015
AIA,chickens,industrial,eggs,0,0,0,0
ALA,chickens,industrial,eggs,0.02597053433178993,0.10920734248760892,0.0019960670121264134,0.13717394383152526
ALB,chickens,industrial,eggs,106.40326899551083,439.8180464020989,53.664923290431076,599.8862386880407
AND,chickens,industrial,eggs,0,0,0,0
ARE,chickens,industrial,eggs,124.35030139056632,244.31545361370712,294.0221160512861,662.6878710555595
ARG,chickens,industrial,eggs,1838.4641847819885,3055.9913195757726,1650.6296328576384,6545.085137215399
ARM,chickens,industrial,eggs,87.20306546707278,135.10426436700888,141.04949948986857,363.35682932395025
ASM,chickens,industrial,eggs,0.08769481875,0.569905875,0.3958875,1.05348819375
ATG,chickens,industrial,eggs,2.547195715816245,1.4543182928253957,2.2704447603500832,6.271958768991724
AUS,chickens,industrial,eggs,167.03271013408207,1085.5022472189714,754.0486767150815,2006.583634068135
AUT,chickens,industrial,eggs,136.68459323915485,489.06918059501135,263.7143124824253,889.4680863165916
AZE,chickens,industrial,eggs,544.5069933478164,843.6081505268436,797.6431264882347,2185.7582703628946
BDI,chickens,industrial,eggs,1.5836901276921649,3.231206557759833,2.7462973091298197,7.561193994581817
BEL,chickens,industrial,eggs,181.90542123311982,650.8731759739213,350.96174309407326,1183.7403403011144
BEN,chickens,industrial,eggs,32.0959284961731,65.48539567229273,39.16671271859881,136.74803688706464
BES,chickens,industrial,eggs,3.355603831168832,1.9158779220779223,2.825369162790698,8.096850916037452
BFA,chickens,industrial,eggs,9.31275222589501,19.000829478526345,12.27351570097686,40.58709740539822
BGD,chickens,industrial,eggs,789.7530186736727,1949.5162677586884,2282.30996737821,5021.579253810572
BGR,chickens,industrial,eggs,136.6970669548314,539.7296031528921,81.79763866451422,758.2243087722377
BHR,chickens,industrial,eggs,6.566448443130701,10.173440367736239,16.44560593609545,33.18549474696239
BHS,chickens,industrial,eggs,4.493566203188127,2.5655961529537583,4.20013225717911,11.259294613320995
BIH,chickens,industrial,eggs,89.6961511939709,370.75915392772356,46.56916784466943,507.0244729663639
BLM,chickens,industrial,eggs,0,0,0,0
BLR,chickens,industrial,eggs,636.4945871850425,2513.111499779732,255.3557400385148,3404.9618270032897
BLZ,chickens,industrial,eggs,29.970960759672533,17.1118835571598,24.382407467756234,71.46525178458856
BMU,chickens,industrial,eggs,0,0,0,0
BOL,chickens,industrial,eggs,1040.541568811911,1729.6426159773346,709.1144828230418,3479.2986676122873
BRA,chickens,industrial,eggs,14092.33138180231,34787.11524978908,13458.439138267237,62337.88576985863
BRB,chickens,industrial,eggs,37.502199936136805,21.411835395947122,33.42761328385711,92.34164861594104
BRN,chickens,industrial,eggs,44.079987696117975,279.52485900497993,149.8941647097211,473.49901141081904
BTN,chickens,industrial,eggs,20.157818393336814,49.759853968438485,46.60331901431816,116.52099137609346
BWA,chickens,industrial,eggs,20.384631875076536,41.59081062673047,20.665715908732007,82.64115841053902
CAF,chickens,industrial,eggs,7.320893834493179,14.9368362870012,8.46350376526089,30.721233886755268
CAN,chickens,industrial,eggs,696.6627799140354,2947.417283289425,1230.1042299009112,4874.184293104371
CCK,chickens,industrial,eggs,0,0,0,0
CHE,chickens,industrial,eggs,62.37664022761063,456.58222869308287,114.14555717327072,633.1044260939642
CHL,chickens,industrial,eggs,483.92215250029625,804.4007110025358,471.93536496841796,1760.25822847125
CHN,chickens,industrial,eggs,81350.8035436032,159832.8130075831,151133.12177760305,392316.73832878936
CIV,chickens,industrial,eggs,219.74044906298064,448.33693637535094,222.7704538312004,890.847839269532
CMR,chickens,industrial,eggs,40.69580427846682,83.03174172684666,53.63404723544449,177.36159324075797
COD,chickens,industrial,eggs,5.685261428088212,11.599651780230356,11.352654958007049,28.637568166325618
COG,chickens,industrial,eggs,9.959901774202065,20.32121016902688,14.584900818512752,44.86601276174169
COK,chickens,industrial,eggs,0,0,0,0
COL,chickens,industrial,eggs,2360.273541973826,1347.5953052411433,1819.1024630918873,5526.971310306857
COM,chickens,industrial,eggs,2.5211088159471764,5.1438240325370606,2.307384830874344,9.972317679358582
CPV,chickens,industrial,eggs,7.216274828417485,14.723381891733409,8.983483198943754,30.92313991909465
CRI,chickens,industrial,eggs,164.48621604945072,93.91320479733541,114.69873811825174,373.0981589650379
CUB,chickens,industrial,eggs,397.1960390582007,226.7785949282758,371.25877769164777,995.2334116781243
CUW,chickens,industrial,eggs,1.2099483975758627,0.6908185645269408,1.0187587877106767,2.9195257498134803
CXR,chickens,industrial,eggs,0,0,0,0
CYM,chickens,industrial,eggs,0.048426910714285724,0.027649285714285717,0.04316536220930233,0.11924155863787378
CYP,chickens,industrial,eggs,26.050783979561846,40.3606454301945,36.11717765020211,102.52860705995846
CZE,chickens,industrial,eggs,94.37603405760241,372.63081457252326,66.63851351895994,533.6453621490856
DEU,chickens,industrial,eggs,691.1744831043112,2473.0814943316727,1457.576087619659,4621.8320650556425
DJI,chickens,industrial,eggs,0,0,0,0
DMA,chickens,industrial,eggs,3.3159819695342523,1.8932558684158618,1.8209241380360495,7.0301619759861635
DNK,chickens,industrial,eggs,133.16764735806956,560.2143671918789,10.144199999852946,703.5262145498014
DOM,chickens,industrial,eggs,198.21979186082365,113.17334883741398,334.9217465382352,646.3148872364728
DZA,chickens,industrial,eggs,746.5093318095188,1523.1046820294969,780.8284524550322,3050.442466294048
ECU,chickens,industrial,eggs,411.44050658097404,683.9179283671589,287.31416663458975,1382.6726015827228
EGY,chickens,industrial,eggs,674.7937710155927,1376.7832607622922,1010.6000771096263,3062.177108887511
ERI,chickens,industrial,eggs,1.2134135303362705,2.4757303767566223,1.5086687764475237,5.197812683540416
ESH,chickens,industrial,eggs,0,0,0,0
ESP,chickens,industrial,eggs,888.6233973326247,4431.925256218128,682.0143213784944,6002.5629749292475
EST,chickens,industrial,eggs,16.88965260912693,71.05198774797873,1.3520086514158307,89.29364900852148
ETH,chickens,industrial,eggs,12.399095940283809,25.297903555742785,17.384135605378205,55.0811351014048
FIN,chickens,industrial,eggs,80.97536937640203,312.07132278562995,6.180854085673004,399.227546247705
FJI,chickens,industrial,eggs,3.018544221713156,19.616735748161062,13.62684754478117,36.26212751465539
FLK,chickens,industrial,eggs,0.04148496311588572,0.06895847535376469,0.038083473960025004,0.14852691242967542
FRA,chickens,industrial,eggs,1409.881836028249,4671.787292934916,2204.279774907364,8285.948903870529
FRO,chickens,industrial,eggs,0,0,0,0
FSM,chickens,industrial,eggs,0,0,0,0
GAB,chickens,industrial,eggs,12.099988905138238,24.687634793858873,22.781266591157998,59.56889029015511
GBR,chickens,industrial,eggs,1370.6597709321727,4992.377906216427,89.01088720238054,6452.04856435098
GEO,chickens,industrial,eggs,76.43829755767285,118.42634092829421,111.97373659514022,306.8383750811073
GGY,chickens,industrial,eggs,0,0,0,0
GHA,chickens,industrial,eggs,110.30009503760014,225.04553395580885,139.77628114173552,475.1219101351445
GIB,chickens,industrial,eggs,0,0,0,0
GIN,chickens,industrial,eggs,51.63466787770367,105.35032992680094,47.25740065427802,204.24239845878265
GLP,chickens,industrial,eggs,6.589508838234364,3.7622720486980414,4.5949646524625765,14.946745539394982
GMB,chickens,industrial,eggs,1.194056407745422,2.4362359956518684,1.8734257777003407,5.503718181097631
GNB,chickens,industrial,eggs,2.5125799090618437,5.126422484483863,2.5086315838594415,10.147633977405148
GNQ,chickens,industrial,eggs,3.1001844487052836,6.325313358819344,2.65312521288669,12.078623020411317
GRC,chickens,industrial,eggs,136.23777473007954,563.139013430883,102.33713760741705,801.7139257683796
GRD,chickens,industrial,eggs,7.821302122944424,4.465562924938882,5.453912829228372,17.740777877111675
GRL,chickens,industrial,eggs,0,0,0,0
GTM,chickens,industrial,eggs,714.7031898207819,408.0589161025455,570.8640711813865,1693.6261771047139
GUF,chickens,industrial,eggs,2.754317460342989,4.578370533316808,3.5407587080544944,10.873446701714292
GUM,chickens,industrial,eggs,0.7262719094628909,4.71985271137093,3.2786654292217263,8.724790050055546
GUY,chickens,industrial,eggs,12.300370750417487,20.44631957042835,11.22177419487946,43.968464515725294
HKG,chickens,industrial,eggs,2.8226874312583634,2.6173515015702247,3.7937961978080224,9.23383513063661
HND,chickens,industrial,eggs,190.30051452114256,108.65184708176065,130.62601197621228,429.57837357911546
HRV,chickens,industrial,eggs,74.80952954443322,309.2252845904658,44.76499022733108,428.7998043622301
HTI,chickens,industrial,eggs,4.776914592496496,2.727373570862819,4.114783407303898,11.619071570663214
HUN,chickens,industrial,eggs,215.19788976018367,813.0902635775202,155.05133516057853,1183.3394884982824
IDN,chickens,industrial,eggs,6508.418674405061,12787.321325027575,8359.42290324393,27655.162902676566
IMN,chickens,industrial,eggs,0,0,0,0
IND,chickens,industrial,eggs,16540.555408170443,40830.590176340134,12653.10212153578,70024.24770604636
IOT,chickens,industrial,eggs,0,0,0,0
IRL,chickens,industrial,eggs,61.126653274747156,273.2400486433669,7.754970728520435,342.12167264663447
IRN,chickens,industrial,eggs,1449.1684415885786,3577.292374702285,2791.9712453919337,7818.432061682797
IRQ,chickens,industrial,eggs,105.32699908765241,163.183790082415,173.989438885391,442.50022805545836
ISL,chickens,industrial,eggs,5.062226399701758,21.295952998745342,0.3794999999776416,26.737679398424742
ISR,chickens,industrial,eggs,405.8069802829333,628.7193374735773,583.4542235344358,1617.9805412909463
ITA,chickens,industrial,eggs,1351.8094794278798,4433.390282657681,994.2780050200022,6779.477767105563
JAM,chickens,industrial,eggs,42.047001726700465,24.006684445135445,26.016349815939734,92.07003598777564
JEY,chickens,industrial,eggs,0,0,0,0
JOR,chickens,industrial,eggs,96.87613864327595,150.09081820705296,105.93500857847312,352.90196542880204
JPN,chickens,industrial,eggs,5868.726748093049,3350.7423918583318,8306.965044401486,17526.434184352867
KAZ,chickens,industrial,eggs,864.2844159373351,801.412189244369,1275.6014515609797,2941.298056742684
KEN,chickens,industrial,eggs,93.57568656404234,190.92268543293275,123.32580427512505,407.82417627210015
KGZ,chickens,industrial,eggs,89.91939852607443,83.37822677291346,113.44775232211478,286.74537762110265
KHM,chickens,industrial,eggs,22.561570177142357,143.069906601904,76.72070463259998,242.3521814116463
KIR,chickens,industrial,eggs,0,0,0,0
KNA,chickens,industrial,eggs,1.7648670356390552,1.0076486853354807,1.5731155202957103,4.3456312412702465
KOR,chickens,industrial,eggs,3600.5926435892934,2055.753986264248,4459.442175298272,10115.788805151813
KWT,chickens,industrial,eggs,290.0899529686273,449.43821052810745,577.4961793670058,1317.0243428637407
LAO,chickens,industrial,eggs,5.086432284278743,32.2546430117676,17.29643220094787,54.63750749699422
LBN,chickens,industrial,eggs,110.08466028704022,170.55486486066872,118.70673086878473,399.34625601649367
LBR,chickens,industrial,eggs,2.9499010852042433,6.0186898715754085,3.738221651443377,12.706812608223029
LBY,chickens,industrial,eggs,245.52761113438814,500.950541609205,367.71267519483575,1114.1908279384288
LCA,chickens,industrial,eggs,2.031345872765562,1.1597944529643847,3.3051394765001194,6.496279802230066
LIE,chickens,industrial,eggs,0.01783520666269553,0.06381589688755417,0.03189038974704135,0.11354149329729105
LKA,chickens,industrial,eggs,280.1868792406234,691.6451930876848,502.58049942829183,1474.4125717566
LSO,chickens,industrial,eggs,2.0755663464078427,4.234782721890056,2.910044974060216,9.220394042358116
LTU,chickens,industrial,eggs,72.76407305239071,306.10647516916254,5.369672424954053,384.2402206465073
LUX,chickens,industrial,eggs,2.2743216899888528,8.137717784960117,3.891239999980928,14.303279474929896
LVA,chickens,industrial,eggs,49.836477462673095,209.65385541244174,3.7963514764976054,263.28668435161245
MAC,chickens,industrial,eggs,4.932194211000001,4.573402560000001,6.629051250000001,16.134648021000004
MAF,chickens,industrial,eggs,0.8173469871542415,0.4666632672249237,0.6881941638507115,1.9722044182298766
MAR,chickens,industrial,eggs,1800.1507571176203,3672.851670693381,2045.2284364271193,7518.23086423812
MCO,chickens,industrial,eggs,0,0,0,0
MDA,chickens,industrial,eggs,57.78298363303241,228.1481784503231,25.822985639147465,311.754147722503
MDG,chickens,industrial,eggs,43.630692925628644,89.01980168705089,61.17235369648915,193.82284830916868
MDV,chickens,industrial,eggs,0,0,0,0
MEX,chickens,industrial,eggs,9360.858811526265,5344.5709419293535,7615.3806219612015,22320.81037541682
MHL,chickens,industrial,eggs,0,0,0,0
MKD,chickens,industrial,eggs,32.09436460642786,132.66209652178367,18.884744514008936,183.64120564222048
MLI,chickens,industrial,eggs,12.294593316000785,25.084686614510417,14.730327974998197,52.1096079055094
MLT,chickens,industrial,eggs,6.288480000000002,25.993440000000003,4.625280000000001,36.9072
MMR,chickens,industrial,eggs,227.25760564665532,1441.1108871925815,772.7903466573924,2441.1588394966293
