iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
ERI,cows,mixed,meat,608.836249983657,1502.920717843788,1022.3950461522368,3134.1520139796817
ESH,cows,mixed,meat,0.348925381131515,0.8613271373019764,0.5859368280965825,1.796189346530074
ESP,cows,mixed,meat,3259.2255709321685,12560.743384197021,41935.70923181835,57755.678186947545
EST,cows,mixed,meat,243.74035334459072,1069.996021301835,828.1260906792958,2141.8624653257216
ETH,cows,mixed,meat,53421.794294886655,131872.43931735243,89709.14239275675,275003.37600499584
FIN,cows,mixed,meat,1461.506280408998,7201.769836690711,4685.536060227941,13348.812177327649
FJI,cows,mixed,meat,55.48618835076864,172.2051204787178,496.1138701215491,723.8051789510356
FLK,cows,mixed,meat,4.584048927491665,11.315788284488244,11.374383593911421,27.27422080589133
FRA,cows,mixed,meat,11626.81124710035,70144.75473215751,83856.81960650813,165628.385585766
FRO,cows,mixed,meat,0.22129458055254814,2.62075780951945,3.571248407499602,6.413300797571599
FSM,cows,mixed,meat,0,0,0,0
GAB,cows,mixed,meat,19.767419465407727,48.796148806296145,33.194659051902136,101.75822732360601
GBR,cows,mixed,meat,2367.433876280963,28037.156645645635,38205.61009410425,68610.20061603085
GEO,cows,mixed,meat,614.1511133676406,1516.04053173876,1031.320089618204,3161.5117347246046
GGY,cows,mixed,meat,0,0,0,0
GHA,cows,mixed,meat,1333.7177382042082,3292.300713954972,2239.6603496292323,6865.678801788413
GIB,cows,mixed,meat,0,0,0,0
GIN,cows,mixed,meat,4460.805889282186,11011.561137270886,7490.857916510807,22963.22494306388
GLP,cows,mixed,meat,80.24872787835761,198.09509652592058,199.1208707083576,477.4646951126358
GMB,cows,mixed,meat,479.0105184721929,1182.444101014481,804.3837421867219,2465.838361673396
GNB,cows,mixed,meat,468.69011681671793,1156.9680465500844,787.0530928912139,2412.7112562580164
GNQ,cows,mixed,meat,5.184864514337722,12.798909884259361,8.70674141786351,26.690515816460596
GRC,cows,mixed,meat,438.8336727444149,1883.3475843583017,1737.017056562995,4059.198313665712
GRD,cows,mixed,meat,5.102725943547039,12.596149684322667,12.661374949212549,30.360250577082255
GRL,cows,mixed,meat,0.1351669380761583,0.5581647176934937,1.8978602592676377,2.5911919150372884
GTM,cows,mixed,meat,3756.157923413554,9272.1278713987,9320.14071751925,22348.426512331505
GUF,cows,mixed,meat,25.130234469047576,62.03433193870688,62.3555575381458,149.52012394590025
GUM,cows,mixed,meat,0,0,0,0
GUY,cows,mixed,meat,72.44288207298442,178.82625801391623,179.7522544763702,431.02139456327086
HKG,cows,mixed,meat,1.790748673579212,4.420487909591001,3.0071346323748305,9.218371215545044
HND,cows,mixed,meat,3094.0066736716403,7637.59833803075,7677.147278556648,18408.75229025904
HRV,cows,mixed,meat,326.29460968770894,1867.7647031184229,451.11364160203016,2645.1729544081622
HTI,cows,mixed,meat,1385.897090407319,3421.106167756103,3438.8213078267254,8245.824565990148
HUN,cows,mixed,meat,1172.7140950693538,4529.036292086679,1563.8504749776534,7265.600862133686
IDN,cows,mixed,meat,18868.678793906234,46577.595007627475,31685.438780698965,97131.71258223268
IMN,cows,mixed,meat,1.5046461531943862,17.819293842178915,24.281955595247318,43.60589559062062
IND,cows,mixed,meat,320392.5933078886,790893.5552688432,807034.2400702484,1918320.3886469803
IOT,cows,mixed,meat,0,0,0,0
IRL,cows,mixed,meat,1212.3377785509228,7674.197167908016,25788.629532022034,34675.164478480976
IRN,cows,mixed,meat,2557.111166258253,6312.264339881832,6441.086061103911,15310.461567243996
IRQ,cows,mixed,meat,1660.8838866028752,4099.914883805585,2789.057744085432,8549.856514493893
ISL,cows,mixed,meat,41.1168720452744,293.95227019071604,267.44386370041065,602.5130059364011
ISR,cows,mixed,meat,1209.7618805302668,2986.31396201426,2031.50609660834,6227.581939152867
ITA,cows,mixed,meat,5318.681244293782,30996.32121371427,1444.6997098006204,37759.702167808675
JAM,cows,mixed,meat,115.21026797210007,284.3981426011539,285.8708104123691,685.4792209856231
JEY,cows,mixed,meat,0.26039042048751426,3.083763851391111,4.202176448118531,7.546330719997156
JOR,cows,mixed,meat,31.73588031358144,78.34046021992394,53.29283008158092,163.3691706150863
JPN,cows,mixed,meat,6326.545706380862,15617.165723559807,10623.92226092504,32567.633690865707
KAZ,cows,mixed,meat,2653.851565573595,6551.069355823989,5587.265975116407,14792.186896513991
KEN,cows,mixed,meat,12508.886618301389,30878.359914194858,21005.687016459087,64392.933548955334
KGZ,cows,mixed,meat,894.9098200896331,2209.0972888862484,1884.0915043805958,4988.0986133564775
KHM,cows,mixed,meat,3317.1980188223083,8188.549265606704,5570.441677283472,17076.188961712483
KIR,cows,mixed,meat,0,0,0,0
KNA,cows,mixed,meat,1.9700134874581081,4.86300558616863,4.888187156368102,11.72120622999484
KOR,cows,mixed,meat,6630.027068476664,16366.313670295036,11133.54671448642,34129.88745325812
KWT,cows,mixed,meat,26.237946949284385,64.76873554231409,44.06036431449938,135.06704680609786
LAO,cows,mixed,meat,2747.8235367748716,6783.040468613031,4614.313243954443,14145.177249342347
LBN,cows,mixed,meat,31.043221460611694,76.63062224533867,52.12967499682903,159.8035187027794
LBR,cows,mixed,meat,41.59192433807392,102.67024143907415,69.84370165923411,214.1058674363822
LBY,cows,mixed,meat,77.00435940177319,190.08632799430154,129.31042720700785,396.4011146030826
LCA,cows,mixed,meat,14.094783070600776,34.79316727755356,34.97333293205201,83.86128328020634
LIE,cows,mixed,meat,3.112720542140657,19.166418352268856,8.369989874571534,30.649128768981043
LKA,cows,mixed,meat,661.6402576014152,1633.2681421898913,1666.6001450917258,3961.5085448830323
LSO,cows,mixed,meat,134.90116782559778,333.0054016853547,226.53428686078547,694.4408563717379
LTU,cows,mixed,meat,656.9413814347892,3079.295114753942,1362.0441666936308,5098.280662882362
LUX,cows,mixed,meat,92.05672653060893,550.4148837808422,996.62287930188,1639.094489613331
LVA,cows,mixed,meat,282.7347205688103,1146.481857766319,1940.7895441699534,3370.0061225050827
MAC,cows,mixed,meat,0.047698474047542815,0.11774434399645328,0.08009819319486619,0.2455410112388623
MAF,cows,mixed,meat,0.18669398475066426,0.4608566877976096,0.4632430916028363,1.11079376415111
MAR,cows,mixed,meat,1181.852302502742,2917.418781996693,1984.6386272086345,6083.909711708069
MCO,cows,mixed,meat,0,0,0,0
MDA,cows,mixed,meat,103.77019196925717,421.54466588856104,103.90310505806362,629.2179629158818
MDG,cows,mixed,meat,3924.2704266630126,9687.115914684511,6589.874771894226,20201.26111324175
MDV,cows,mixed,meat,0,0,0,0
MEX,cows,mixed,meat,33508.80097291026,82716.93942935028,83145.26351412,199371.00391638055
MHL,cows,mixed,meat,0,0,0,0
MKD,cows,mixed,meat,69.7149643953853,399.06006998240366,96.38336193373772,565.1583963115266
MLI,cows,mixed,meat,5753.509366649833,14202.617580143162,9661.644612342287,29617.771559135283
MLT,cows,mixed,meat,6.607909061715068,28.359240281655882,26.15581132740761,61.12296067077856
MMR,cows,mixed,meat,17657.398720947618,43587.53336657093,29651.383242565258,90896.31533008382
MNE,cows,mixed,meat,25.298460186547423,144.81260056641352,34.976000714814376,205.0870614677753
MNG,cows,mixed,meat,1103.9387327081245,2725.088055551541,1853.8013983343815,5682.828186594047
MNP,cows,mixed,meat,0,0,0,0
MOZ,cows,mixed,meat,849.08166361287,2095.9698497244644,1425.8298297445335,4370.881343081868
MRT,cows,mixed,meat,359.32319348547094,886.9942811480138,603.3974701687167,1849.7149448022014
MSR,cows,mixed,meat,8.57323715075869,21.163154679454703,21.272741529759525,51.00913335997292
MTQ,cows,mixed,meat,15.823903296395775,39.06152450999461,39.26379253212983,94.14922033852021
MUS,cows,mixed,meat,0,0,0,0
MWI,cows,mixed,meat,1544.3881102165687,3812.343445874653,2593.430915560988,7950.162471652209
MYS,cows,mixed,meat,706.2758863232261,1743.4518100674095,1186.021639501639,3635.7493358922748
MYT,cows,mixed,meat,3.1695719465405046,7.824132260981598,5.3225389530487055,16.316243160570806
NAM,cows,mixed,meat,1118.2678135466745,2760.4595901152156,1877.8636667450448,5756.591070406935
NCL,cows,mixed,meat,106.2125114153413,329.6376786417455,950.1830593156943,1386.033249372781
NER,cows,mixed,meat,10709.436211267865,26436.391655018906,17983.939901373404,55129.767767660174
NFK,cows,mixed,meat,0,0,0,0
NGA,cows,mixed,meat,15784.15489963871,38963.405041929305,26505.71771559816,81253.27765716617
NIC,cows,mixed,meat,4757.240906784453,11743.315084757593,11804.124209473059,28304.680201015104
NIU,cows,mixed,meat,0,0,0,0
NLD,cows,mixed,meat,1855.3755139604507,15813.705285514205,7269.873270485952,24938.954069960608
NOR,cows,mixed,meat,625.581910110407,3829.128568182087,5212.172473308951,9666.882951601445
NPL,cows,mixed,meat,5788.320376103982,14288.549039249121,14580.152080866452,34657.02149621955
NRU,cows,mixed,meat,0,0,0,0
NZL,cows,mixed,meat,3260.5405723313343,10119.307142428477,38599.60268296245,51979.45039772226
OMN,cows,mixed,meat,300.5740273485024,741.9711506335826,504.7422793425732,1547.2874573246584
PAK,cows,mixed,meat,37844.81825973445,93420.45817264421,95326.99813535124,226592.2745677299
PAN,cows,mixed,meat,1317.152740014651,3251.4097864341516,3268.246206284709,7836.8087327335115
PCN,cows,mixed,meat,0,0,0,0
PER,cows,mixed,meat,4604.766900738661,11366.930888473269,15465.212093160913,31436.909882372845
PHL,cows,mixed,meat,2706.5881360975764,6681.250310769835,4545.0682386189355,13932.906685486347
PLW,cows,mixed,meat,0,0,0,0
PNG,cows,mixed,meat,126.49865778626835,392.59709942174584,1130.8473649253044,1649.9431221333186
POL,cows,mixed,meat,6077.8818052133165,23725.176087385622,4820.427755910177,34623.485648509115
PRI,cows,mixed,meat,333.74735637526646,823.8599729162751,828.1260769490428,1985.7334062405844
PRK,cows,mixed,meat,709.9657285578855,1752.5602367423874,1192.217848124073,3654.7438134243457
PRT,cows,mixed,meat,450.76945831389645,1737.222345642976,13884.637638611624,16072.629442568497
PRY,cows,mixed,meat,10790.188340202221,26635.72940402564,26773.654289760765,64199.572033988625
PSE,cows,mixed,meat,30.94532547287908,76.38896464337907,51.9652820703259,159.29957218658404
PYF,cows,mixed,meat,0,0,0,0
QAT,cows,mixed,meat,26.441324890866543,65.27077680868818,44.40188898550216,136.11399068505688
REU,cows,mixed,meat,7.864467088793095,19.413545962260027,13.206493851877571,40.48450690293069
ROU,cows,mixed,meat,906.5639212470286,3836.3410269395663,2406.970721535443,7149.875669722038
RUS,cows,mixed,meat,11530.162824318786,44772.883414657896,33608.75449012978,89911.80072910646
RWA,cows,mixed,meat,925.9383830794127,2285.6917264932604,1554.892330947796,4766.522440520469
SAU,cows,mixed,meat,63.4652265882294,156.66479107421867,106.57468780559091,326.704705468039
SDN,cows,mixed,meat,15953.527145681122,39381.502777751884,26790.137944048896,82125.1678674819
SEN,cows,mixed,meat,2940.5084774491907,7258.685914106312,4937.881574221981,15137.075965777485
SGP,cows,mixed,meat,0.21515355450000004,0.5311095299999999,0.361299,1.1075620845
SHN,cows,mixed,meat,0,0,0,0
SJM,cows,mixed,meat,0.44400077247304437,2.973739762075858,1.7658787185723623,5.183619253121265
SLB,cows,mixed,meat,18.115079208600335,56.221367701054604,161.94155690624711,236.27800381590205
SLE,cows,mixed,meat,631.1265812574837,1557.9447094013447,1059.8263329260847,3248.897623584913
SLV,cows,mixed,meat,647.7045879125657,1598.8677484995326,1607.146990572177,3853.719326984275
SMR,cows,mixed,meat,0.1664356048839131,0.9699568809308488,0.04520847537803651,1.1816009611927984
SOM,cows,mixed,meat,1164.653549793395,2874.963422663796,1955.7574303835345,5995.374402840725
SPM,cows,mixed,meat,0.03245071879937018,0.1340035259761226,0.45563604880428316,0.622090293579776
SRB,cows,mixed,meat,465.57252783938725,2665.014708861685,643.670205476275,3774.257442177347
SSD,cows,mixed,meat,3674.4319598331476,9070.386198076785,6170.3307469910105,18915.148904900943
STP,cows,mixed,meat,1.1708597915101748,2.8902836163223458,1.9661793308315276,6.027322738664049
SUR,cows,mixed,meat,50.03577274074454,123.51399820133415,124.15357723557803,297.7033481776567
SVK,cows,mixed,meat,544.1477397555216,2210.4861983604465,544.8447063456902,3299.478644461658
SVN,cows,mixed,meat,364.8091833773507,2088.228539042698,504.3613786961636,2957.399101116212
SWE,cows,mixed,meat,1394.5630250192175,9340.225907990305,5546.452439424171,16281.241372433693
SWZ,cows,mixed,meat,255.47013500261465,630.6315675127514,429.001066335205,1315.102768850571
SXM,cows,mixed,meat,0,0,0,0
SYC,cows,mixed,meat,0,0,0,0
SYR,cows,mixed,meat,465.5431297603285,1149.1996654033296,781.7684798662106,2396.5112750298686
TCA,cows,mixed,meat,0.7911395717701097,1.9529389932864172,1.96305168377861,4.707130248835137
TCD,cows,mixed,meat,12351.605313641632,30490.108834682105,20741.570635838165,63583.2847841619
TGO,cows,mixed,meat,426.2870829977786,1052.2955701204608,715.8473266125583,2194.4299797307976
THA,cows,mixed,meat,4885.262214362239,12059.337456108296,8203.63092252265,25148.230592993186
TJK,cows,mixed,meat,1764.289386312723,4355.172792409242,3714.433085210441,9833.895263932405
TKL,cows,mixed,meat,0,0,0,0
TKM,cows,mixed,meat,817.0400512754741,2016.8746857681729,1720.1489857297852,4554.063722773432
TLS,cows,mixed,meat,249.49446833435235,615.8805515558319,418.9663616026067,1284.341381492791
TON,cows,mixed,meat,14.294601587139951,44.3642582357093,143.31161464315798,201.9704744660072
TTO,cows,mixed,meat,38.21095020999229,94.32425996421271,94.8126889679872,227.3478991421922
TUN,cows,mixed,meat,189.56818697532358,467.95169580810347,318.334486944288,975.854369727715
TUR,cows,mixed,meat,9789.925457236595,24166.566619878744,16439.841238012752,50396.33331512809
TUV,cows,mixed,meat,0,0,0,0
TWN,cows,mixed,meat,100.15318995367507,247.22953691335408,168.18335844445855,515.5660853114877
TZA,cows,mixed,meat,21387.32666515456,52794.91217091048,35914.90623871462,110097.14507477966
UGA,cows,mixed,meat,14084.149276792492,34766.91761021824,23650.964360692677,72502.0312477034
UKR,cows,mixed,meat,1974.0954849942962,7665.6286945604425,5754.202391254334,15393.926570809072
URY,cows,mixed,meat,6440.004701467458,15897.240824781133,15979.559769045914,38316.80529529451
USA,cows,mixed,meat,58224.51060270026,241608.4445007461,325205.3488925324,625038.3039959788
UZB,cows,mixed,meat,9792.699605249718,24173.414642681928,20616.984769877978,54583.099017809625
VCT,cows,mixed,meat,3.6597386086630843,9.034115457153208,9.080895829608767,21.774749895425057
VEN,cows,mixed,meat,16616.051954804425,41016.95444762806,41229.34805884026,98862.35446127274
VGB,cows,mixed,meat,0,0,0,0
VIR,cows,mixed,meat,9.32981110429758,23.030767965268588,23.15002567328247,55.51060474284864
VNM,cows,mixed,meat,6752.040329821769,16667.50509628547,11338.438841010524,34757.98426711776
VUT,cows,mixed,meat,215.8143828223767,669.7944641651109,1929.2941948840025,2814.90304187149
WLF,cows,mixed,meat,0,0,0,0
WSM,cows,mixed,meat,66.67464654441142,206.92925360942075,668.4517363980103,942.0556365518424
XKO,cows,mixed,meat,22.48609135195332,117.3925035835911,81.23321445688119,221.11180939242558
XMI,cows,mixed,meat,3.331772940754095,8.224527662314893,28.57943975321777,40.13574035628676
YEM,cows,mixed,meat,657.958640757505,1624.1800200059315,1104.884367350974,3387.0230281144104
ZAF,cows,mixed,meat,8265.916863538852,20404.530292866682,13880.63285229026,42551.0800086958
ZMB,cows,mixed,meat,3415.601166941557,8431.458800006865,5735.686258508072,17582.746225456493
ZWE,cows,mixed,meat,3947.901291995882,9745.449033138448,6629.557165400303,20322.90749053463
NA,NA,NA,NA,0,0,0,0
