iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
ABW,pigs,intermediate,meat,0,0,0,0
AFG,pigs,intermediate,meat,0.0755068667536752,0.10599862932570778,0,0.18150549607938296
AGO,pigs,intermediate,meat,291.5866664439602,804.643846092882,0,1096.2305125368423
AIA,pigs,intermediate,meat,0,0,0,0
ALA,pigs,intermediate,meat,0.005913092492576964,0.03316457624071568,0,0.039077668733292645
ALB,pigs,intermediate,meat,15.84755080158919,87.48532652617224,0,103.33287732776142
AND,pigs,intermediate,meat,0,0,0,0
ARE,pigs,intermediate,meat,0,0,0,0
ARG,pigs,intermediate,meat,0.40634712826534014,0.5237135532219117,0,0.9300606814872519
ARM,pigs,intermediate,meat,29.534990304384895,70.50130517793387,0,100.03629548231878
ASM,pigs,intermediate,meat,8.34833662753251,9.70502728746542,0,18.05336391499793
ATG,pigs,intermediate,meat,0,0,0,0
AUS,pigs,intermediate,meat,0,0,0,0
AUT,pigs,intermediate,meat,9.501132730572008,56.20013101808088,0,65.70126374865289
AZE,pigs,intermediate,meat,0.5265751626233891,1.2569577933370808,0,1.7835329559604698
BDI,pigs,intermediate,meat,22.2788722960924,61.479345779294185,0,83.75821807538658
BEL,pigs,intermediate,meat,4.68408900837415,35.39613860232355,0,40.080227610697705
BEN,pigs,intermediate,meat,55.046797665244135,151.90360906633353,0,206.95040673157766
BES,pigs,intermediate,meat,0.6619046893893168,0.8600314918807453,0,1.5219361812700622
BFA,pigs,intermediate,meat,0.05160409301506265,0.06672569541830099,0,0.11832978843336364
BGD,pigs,intermediate,meat,2.50460244786719,3.5160302353138304,0,6.02063268318102
BGR,pigs,intermediate,meat,42.55831815364912,197.18866077513823,0,239.74697892878734
BHR,pigs,intermediate,meat,0,0,0,0
BHS,pigs,intermediate,meat,0,0,0,0
BIH,pigs,intermediate,meat,39.845517586402515,219.9644702385934,0,259.8099878249959
BLM,pigs,intermediate,meat,0,0,0,0
BLR,pigs,intermediate,meat,55.572683411699174,208.5025489716018,0,264.075232383301
BLZ,pigs,intermediate,meat,6.152768627990001,7.994466374319501,0,14.147235002309502
BMU,pigs,intermediate,meat,0.03556216894475,0.223410605565,0,0.25897277450975
BOL,pigs,intermediate,meat,2226.438906950988,2869.507743215588,0,5095.946650166577
BRA,pigs,intermediate,meat,0.585038001152104,0.7724368235194655,0,1.3574748246715695
BRB,pigs,intermediate,meat,0,0,0,0
BRN,pigs,intermediate,meat,0.011813712281416434,0.01658441626459717,0,0.028398128546013604
BTN,pigs,intermediate,meat,1.5107588442850448,2.1208450783466075,0,3.631603922631652
BWA,pigs,intermediate,meat,0.44212055854907345,1.220047511109466,0,1.6621680696585395
CAF,pigs,intermediate,meat,63.927346286129094,176.40980094701416,0,240.33714723314324
CAN,pigs,intermediate,meat,36.880470150320846,270.68695108465784,0,307.5674212349787
CCK,pigs,intermediate,meat,0,0,0,0
