iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
CAF,chickens,industrial,meat,68.17582383371774,185.46571723026491,0,253.64154106398266
CAN,chickens,industrial,meat,3914.520747158459,16565.226335582396,0,20479.747082740858
CCK,chickens,industrial,meat,0,0,0,0
CHE,chickens,industrial,meat,195.9543684828755,829.2275542852162,0,1025.1819227680917
CHL,chickens,industrial,meat,3239.0965816763182,8811.648131512402,0,12050.74471318872
CHN,chickens,industrial,meat,65171.70506653084,177293.30345554993,0,242465.00852208075
CIV,chickens,industrial,meat,706.3417463013909,1921.5342216763281,0,2627.875967977719
CMR,chickens,industrial,meat,416.3493822335452,1132.6381179149341,0,1548.9875001484793
COD,chickens,industrial,meat,32.09820184899596,87.32004533228121,0,119.41824718127718
COG,chickens,industrial,meat,44.17400879484064,120.17110704893675,0,164.3451158437774
COK,chickens,industrial,meat,0,0,0,0
COL,chickens,industrial,meat,3383.089003413022,9203.365550846509,0,12586.454554259532
COM,chickens,industrial,meat,4.033774105515481,10.973491269412394,0,15.007265374927876
CPV,chickens,industrial,meat,15.334584010387154,41.71624869324466,0,57.050832703631805
CRI,chickens,industrial,meat,771.1942715313771,2097.9592273397666,0,2869.1534988711437
CUB,chickens,industrial,meat,358.99241341822176,976.6040465785378,0,1335.5964599967597
CUW,chickens,industrial,meat,2.005348477168026,5.4553560587946315,0,7.460704535962658
CXR,chickens,industrial,meat,0,0,0,0
CYM,chickens,industrial,meat,0.14381325,0.39123,0,0.53504325
CYP,chickens,industrial,meat,74.04356486604051,201.4283376708407,0,275.4719025368812
CZE,chickens,industrial,meat,314.2742101633977,1329.926128651154,0,1644.2003388145517
DEU,chickens,industrial,meat,2034.7472131832428,8610.51717417594,0,10645.264387359182
DJI,chickens,industrial,meat,0.8393787408354971,2.2834484637338464,0,3.1228272045693437
DMA,chickens,industrial,meat,6.587750846141379,17.92133731444002,0,24.509088160581403
DNK,chickens,industrial,meat,358.9951899947958,1519.1735999779773,0,1878.168789972773
DOM,chickens,industrial,meat,2400.6619236477527,6530.7679535001835,0,8931.429877147935
DZA,chickens,industrial,meat,3635.7601013321164,9890.732769366967,0,13526.492870699083
ECU,chickens,industrial,meat,6432.759899249928,17499.699474030032,0,23932.45937327996
EGY,chickens,industrial,meat,2069.816163303081,5630.734147020976,0,7700.550310324056
ERI,chickens,industrial,meat,1.1794858493893683,3.2086768698753594,0,4.388162719264727
ESH,chickens,industrial,meat,0,0,0,0
ESP,chickens,industrial,meat,1609.8530518403563,6812.4763906594435,0,8422.3294424998
EST,chickens,industrial,meat,32.22064666096451,136.34933599602115,0,168.56998265698564
ETH,chickens,industrial,meat,54.28324202656251,147.67229568938922,0,201.95553771595172
FIN,chickens,industrial,meat,93.91163737964403,397.40944785340554,0,491.3210852330496
FJI,chickens,industrial,meat,40.39133154928637,354.06003473933646,0,394.4513662886228
FLK,chickens,industrial,meat,0.10914429041270744,0.2969164575459044,0,0.40606074795861186
FRA,chickens,industrial,meat,2452.474462843355,10378.22946492906,0,12830.703927772414
FRO,chickens,industrial,meat,0,0,0,0
FSM,chickens,industrial,meat,0,0,0,0
GAB,chickens,industrial,meat,46.16329100475467,125.58275638573059,0,171.74604739048527
GBR,chickens,industrial,meat,2969.7628370197076,12567.258353131256,0,15537.021190150965
GEO,chickens,industrial,meat,108.23270839663176,294.4365870739604,0,402.6692954705922
GGY,chickens,industrial,meat,0,0,0,0
GHA,chickens,industrial,meat,369.58587462514527,1005.4225304663901,0,1375.0084050915355
GIB,chickens,industrial,meat,0,0,0,0
GIN,chickens,industrial,meat,159.91866734342403,435.043226022413,0,594.961893365837
GLP,chickens,industrial,meat,4.863685094887268,13.231183633446472,0,18.09486872833374
GMB,chickens,industrial,meat,5.0040989912384495,13.6131660215051,0,18.617265012743548
GNB,chickens,industrial,meat,13.815201277762265,37.58291531481926,0,51.39811659258152
GNQ,chickens,industrial,meat,13.65878365806386,37.15739634939287,0,50.81618000745672
GRC,chickens,industrial,meat,516.0161070625742,2183.6449870658053,0,2699.6610941283798
GRD,chickens,industrial,meat,4.157729233112068,11.310699173201597,0,15.468428406313667
GRL,chickens,industrial,meat,0,0,0,0
GTM,chickens,industrial,meat,380.9155713668582,1036.2438717284808,0,1417.1594430953392
GUF,chickens,industrial,meat,0,0,0,0
GUM,chickens,industrial,meat,2.643470893978055,23.17198667769177,0,25.815457571669825
GUY,chickens,industrial,meat,999.7305799834224,2719.6700916425602,0,3719.4006716259823
HKG,chickens,industrial,meat,39.6809784708683,107.94825377465432,0,147.62923224552262
HND,chickens,industrial,meat,1177.974281220281,3204.564795259203,0,4382.539076479484
HRV,chickens,industrial,meat,136.53866761813435,577.7958730439943,0,714.3345406621287
HTI,chickens,industrial,meat,32.26254624778402,87.76712833150314,0,120.02967457928717
HUN,chickens,industrial,meat,387.2621465465823,1638.791955159341,0,2026.0541017059231
IDN,chickens,industrial,meat,78421.63758093909,213338.45991791994,0,291760.09749885905
IMN,chickens,industrial,meat,0.3319780230928095,1.4048440271937532,0,1.7368220502865628
IND,chickens,industrial,meat,15605.732616190073,42453.88218006368,0,58059.61479625375
IOT,chickens,industrial,meat,0,0,0,0
IRL,chickens,industrial,meat,270.21782405088715,1143.4910438425452,0,1413.7088678934322
IRN,chickens,industrial,meat,29900.96548703251,81342.67689167536,0,111243.64237870787
IRQ,chickens,industrial,meat,1014.689392330114,2760.364089966053,0,3775.053482296167
ISL,chickens,industrial,meat,0,0,0,0
ISR,chickens,industrial,meat,1155.0479723795786,3142.1959953902897,0,4297.2439677698685
ITA,chickens,industrial,meat,1440.0403544906058,6093.873540413647,0,7533.913894904253
JAM,chickens,industrial,meat,505.0155321483432,1373.8457801516643,0,1878.8613123000073
JEY,chickens,industrial,meat,0.29316588330114085,1.2406012190073468,0,1.5337671023084876
JOR,chickens,industrial,meat,1104.155027961152,3003.7466755618243,0,4107.901703522976
JPN,chickens,industrial,meat,5108.960037641617,13898.430329100624,0,19007.39036674224
KAZ,chickens,industrial,meat,470.62664413067654,1280.2941452421428,0,1750.9207893728192
KEN,chickens,industrial,meat,178.528840076111,485.670396176826,0,664.199236252937
KGZ,chickens,industrial,meat,5.194316988027405,14.130635634936015,0,19.32495262296342
KHM,chickens,industrial,meat,90.11611780370129,245.1521592644771,0,335.26827706817835
KIR,chickens,industrial,meat,0,0,0,0
KNA,chickens,industrial,meat,1.3726743610525984,3.7342274809491345,0,5.106901842001733
KOR,chickens,industrial,meat,3230.0516649834503,8787.042312801326,0,12017.093977784776
KWT,chickens,industrial,meat,1002.4533476726757,2727.077117094433,0,3729.5304647671087
LAO,chickens,industrial,meat,168.0478973921323,457.158008018899,0,625.2059054110314
LBN,chickens,industrial,meat,2866.384969439042,7797.7223349978985,0,10664.10730443694
LBR,chickens,industrial,meat,16.716862534384354,45.476603368098495,0,62.19346590248285
LBY,chickens,industrial,meat,670.4773283545961,1823.9685506875664,0,2494.4458790421627
LCA,chickens,industrial,meat,5.446362122632301,14.81629998096445,0,20.262662103596753
LIE,chickens,industrial,meat,0,0,0,0
LKA,chickens,industrial,meat,344.2899741768817,936.6074864257738,0,1280.8974606026554
LSO,chickens,industrial,meat,1.134148753572857,3.0853416973770416,0,4.219490450949898
LTU,chickens,industrial,meat,156.17212935667894,660.8795398469034,0,817.0516692035824
LUX,chickens,industrial,meat,0.31372130999846237,1.3275863999934934,0,1.6413077099919557
LVA,chickens,industrial,meat,41.418325950658584,175.27150528238394,0,216.68983123304253
MAC,chickens,industrial,meat,23.0476365,62.69886,0,85.7464965
MAF,chickens,industrial,meat,1.3546573881096975,3.685214053295903,0,5.039871441405601
MAR,chickens,industrial,meat,3739.64395887291,10173.338729427564,0,13912.982688300473
MCO,chickens,industrial,meat,0,0,0,0
MDA,chickens,industrial,meat,616.4484322882001,2608.6482776931393,0,3225.0967099813397
MDG,chickens,industrial,meat,389.51021425425967,1059.6247642181372,0,1449.1349784723968
MDV,chickens,industrial,meat,0,0,0,0
MEX,chickens,industrial,meat,10927.25804182772,29726.545806483475,0,40653.80384831119
MHL,chickens,industrial,meat,0,0,0,0
MKD,chickens,industrial,meat,8.187784694954994,34.64855991819745,0,42.83634461315245
MLI,chickens,industrial,meat,61.47296658000393,167.23124409673613,0,228.70421067674005
MLT,chickens,industrial,meat,12.843744,54.35136000000001,0,67.195104
MMR,chickens,industrial,meat,1589.446580486818,4323.935281928875,0,5913.381862415694
MNE,chickens,industrial,meat,2.6222607122117836,11.09672039424634,0,13.718981106458124
MNG,chickens,industrial,meat,7.04725015513409,19.171360623538583,0,26.21861077867267
MNP,chickens,industrial,meat,0,0,0,0
MOZ,chickens,industrial,meat,29.62329816383859,80.5873098663619,0,110.2106080302005
MRT,chickens,industrial,meat,25.66894427022749,69.82987358147528,0,95.49881785170278
MSR,chickens,industrial,meat,0.5576432142857143,1.5170142857142859,0,2.0746575000000003
MTQ,chickens,industrial,meat,10.240774955931629,27.859035144599893,0,38.09981010053152
MUS,chickens,industrial,meat,396.5638357585425,1078.8134574791586,0,1475.377293237701
MWI,chickens,industrial,meat,46.81012528398805,127.34240631412366,0,174.15253159811172
MYS,chickens,industrial,meat,7869.0791633186445,21407.066741521754,0,29276.1459048404
MYT,chickens,industrial,meat,0.5864208650563866,1.5953010938561654,0,2.1817219589125516
NAM,chickens,industrial,meat,71.99952807396323,195.86773380322495,0,267.8672618771882
NCL,chickens,industrial,meat,2.118736911407792,18.572303404783664,0,20.691040316191458
NER,chickens,industrial,meat,18.053453284198564,49.11266888396587,0,67.16612216816442
NFK,chickens,industrial,meat,25.7603625721852,225.80871977633373,0,251.56908234851892
NGA,chickens,industrial,meat,257.2149416507342,699.7283047425516,0,956.9432463932858
NIC,chickens,industrial,meat,363.24547601278283,988.1740909163865,0,1351.4195669291694
NIU,chickens,industrial,meat,0,0,0,0
NLD,chickens,industrial,meat,1096.0684248361608,4638.274442631613,0,5734.342867467774
NOR,chickens,industrial,meat,295.1131259998827,1248.8414399995038,0,1543.9545659993864
NPL,chickens,industrial,meat,368.51439911608435,1002.5076852528239,0,1371.022084368908
NRU,chickens,industrial,meat,0,0,0,0
NZL,chickens,industrial,meat,272.9092623479346,2392.2524759970083,0,2665.161738344943
OMN,chickens,industrial,meat,74.03976711608739,201.41800626038886,0,275.45777337647627
PAK,chickens,industrial,meat,6753.330586581312,18371.780940825738,0,25125.11152740705
PAN,chickens,industrial,meat,689.320396853272,1875.2292911877425,0,2564.5496880410146
PCN,chickens,industrial,meat,0,0,0,0
PER,chickens,industrial,meat,3891.9551088598328,10587.686442238339,0,14479.641551098171
PHL,chickens,industrial,meat,1587.315127853598,4318.136871742785,0,5905.451999596383
PLW,chickens,industrial,meat,0.010578720887475412,0.09273034934109428,0,0.1033090702285697
PNG,chickens,industrial,meat,21.609237831468803,189.42102683504137,0,211.0302646665102
POL,chickens,industrial,meat,2172.071126096039,9191.635999600367,0,11363.707125696406
PRI,chickens,industrial,meat,548.2032404926565,1491.3337524737256,0,2039.5369929663818
PRK,chickens,industrial,meat,0.5990183492240568,1.6295713278639332,0,2.22858967708799
PRT,chickens,industrial,meat,50.71081616110395,214.59488954824846,0,265.3057057093524
PRY,chickens,industrial,meat,317.0369501735061,862.4682775500922,0,1179.5052277235984
PSE,chickens,industrial,meat,214.3835369948105,583.2096220513737,0,797.5931590461842
PYF,chickens,industrial,meat,0,0,0,0
QAT,chickens,industrial,meat,57.106037552292435,155.35143716996433,0,212.45747472225673
REU,chickens,industrial,meat,385.0711640346305,1047.548758582874,0,1432.6199226175045
ROU,chickens,industrial,meat,862.5359169336057,3650.026046469667,0,4512.561963403273
RUS,chickens,industrial,meat,7718.453569813953,32662.47354480464,0,40380.92711461859
RWA,chickens,industrial,meat,10.579553504554154,28.780649332288377,0,39.36020283684253
SAU,chickens,industrial,meat,4496.3629249193655,12231.919291972077,0,16728.282216891443
SDN,chickens,industrial,meat,402.2909320144891,1094.393467444958,0,1496.6843994594471
SEN,chickens,industrial,meat,349.7049548904609,951.3384163266946,0,1301.0433712171555
SGP,chickens,industrial,meat,33.27457485,90.52025400000001,0,123.79482885
SHN,chickens,industrial,meat,0.1058650904721579,0.2879957121156941,0,0.393860802587852
SJM,chickens,industrial,meat,0,0,0,0
SLB,chickens,industrial,meat,0.35697410475636865,3.1291432860255988,0,3.4861173907819674
SLE,chickens,industrial,meat,38.6346556498111,105.10183400956168,0,143.73648965937278
SLV,chickens,industrial,meat,278.31329823200963,757.1243377596232,0,1035.4376359916328
SMR,chickens,industrial,meat,7.0448580921809825,29.81199394172305,0,36.85685203390403
SOM,chickens,industrial,meat,62.074632154835164,168.86801694514352,0,230.94264909997867
SPM,chickens,industrial,meat,0,0,0,0
SRB,chickens,industrial,meat,180.31509389297634,763.0462411591947,0,943.361335052171
SSD,chickens,industrial,meat,172.36943340740734,468.9143276574306,0,641.283761064838
STP,chickens,industrial,meat,3.001704639926592,8.16584637561894,0,11.167551015545532
SUR,chickens,industrial,meat,127.29140562617182,346.2839246253541,0,473.57533025152594
SVK,chickens,industrial,meat,114.93257494173181,486.3645488718122,0,601.297123813544
SVN,chickens,industrial,meat,30.6032280233604,129.50484402832615,0,160.10807205168655
SWE,chickens,industrial,meat,41.792189999076925,176.85359999609378,0,218.6457899951707
SWZ,chickens,industrial,meat,64.52277541539418,175.5279532710975,0,240.05072868649165
SXM,chickens,industrial,meat,0,0,0,0
SYC,chickens,industrial,meat,0,0,0,0
SYR,chickens,industrial,meat,156.08503452028043,424.6141997025261,0,580.6992342228065
TCA,chickens,industrial,meat,0,0,0,0
TCD,chickens,industrial,meat,2.2532690145957774,6.129799838195063,0,8.38306885279084
TGO,chickens,industrial,meat,178.0388353609005,484.3373858684447,0,662.3762212293452
THA,chickens,industrial,meat,5002.274891006518,13608.203733720504,0,18610.478624727024
TJK,chickens,industrial,meat,63.86391840114236,173.73559665801952,0,237.59951505916186
TKL,chickens,industrial,meat,0,0,0,0
TKM,chickens,industrial,meat,423.0374559696916,1150.8323739225868,0,1573.8698298922784
TLS,chickens,industrial,meat,10.006324422469827,27.221235204703813,0,37.22755962717364
TON,chickens,industrial,meat,2.3612417613403123,20.698038613260167,0,23.059280374600476
TTO,chickens,industrial,meat,1042.971176604372,2837.3019413922466,0,3880.2731179966186
TUN,chickens,industrial,meat,2981.411195711986,8110.64002863714,0,11092.051224349127
TUR,chickens,industrial,meat,6894.717767058657,18756.4110539631,0,25651.128821021757
TUV,chickens,industrial,meat,0,0,0,0
TWN,chickens,industrial,meat,1824.504643677079,4963.387947534623,0,6787.892591211702
TZA,chickens,industrial,meat,76.69391206460432,208.6383502009387,0,285.332262265543
UGA,chickens,industrial,meat,59.35773355063397,161.4769577699866,0,220.83469132062058
UKR,chickens,industrial,meat,1767.3358233529939,7478.902224768337,0,9246.238048121331
URY,chickens,industrial,meat,907.8054720636601,2469.5967501983705,0,3377.4022222620306
USA,chickens,industrial,meat,46366.08680885166,196209.13309539243,0,242575.2199042441
UZB,chickens,industrial,meat,771.5552850420235,2098.9413295853537,0,2870.4966146273773
VCT,chickens,industrial,meat,6.113692534487465,16.631707650494864,0,22.74540018498233
VEN,chickens,industrial,meat,3397.5218483884123,9242.628705943289,0,12640.1505543317
VGB,chickens,industrial,meat,3.7123818638465487,10.099174843713536,0,13.811556707560085
VIR,chickens,industrial,meat,0,0,0,0
VNM,chickens,industrial,meat,2796.613492973869,7607.915799525892,0,10404.529292499761
VUT,chickens,industrial,meat,7.881302784524567,69.08547529003901,0,76.96677807456358
WLF,chickens,industrial,meat,0,0,0,0
WSM,chickens,industrial,meat,3.103525638472401,27.204708367465884,0,30.308234005938285
XKO,chickens,industrial,meat,8.535473482370447,36.119887784338424,0,44.65536126670887
XMI,chickens,industrial,meat,0,0,0,0
YEM,chickens,industrial,meat,1147.689128521543,3122.1769743155323,0,4269.866102837075
ZAF,chickens,industrial,meat,3126.439128139463,8505.174454384432,0,11631.613582523896
ZMB,chickens,industrial,meat,266.74352127913176,725.6498815653963,0,992.393402844528
ZWE,chickens,industrial,meat,54.37897578353789,147.93273009123658,0,202.31170587477447
NA,NA,NA,NA,0,0,0,0
