iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
ABW,cows,grassland,milk,0,0,0.39159438823098297,0.39159438823098297
AFG,cows,grassland,milk,0,0,14240.053588749339,14240.053588749339
AGO,cows,grassland,milk,0,0,2704.9690289285872,2704.9690289285872
AIA,cows,grassland,milk,0,0,0,0
ALA,cows,grassland,milk,0,0,0.21683083618645227,0.21683083618645227
ALB,cows,grassland,milk,0,0,764.7308858029685,764.7308858029685
AND,cows,grassland,milk,0,0,2.0142116829007546,2.0142116829007546
ARE,cows,grassland,milk,0,0,17.500152944094648,17.500152944094648
ARG,cows,grassland,milk,0,0,7280.535028565184,7280.535028565184
ARM,cows,grassland,milk,0,0,1567.0591189457832,1567.0591189457832
ASM,cows,grassland,milk,0,0,1.4383100205945496e-17,1.4383100205945496e-17
ATG,cows,grassland,milk,0,0,2.643957745689219,2.643957745689219
AUS,cows,grassland,milk,0,0,10661.52062867189,10661.52062867189
AUT,cows,grassland,milk,0,0,1603.4908011150007,1603.4908011150007
AZE,cows,grassland,milk,0,0,5954.691097019248,5954.691097019248
BDI,cows,grassland,milk,0,0,179.3679178798816,179.3679178798816
BEL,cows,grassland,milk,0,0,1838.3393039624275,1838.3393039624275
BEN,cows,grassland,milk,0,0,262.82092095015406,262.82092095015406
BES,cows,grassland,milk,0,0,0,0
BFA,cows,grassland,milk,0,0,2857.79554029706,2857.79554029706
BGD,cows,grassland,milk,0,0,1286.006001813482,1286.006001813482
BGR,cows,grassland,milk,0,0,601.635327554818,601.635327554818
BHR,cows,grassland,milk,0,0,0,0
BHS,cows,grassland,milk,0,0,0.02520654252040386,0.02520654252040386
BIH,cows,grassland,milk,0,0,556.4093984481309,556.4093984481309
BLM,cows,grassland,milk,0,0,0,0
BLR,cows,grassland,milk,0,0,3342.588004514227,3342.588004514227
BLZ,cows,grassland,milk,0,0,2.6862379555357667,2.6862379555357667
BMU,cows,grassland,milk,0,0,0,0
BOL,cows,grassland,milk,0,0,774.6631504727364,774.6631504727364
BRA,cows,grassland,milk,0,0,96027.19520177117,96027.19520177117
BRB,cows,grassland,milk,0,0,1.1487341651707592,1.1487341651707592
BRN,cows,grassland,milk,0,0,0.02262209758882476,0.02262209758882476
BTN,cows,grassland,milk,0,0,120.03068383895794,120.03068383895794
BWA,cows,grassland,milk,0,0,597.3788540760409,597.3788540760409
CAF,cows,grassland,milk,0,0,190.40175813067708,190.40175813067708
CAN,cows,grassland,milk,0,0,1594.6788346832534,1594.6788346832534
CCK,cows,grassland,milk,0,0,0,0
CHE,cows,grassland,milk,0,0,2898.8844037330755,2898.8844037330755
CHL,cows,grassland,milk,0,0,1710.3870949980321,1710.3870949980321
CHN,cows,grassland,milk,0,0,36813.67564947012,36813.67564947012
CIV,cows,grassland,milk,0,0,1500.904853539523,1500.904853539523
CMR,cows,grassland,milk,0,0,163.95946376925815,163.95946376925815
COD,cows,grassland,milk,0,0,10.131607108567943,10.131607108567943
COG,cows,grassland,milk,0,0,15.310112557480231,15.310112557480231
COK,cows,grassland,milk,0,0,0,0
COL,cows,grassland,milk,0,0,54997.2785571411,54997.2785571411
COM,cows,grassland,milk,0,0,1.5667669757413956,1.5667669757413956
CPV,cows,grassland,milk,0,0,3.927059046470276,3.927059046470276
CRI,cows,grassland,milk,0,0,3716.217593619857,3716.217593619857
CUB,cows,grassland,milk,0,0,824.8740749922155,824.8740749922155
CUW,cows,grassland,milk,0,0,0,0
CXR,cows,grassland,milk,0,0,0.11666912491286348,0.11666912491286348
CYM,cows,grassland,milk,0,0,0,0
CYP,cows,grassland,milk,0,0,0.4479900562130769,0.4479900562130769
CZE,cows,grassland,milk,0,0,849.0845052662324,849.0845052662324
DEU,cows,grassland,milk,0,0,13727.339824209374,13727.339824209374
DJI,cows,grassland,milk,0,0,109.48494742415244,109.48494742415244
DMA,cows,grassland,milk,0,0,1.8960586116169902,1.8960586116169902
DNK,cows,grassland,milk,0,0,375.52263928883417,375.52263928883417
DOM,cows,grassland,milk,0,0,1582.5841482573815,1582.5841482573815
DZA,cows,grassland,milk,0,0,1244.5561035840942,1244.5561035840942
ECU,cows,grassland,milk,0,0,3864.3826838867362,3864.3826838867362
EGY,cows,grassland,milk,0,0,0,0
ERI,cows,grassland,milk,0,0,3835.778191578635,3835.778191578635
ESH,cows,grassland,milk,0,0,4.016855765068946e-8,4.016855765068946e-8
ESP,cows,grassland,milk,0,0,1650.7799081705275,1650.7799081705275
EST,cows,grassland,milk,0,0,162.091467639839,162.091467639839
ETH,cows,grassland,milk,0,0,24238.13842077667,24238.13842077667
FIN,cows,grassland,milk,0,0,3.6762088836413396,3.6762088836413396
FJI,cows,grassland,milk,0,0,10.237728032435065,10.237728032435065
FLK,cows,grassland,milk,0,0,0,0
FRA,cows,grassland,milk,0,0,14319.25172913505,14319.25172913505
FRO,cows,grassland,milk,0,0,7.359850096667206,7.359850096667206
FSM,cows,grassland,milk,0,0,0,0
GAB,cows,grassland,milk,0,0,49.769426055584276,49.769426055584276
GBR,cows,grassland,milk,0,0,17266.37870805839,17266.37870805839
GEO,cows,grassland,milk,0,0,1801.6257676333735,1801.6257676333735
GGY,cows,grassland,milk,0,0,0,0
GHA,cows,grassland,milk,0,0,1329.0895870171967,1329.0895870171967
GIB,cows,grassland,milk,0,0,0,0
GIN,cows,grassland,milk,0,0,3630.2194099244984,3630.2194099244984
GLP,cows,grassland,milk,0,0,0.6061173318102051,0.6061173318102051
GMB,cows,grassland,milk,0,0,75.24553616041791,75.24553616041791
GNB,cows,grassland,milk,0,0,397.82671671454165,397.82671671454165
GNQ,cows,grassland,milk,0,0,0.028929483249926568,0.028929483249926568
GRC,cows,grassland,milk,0,0,510.2885237933119,510.2885237933119
GRD,cows,grassland,milk,0,0,0.19519965268951947,0.19519965268951947
GRL,cows,grassland,milk,0,0,0,0
GTM,cows,grassland,milk,0,0,1147.55650041166,1147.55650041166
GUF,cows,grassland,milk,0,0,0.03547888691583178,0.03547888691583178
GUM,cows,grassland,milk,0,0,0,0
GUY,cows,grassland,milk,0,0,148.98892557220705,148.98892557220705
HKG,cows,grassland,milk,0,0,6.562346669607023e-7,6.562346669607023e-7
HND,cows,grassland,milk,0,0,1136.2361117078685,1136.2361117078685
HRV,cows,grassland,milk,0,0,125.89232105286364,125.89232105286364
HTI,cows,grassland,milk,0,0,343.6955634329583,343.6955634329583
HUN,cows,grassland,milk,0,0,197.75744507690075,197.75744507690075
