iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
ABW,chickens,backyard,eggs&meat,0,0,0,0
AFG,chickens,backyard,eggs&meat,0,1017.4330934715487,1017.4330934715487,2034.8661869430973
AGO,chickens,backyard,eggs&meat,0,469.5205259919083,469.5205259919083,939.0410519838166
AIA,chickens,backyard,eggs&meat,0,0,0,0
ALA,chickens,backyard,eggs&meat,0,1.9469887241044173e-10,1.9469887241044173e-10,3.8939774482088345e-10
ALB,chickens,backyard,eggs&meat,0,169.17184936309604,169.17184936309604,338.3436987261921
AND,chickens,backyard,eggs&meat,0,1.1153353840448634,1.1153353840448634,2.230670768089727
ARE,chickens,backyard,eggs&meat,0,17.549073171429775,17.549073171429775,35.09814634285955
ARG,chickens,backyard,eggs&meat,0,491.9808678869709,491.9808678869709,983.9617357739418
ARM,chickens,backyard,eggs&meat,0,42.10619255374862,42.10619255374862,84.21238510749724
ASM,chickens,backyard,eggs&meat,0,0,0,0
ATG,chickens,backyard,eggs&meat,0,0.41687652755681104,0.41687652755681104,0.8337530551136221
AUS,chickens,backyard,eggs&meat,0,117.15862366670687,117.15862366670687,234.31724733341375
AUT,chickens,backyard,eggs&meat,0,3.6293327652879235,3.6293327652879235,7.258665530575847
AZE,chickens,backyard,eggs&meat,0,429.08604523124484,429.08604523124484,858.1720904624897
BDI,chickens,backyard,eggs&meat,0,117.99281290503066,117.99281290503066,235.98562581006132
BEL,chickens,backyard,eggs&meat,0,0.012197561014784608,0.012197561014784608,0.024395122029569217
BEN,chickens,backyard,eggs&meat,0,1572.112505473014,1572.112505473014,3144.225010946028
BES,chickens,backyard,eggs&meat,0,0,0,0
BFA,chickens,backyard,eggs&meat,0,3164.6266251960765,3164.6266251960765,6329.253250392153
BGD,chickens,backyard,eggs&meat,0,12016.130422419084,12016.130422419084,24032.26084483817
BGR,chickens,backyard,eggs&meat,0,41.417397550971,41.417397550971,82.834795101942
BHR,chickens,backyard,eggs&meat,0,0.7850181695972988,0.7850181695972988,1.5700363391945975
BHS,chickens,backyard,eggs&meat,0,4.0227835457977035,4.0227835457977035,8.045567091595407
BIH,chickens,backyard,eggs&meat,0,198.2652430157329,198.2652430157329,396.5304860314658
BLM,chickens,backyard,eggs&meat,0,0,0,0
BLR,chickens,backyard,eggs&meat,0,369.6802155641633,369.6802155641633,739.3604311283266
BLZ,chickens,backyard,eggs&meat,0,6.555707473664202,6.555707473664202,13.111414947328404
BMU,chickens,backyard,eggs&meat,0,5.8905,5.8905,11.781
BOL,chickens,backyard,eggs&meat,0,7399.449595009155,7399.449595009155,14798.89919001831
BRA,chickens,backyard,eggs&meat,0,7376.117984117703,7376.117984117703,14752.235968235405
BRB,chickens,backyard,eggs&meat,0,6.2630071260913365,6.2630071260913365,12.526014252182673
BRN,chickens,backyard,eggs&meat,0,13.763201210761009,13.763201210761009,27.526402421522018
BTN,chickens,backyard,eggs&meat,0,16.1847569552995,16.1847569552995,32.369513910599
BWA,chickens,backyard,eggs&meat,0,4.124745271211123,4.124745271211123,8.249490542422246
CAF,chickens,backyard,eggs&meat,0,444.66944542012357,444.66944542012357,889.3388908402471
CAN,chickens,backyard,eggs&meat,0,180.77021379119347,180.77021379119347,361.54042758238694
CCK,chickens,backyard,eggs&meat,0,0,0,0
CHE,chickens,backyard,eggs&meat,0,1.0643621693086667,1.0643621693086667,2.1287243386173333
CHL,chickens,backyard,eggs&meat,0,362.41068875318837,362.41068875318837,724.8213775063767
CHN,chickens,backyard,eggs&meat,0,68165.41100721908,68165.41100721908,136330.82201443816
CIV,chickens,backyard,eggs&meat,0,3502.186756009139,3502.186756009139,7004.373512018278
CMR,chickens,backyard,eggs&meat,0,2681.2526788110526,2681.2526788110526,5362.505357622105
COD,chickens,backyard,eggs&meat,0,858.8410484204428,858.8410484204428,1717.6820968408856
COG,chickens,backyard,eggs&meat,0,61.7550426472476,61.7550426472476,123.5100852944952
COK,chickens,backyard,eggs&meat,0,1.72125,1.72125,3.4425
COL,chickens,backyard,eggs&meat,0,1519.8351270472542,1519.8351270472542,3039.6702540945084
COM,chickens,backyard,eggs&meat,0,42.45695989556004,42.45695989556004,84.91391979112008
CPV,chickens,backyard,eggs&meat,0,22.5968291213989,22.5968291213989,45.1936582427978
CRI,chickens,backyard,eggs&meat,0,191.35785164312938,191.35785164312938,382.71570328625876
CUB,chickens,backyard,eggs&meat,0,236.008626472656,236.008626472656,472.017252945312
CUW,chickens,backyard,eggs&meat,0,0.1911284150100945,0.1911284150100945,0.382256830020189
CXR,chickens,backyard,eggs&meat,0,38.18097755652821,38.18097755652821,76.36195511305642
CYM,chickens,backyard,eggs&meat,0,0,0,0
CYP,chickens,backyard,eggs&meat,0,7.282799917184645,7.282799917184645,14.56559983436929
CZE,chickens,backyard,eggs&meat,0,0.006445008815909858,0.006445008815909858,0.012890017631819716
DEU,chickens,backyard,eggs&meat,0,20.54774702435466,20.54774702435466,41.09549404870932
DJI,chickens,backyard,eggs&meat,0,26.32137341164568,26.32137341164568,52.64274682329136
DMA,chickens,backyard,eggs&meat,0,1.7177695403084476,1.7177695403084476,3.4355390806168953
DNK,chickens,backyard,eggs&meat,0,2.7951731022768376e-8,2.7951731022768376e-8,5.590346204553675e-8
DOM,chickens,backyard,eggs&meat,0,796.129844949703,796.129844949703,1592.259689899406
DZA,chickens,backyard,eggs&meat,0,1720.7389517842946,1720.7389517842946,3441.4779035685892
ECU,chickens,backyard,eggs&meat,0,2414.537082978261,2414.537082978261,4829.074165956522
EGY,chickens,backyard,eggs&meat,0,2643.226850582687,2643.226850582687,5286.453701165374
ERI,chickens,backyard,eggs&meat,0,89.29304564300845,89.29304564300845,178.5860912860169
ESH,chickens,backyard,eggs&meat,0,19.924575994958754,19.924575994958754,39.84915198991751
ESP,chickens,backyard,eggs&meat,0,47.41266055548578,47.41266055548578,94.82532111097156
EST,chickens,backyard,eggs&meat,0,1.9376527487721326e-4,1.9376527487721326e-4,3.875305497544265e-4
ETH,chickens,backyard,eggs&meat,0,4002.6734131817466,4002.6734131817466,8005.346826363493
FIN,chickens,backyard,eggs&meat,0,0.004931561523429901,0.004931561523429901,0.009863123046859802
FJI,chickens,backyard,eggs&meat,0,125.38225050217224,125.38225050217224,250.76450100434448
FLK,chickens,backyard,eggs&meat,0,0.0050734139577753405,0.0050734139577753405,0.010146827915550681
FRA,chickens,backyard,eggs&meat,0,43.85523600149621,43.85523600149621,87.71047200299242
FRO,chickens,backyard,eggs&meat,0,1.9643383461662243,1.9643383461662243,3.9286766923324485
FSM,chickens,backyard,eggs&meat,0,18.26437499999999,18.26437499999999,36.52874999999998
GAB,chickens,backyard,eggs&meat,0,20.086108539312566,20.086108539312566,40.17221707862513
GBR,chickens,backyard,eggs&meat,0,16.41835786443501,16.41835786443501,32.83671572887002
GEO,chickens,backyard,eggs&meat,0,223.34411829550098,223.34411829550098,446.68823659100195
GGY,chickens,backyard,eggs&meat,0,0,0,0
GHA,chickens,backyard,eggs&meat,0,4831.773219993085,4831.773219993085,9663.54643998617
GIB,chickens,backyard,eggs&meat,0,0,0,0
GIN,chickens,backyard,eggs&meat,0,2537.992062415295,2537.992062415295,5075.98412483059
GLP,chickens,backyard,eggs&meat,0,4.560898017522648,4.560898017522648,9.121796035045296
GMB,chickens,backyard,eggs&meat,0,70.0675178866905,70.0675178866905,140.135035773381
GNB,chickens,backyard,eggs&meat,0,161.5250876906194,161.5250876906194,323.0501753812388
GNQ,chickens,backyard,eggs&meat,0,0.8674745421432181,0.8674745421432181,1.7349490842864361
GRC,chickens,backyard,eggs&meat,0,162.53567836528805,162.53567836528805,325.0713567305761
GRD,chickens,backyard,eggs&meat,0,2.380621792422292,2.380621792422292,4.761243584844584
GRL,chickens,backyard,eggs&meat,0,0.0068282617796973115,0.0068282617796973115,0.013656523559394623
GTM,chickens,backyard,eggs&meat,0,839.1341509301949,839.1341509301949,1678.2683018603898
GUF,chickens,backyard,eggs&meat,0,1.040783385383966,1.040783385383966,2.081566770767932
GUM,chickens,backyard,eggs&meat,0,0.5322408739965957,0.5322408739965957,1.0644817479931914
GUY,chickens,backyard,eggs&meat,0,71.46784348038484,71.46784348038484,142.9356869607697
HKG,chickens,backyard,eggs&meat,0,8.192015496840595,8.192015496840595,16.38403099368119
HND,chickens,backyard,eggs&meat,0,1156.4141186371724,1156.4141186371724,2312.8282372743447
HRV,chickens,backyard,eggs&meat,0,72.295174448737,72.295174448737,144.590348897474
HTI,chickens,backyard,eggs&meat,0,353.49445346066744,353.49445346066744,706.9889069213349
HUN,chickens,backyard,eggs&meat,0,77.68713360163989,77.68713360163989,155.37426720327977
IDN,chickens,backyard,eggs&meat,0,50407.245266135666,50407.245266135666,100814.49053227133
IMN,chickens,backyard,eggs&meat,0,2.5883778830214736,2.5883778830214736,5.176755766042947
IND,chickens,backyard,eggs&meat,0,78795.0903063967,78795.0903063967,157590.1806127934
IOT,chickens,backyard,eggs&meat,0,0,0,0
IRL,chickens,backyard,eggs&meat,0,0.005530169479392985,0.005530169479392985,0.01106033895878597
IRN,chickens,backyard,eggs&meat,0,5667.93124024914,5667.93124024914,11335.86248049828
IRQ,chickens,backyard,eggs&meat,0,776.263299860887,776.263299860887,1552.526599721774
ISL,chickens,backyard,eggs&meat,0,1.2805220034328716e-9,1.2805220034328716e-9,2.561044006865743e-9
ISR,chickens,backyard,eggs&meat,0,76.9825102229995,76.9825102229995,153.965020445999
ITA,chickens,backyard,eggs&meat,0,31.704990232421874,31.704990232421874,63.40998046484375
JAM,chickens,backyard,eggs&meat,0,166.09817850677527,166.09817850677527,332.19635701355054
JEY,chickens,backyard,eggs&meat,0,0,0,0
JOR,chickens,backyard,eggs&meat,0,156.1397271679014,156.1397271679014,312.2794543358028
