iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
ABW,pigs,backyard,meat,0,0,0,0
AFG,pigs,backyard,meat,0.03527244525466882,0.054510535487656796,0.005226321715019828,0.09500930245734544
AGO,pigs,backyard,meat,1209.2668505415916,1868.8180843308337,179.1771892934644,3257.26212416589
AIA,pigs,backyard,meat,0,0,0,0
ALA,pigs,backyard,meat,4.877871511440956e-4,0.003135774543069185,2.632892143634917e-4,0.0038868509085767727
ALB,pigs,backyard,meat,30.799719815841257,197.99819881612234,16.624533905635797,245.4224525375994
AND,pigs,backyard,meat,0,0,0,0
ARE,pigs,backyard,meat,0,0,0,0
ARG,pigs,backyard,meat,1514.995205093189,2341.2950050558547,224.4769899382411,4080.767200087285
ARM,pigs,backyard,meat,90.68356132361299,140.14365752041536,13.436592283836564,244.2638111278649
ASM,pigs,backyard,meat,0,0,0,0
ATG,pigs,backyard,meat,0.771520497171506,1.1923186821008749,0.11431626865780202,2.078155447930183
AUS,pigs,backyard,meat,47.49884489936303,113.52548680157221,10.255238193457291,171.27956989439255
AUT,pigs,backyard,meat,29.30084248355303,188.36255882284087,15.815496122824591,233.47889742921848
AZE,pigs,backyard,meat,2.081963963464189,3.2174965385881595,0.30848480715130966,5.607945309203658
BDI,pigs,backyard,meat,338.52192825615026,523.1565730792187,50.15882771612836,911.8373290514974
BEL,pigs,backyard,meat,0.23087525383913202,1.4841980603944196,0.1246178052388262,1.839691119472378
BEN,pigs,backyard,meat,493.34479582307733,762.422021104563,73.09894737340011,1328.8657643010404
BES,pigs,backyard,meat,1.1721228874602485,1.8114152787391302,0.17367356459627328,3.157211730795652
BFA,pigs,backyard,meat,1778.992352131864,2749.2799278019465,263.59347342300543,4791.865753356816
BGD,pigs,backyard,meat,9.62282002080187,14.871242082821674,1.4258141977777252,25.919876301401267
BGR,pigs,backyard,meat,85.51596194700933,421.83566451610386,35.90090761839182,543.252534081505
BHR,pigs,backyard,meat,0,0,0,0
BHS,pigs,backyard,meat,0.3225839200231087,0.49852574986531684,0.04779729145400929,0.8689069613424348
BIH,pigs,backyard,meat,75.6868231900977,486.5581490791994,40.852909242586016,603.0978815118831
BLM,pigs,backyard,meat,0,0,0,0
BLR,pigs,backyard,meat,320.4653060068823,1580.8007328215222,134.53623258055512,2035.8022714089598
BLZ,pigs,backyard,meat,12.748014769239681,19.700962223021165,1.8888746139042347,34.33785160616508
BMU,pigs,backyard,meat,0.06696306190000001,0.43047682649999985,0.03614414999999999,0.5335840383999999
BOL,pigs,backyard,meat,2358.007361379568,3644.0979077180154,349.38618482435436,6351.491453921938
BRA,pigs,backyard,meat,24529.37119351796,37908.036975610055,3634.519364871531,66071.92753399955
BRB,pigs,backyard,meat,0.7717607801355425,1.1926900187899996,0.11435187140843717,2.078802670333979
BRN,pigs,backyard,meat,0.022863363988355256,0.035333365891027604,0.0033876669118914297,0.061584396791274296
BTN,pigs,backyard,meat,11.800599510251878,18.23681328966174,1.7484960009263415,31.785908800839962
BWA,pigs,backyard,meat,0.35654545739444715,0.5510103897798315,0.052829375817817034,0.9603852229920957
CAF,pigs,backyard,meat,1047.7918972541897,1619.2724090029926,155.251429434611,2822.3157356917936
CAN,pigs,backyard,meat,0.501185316993537,3.2219056092441654,0.2705210419180659,3.993611968155768
CCK,pigs,backyard,meat,0,0,0,0
CHE,pigs,backyard,meat,3.0567087368895516,19.650270451432828,1.6498967633444863,24.35687595166687
CHL,pigs,backyard,meat,274.26805771188947,423.85773328419134,40.638325338848645,738.7641163349294
CHN,pigs,backyard,meat,278094.4323883722,429771.06679666933,41205.27965452247,749070.778839564
CIV,pigs,backyard,meat,274.3575436854614,423.9960261726718,40.65158448443641,739.0051543425695
CMR,pigs,backyard,meat,1069.921976941808,1653.4725469703742,158.5304455388662,2881.9249694510486
COD,pigs,backyard,meat,393.7888443307964,608.5668464024604,58.347732157474645,1060.7034228907314
COG,pigs,backyard,meat,55.71878497700671,86.10859791230996,8.255857901467879,150.08324079078457
COK,pigs,backyard,meat,26.7238991775,63.87194614499999,5.7698235,96.36566882249998
COL,pigs,backyard,meat,3779.8424135502573,5841.421895588855,560.0596256556908,10181.323934794802
COM,pigs,backyard,meat,0,0,0,0
CPV,pigs,backyard,meat,77.582006047611,119.89632880079755,11.495333537947992,208.97366838635654
CRI,pigs,backyard,meat,122.3058499829827,189.01318940917312,18.122069933765403,329.4411093259212
CUB,pigs,backyard,meat,657.2927869875001,1015.789564125,97.39113749999999,1770.4734886125
CUW,pigs,backyard,meat,0,0,0,0
CXR,pigs,backyard,meat,39.64002356575789,94.74236650729179,8.558479359285618,142.9408694323353
CYM,pigs,backyard,meat,0.5873110561875001,0.907638808125,0.0870219375,1.5819718018125002
CYP,pigs,backyard,meat,2.6996535455832906,4.172082750101306,0.40000793385439176,7.271744229538989
CZE,pigs,backyard,meat,3.0709159325613347,15.14830487304604,1.2892174360039186,19.508438241611294
DEU,pigs,backyard,meat,31.703854833972727,203.8104953612532,17.112552087426803,252.6269022826527
DJI,pigs,backyard,meat,0,0,0,0
DMA,pigs,backyard,meat,2.127200025636854,3.2874049885008723,0.31518743897419677,5.729792453111923
DNK,pigs,backyard,meat,0.6850081630152629,4.403623905098118,0.3697417216707068,5.458373789784087
DOM,pigs,backyard,meat,320.3009949460944,494.9976851811771,47.45903021871305,862.7577103459846
DZA,pigs,backyard,meat,3.5310832177470233,5.456985918076967,0.5232009509182135,9.511270086742204
ECU,pigs,backyard,meat,615.5950391483481,951.3492751988842,91.21277806317205,1658.1570924104044
EGY,pigs,backyard,meat,3.7246894591089243,5.756187740184631,0.5518876069208659,10.032764806214422
ERI,pigs,backyard,meat,0.3044630441513768,0.47052149214681577,0.04511231947716355,0.8200968557753562
ESH,pigs,backyard,meat,0,0,0,0
ESP,pigs,backyard,meat,73.2357237603856,470.8010813167644,39.52989767563093,583.5667027527809
EST,pigs,backyard,meat,1.3839515767589725,8.896831564879106,0.7470051691754078,11.027788310813488
ETH,pigs,backyard,meat,24.53920483361536,37.92323402201929,3.6359764163009864,66.09841527193564
FIN,pigs,backyard,meat,0.061575269608167574,0.39584101890964857,0.03323602173884539,0.49065231025666156
FJI,pigs,backyard,meat,163.90133227616502,391.73539006055694,35.38711743997805,591.0238397767
FLK,pigs,backyard,meat,0.001977291747217993,0.0030557346160147675,2.9297551447888474e-4,0.005326001877711645
FRA,pigs,backyard,meat,10.55295041794741,67.84039554394762,5.696086947434729,84.08943290932976
FRO,pigs,backyard,meat,0,0,0,0
FSM,pigs,backyard,meat,47.64913973400001,113.88470173199998,10.2876876,171.821529066
GAB,pigs,backyard,meat,19.6830704978302,30.418495375962213,2.916442509679982,53.01800838347239
