iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
REU,sheep,grassland,meat,0,0,0.06538784258840297,0.06538784258840297
ROU,sheep,grassland,meat,0,0,0,0
RUS,sheep,grassland,meat,0,0,9801.854539058266,9801.854539058266
RWA,sheep,grassland,meat,0,0,0,0
SAU,sheep,grassland,meat,0,0,1443.1026156919052,1443.1026156919052
SDN,sheep,grassland,meat,0,0,0,0
SEN,sheep,grassland,meat,0,0,987.5445121022315,987.5445121022315
SGP,sheep,grassland,meat,0,0,0,0
SHN,sheep,grassland,meat,0,0,0,0
SJM,sheep,grassland,meat,0,0,0,0
SLB,sheep,grassland,meat,0,0,0,0
SLE,sheep,grassland,meat,0,0,193.33779316651646,193.33779316651646
SLV,sheep,grassland,meat,0,0,2.1106849660718434,2.1106849660718434
SMR,sheep,grassland,meat,0,0,0.036182245675505514,0.036182245675505514
SOM,sheep,grassland,meat,0,0,0,0
SPM,sheep,grassland,meat,0,0,0.0034604575601483276,0.0034604575601483276
SRB,sheep,grassland,meat,0,0,113.98641272991615,113.98641272991615
SSD,sheep,grassland,meat,0,0,0,0
STP,sheep,grassland,meat,0,0,0.01140494516551695,0.01140494516551695
SUR,sheep,grassland,meat,0,0,0.0642317881663235,0.0642317881663235
SVK,sheep,grassland,meat,0,0,0,0
SVN,sheep,grassland,meat,0,0,28.07787192797721,28.07787192797721
SWE,sheep,grassland,meat,0,0,24.49175762740826,24.49175762740826
SWZ,sheep,grassland,meat,0,0,22.084370211532935,22.084370211532935
SXM,sheep,grassland,meat,0,0,0,0
SYC,sheep,grassland,meat,0,0,0,0
SYR,sheep,grassland,meat,0,0,0,0
TCA,sheep,grassland,meat,0,0,0,0
TCD,sheep,grassland,meat,0,0,11132.869829127745,11132.869829127745
TGO,sheep,grassland,meat,0,0,259.1682036880961,259.1682036880961
THA,sheep,grassland,meat,0,0,0.49647540522441663,0.49647540522441663
TJK,sheep,grassland,meat,0,0,1413.3876634863532,1413.3876634863532
TKL,sheep,grassland,meat,0,0,0,0
TKM,sheep,grassland,meat,0,0,12717.006963719805,12717.006963719805
TLS,sheep,grassland,meat,0,0,2.3255321374407263,2.3255321374407263
TON,sheep,grassland,meat,0,0,0,0
TTO,sheep,grassland,meat,0,0,0.18511020381600088,0.18511020381600088
TUN,sheep,grassland,meat,0,0,896.0979719897335,896.0979719897335
TUR,sheep,grassland,meat,0,0,0,0
TUV,sheep,grassland,meat,0,0,0,0
TWN,sheep,grassland,meat,0,0,0.01727700829997222,0.01727700829997222
TZA,sheep,grassland,meat,0,0,2479.4395381598606,2479.4395381598606
UGA,sheep,grassland,meat,0,0,513.4814319809783,513.4814319809783
UKR,sheep,grassland,meat,0,0,31.930072961331838,31.930072961331838
URY,sheep,grassland,meat,0,0,7962.913996096747,7962.913996096747
USA,sheep,grassland,meat,0,0,3673.9180696389712,3673.9180696389712
UZB,sheep,grassland,meat,0,0,11517.677552288436,11517.677552288436
VCT,sheep,grassland,meat,0,0,0.12715574932625004,0.12715574932625004
VEN,sheep,grassland,meat,0,0,304.37592729446146,304.37592729446146
VGB,sheep,grassland,meat,0,0,0,0
VIR,sheep,grassland,meat,0,0,0.2012683783131875,0.2012683783131875
VNM,sheep,grassland,meat,0,0,6.900639386045743,6.900639386045743
VUT,sheep,grassland,meat,0,0,0.27627197729580455,0.27627197729580455
WLF,sheep,grassland,meat,0,0,0,0
WSM,sheep,grassland,meat,0,0,5.1585273078515436e-5,5.1585273078515436e-5
XKO,sheep,grassland,meat,0,0,4.907633248214694,4.907633248214694
XMI,sheep,grassland,meat,0,0,0.15786733106944717,0.15786733106944717
YEM,sheep,grassland,meat,0,0,4037.5146905609818,4037.5146905609818
ZAF,sheep,grassland,meat,0,0,17602.587711326632,17602.587711326632
ZMB,sheep,grassland,meat,0,0,98.42184922152144,98.42184922152144
ZWE,sheep,grassland,meat,0,0,193.09582517681642,193.09582517681642
NA,NA,NA,NA,0,0,0,0
