iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
DEU,buffaloes,mixed,milk,0,0,0,0
DJI,buffaloes,mixed,milk,0,0,0,0
DMA,buffaloes,mixed,milk,0,0,0,0
DNK,buffaloes,mixed,milk,0,0,0,0
DOM,buffaloes,mixed,milk,0,0,0,0
DZA,buffaloes,mixed,milk,0,0,0,0
ECU,buffaloes,mixed,milk,0,0,0,0
EGY,buffaloes,mixed,milk,5031.557038098179,12420.468255254948,8449.298132826496,25901.32342617962
ERI,buffaloes,mixed,milk,0,0,0,0
ESH,buffaloes,mixed,milk,0,0,0,0
ESP,buffaloes,mixed,milk,1.2057728587562704,8.67967476272356,1.5617000785504658,11.447147700030294
EST,buffaloes,mixed,milk,0,0,0,0
ETH,buffaloes,mixed,milk,0,0,0,0
FIN,buffaloes,mixed,milk,2.490786944836781e-7,1.5716426440342909e-6,1.0979539429381276e-6,2.9186752814560964e-6
FJI,buffaloes,mixed,milk,0,0,0,0
FLK,buffaloes,mixed,milk,0,0,0,0
FRA,buffaloes,mixed,milk,0.020279551271765325,0.08922321466335037,0.15099708660440253,0.26049985253951824
FRO,buffaloes,mixed,milk,0,0,0,0
FSM,buffaloes,mixed,milk,0,0,0,0
GAB,buffaloes,mixed,milk,0,0,0,0
GBR,buffaloes,mixed,milk,1.8043857414317928,20.015975502161375,24.717116792822633,46.5374780364158
GEO,buffaloes,mixed,milk,27.005381635995715,66.6631586984277,45.34908754995081,139.0176278843742
GGY,buffaloes,mixed,milk,0,0,0,0
GHA,buffaloes,mixed,milk,0,0,0,0
GIB,buffaloes,mixed,milk,0,0,0,0
GIN,buffaloes,mixed,milk,0,0,0,0
GLP,buffaloes,mixed,milk,0,0,0,0
GMB,buffaloes,mixed,milk,0,0,0,0
GNB,buffaloes,mixed,milk,0,0,0,0
GNQ,buffaloes,mixed,milk,0,0,0,0
GRC,buffaloes,mixed,milk,7.292088990073155,29.32754514059648,4.898128624734277,41.51776275540391
GRD,buffaloes,mixed,milk,0,0,0,0
GRL,buffaloes,mixed,milk,0,0,0,0
GTM,buffaloes,mixed,milk,0,0,0,0
GUF,buffaloes,mixed,milk,0,0,0,0
GUM,buffaloes,mixed,milk,0,0,0,0
GUY,buffaloes,mixed,milk,0,0,0,0
HKG,buffaloes,mixed,milk,0,0,0,0
HND,buffaloes,mixed,milk,0,0,0,0
HRV,buffaloes,mixed,milk,0,0,0,0
HTI,buffaloes,mixed,milk,0,0,0,0
HUN,buffaloes,mixed,milk,0,0,0,0
IDN,buffaloes,mixed,milk,0.6830473807494022,1.6861119222529322,1.1470149130972327,3.516174216099567
IMN,buffaloes,mixed,milk,0,0,0,0
IND,buffaloes,mixed,milk,319140.7016194562,787803.2432923601,803880.8605024084,1910824.8054142245
IOT,buffaloes,mixed,milk,0,0,0,0
IRL,buffaloes,mixed,milk,0,0,0,0
IRN,buffaloes,mixed,milk,181.00073470980286,446.8028211980019,455.9212461204101,1083.7248020282148
IRQ,buffaloes,mixed,milk,150.76669079188792,372.16966492707843,253.17664280753633,776.1129985265027
ISL,buffaloes,mixed,milk,0,0,0,0
ISR,buffaloes,mixed,milk,1.9443402597639375e-14,4.79963086793113e-14,3.265055012198047e-14,1.0009026139893114e-13
ITA,buffaloes,mixed,milk,501.1618161990651,2544.813149232739,248.98862583730298,3294.963591269107
JAM,buffaloes,mixed,milk,0,0,0,0
JEY,buffaloes,mixed,milk,0,0,0,0
JOR,buffaloes,mixed,milk,0,0,0,0
JPN,buffaloes,mixed,milk,0,0,0,0
KAZ,buffaloes,mixed,milk,0,0,0,0
KEN,buffaloes,mixed,milk,0,0,0,0
KGZ,buffaloes,mixed,milk,9.14416708644416e-4,0.002257250313530297,0.0019251601821153915,0.005096827204290105
KHM,buffaloes,mixed,milk,0,0,0,0
KIR,buffaloes,mixed,milk,0,0,0,0
KNA,buffaloes,mixed,milk,0,0,0,0
KOR,buffaloes,mixed,milk,0,0,0,0
KWT,buffaloes,mixed,milk,0.153727596713054,0.37947870221358415,0.2581487770160436,0.7913550759426817
LAO,buffaloes,mixed,milk,0,0,0,0
LBN,buffaloes,mixed,milk,0,0,0,0
LBR,buffaloes,mixed,milk,0,0,0,0
LBY,buffaloes,mixed,milk,0,0,0,0
LCA,buffaloes,mixed,milk,0,0,0,0
LIE,buffaloes,mixed,milk,0,0,0,0
LKA,buffaloes,mixed,milk,348.271689151092,859.713489592116,877.2586628490981,2085.243841592306
LSO,buffaloes,mixed,milk,0,0,0,0
LTU,buffaloes,mixed,milk,0,0,0,0
LUX,buffaloes,mixed,milk,0,0,0,0
LVA,buffaloes,mixed,milk,0,0,0,0
MAC,buffaloes,mixed,milk,0,0,0,0
MAF,buffaloes,mixed,milk,0,0,0,0
MAR,buffaloes,mixed,milk,0,0,0,0
MCO,buffaloes,mixed,milk,0,0,0,0
MDA,buffaloes,mixed,milk,0.026781742092117658,0.1087952166984525,0.026816045238305688,0.16239300402887585
MDG,buffaloes,mixed,milk,0,0,0,0
MDV,buffaloes,mixed,milk,0,0,0,0
MEX,buffaloes,mixed,milk,0,0,0,0
MHL,buffaloes,mixed,milk,0,0,0,0
MKD,buffaloes,mixed,milk,0,0,0,0
MLI,buffaloes,mixed,milk,0,0,0,0
MLT,buffaloes,mixed,milk,0,0,0,0
MMR,buffaloes,mixed,milk,1321.4267494664796,3261.9602379777075,2219.020570052862,6802.407557497049
MNE,buffaloes,mixed,milk,2.5549315026825567e-17,1.4624853546195577e-16,3.532281625252637e-17,2.071206667413077e-16
MNG,buffaloes,mixed,milk,0.0702343239496095,0.17337440168921234,0.11794176985660702,0.3615504954954289
MNP,buffaloes,mixed,milk,0,0,0,0
MOZ,buffaloes,mixed,milk,0.05020724533478546,0.12393728067528902,0.08431107528931225,0.2584556012993867
MRT,buffaloes,mixed,milk,0,0,0,0
MSR,buffaloes,mixed,milk,0,0,0,0
MTQ,buffaloes,mixed,milk,0,0,0,0
MUS,buffaloes,mixed,milk,0,0,0,0
MWI,buffaloes,mixed,milk,0.06357145584775714,0.15692701947305285,0.10675307447146454,0.3272515497922745
MYS,buffaloes,mixed,milk,0.20916608501455855,0.5163293786253585,0.35124447525534597,1.0767399388952632
MYT,buffaloes,mixed,milk,0,0,0,0
NAM,buffaloes,mixed,milk,0,0,0,0
NCL,buffaloes,mixed,milk,0,0,0,0
NER,buffaloes,mixed,milk,0,0,0,0
NFK,buffaloes,mixed,milk,0,0,0,0
NGA,buffaloes,mixed,milk,0,0,0,0
NIC,buffaloes,mixed,milk,0,0,0,0
NIU,buffaloes,mixed,milk,0,0,0,0
NLD,buffaloes,mixed,milk,0,0,0,0
NOR,buffaloes,mixed,milk,0,0,0,0
NPL,buffaloes,mixed,milk,4191.672256931694,10347.201037262113,10558.368405369505,25097.24169956331
NRU,buffaloes,mixed,milk,0,0,0,0
NZL,buffaloes,mixed,milk,0,0,0,0
OMN,buffaloes,mixed,milk,0,0,0,0
PAK,buffaloes,mixed,milk,57520.03656374531,141989.0071346861,144886.7419741695,344395.78567260096
PAN,buffaloes,mixed,milk,0,0,0,0
PCN,buffaloes,mixed,milk,0,0,0,0
PER,buffaloes,mixed,milk,0,0,0,0
PHL,buffaloes,mixed,milk,0,0,0,0
PLW,buffaloes,mixed,milk,0,0,0,0
PNG,buffaloes,mixed,milk,0,0,0,0
POL,buffaloes,mixed,milk,8.752934918850845e-8,3.4033623751336697e-7,9.019511594877215e-8,5.180607026506475e-7
PRI,buffaloes,mixed,milk,0,0,0,0
PRK,buffaloes,mixed,milk,0,0,0,0
PRT,buffaloes,mixed,milk,0,0,0,0
PRY,buffaloes,mixed,milk,0,0,0,0
PSE,buffaloes,mixed,milk,0,0,0,0
PYF,buffaloes,mixed,milk,0,0,0,0
QAT,buffaloes,mixed,milk,0,0,0,0
REU,buffaloes,mixed,milk,0,0,0,0
ROU,buffaloes,mixed,milk,27.53720994949557,110.72310297776201,31.455426982318762,169.71573990957634
RUS,buffaloes,mixed,milk,0,0,0,0
RWA,buffaloes,mixed,milk,0,0,0,0
SAU,buffaloes,mixed,milk,2.6390469704840427e-11,6.514524007743984e-11,4.431648984859852e-11,1.3585219963087877e-10
SDN,buffaloes,mixed,milk,0,0,0,0
SEN,buffaloes,mixed,milk,0,0,0,0
SGP,buffaloes,mixed,milk,0,0,0,0
SHN,buffaloes,mixed,milk,0,0,0,0
SJM,buffaloes,mixed,milk,0,0,0,0
SLB,buffaloes,mixed,milk,0,0,0,0
SLE,buffaloes,mixed,milk,0,0,0,0
SLV,buffaloes,mixed,milk,0,0,0,0
SMR,buffaloes,mixed,milk,0,0,0,0
SOM,buffaloes,mixed,milk,0,0,0,0
SPM,buffaloes,mixed,milk,0,0,0,0
SRB,buffaloes,mixed,milk,0.006177220646947694,0.035359440043418705,0.00854022229693239,0.050076882987298794
SSD,buffaloes,mixed,milk,0,0,0,0
STP,buffaloes,mixed,milk,0,0,0,0
SUR,buffaloes,mixed,milk,0,0,0,0
SVK,buffaloes,mixed,milk,0.7742344934441812,3.1451654339718087,0.7752261645207331,4.694626091936723
SVN,buffaloes,mixed,milk,0,0,0,0
SWE,buffaloes,mixed,milk,0,0,0,0
SWZ,buffaloes,mixed,milk,0.015884307463784362,0.03921063303402688,0.026673900023147536,0.08176884052095879
SXM,buffaloes,mixed,milk,0,0,0,0
SYC,buffaloes,mixed,milk,0,0,0,0
SYR,buffaloes,mixed,milk,13.17599767740178,32.52513280567694,22.12594068413397,67.8270711672127
TCA,buffaloes,mixed,milk,0,0,0,0
TCD,buffaloes,mixed,milk,0,0,0,0
TGO,buffaloes,mixed,milk,0,0,0,0
THA,buffaloes,mixed,milk,0,0,0,0
TJK,buffaloes,mixed,milk,0,0,0,0
TKL,buffaloes,mixed,milk,0,0,0,0
TKM,buffaloes,mixed,milk,2.915620981369509e-10,7.197250785244633e-10,6.138380200635081e-10,1.6251251967249224e-9
TLS,buffaloes,mixed,milk,0,0,0,0
TON,buffaloes,mixed,milk,0,0,0,0
TTO,buffaloes,mixed,milk,0,0,0,0
TUN,buffaloes,mixed,milk,0,0,0,0
TUR,buffaloes,mixed,milk,200.79227521316696,495.65851312066394,337.1826619868462,1033.6334503206772
TUV,buffaloes,mixed,milk,0,0,0,0
TWN,buffaloes,mixed,milk,0,0,0,0
TZA,buffaloes,mixed,milk,0,0,0,0
UGA,buffaloes,mixed,milk,0,0,0,0
UKR,buffaloes,mixed,milk,0.04648693272355714,0.17915618908574915,0.10492977715742885,0.3305728989667352
URY,buffaloes,mixed,milk,0,0,0,0
USA,buffaloes,mixed,milk,0,0,0,0
UZB,buffaloes,mixed,milk,0.11860783633551147,0.29278508717582186,0.24971009567234273,0.6611030191836761
VCT,buffaloes,mixed,milk,0,0,0,0
VEN,buffaloes,mixed,milk,0,0,0,0
VGB,buffaloes,mixed,milk,0,0,0,0
VIR,buffaloes,mixed,milk,0,0,0,0
VNM,buffaloes,mixed,milk,2.202854772652015,5.4377775244306665,3.6991683839664393,11.339800681049121
VUT,buffaloes,mixed,milk,0,0,0,0
WLF,buffaloes,mixed,milk,0,0,0,0
WSM,buffaloes,mixed,milk,0,0,0,0
XKO,buffaloes,mixed,milk,6.132769421823592e-4,0.0033433708928028603,7.706053068945013e-4,0.0047272531418797205
XMI,buffaloes,mixed,milk,0,0,0,0
YEM,buffaloes,mixed,milk,0,0,0,0
ZAF,buffaloes,mixed,milk,0,0,0,0
ZMB,buffaloes,mixed,milk,0,0,0,0
ZWE,buffaloes,mixed,milk,0,0,0,0
NA,NA,NA,NA,0,0,0,0
