iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
ABW,goats,grassland,meat,0,0,0.1545833426705577,0.1545833426705577
AFG,goats,grassland,meat,0,0,990.297793520957,990.297793520957
AGO,goats,grassland,meat,0,0,2182.698624460663,2182.698624460663
AIA,goats,grassland,meat,0,0,0,0
ALA,goats,grassland,meat,0,0,2.959048590481594e-6,2.959048590481594e-6
ALB,goats,grassland,meat,0,0,0,0
AND,goats,grassland,meat,0,0,0.15301048588573665,0.15301048588573665
ARE,goats,grassland,meat,0,0,58.18191632380056,58.18191632380056
ARG,goats,grassland,meat,0,0,3090.13825947911,3090.13825947911
ARM,goats,grassland,meat,0,0,0,0
ASM,goats,grassland,meat,0,0,0,0
ATG,goats,grassland,meat,0,0,2.1639259178325023,2.1639259178325023
AUS,goats,grassland,meat,0,0,2104.1351604940833,2104.1351604940833
AUT,goats,grassland,meat,0,0,0,0
AZE,goats,grassland,meat,0,0,80.3555124529294,80.3555124529294
BDI,goats,grassland,meat,0,0,19.912695870822116,19.912695870822116
BEL,goats,grassland,meat,0,0,0,0
BEN,goats,grassland,meat,0,0,33.177984721071,33.177984721071
BES,goats,grassland,meat,0,0,0,0
BFA,goats,grassland,meat,0,0,953.5429119152739,953.5429119152739
BGD,goats,grassland,meat,0,0,567.894716169014,567.894716169014
BGR,goats,grassland,meat,0,0,0,0
BHR,goats,grassland,meat,0,0,0,0
BHS,goats,grassland,meat,0,0,0,0
BIH,goats,grassland,meat,0,0,23.957553546671242,23.957553546671242
BLM,goats,grassland,meat,0,0,0,0
BLR,goats,grassland,meat,0,0,2.9501731877287467,2.9501731877287467
BLZ,goats,grassland,meat,0,0,1.7764158618765332e-4,1.7764158618765332e-4
BMU,goats,grassland,meat,0,0,0,0
BOL,goats,grassland,meat,0,0,215.43686265191255,215.43686265191255
BRA,goats,grassland,meat,0,0,0,0
BRB,goats,grassland,meat,0,0,0.174238897131264,0.174238897131264
BRN,goats,grassland,meat,0,0,0.08618073102333422,0.08618073102333422
BTN,goats,grassland,meat,0,0,5.415055104427534,5.415055104427534
BWA,goats,grassland,meat,0,0,107.68179942018408,107.68179942018408
CAF,goats,grassland,meat,0,0,362.4868484670432,362.4868484670432
CAN,goats,grassland,meat,0,0,4.0878379926996615,4.0878379926996615
CCK,goats,grassland,meat,0,0,0,0
CHE,goats,grassland,meat,0,0,0,0
CHL,goats,grassland,meat,0,0,0,0
CHN,goats,grassland,meat,0,0,28801.72639167203,28801.72639167203
CIV,goats,grassland,meat,0,0,485.73906733477736,485.73906733477736
CMR,goats,grassland,meat,0,0,89.1466072089799,89.1466072089799
COD,goats,grassland,meat,0,0,467.2375332968132,467.2375332968132
COG,goats,grassland,meat,0,0,155.65231653133117,155.65231653133117
COK,goats,grassland,meat,0,0,0,0
COL,goats,grassland,meat,0,0,737.3073286393948,737.3073286393948
COM,goats,grassland,meat,0,0,0.759061239006643,0.759061239006643
CPV,goats,grassland,meat,0,0,0,0
CRI,goats,grassland,meat,0,0,1.0559457978607014,1.0559457978607014
CUB,goats,grassland,meat,0,0,292.5048812343746,292.5048812343746
CUW,goats,grassland,meat,0,0,0,0
CXR,goats,grassland,meat,0,0,0.12408854236520897,0.12408854236520897
CYM,goats,grassland,meat,0,0,0,0
CYP,goats,grassland,meat,0,0,0,0
CZE,goats,grassland,meat,0,0,0,0
DEU,goats,grassland,meat,0,0,15.207508118368644,15.207508118368644
DJI,goats,grassland,meat,0,0,200.8824029137967,200.8824029137967
DMA,goats,grassland,meat,0,0,0.2713389840725088,0.2713389840725088
DNK,goats,grassland,meat,0,0,0.08787519962783324,0.08787519962783324
DOM,goats,grassland,meat,0,0,53.51375780419167,53.51375780419167
DZA,goats,grassland,meat,0,0,0,0
ECU,goats,grassland,meat,0,0,0,0
EGY,goats,grassland,meat,0,0,0,0
ERI,goats,grassland,meat,0,0,404.0519058868212,404.0519058868212
ESH,goats,grassland,meat,0,0,0,0
ESP,goats,grassland,meat,0,0,271.52985962573655,271.52985962573655
EST,goats,grassland,meat,0,0,0,0
ETH,goats,grassland,meat,0,0,4169.627987168332,4169.627987168332
FIN,goats,grassland,meat,0,0,0.007778399345005208,0.007778399345005208
FJI,goats,grassland,meat,0,0,39.416814423028626,39.416814423028626
FLK,goats,grassland,meat,0,0,0,0
FRA,goats,grassland,meat,0,0,0,0
FRO,goats,grassland,meat,0,0,1.1756746790819153,1.1756746790819153
FSM,goats,grassland,meat,0,0,0,0
GAB,goats,grassland,meat,0,0,35.158073430619666,35.158073430619666
GBR,goats,grassland,meat,0,0,61.44040457593541,61.44040457593541
GEO,goats,grassland,meat,0,0,0,0
GGY,goats,grassland,meat,0,0,0,0
GHA,goats,grassland,meat,0,0,1601.6215438076608,1601.6215438076608
GIB,goats,grassland,meat,0,0,0,0
GIN,goats,grassland,meat,0,0,237.73369001226328,237.73369001226328
GLP,goats,grassland,meat,0,0,1.1524521101703762,1.1524521101703762
GMB,goats,grassland,meat,0,0,36.69273242177968,36.69273242177968
GNB,goats,grassland,meat,0,0,114.37170087236619,114.37170087236619
GNQ,goats,grassland,meat,0,0,0.44476399239704184,0.44476399239704184
GRC,goats,grassland,meat,0,0,0,0
GRD,goats,grassland,meat,0,0,0.1611640840336516,0.1611640840336516
GRL,goats,grassland,meat,0,0,0,0
GTM,goats,grassland,meat,0,0,13.760399276815468,13.760399276815468
GUF,goats,grassland,meat,0,0,6.097474675696853e-4,6.097474675696853e-4
GUM,goats,grassland,meat,0,0,0,0
GUY,goats,grassland,meat,0,0,15.723060491057682,15.723060491057682
HKG,goats,grassland,meat,0,0,0.014040875174179365,0.014040875174179365
HND,goats,grassland,meat,0,0,4.6604681165226225,4.6604681165226225
HRV,goats,grassland,meat,0,0,0.7650574658568579,0.7650574658568579
HTI,goats,grassland,meat,0,0,0,0
HUN,goats,grassland,meat,0,0,2.954996782795185,2.954996782795185
IDN,goats,grassland,meat,0,0,0,0
IMN,goats,grassland,meat,0,0,0.27101856720936657,0.27101856720936657
IND,goats,grassland,meat,0,0,870.2911808828094,870.2911808828094
IOT,goats,grassland,meat,0,0,0,0
IRL,goats,grassland,meat,0,0,6.296121728469543,6.296121728469543
IRN,goats,grassland,meat,0,0,0,0
IRQ,goats,grassland,meat,0,0,0,0
ISL,goats,grassland,meat,0,0,0.0012748968270729019,0.0012748968270729019
ISR,goats,grassland,meat,0,0,0,0
ITA,goats,grassland,meat,0,0,102.36332524766773,102.36332524766773
JAM,goats,grassland,meat,0,0,0,0
JEY,goats,grassland,meat,0,0,0.23740211542664608,0.23740211542664608
JOR,goats,grassland,meat,0,0,0,0
JPN,goats,grassland,meat,0,0,0,0
KAZ,goats,grassland,meat,0,0,1607.8197183526308,1607.8197183526308
KEN,goats,grassland,meat,0,0,5916.266553639866,5916.266553639866
KGZ,goats,grassland,meat,0,0,311.5832940517314,311.5832940517314
KHM,goats,grassland,meat,0,0,35.15079297329675,35.15079297329675
KIR,goats,grassland,meat,0,0,0,0
KNA,goats,grassland,meat,0,0,0.04919052059306995,0.04919052059306995
KOR,goats,grassland,meat,0,0,0,0
KWT,goats,grassland,meat,0,0,1.5541506624379784,1.5541506624379784
LAO,goats,grassland,meat,0,0,42.177843699895654,42.177843699895654
LBN,goats,grassland,meat,0,0,22.102988230030835,22.102988230030835
LBR,goats,grassland,meat,0,0,94.38310536784854,94.38310536784854
LBY,goats,grassland,meat,0,0,179.06420005641903,179.06420005641903
LCA,goats,grassland,meat,0,0,0.06324252501949056,0.06324252501949056
