iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
DNK,sheep,mixed,meat,8.668688293057743,55.025426948376605,177.11006028357545,240.8041755250098
DOM,sheep,mixed,meat,22.100243461483778,91.29571606255261,111.33623910067394,224.73219862471035
DZA,sheep,mixed,meat,0,0,0,0
ECU,sheep,mixed,meat,1.3834232023219697,5.714896855939622,6.969386409682466,14.067706467944058
EGY,sheep,mixed,meat,101.57999744133922,327.5123343196832,511.73802237450496,940.8303541355274
ERI,sheep,mixed,meat,42.3020618150199,174.74907147766402,213.10862375324882,430.15975704593274
ESH,sheep,mixed,meat,2.076705514804708,6.695675211461025,10.46199251790785,19.234373244173582
ESP,sheep,mixed,meat,243.22488260820967,1543.8959802838497,8973.625095487361,10760.74595837942
EST,sheep,mixed,meat,4.660558932128199,29.798093874808544,104.53920123209463,138.99785403903138
ETH,sheep,mixed,meat,1649.7056545321138,6814.904970863138,8310.859720564804,16775.470345960057
FIN,sheep,mixed,meat,17.28043581144219,109.68941623383958,64.31682188551363,191.2866739307954
FJI,sheep,mixed,meat,2.3112424279879096,10.320817655902529,37.50733788228969,50.13939796618013
FLK,sheep,mixed,meat,98.92651279695775,408.6636800680371,498.37034154638667,1005.9605344113816
FRA,sheep,mixed,meat,499.66417734016835,3171.671856164293,1435.7593241385875,5107.095357643049
FRO,sheep,mixed,meat,0.16849895991942057,1.0695651863902766,30.559005325436477,31.797069471746173
FSM,sheep,mixed,meat,0,0,0,0
GAB,sheep,mixed,meat,15.506516758843969,64.05714731613125,78.11847233674544,157.68213641172065
GBR,sheep,mixed,meat,124.71458888212666,791.6392039873027,22618.262971065793,23534.61676393522
GEO,sheep,mixed,meat,48.67580530120482,156.93962414494248,245.21816272647263,450.83359217261994
GGY,sheep,mixed,meat,0,0,0,0
GHA,sheep,mixed,meat,254.3005648858189,1050.5111496542643,1281.1111581149564,2585.9228726550396
GIB,sheep,mixed,meat,0,0,0,0
GIN,sheep,mixed,meat,52.34465189182466,216.23483401156784,263.7010170872779,532.2805029906704
GLP,sheep,mixed,meat,0.06123286791725999,0.25295189769346693,0.3084779240164231,0.62266268962715
GMB,sheep,mixed,meat,5.264980092065439,21.7495399269202,26.523829179170978,53.53834919815662
GNB,sheep,mixed,meat,0,0,0,0
GNQ,sheep,mixed,meat,3.639636373706689,15.035273684833676,18.335699615650825,37.010609674191194
GRC,sheep,mixed,meat,0,0,0,0
GRD,sheep,mixed,meat,1.5207078068511803,6.2820171366144475,7.6609965080664,15.463721451532027
GRL,sheep,mixed,meat,2.107718135110862,13.378966499948035,33.88628949106244,49.37297412612136
GTM,sheep,mixed,meat,60.92997741177883,251.70066235596286,306.9520272633694,619.5826670311111
GUF,sheep,mixed,meat,0.14816483009220136,0.6120663006327711,0.746422317844843,1.5066534485698155
GUM,sheep,mixed,meat,0,0,0,0
GUY,sheep,mixed,meat,12.686661227761162,52.40837383760278,63.912651021466814,129.00768608683074
HKG,sheep,mixed,meat,7.657097931456425e-4,0.003163133654304417,0.0038574800662248988,0.007786323513674958
HND,sheep,mixed,meat,1.8223614522819616,7.528143027058983,9.180662228120713,18.531166707461658
HRV,sheep,mixed,meat,20.306279086805567,128.8962803494963,394.58045004947843,543.7830094857802
HTI,sheep,mixed,meat,15.148110153111832,62.57657594736373,76.31289749678504,154.0375835972606
HUN,sheep,mixed,meat,97.3309734237933,617.8187733701741,490.33235981759844,1205.4821066115658
IDN,sheep,mixed,meat,510.82107715315766,2110.192862798938,2573.405930242608,5194.419870194703
IMN,sheep,mixed,meat,0.024570208931328726,0.15596203150364832,4.456058042961381,4.636590283396357
IND,sheep,mixed,meat,9881.257019407432,40819.29851845891,49779.63233958404,100480.18787745039
IOT,sheep,mixed,meat,0,0,0,0
IRL,sheep,mixed,meat,153.9675580134435,984.4183528572145,3401.9307397289913,4540.316650599649
IRN,sheep,mixed,meat,1077.1808171525968,4449.814962544732,5426.603612859429,10953.599392556758
IRQ,sheep,mixed,meat,81.30786011334271,262.15128701531154,409.61138596142416,753.0705330900784
ISL,sheep,mixed,meat,33.88209111422208,229.13924683001878,217.24262679143996,480.2639647356808
ISR,sheep,mixed,meat,19.9395960413823,64.28887388657265,100.45136544776976,184.6798353757247
ITA,sheep,mixed,meat,0,0,0,0
JAM,sheep,mixed,meat,0.14807618297393846,0.6117001009502747,0.7459757328661887,1.505752016790402
JEY,sheep,mixed,meat,0.027655695546797355,0.17554748810561543,0.3134776573314561,0.5166808409838689
JOR,sheep,mixed,meat,0,0,0,0
JPN,sheep,mixed,meat,0,0,0,0
KAZ,sheep,mixed,meat,452.4773308747782,1458.8689761201915,2279.4827751877992,4190.829082182769
KEN,sheep,mixed,meat,621.2859959727296,2566.521494698429,3129.904261827353,6317.7117524985115
KGZ,sheep,mixed,meat,306.72092153138067,988.9238779853081,1545.1935593520438,2840.8383588687325
KHM,sheep,mixed,meat,2.1590240937112046,8.918890462686084,10.876695686202543,21.95461024259983
KIR,sheep,mixed,meat,0,0,0,0
KNA,sheep,mixed,meat,0.6821713242070685,2.818037712089653,3.4366313562068944,6.9368403925036155
KOR,sheep,mixed,meat,0.23255473333883706,0.9606795029614427,1.1715603694651742,2.3647946057654536
KWT,sheep,mixed,meat,72.58174053966849,234.01669493898152,365.65108584215864,672.2495213208086
LAO,sheep,mixed,meat,0.8696777973999515,3.5926236466899764,4.381248349621923,8.843549793711851
LBN,sheep,mixed,meat,7.568711100248804,24.402897250172472,38.12952695339448,70.10113530381575
LBR,sheep,mixed,meat,14.486748188554037,59.844501333069566,72.9810991866702,147.31234870829383
LBY,sheep,mixed,meat,124.68540296052883,402.0083521145514,628.1380501789866,1154.831805254067
LCA,sheep,mixed,meat,0.9164648320339353,3.7859000618026544,4.616951294881286,9.319316188717876
LIE,sheep,mixed,meat,0.43162914717456935,2.7398122188410947,1.9155905536114988,5.0870319196271625
LKA,sheep,mixed,meat,0.6659456674993234,2.7510098103246605,3.3548900125910497,6.771845490415033
LSO,sheep,mixed,meat,53.11080953449287,219.39981772435343,267.56075332238225,540.0713805812286
LTU,sheep,mixed,meat,11.13871871633641,70.70420948404974,126.25751693580311,208.10044513618925
LUX,sheep,mixed,meat,0.6946128777281437,4.409129601700055,7.873445717321527,12.977188196749726
LVA,sheep,mixed,meat,9.537624072716781,60.541089831854634,54.37065294005325,124.44936684462466
MAC,sheep,mixed,meat,0,0,0,0
MAF,sheep,mixed,meat,0.1260042992535533,0.5205215384781546,0.6347823639977496,1.2813082017294575
MAR,sheep,mixed,meat,890.9156302816054,2872.473568666134,4488.239951040834,8251.629149988574
MCO,sheep,mixed,meat,0,0,0,0
MDA,sheep,mixed,meat,0,0,0,0
MDG,sheep,mixed,meat,22.64177612933713,93.53277796501987,114.06436337197546,230.23891746633245
MDV,sheep,mixed,meat,0,0,0,0
MEX,sheep,mixed,meat,699.7406117064623,2890.616128963723,3525.1416206874674,7115.498361357652
MHL,sheep,mixed,meat,0,0,0,0
MKD,sheep,mixed,meat,0,0,0,0
MLI,sheep,mixed,meat,0,0,0,0
MLT,sheep,mixed,meat,0,0,0,0
MMR,sheep,mixed,meat,79.33706942494028,327.74003490403544,399.6829693951652,806.7600737241409
MNE,sheep,mixed,meat,0,0,0,0
MNG,sheep,mixed,meat,493.23930066477953,2037.5628541315828,2484.832748940955,5015.634903737317
MNP,sheep,mixed,meat,0,0,0,0
MOZ,sheep,mixed,meat,5.704855693301887,23.566658279634996,28.739827170286585,58.01134114322347
MRT,sheep,mixed,meat,288.55931258198586,1192.0334323286065,1453.6993077178129,2934.292052628405
MSR,sheep,mixed,meat,0.4866095438735907,2.0101754457246566,2.451433470395923,4.94821845999417
MTQ,sheep,mixed,meat,1.5344857845778808,6.338933719666811,7.730406975203429,15.603826479448122
MUS,sheep,mixed,meat,0.06092791478247213,0.25169214167066567,0.3069416361837387,0.6195616926368765
MWI,sheep,mixed,meat,20.445726686432852,84.46093643765711,103.00114199714284,207.9078051212328
MYS,sheep,mixed,meat,11.76447868856895,48.598854028345286,59.26689515651864,119.63022787343289
MYT,sheep,mixed,meat,0.01979495714579773,0.08177261893981934,0.09972270602416994,0.201290282109787
NAM,sheep,mixed,meat,85.90120851993264,354.856377764961,432.751680201172,873.5092664860657
NCL,sheep,mixed,meat,0.22522118003095237,1.0057217292303944,3.6549376194270504,4.885880528688397
NER,sheep,mixed,meat,305.1647927199985,1260.6303779868956,1537.3541194962143,3103.149290203108
NFK,sheep,mixed,meat,0,0,0,0
NGA,sheep,mixed,meat,2317.686050730067,9574.32020956501,11676.000255567087,23568.006515862166
NIC,sheep,mixed,meat,0.5889623261446576,2.4329929845774267,2.9670646153383258,5.98901992606041
NIU,sheep,mixed,meat,0,0,0,0
NLD,sheep,mixed,meat,76.67090486322844,486.6767764618026,340.269099189091,903.6167805141221
NOR,sheep,mixed,meat,169.9671799690267,1078.8848703323606,1926.5801255935012,3175.432175894888
NPL,sheep,mixed,meat,0,0,0,0
NRU,sheep,mixed,meat,0,0,0,0
NZL,sheep,mixed,meat,1169.9233497195155,5224.2747959371445,22027.685547932415,28421.883693589076
OMN,sheep,mixed,meat,0,0,0,0
PAK,sheep,mixed,meat,2614.157165503316,10799.037157242916,13169.557508832826,26582.75183157906
PAN,sheep,mixed,meat,2.8133951549159173,11.622085778493966,14.17327533962679,28.608756273036672
PCN,sheep,mixed,meat,0,0,0,0
PER,sheep,mixed,meat,673.874959735798,2783.765576742339,3394.8360691979747,6852.476605676112
PHL,sheep,mixed,meat,1.6581044291287863,6.84960016063277,8.353170927600939,16.860875517362494
PLW,sheep,mixed,meat,0,0,0,0
PNG,sheep,mixed,meat,0.734009462422666,3.2777080100448055,11.91166300103451,15.923380473501982
POL,sheep,mixed,meat,30.74020592055268,195.1267479087979,25.81041639005263,251.67737021940323
PRI,sheep,mixed,meat,0.6483670031096002,2.6783926576819757,3.266332509368263,6.593092170159839
PRK,sheep,mixed,meat,16.321524222753236,67.42392877913176,82.22430338918508,165.96975639107006
PRT,sheep,mixed,meat,37.04580489767902,235.15221244874337,1119.7724402321112,1391.9704575785336
PRY,sheep,mixed,meat,37.20986799591529,153.71330859773568,187.45525438748254,378.37843098113353
PSE,sheep,mixed,meat,0,0,0,0
PYF,sheep,mixed,meat,0,0,0,0
QAT,sheep,mixed,meat,66.45026367330229,214.24770151593685,334.7620336186513,615.4599988078904
REU,sheep,mixed,meat,0.07286547088761494,0.30100597545513474,0.36708045787211563,0.7409519042148652
ROU,sheep,mixed,meat,0,0,0,0
RUS,sheep,mixed,meat,1891.7231425262805,12007.915161627776,3137.9569237703245,17037.59522792438
RWA,sheep,mixed,meat,0,0,0,0
SAU,sheep,mixed,meat,149.71314566607674,482.7023336336983,754.2223963026536,1386.6378756024285
SDN,sheep,mixed,meat,0,0,0,0
SEN,sheep,mixed,meat,307.2155535562632,1269.102034841994,1547.6854083438952,3124.0029967421524
SGP,sheep,mixed,meat,0.13171096441662594,0.5440956716455077,0.6635313068847655,1.3393379429468992
SHN,sheep,mixed,meat,0,0,0,0
SJM,sheep,mixed,meat,0.4471071693694541,2.838060621690237,5.067965395875424,8.353133186935114
SLB,sheep,mixed,meat,0,0,0,0
SLE,sheep,mixed,meat,46.56841756254269,192.37331184526448,234.60159981129817,473.5433292191053
SLV,sheep,mixed,meat,0.4110490448402447,1.698036356518895,2.070776044535238,4.179861445894377
SMR,sheep,mixed,meat,0.0031872403589149143,0.0202313493815254,0.061932702188343056,0.08535129192878337
SOM,sheep,mixed,meat,0,0,0,0
SPM,sheep,mixed,meat,0.025949349579636218,0.1647162744097815,0.4171939109467697,0.6078595349361875
SRB,sheep,mixed,meat,49.020464029961445,311.1626432128535,952.5387037128166,1312.7218109556316
SSD,sheep,mixed,meat,0,0,0,0
STP,sheep,mixed,meat,0.14473221347330342,0.5978862219048302,0.7291295389083297,1.4717479742864632
SUR,sheep,mixed,meat,0.8189129640017275,3.382915015019731,4.125506115877721,8.32733409489918
SVK,sheep,mixed,meat,0,0,0,0
SVN,sheep,mixed,meat,10.066847874401025,63.90039456798635,64.80198743667046,138.76922987905783
SWE,sheep,mixed,meat,41.12571899654088,261.04990395789173,466.1605427819495,768.3361657363821
SWZ,sheep,mixed,meat,1.3574622789474033,5.607652739228567,6.838600901498253,13.803715919674225
SXM,sheep,mixed,meat,0,0,0,0
SYC,sheep,mixed,meat,0,0,0,0
SYR,sheep,mixed,meat,0,0,0,0
TCA,sheep,mixed,meat,0.045905093927303305,0.18963313360397335,0.23125991902923582,0.46679814656051244
TCD,sheep,mixed,meat,570.5066109981747,2356.752750722938,2874.088720393827,5801.34808211494
TGO,sheep,mixed,meat,122.78287687469258,507.21389943197937,618.5535358926578,1248.5503121993297
THA,sheep,mixed,meat,2.9892682926017815,12.348614609236579,15.059286108825095,30.397169010663454
TJK,sheep,mixed,meat,400.39523403906674,1290.9468503022806,2017.1044535973135,3708.446537938661
TKL,sheep,mixed,meat,0,0,0,0
TKM,sheep,mixed,meat,780.7098431315467,2517.150123950579,3933.0470686727795,7230.907035754905
TLS,sheep,mixed,meat,4.233778579323763,17.489664660178768,21.32885934168143,43.05230258118396
TON,sheep,mixed,meat,0.015818268082165243,0.07063623379843238,0.277266792137146,0.3637212940177436
TTO,sheep,mixed,meat,1.5347430389828298,6.339996433077685,7.73170296716791,15.606442439228424
TUN,sheep,mixed,meat,381.80005655778643,1230.992625677498,1923.4259776210902,3536.2186598563744
TUR,sheep,mixed,meat,0,0,0,0
TUV,sheep,mixed,meat,0,0,0,0
TWN,sheep,mixed,meat,0.01570038471345091,0.06485801241828587,0.07909513709547059,0.15965353422720738
TZA,sheep,mixed,meat,457.5304397878852,1890.050179476402,2304.939243263905,4652.519862528192
UGA,sheep,mixed,meat,128.45352027123224,530.639227316929,647.1210089230843,1306.2137565112455
UKR,sheep,mixed,meat,12.275745486998906,77.92160863283941,174.68406029388754,264.88141441372585
URY,sheep,mixed,meat,347.1776139365603,1434.184601652289,1749.0056117710844,3530.367827359934
USA,sheep,mixed,meat,433.95021698446453,2754.5454579366515,3279.220783257918,6467.716458179034
UZB,sheep,mixed,meat,1163.5748329576202,3751.5762876215463,5861.837949408666,10776.989069987832
VCT,sheep,mixed,meat,0.7288755531053946,3.0109720581683805,3.671917144107781,7.411764755381556
VEN,sheep,mixed,meat,59.72856180213607,246.7376356561792,300.89955567826735,607.3657531365826
VGB,sheep,mixed,meat,0,0,0,0
VIR,sheep,mixed,meat,0.35319746323902307,1.4590524929773245,1.7793323085089325,3.59158226472528
VNM,sheep,mixed,meat,17.985253192043245,74.29676381599728,90.60580953170401,182.88782653974454
VUT,sheep,mixed,meat,0.8456078579640788,3.776048935742035,13.722705701707481,18.344362495413595
WLF,sheep,mixed,meat,0,0,0,0
WSM,sheep,mixed,meat,7.991324338109583e-4,0.0035685136411504315,0.014007404936153106,0.018375051011114495
XKO,sheep,mixed,meat,0.89870194338667575,5.704606794293256,18.96790151720235,25.57121025488228
XMI,sheep,mixed,meat,0.1550046858955325,0.6403216243543407,2.0079772192296397,2.8033035294795132
YEM,sheep,mixed,meat,159.9042309505517,515.5602408481263,805.5628763251974,1481.0273481238755
ZAF,sheep,mixed,meat,785.039420524493,3242.9840041817843,3954.8585416851033,7982.88196639138
ZMB,sheep,mixed,meat,18.507488561618356,76.45410891953173,93.2367181945509,188.198315675701
ZWE,sheep,mixed,meat,32.290308019367245,133.39069307748682,162.67157692376443,328.3525780206185
NA,NA,NA,NA,0,0,0,0
