iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
ABW,pigs,industrial,meat,0,0,0,0
AFG,pigs,industrial,meat,0,0,0,0
AGO,pigs,industrial,meat,370.74296156189956,1023.0784766023089,0,1393.8214381642085
AIA,pigs,industrial,meat,0,0,0,0
ALA,pigs,industrial,meat,0,0,0,0
ALB,pigs,industrial,meat,67.86068060135362,374.62027255986845,0,442.4809531612221
AND,pigs,industrial,meat,0,0,0,0
ARE,pigs,industrial,meat,0,0,0,0
ARG,pigs,industrial,meat,13754.77096476649,17727.6015372935,0,31482.37250205999
ARM,pigs,industrial,meat,75.20255974575122,179.5117777306286,0,254.71433747637982
ASM,pigs,industrial,meat,16.415492164967496,19.08317866253459,0,35.49867082750208
ATG,pigs,industrial,meat,10.802341273782773,14.035787675213129,0,24.8381289489959
AUS,pigs,industrial,meat,4200.998137113705,4141.65935655249,0,8342.657493666195
AUT,pigs,industrial,meat,1465.081522360183,8567.362980978556,0,10032.444503338738
AZE,pigs,industrial,meat,3.680070847756516,8.784489015917533,0,12.464559863674049
BDI,pigs,industrial,meat,2.486413787874468,6.86134787181084,0,9.347761659685307
BEL,pigs,industrial,meat,1608.9263217655266,12158.13341384529,0,13767.059735610816
BEN,pigs,industrial,meat,9.714140733669593,26.80651916204702,0,36.52065989571661
BES,pigs,industrial,meat,3.3095234469465833,4.300157459403726,0,7.6096809063503095
BFA,pigs,industrial,meat,153.34828559646311,198.28409724479698,0,351.6323828412601
BGD,pigs,industrial,meat,0,0,0,0
BGR,pigs,industrial,meat,335.9593174196739,1556.625608130023,0,1892.584925549697
BHR,pigs,industrial,meat,0,0,0,0
BHS,pigs,industrial,meat,11.84740872754096,15.39367338863949,0,27.24108211618045
BIH,pigs,industrial,meat,191.51376677800582,1057.2387260718472,0,1248.752492849853
BLM,pigs,industrial,meat,0,0,0,0
BLR,pigs,industrial,meat,2032.592722258432,7626.0626191534875,0,9658.655341411919
BLZ,pigs,industrial,meat,17.117082259306365,22.240709316772957,0,39.35779157607932
BMU,pigs,industrial,meat,0.177452114035,1.1169265232999996,0,1.2943786373349997
BOL,pigs,industrial,meat,2091.3203776838545,2695.3625354699548,0,4786.682913153809
BRA,pigs,industrial,meat,51502.13641787665,67999.25232335099,0,119501.38874122764
BRB,pigs,industrial,meat,20.05153672801633,26.05352903997084,0,46.10506576798717
BRN,pigs,industrial,meat,3.2196099736965786,4.5197775890840335,0,7.739387562780611
BTN,pigs,industrial,meat,12.433738219300457,17.454825836437784,0,29.888564055738243
BWA,pigs,industrial,meat,0.17693247913458487,0.48825151110591847,0,0.6651839902405033
CAF,pigs,industrial,meat,12.83234274685653,35.411309262308734,0,48.24365200916526
CAN,pigs,industrial,meat,3678.051660634923,27043.677393228238,0,30721.72905386316
CCK,pigs,industrial,meat,0,0,0,0
CHE,pigs,industrial,meat,986.5565015933673,5446.218078679945,0,6432.774580273313
CHL,pigs,industrial,meat,5857.920111339401,7549.880244253551,0,13407.800355592952
CHN,pigs,industrial,meat,335525.03853692237,432922.79390307475,0,768447.8324399971
CIV,pigs,industrial,meat,44.0659944824189,121.60168952394741,0,165.6676840063663
CMR,pigs,industrial,meat,112.06071619283831,309.2355585836015,0,421.2962747764398
COD,pigs,industrial,meat,1.1196156048602266,3.0896193486044834,0,4.20923495346471
COG,pigs,industrial,meat,8.578262094429933,23.672021387786803,0,32.25028348221674
COK,pigs,industrial,meat,14.499624153734999,16.8559623729,0,31.355586526634998
COL,pigs,industrial,meat,3841.7571575519887,4951.383070396558,0,8793.140227948546
COM,pigs,industrial,meat,0,0,0,0
CPV,pigs,industrial,meat,0.6370550577607978,1.7579762411670088,0,2.3950312989278064
CRI,pigs,industrial,meat,693.0414686164867,900.4883901628993,0,1593.5298587793861
CUB,pigs,industrial,meat,1855.8855162000002,2411.4045645,0,4267.2900807000005
CUW,pigs,industrial,meat,0,0,0,0
CXR,pigs,industrial,meat,0,0,0,0
CYM,pigs,industrial,meat,1.6582900409999999,2.1546631725,0,3.8129532134999997
CYP,pigs,industrial,meat,503.59654713122393,1202.1068397161812,0,1705.703386847405
CZE,pigs,industrial,meat,1094.5560845898588,4027.249553552662,0,5121.80563814252
DEU,pigs,industrial,meat,12606.618188335231,84015.07561441197,0,96621.69380274719
DJI,pigs,industrial,meat,0,0,0,0
DMA,pigs,industrial,meat,10.570618873907144,13.734704204341986,0,24.30532307824913
DNK,pigs,industrial,meat,5124.738906583022,37266.314893249524,0,42391.053799832545
DOM,pigs,industrial,meat,752.6554637602259,977.9465408639375,0,1730.6020046241633
DZA,pigs,industrial,meat,1.3033663893902947,3.596686217573523,0,4.9000526069638175
ECU,pigs,industrial,meat,215.58432808135265,280.1148175532269,0,495.6991456345795
EGY,pigs,industrial,meat,1.8248049309494416,5.035614542719872,0,6.860419473669314
ERI,pigs,industrial,meat,0,0,0,0
ESH,pigs,industrial,meat,0,0,0,0
ESP,pigs,industrial,meat,18972.034554747286,104733.82661259221,0,123705.86116733949
EST,pigs,industrial,meat,198.27022454723033,1094.5372917304362,0,1292.8075162776665
ETH,pigs,industrial,meat,1.58935958482259,4.385894680139703,0,5.9752542649622935
FIN,pigs,industrial,meat,784.2246852222722,4329.259045484499,0,5113.483730706771
FJI,pigs,industrial,meat,89.83001723135082,104.42831995880172,0,194.25833719015256
FLK,pigs,industrial,meat,0.10527010407843618,0.13678042490460113,0,0.2420505289830373
FRA,pigs,industrial,meat,4331.554456944782,28307.665885566348,0,32639.220342511133
FRO,pigs,industrial,meat,0,0,0,0
FSM,pigs,industrial,meat,0,0,0,0
GAB,pigs,industrial,meat,77.18576723719833,212.99688826925674,0,290.1826555064551
GBR,pigs,industrial,meat,2617.1616402340396,15153.304519934081,0,17770.466160168122
GEO,pigs,industrial,meat,32.25236209096876,76.98778970470937,0,109.24015179567813
GGY,pigs,industrial,meat,0,0,0,0
GHA,pigs,industrial,meat,127.99463551963649,353.20577946787046,0,481.2004149875069
GIB,pigs,industrial,meat,0,0,0,0
GIN,pigs,industrial,meat,0.003282207183877864,0.009057368240864831,0,0.012339575424742694
GLP,pigs,industrial,meat,13.321026531,17.3083866975,0,30.629413228500002
GMB,pigs,industrial,meat,0.07588302014753083,0.20940191103144187,0,0.2852849311789727
GNB,pigs,industrial,meat,8.554718934909056,23.607053196143866,0,32.16177213105292
GNQ,pigs,industrial,meat,5.317412517063168,14.673590226782354,0,19.99100274384552
GRC,pigs,industrial,meat,474.9691460748897,2622.0348717892743,0,3097.0040178641643
GRD,pigs,industrial,meat,5.563607510425088,7.228952663629574,0,12.792560174054662
GRL,pigs,industrial,meat,0,0,0,0
GTM,pigs,industrial,meat,2095.233583417151,2722.3962807204375,0,4817.629864137589
GUF,pigs,industrial,meat,3.096430979622621,4.023280387041146,0,7.1197113666637675
GUM,pigs,industrial,meat,12.613127491454877,14.662890578842216,0,27.27601807029709
GUY,pigs,industrial,meat,1.9543616726394153,2.539357420998736,0,4.493719093638151
HKG,pigs,industrial,meat,123.08246580000002,172.78657200000004,0,295.8690378
HND,pigs,industrial,meat,312.67441621474273,406.26671628237983,0,718.9411324971226
HRV,pigs,industrial,meat,677.7935137700263,3741.7130010743413,0,4419.506514844367
HTI,pigs,industrial,meat,33.25167492934973,43.20484211013326,0,76.45651703948299
HUN,pigs,industrial,meat,1719.3770144533426,6333.97703687157,0,8053.354051324912
IDN,pigs,industrial,meat,2716.3567589347763,3869.727383083482,0,6586.084142018259
IMN,pigs,industrial,meat,0,0,0,0
IND,pigs,industrial,meat,536.3794669519742,883.0670518886908,0,1419.446518840665
IOT,pigs,industrial,meat,0,0,0,0
IRL,pigs,industrial,meat,1056.8394518598852,5834.210326205818,0,6891.049778065703
IRN,pigs,industrial,meat,0,0,0,0
IRQ,pigs,industrial,meat,0,0,0,0
ISL,pigs,industrial,meat,19.957514072595643,110.17409927574549,0,130.13161334834115
ISR,pigs,industrial,meat,248.2302900735442,592.5364882304966,0,840.7667783040408
ITA,pigs,industrial,meat,2954.561873463681,22326.664031211694,0,25281.225904675375
JAM,pigs,industrial,meat,145.98542837572242,189.68299782655788,0,335.6684262022803
JEY,pigs,industrial,meat,0,0,0,0
JOR,pigs,industrial,meat,0,0,0,0
JPN,pigs,industrial,meat,18718.702266950422,12820.413811237482,0,31539.116078187904
KAZ,pigs,industrial,meat,1038.4342401243182,1457.7827266644324,0,2496.2169667887506
KEN,pigs,industrial,meat,10.06822774442716,27.783634946051016,0,37.85186269047818
KGZ,pigs,industrial,meat,5.704178752394054,8.007684005152628,0,13.711862757546683
KHM,pigs,industrial,meat,140.3667197692909,199.96671548321945,0,340.33343525251036
KIR,pigs,industrial,meat,5.700897631034998,6.6273521948999985,0,12.328249825934996
KNA,pigs,industrial,meat,5.069965652202743,6.587549829373422,0,11.657515481576166
KOR,pigs,industrial,meat,29369.70800896678,20225.83909841123,0,49595.547107378006
KWT,pigs,industrial,meat,0,0,0,0
LAO,pigs,industrial,meat,14.264961170957736,19.72920179607907,0,33.99416296703681
LBN,pigs,industrial,meat,8.211340400482024,19.60082632593021,0,27.812166726412233
LBR,pigs,industrial,meat,1.1856797381397797,3.2719256897658986,0,4.457605427905678
LBY,pigs,industrial,meat,0,0,0,0
LCA,pigs,industrial,meat,68.28545829100385,88.72522813209778,0,157.01068642310162
LIE,pigs,industrial,meat,1.1546051910559763,6.373919441117437,0,7.528524632173413
LKA,pigs,industrial,meat,53.47713094017,75.07267648148716,0,128.54980742165716
LSO,pigs,industrial,meat,3.517110320425538,9.705591856697854,0,13.222702177123393
LTU,pigs,industrial,meat,391.62789029101447,2161.9551366530154,0,2553.5830269440303
LUX,pigs,industrial,meat,66.63682260392899,367.8640477105609,0,434.5008703144899
LVA,pigs,industrial,meat,190.53268292269482,1051.822719364815,0,1242.3554022875098
MAC,pigs,industrial,meat,0,0,0,0
MAF,pigs,industrial,meat,0,0,0,0
MAR,pigs,industrial,meat,0.8663652198939013,2.390765843850793,0,3.257131063744694
MCO,pigs,industrial,meat,0,0,0,0
MDA,pigs,industrial,meat,33.39308540227701,154.72269758997086,0,188.1157829922479
MDG,pigs,industrial,meat,148.64426638637707,410.1891751891072,0,558.8334415754842
MDV,pigs,industrial,meat,0,0,0,0
MEX,pigs,industrial,meat,8417.833997844069,13619.442055245043,0,22037.27605308911
MHL,pigs,industrial,meat,0,0,0,0
MKD,pigs,industrial,meat,93.88244064273717,518.2716293220662,0,612.1540699648034
MLI,pigs,industrial,meat,0.009659977516228045,0.026657053824243902,0,0.03631703134047195
MLT,pigs,industrial,meat,21.069505553156443,116.31277262591563,0,137.38227817907207
MMR,pigs,industrial,meat,6.113620090682145,8.709475659581459,0,14.823095750263604
MNE,pigs,industrial,meat,6.569561986405673,36.26682019892905,0,42.83638218533472
MNG,pigs,industrial,meat,6.92836838457465,9.72623529227208,0,16.65460367684673
MNP,pigs,industrial,meat,0,0,0,0
MOZ,pigs,industrial,meat,13.753457594870042,37.95315866522476,0,51.706616260094805
MRT,pigs,industrial,meat,0,0,0,0
MSR,pigs,industrial,meat,2.2254130368,2.8915421279999998,0,5.1169551648
MTQ,pigs,industrial,meat,12.157287374399603,15.79630748268966,0,27.953594857089264
MUS,pigs,industrial,meat,4.605774670986652,12.70980011087761,0,17.315574781864264
MWI,pigs,industrial,meat,16.377131828517744,45.19328165165363,0,61.57041348017137
MYS,pigs,industrial,meat,3689.6771071155845,5103.020143991691,0,8792.697251107274
MYT,pigs,industrial,meat,0,0,0,0
NAM,pigs,industrial,meat,5.85170808440723,16.14799797491829,0,21.99970605932552
NCL,pigs,industrial,meat,23.41555573514063,27.220824638437506,0,50.636380373578135
NER,pigs,industrial,meat,0.24910035920124995,0.6874013600664214,0,0.9365017192676713
NFK,pigs,industrial,meat,0,0,0,0
NGA,pigs,industrial,meat,327.29988864904334,903.1957614528068,0,1230.49565010185
NIC,pigs,industrial,meat,94.35513319765718,122.59829439410115,0,216.95342759175833
NIU,pigs,industrial,meat,0,0,0,0
NLD,pigs,industrial,meat,7478.287993325798,41283.38032443813,0,48761.66831776392
NOR,pigs,industrial,meat,584.861111093969,3228.685991742319,0,3813.547102836288
NPL,pigs,industrial,meat,454.47834236761264,638.0092754523134,0,1092.487617819926
NRU,pigs,industrial,meat,1.2842470597687499,1.4929504301249998,0,2.7771974898937497
NZL,pigs,industrial,meat,411.41874619615294,478.27852859218285,0,889.6972747883358
OMN,pigs,industrial,meat,0,0,0,0
PAK,pigs,industrial,meat,0,0,0,0
PAN,pigs,industrial,meat,409.37108569106795,531.9074350184111,0,941.278520709479
PCN,pigs,industrial,meat,0,0,0,0
PER,pigs,industrial,meat,52.229781453664316,67.31546140333728,0,119.5452428570016
PHL,pigs,industrial,meat,3748.37134595446,5339.937470177404,0,9088.308816131865
PLW,pigs,industrial,meat,0,0,0,0
PNG,pigs,industrial,meat,74.94450310953341,87.12375652472173,0,162.06825963425516
POL,pigs,industrial,meat,7226.532623441285,27381.823587248826,0,34608.35621069011
PRI,pigs,industrial,meat,60.40103518462818,78.48077409589597,0,138.88180928052415
PRK,pigs,industrial,meat,220.1691161381468,304.50562532181294,0,524.6747414599597
PRT,pigs,industrial,meat,847.3781437820285,7158.481740503702,0,8005.859884285731
PRY,pigs,industrial,meat,489.8286633519573,636.4482422646129,0,1126.2769056165703
PSE,pigs,industrial,meat,0,0,0,0
PYF,pigs,industrial,meat,0,0,0,0
QAT,pigs,industrial,meat,0,0,0,0
REU,pigs,industrial,meat,22.655243376690525,62.517955251887514,0,85.17319862857804
ROU,pigs,industrial,meat,2024.0565818318535,8481.15396442642,0,10505.210546258271
RUS,pigs,industrial,meat,15286.993850001438,58082.875373657844,0,73369.86922365928
RWA,pigs,industrial,meat,16.82113361473016,46.41852047785602,0,63.239654092586186
SAU,pigs,industrial,meat,0,0,0,0
SDN,pigs,industrial,meat,0,0,0,0
SEN,pigs,industrial,meat,0.22187867229376296,0.6122821403932328,0,0.8341608126869957
SGP,pigs,industrial,meat,0,0,0,0
SHN,pigs,industrial,meat,0.054617640984375,0.1507193358398437,0,0.2053369768242187
SJM,pigs,industrial,meat,0,0,0,0
SLB,pigs,industrial,meat,13.766224820563552,16.00337809670251,0,29.76960291726606
SLE,pigs,industrial,meat,0.5077323497125208,1.401105598005719,0,1.9088379477182398
SLV,pigs,industrial,meat,152.11788328454713,197.65107001077808,0,349.7689532953252
SMR,pigs,industrial,meat,0,0,0,0
SOM,pigs,industrial,meat,1.3205008969311096,3.643969504620527,0,4.964470401551637
SPM,pigs,industrial,meat,0,0,0,0
SRB,pigs,industrial,meat,1565.3964746557394,7604.4455604782925,0,9169.842035134032
SSD,pigs,industrial,meat,0,0,0,0
STP,pigs,industrial,meat,0.029460697247879055,0.0812978488735777,0,0.11075854612145675
SUR,pigs,industrial,meat,28.855157062966338,37.492322044450376,0,66.34747910741672
SVK,pigs,industrial,meat,416.7876052974984,1931.133401925651,0,2347.9210072231494
SVN,pigs,industrial,meat,149.51517970727738,825.3883821592663,0,974.9035618665437
SWE,pigs,industrial,meat,996.4641581195666,5500.912622786836,0,6497.376780906403
