iso3c,animal,system,product,leach_mms_tonnes,leach_spread_tonnes,leach_field_tonnes,tonnes_n_leach
ABW,cows,mixed,milk,0.16530181285232448,0.5329630238059833,0.41016277485068675,1.1084276115089944
AFG,cows,mixed,milk,2558.1340254066818,8247.88804161348,6443.662532510532,17249.684599530694
AGO,cows,mixed,milk,219.7938560539044,708.6552537758124,369.0912780082357,1297.5403878379525
AIA,cows,mixed,milk,0,0,0,0
ALA,cows,mixed,milk,2.708062025767906,21.003354565164887,17.989265600162817,41.70068219109561
ALB,cows,mixed,milk,373.00192630217873,2072.1715153093824,478.98701456297965,2924.1604561745407
AND,cows,mixed,milk,0.6264116348558211,5.1403272135383915,0.8210857872970349,6.5878246356912475
ARE,cows,mixed,milk,51.08444490497356,164.70551505885678,85.7841224264879,301.5740823903182
ARG,cows,mixed,milk,2241.9424959338553,7228.429206033588,5562.923596061298,15033.295298028741
ARM,cows,mixed,milk,355.7399854070432,1146.970230027746,597.3803281394511,2100.09054357424
ASM,cows,mixed,milk,0.008274817890000001,0.0143982216,0.335421,0.35809403949
ATG,cows,mixed,milk,4.398266702559356,14.180809519586843,10.913402848562637,29.492479070708836
AUS,cows,mixed,milk,219.31901853755707,616.4673310569323,10493.54317203528,11329.32952162977
AUT,cows,mixed,milk,898.2434262301905,4882.494393780166,905.0311599296627,6685.76897994002
AZE,cows,mixed,milk,1831.0613546822815,5903.673889151939,3074.8301505999684,10809.565394434188
BDI,cows,mixed,milk,129.1133453417293,416.28484140406414,216.81502156461673,762.2132083104101
BEL,cows,mixed,milk,412.85836459601643,2688.8014275060673,3276.7853387602413,6378.445130862325
BEN,cows,mixed,milk,786.0645661937594,2534.414722236806,1320.0076678316698,4640.486956262235
BES,cows,mixed,milk,0.40854620715130435,1.317227065878261,1.013724187826087,2.7394974608556524
BFA,cows,mixed,milk,1923.6639873691747,6202.241571366607,3230.3341517534413,11356.239710489222
BGD,cows,mixed,milk,4450.874554579882,14350.426775471658,11211.270918337234,30012.572248388773
BGR,cows,mixed,milk,380.4495037263248,1867.3694521251693,434.58293730088076,2682.4018931523747
BHR,cows,mixed,milk,9.213397678107352,29.7056650578776,15.471700550977918,54.390763286962866
BHS,cows,mixed,milk,1.0326553117830726,3.3294680077640626,2.5623237932885745,6.9244471128357095
BIH,cows,mixed,milk,203.91672506067243,1310.382915917405,281.92196160923896,1796.2216025873163
BLM,cows,mixed,milk,0,0,0,0
BLR,cows,mixed,milk,1793.4976012046234,8837.903465037232,4279.856399533769,14911.257465775625
BLZ,cows,mixed,milk,8.70663210465147,28.071760941949332,21.603733933869588,58.38212698047039
BMU,cows,mixed,milk,0,0,0,0
BOL,cows,mixed,milk,267.2278686087265,861.5911128946346,663.0715187855164,1791.8905002888775
BRA,cows,mixed,milk,16449.805016744987,53037.1547139385,40816.8401483202,110303.7998790037
BRB,cows,mixed,milk,3.7149996589994485,11.977832653700991,9.218014868753096,24.910847181453537
BRN,cows,mixed,milk,0.14680175559396488,0.47331548403091933,0.24651848126610384,0.8666357208909881
BTN,cows,mixed,milk,150.33156643339547,484.6962343444488,378.6689330816006,1013.6967338594449
BWA,cows,mixed,milk,107.5310943426311,346.69975002158134,180.57278646957363,634.8036308337861
CAF,cows,mixed,milk,473.729594065778,1527.3901269627092,795.5156911264112,2796.6354121548984
CAN,cows,mixed,milk,1050.3719219073312,6626.048346835706,2194.055743985333,9870.47601272837
CCK,cows,mixed,milk,0,0,0,0
CHE,cows,mixed,milk,565.0593050507334,3819.4410195503942,1519.423474667116,5903.923799268244
CHL,cows,mixed,milk,747.3858726668449,2409.7075995303817,1854.4857925490342,5011.57926474626
CHN,cows,mixed,milk,15790.482099542949,50911.37805394199,26516.34273642812,93218.20288991307
CIV,cows,mixed,milk,233.5321144680377,752.9498904762926,392.1614012897358,1378.643406234066
CMR,cows,mixed,milk,369.9828280663728,1192.8917378462395,621.2977801282498,2184.172346040862
COD,cows,mixed,milk,7.771854599684095,25.05786873449783,13.05097329921762,45.880696633399545
COG,cows,mixed,milk,1.6035800376516345,5.170232866987636,2.6928296182227274,9.466642522861997
COK,cows,mixed,milk,0,0,0,0
