Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","3","Albania","5510","Production","1036","Offals, pigs, edible","2017","2017","tonnes","770.73","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","3","Albania","5510","Production","978","Offals, sheep,edible","2017","2017","tonnes","5160","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","3","Albania","5510","Production","1025","Skins, goat, fresh","2017","2017","tonnes","2303","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","3","Albania","5510","Production","995","Skins, sheep, fresh","2017","2017","tonnes","4816","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","3","Albania","5510","Production","987","Wool, greasy","2017","2017","tonnes","3000","","Official data"
"QL","Livestock Primary","4","Algeria","5510","Production","1062","Eggs, hen, in shell","2017","2017","tonnes","390000","*","Unofficial figure"
"QL","Livestock Primary","4","Algeria","5513","Production","1067","Eggs, hen, in shell (number)","2017","2017","1000 No","6570417","","Official data"
"QL","Livestock Primary","4","Algeria","5510","Production","1129","Fat, camels","2017","2017","tonnes","181.06","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","869","Fat, cattle","2017","2017","tonnes","3197.91","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1019","Fat, goats","2017","2017","tonnes","571.23","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1037","Fat, pigs","2017","2017","tonnes","22.43","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","979","Fat, sheep","2017","2017","tonnes","7961.99","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","919","Hides, cattle, fresh","2017","2017","tonnes","20147","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1182","Honey, natural","2017","2017","tonnes","6123","","Official data"
"QL","Livestock Primary","4","Algeria","5510","Production","1127","Meat, camel","2017","2017","tonnes","6090","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","867","Meat, cattle","2017","2017","tonnes","166291","","Official data"
"QL","Livestock Primary","4","Algeria","5510","Production","1058","Meat, chicken","2017","2017","tonnes","276014","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1017","Meat, goat","2017","2017","tonnes","19041","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1097","Meat, horse","2017","2017","tonnes","360","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1035","Meat, pig","2017","2017","tonnes","114","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1141","Meat, rabbit","2017","2017","tonnes","8406","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","977","Meat, sheep","2017","2017","tonnes","325114","","Official data"
"QL","Livestock Primary","4","Algeria","5510","Production","1080","Meat, turkey","2017","2017","tonnes","21450","F","FAO estimate"
"QL","Livestock Primary","4","Algeria","5510","Production","1130","Milk, whole fresh camel","2017","2017","tonnes","13936","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","882","Milk, whole fresh cow","2017","2017","tonnes","2666000","","Official data"
"QL","Livestock Primary","4","Algeria","5510","Production","1020","Milk, whole fresh goat","2017","2017","tonnes","399830","","Official data"
"QL","Livestock Primary","4","Algeria","5510","Production","982","Milk, whole fresh sheep","2017","2017","tonnes","515828","","Official data"
"QL","Livestock Primary","4","Algeria","5510","Production","1128","Offals, edible, camels","2017","2017","tonnes","888.85","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","868","Offals, edible, cattle","2017","2017","tonnes","24943.69","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1018","Offals, edible, goats","2017","2017","tonnes","3808.18","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1098","Offals, horses","2017","2017","tonnes","40.32","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1036","Offals, pigs, edible","2017","2017","tonnes","11.56","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","978","Offals, sheep,edible","2017","2017","tonnes","41136.92","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","1025","Skins, goat, fresh","2017","2017","tonnes","3808","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","995","Skins, sheep, fresh","2017","2017","tonnes","51089","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","4","Algeria","5510","Production","987","Wool, greasy","2017","2017","tonnes","38238","","Official data"
"QL","Livestock Primary","5","American Samoa","5510","Production","1062","Eggs, hen, in shell","2017","2017","tonnes","35","F","FAO estimate"
"QL","Livestock Primary","5","American Samoa","5513","Production","1067","Eggs, hen, in shell (number)","2017","2017","1000 No","730","F","FAO estimate"
"QL","Livestock Primary","5","American Samoa","5510","Production","869","Fat, cattle","2017","2017","tonnes","0.13","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","5","American Samoa","5510","Production","1037","Fat, pigs","2017","2017","tonnes","8.11","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","5","American Samoa","5510","Production","919","Hides, cattle, fresh","2017","2017","tonnes","1","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","5","American Samoa","5510","Production","1166","Meat nes","2017","2017","tonnes","","M","Data not available"
"QL","Livestock Primary","5","American Samoa","5510","Production","867","Meat, cattle","2017","2017","tonnes","4","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","5","American Samoa","5510","Production","1058","Meat, chicken","2017","2017","tonnes","25","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","5","American Samoa","5510","Production","1035","Meat, pig","2017","2017","tonnes","315","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","5","American Samoa","5510","Production","882","Milk, whole fresh cow","2017","2017","tonnes","33","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","5","American Samoa","5510","Production","868","Offals, edible, cattle","2017","2017","tonnes","0.63","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","5","American Samoa","5510","Production","1036","Offals, pigs, edible","2017","2017","tonnes","19.09","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1183","Beeswax","2017","2017","tonnes","2311","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1062","Eggs, hen, in shell","2017","2017","tonnes","5250","F","FAO estimate"
"QL","Livestock Primary","7","Angola","5513","Production","1067","Eggs, hen, in shell (number)","2017","2017","1000 No","99100","F","FAO estimate"
"QL","Livestock Primary","7","Angola","5510","Production","869","Fat, cattle","2017","2017","tonnes","3554.34","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1019","Fat, goats","2017","2017","tonnes","403.49","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1037","Fat, pigs","2017","2017","tonnes","4527.06","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","979","Fat, sheep","2017","2017","tonnes","113.97","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","919","Hides, cattle, fresh","2017","2017","tonnes","15263","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1182","Honey, natural","2017","2017","tonnes","23397","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","867","Meat, cattle","2017","2017","tonnes","104539","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1058","Meat, chicken","2017","2017","tonnes","26871","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1163","Meat, game","2017","2017","tonnes","9380","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1017","Meat, goat","2017","2017","tonnes","20174","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1035","Meat, pig","2017","2017","tonnes","97882","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","977","Meat, sheep","2017","2017","tonnes","4274","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","882","Milk, whole fresh cow","2017","2017","tonnes","215953","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","868","Offals, edible, cattle","2017","2017","tonnes","16726.32","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1018","Offals, edible, goats","2017","2017","tonnes","2465.74","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1036","Offals, pigs, edible","2017","2017","tonnes","3792.94","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","978","Offals, sheep,edible","2017","2017","tonnes","579.36","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","1025","Skins, goat, fresh","2017","2017","tonnes","1345","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","7","Angola","5510","Production","995","Skins, sheep, fresh","2017","2017","tonnes","579","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","1062","Eggs, hen, in shell","2017","2017","tonnes","280","F","FAO estimate"
"QL","Livestock Primary","8","Antigua and Barbuda","5513","Production","1067","Eggs, hen, in shell (number)","2017","2017","1000 No","5600","F","FAO estimate"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","869","Fat, cattle","2017","2017","tonnes","3.67","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","1019","Fat, goats","2017","2017","tonnes","0.52","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","1037","Fat, pigs","2017","2017","tonnes","6.87","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","979","Fat, sheep","2017","2017","tonnes","0.45","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","919","Hides, cattle, fresh","2017","2017","tonnes","18","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","867","Meat, cattle","2017","2017","tonnes","150","F","FAO estimate"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","1058","Meat, chicken","2017","2017","tonnes","96","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","1017","Meat, goat","2017","2017","tonnes","13","F","FAO estimate"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","1035","Meat, pig","2017","2017","tonnes","89","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","977","Meat, sheep","2017","2017","tonnes","11","F","FAO estimate"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","882","Milk, whole fresh cow","2017","2017","tonnes","3100","F","FAO estimate"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","868","Offals, edible, cattle","2017","2017","tonnes","17.76","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","1018","Offals, edible, goats","2017","2017","tonnes","3.76","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","1036","Offals, pigs, edible","2017","2017","tonnes","3.43","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","978","Offals, sheep,edible","2017","2017","tonnes","3.11","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","1025","Skins, goat, fresh","2017","2017","tonnes","3","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","8","Antigua and Barbuda","5510","Production","995","Skins, sheep, fresh","2017","2017","tonnes","3","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1183","Beeswax","2017","2017","tonnes","4902","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1062","Eggs, hen, in shell","2017","2017","tonnes","813000","","Official data"
"QL","Livestock Primary","9","Argentina","5513","Production","1067","Eggs, hen, in shell (number)","2017","2017","1000 No","12987100","","Official data"
"QL","Livestock Primary","9","Argentina","5510","Production","869","Fat, cattle","2017","2017","tonnes","223731.91","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1019","Fat, goats","2017","2017","tonnes","550.03","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1037","Fat, pigs","2017","2017","tonnes","100352.71","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","979","Fat, sheep","2017","2017","tonnes","3305.53","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","919","Hides, cattle, fresh","2017","2017","tonnes","459557","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1182","Honey, natural","2017","2017","tonnes","76379","","Official data"
"QL","Livestock Primary","9","Argentina","5510","Production","1166","Meat nes","2017","2017","tonnes","115","F","FAO estimate"
"QL","Livestock Primary","9","Argentina","5510","Production","867","Meat, cattle","2017","2017","tonnes","2842000","","Official data"
"QL","Livestock Primary","9","Argentina","5510","Production","1058","Meat, chicken","2017","2017","tonnes","2116000","","Official data"
"QL","Livestock Primary","9","Argentina","5510","Production","1069","Meat, duck","2017","2017","tonnes","9485","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1163","Meat, game","2017","2017","tonnes","50000","F","FAO estimate"
"QL","Livestock Primary","9","Argentina","5510","Production","1017","Meat, goat","2017","2017","tonnes","7237","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1073","Meat, goose and guinea fowl","2017","2017","tonnes","570","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1097","Meat, horse","2017","2017","tonnes","20393","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1035","Meat, pig","2017","2017","tonnes","566276","","Official data"
"QL","Livestock Primary","9","Argentina","5510","Production","1141","Meat, rabbit","2017","2017","tonnes","1100","F","FAO estimate"
"QL","Livestock Primary","9","Argentina","5510","Production","977","Meat, sheep","2017","2017","tonnes","50616","","Official data"
"QL","Livestock Primary","9","Argentina","5510","Production","1080","Meat, turkey","2017","2017","tonnes","35604","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","882","Milk, whole fresh cow","2017","2017","tonnes","10097500","","Official data"
"QL","Livestock Primary","9","Argentina","5510","Production","868","Offals, edible, cattle","2017","2017","tonnes","483744.68","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1018","Offals, edible, goats","2017","2017","tonnes","998.74","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1098","Offals, horses","2017","2017","tonnes","2580.39","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1036","Offals, pigs, edible","2017","2017","tonnes","50893.16","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","978","Offals, sheep,edible","2017","2017","tonnes","6920.96","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","1025","Skins, goat, fresh","2017","2017","tonnes","2750","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","995","Skins, sheep, fresh","2017","2017","tonnes","15495","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","9","Argentina","5510","Production","987","Wool, greasy","2017","2017","tonnes","42400","","Official data"
"QL","Livestock Primary","1","Armenia","5510","Production","1062","Eggs, hen, in shell","2017","2017","tonnes","34150","*","Unofficial figure"
"QL","Livestock Primary","1","Armenia","5513","Production","1067","Eggs, hen, in shell (number)","2017","2017","1000 No","683000","","Official data"
"QL","Livestock Primary","1","Armenia","5510","Production","1091","Eggs, other bird, in shell","2017","2017","tonnes","420","F","FAO estimate"
"QL","Livestock Primary","1","Armenia","5513","Production","1092","Eggs, other bird, in shell (number)","2017","2017","1000 No","6300","F","FAO estimate"
"QL","Livestock Primary","1","Armenia","5510","Production","869","Fat, cattle","2017","2017","tonnes","2270.94","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","1019","Fat, goats","2017","2017","tonnes","2.17","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","1037","Fat, pigs","2017","2017","tonnes","1310.53","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","979","Fat, sheep","2017","2017","tonnes","391.11","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","919","Hides, cattle, fresh","2017","2017","tonnes","9618","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","1182","Honey, natural","2017","2017","tonnes","2200","","Official data"
"QL","Livestock Primary","1","Armenia","5510","Production","867","Meat, cattle","2017","2017","tonnes","70800","","Official data"
"QL","Livestock Primary","1","Armenia","5510","Production","1058","Meat, chicken","2017","2017","tonnes","10600","","Official data"
"QL","Livestock Primary","1","Armenia","5510","Production","1017","Meat, goat","2017","2017","tonnes","47","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","1035","Meat, pig","2017","2017","tonnes","16600","","Official data"
"QL","Livestock Primary","1","Armenia","5510","Production","1141","Meat, rabbit","2017","2017","tonnes","","M","Data not available"
"QL","Livestock Primary","1","Armenia","5510","Production","977","Meat, sheep","2017","2017","tonnes","11000","","Official data"
"QL","Livestock Primary","1","Armenia","5510","Production","882","Milk, whole fresh cow","2017","2017","tonnes","693800","","Official data"
"QL","Livestock Primary","1","Armenia","5510","Production","1020","Milk, whole fresh goat","2017","2017","tonnes","4300","","Official data"
"QL","Livestock Primary","1","Armenia","5510","Production","982","Milk, whole fresh sheep","2017","2017","tonnes","60100","","Official data"
"QL","Livestock Primary","1","Armenia","5510","Production","868","Offals, edible, cattle","2017","2017","tonnes","13358.49","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","1018","Offals, edible, goats","2017","2017","tonnes","7.38","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","1036","Offals, pigs, edible","2017","2017","tonnes","2621.05","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","978","Offals, sheep,edible","2017","2017","tonnes","2444.44","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","1025","Skins, goat, fresh","2017","2017","tonnes","8","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","995","Skins, sheep, fresh","2017","2017","tonnes","1491","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","1","Armenia","5510","Production","987","Wool, greasy","2017","2017","tonnes","1385","","Official data"
"QL","Livestock Primary","10","Australia","5510","Production","1183","Beeswax","2017","2017","tonnes","280","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","10","Australia","5510","Production","1062","Eggs, hen, in shell","2017","2017","tonnes","247579","","Official data"
"QL","Livestock Primary","10","Australia","5513","Production","1067","Eggs, hen, in shell (number)","2017","2017","1000 No","4126317","","Official data"
"QL","Livestock Primary","10","Australia","5510","Production","869","Fat, cattle","2017","2017","tonnes","122911.02","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","10","Australia","5510","Production","1019","Fat, goats","2017","2017","tonnes","2665.38","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","10","Australia","5510","Production","1037","Fat, pigs","2017","2017","tonnes","17020.24","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","10","Australia","5510","Production","979","Fat, sheep","2017","2017","tonnes","74995.65","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","10","Australia","5510","Production","919","Hides, cattle, fresh","2017","2017","tonnes","237628","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","10","Australia","5510","Production","1182","Honey, natural","2017","2017","tonnes","11644","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","10","Australia","5510","Production","867","Meat, cattle","2017","2017","tonnes","2048517","","Official data"
"QL","Livestock Primary","10","Australia","5510","Production","1058","Meat, chicken","2017","2017","tonnes","1229505","","Official data"
"QL","Livestock Primary","10","Australia","5510","Production","1069","Meat, duck","2017","2017","tonnes","19510","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","10","Australia","5510","Production","1017","Meat, goat","2017","2017","tonnes","33000","","Official data"
"QL","Livestock Primary","10","Australia","5510","Production","1097","Meat, horse","2017","2017","tonnes","25034","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","10","Australia","5510","Production","1035","Meat, pig","2017","2017","tonnes","397139","","Official data"
"QL","Livestock Primary","10","Australia","5510","Production","977","Meat, sheep","2017","2017","tonnes","669604","","Official data"
"QL","Livestock Primary","10","Australia","5510","Production","1080","Meat, turkey","2017","2017","tonnes","22120","F","FAO estimate"
