iso3c,animal,system,product,animals,kg_n_yr,managed_em,managed_spread_em,spread_em,leftonfield_em,total_manure_CO2_em
LBR,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
LBY,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
LCA,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
LIE,buffaloes,grassland,milk,0,52.741282051282056,0,0,0,0,0
LKA,buffaloes,grassland,milk,18744.210327986082,36.96,0,0,0,26127.92966038636,7786.123038795135
LSO,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
LTU,buffaloes,grassland,milk,0,52.741282051282056,0,0,0,0,0
LUX,buffaloes,grassland,milk,0,52.741282051282056,0,0,0,0,0
LVA,buffaloes,grassland,milk,0,52.741282051282056,0,0,0,0,0
MAC,buffaloes,grassland,milk,0,32.665,0,0,0,0,0
MAF,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
MAR,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
MCO,buffaloes,grassland,milk,0,52.741282051282056,0,0,0,0,0
MDA,buffaloes,grassland,milk,1.101014795662891,47.943333333333335,0,0,0,1.990798329899577,0.5932579023100739
MDG,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
MDV,buffaloes,grassland,milk,0,39.394285714285715,0,0,0,0,0
MEX,buffaloes,grassland,milk,0,46.57,0,0,0,0,0
MHL,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
MKD,buffaloes,grassland,milk,0,55.74,0,0,0,0,0
MLI,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
MLT,buffaloes,grassland,milk,0,55.74,0,0,0,0,0
MMR,buffaloes,grassland,milk,6773.371083113721,33.91,0,0,0,8662.406220727711,2581.397053776858
MNE,buffaloes,grassland,milk,1.3257668448325911e-15,55.74,0,0,0,2.7870194853965314e-15,8.305318066481663e-16
MNG,buffaloes,grassland,milk,48.89424383874777,32.665,0,0,0,60.23463505686739,17.94992124694648
MNP,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
MOZ,buffaloes,grassland,milk,79.92276746721727,32.82,0,0,0,98.92703146633639,29.48025537696824
MRT,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
MSR,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
MTQ,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
MUS,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
MWI,buffaloes,grassland,milk,19.500510586414464,32.82,0,0,0,24.137397709396627,7.1929445174001945
MYS,buffaloes,grassland,milk,1.6438830324431,30.15,0,0,0,1.8692359121477284,0.5570323018200231
MYT,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
NAM,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
NCL,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
NER,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
NFK,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
NGA,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
NIC,buffaloes,grassland,milk,0,46.57,0,0,0,0,0
NIU,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
NLD,buffaloes,grassland,milk,0,52.741282051282056,0,0,0,0,0
NOR,buffaloes,grassland,milk,0,52.741282051282056,0,0,0,0,0
NPL,buffaloes,grassland,milk,509832.29346550565,38.98,0,0,0,749505.9112873353,223352.76156362594
NRU,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
NZL,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
OMN,buffaloes,grassland,milk,0,44.6325,0,0,0,0,0
PAK,buffaloes,grassland,milk,545820.2747574132,43.33,0,0,0,891957.6601975743,265803.3827388771
PAN,buffaloes,grassland,milk,0,46.57,0,0,0,0,0
PCN,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
PER,buffaloes,grassland,milk,0,53.2625,0,0,0,0,0
PHL,buffaloes,grassland,milk,0,27.56,0,0,0,0,0
PLW,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
PNG,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
POL,buffaloes,grassland,milk,3.657873850215708e-7,47.943333333333335,0,0,0,6.613979376733462e-7,1.9709658542665715e-7
PRI,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
PRK,buffaloes,grassland,milk,0,32.665,0,0,0,0,0
PRT,buffaloes,grassland,milk,0,55.74,0,0,0,0,0
PRY,buffaloes,grassland,milk,0,53.2625,0,0,0,0,0
PSE,buffaloes,grassland,milk,0,44.6325,0,0,0,0,0
PYF,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
QAT,buffaloes,grassland,milk,0,44.6325,0,0,0,0,0
REU,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
ROU,buffaloes,grassland,milk,4889.763422986367,45.57,0,0,0,8403.74300928129,2504.3154167658245
RUS,buffaloes,grassland,milk,0,45.5,0,0,0,0,0
RWA,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
SAU,buffaloes,grassland,milk,1.765833165159668e-8,44.6325,0,0,0,2.9723966954875807e-8,8.85774215255299e-9
SDN,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
SEN,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
SGP,buffaloes,grassland,milk,0,30.891,0,0,0,0,0
SHN,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
SJM,buffaloes,grassland,milk,0,52.741282051282056,0,0,0,0,0
SLB,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
SLE,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
SLV,buffaloes,grassland,milk,0,46.57,0,0,0,0,0
SMR,buffaloes,grassland,milk,0,55.74,0,0,0,0,0
SOM,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
SPM,buffaloes,grassland,milk,0,58.1,0,0,0,0,0
SRB,buffaloes,grassland,milk,0.10584825153487971,55.74,0,0,0,0.2225135895294725,0.06630904967978281
SSD,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
STP,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
SUR,buffaloes,grassland,milk,0,53.2625,0,0,0,0,0
SVK,buffaloes,grassland,milk,42.36757108893629,47.943333333333335,0,0,0,76.6068631393586,22.82884521552886
SVN,buffaloes,grassland,milk,0,55.74,0,0,0,0,0
SWE,buffaloes,grassland,milk,0,52.741282051282056,0,0,0,0,0
SWZ,buffaloes,grassland,milk,12.913558928476826,32.82,0,0,0,15.984181866372698,4.763286196179064
SXM,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
SYC,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
SYR,buffaloes,grassland,milk,1463.0502570531366,45.13,0,0,0,2490.178419801904,742.0731691009673
TCA,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
TCD,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
TGO,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
THA,buffaloes,grassland,milk,0,26.67,0,0,0,0,0
TJK,buffaloes,grassland,milk,0,35.09,0,0,0,0,0
TKL,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
TKM,buffaloes,grassland,milk,8.708796671979626e-7,35.09,0,0,0,1.1525171751145427e-6,3.434501181841337e-7
TLS,buffaloes,grassland,milk,0,33.46,0,0,0,0,0
TON,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
TTO,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
TUN,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
TUR,buffaloes,grassland,milk,26883.979035474782,39.06,0,0,0,39603.32719673861,11801.791504628107
TUV,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
TWN,buffaloes,grassland,milk,0,32.665,0,0,0,0,0
TZA,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
UGA,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
UKR,buffaloes,grassland,milk,0.91636570027138875,47.943333333333335,0,0,0,1.6569253318518538,0.4937637488918524
URY,buffaloes,grassland,milk,0,53.2625,0,0,0,0,0
USA,buffaloes,grassland,milk,0,58.1,0,0,0,0,0
UZB,buffaloes,grassland,milk,16.77923051500835,35.09,0,0,0,22.205537782244825,6.617250259108958
VCT,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
VEN,buffaloes,grassland,milk,0,53.72,0,0,0,0,0
VGB,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
VIR,buffaloes,grassland,milk,0,50.828863636363636,0,0,0,0,0
VNM,buffaloes,grassland,milk,28.827680843099966,29.45,0,0,0,32.01849328841909,9.541510999948887
VUT,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
WLF,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
WSM,buffaloes,grassland,milk,0,43.435267916415384,0,0,0,0,0
XKO,buffaloes,grassland,milk,8.837432548677168e-4,55.74,0,0,0,0.0018578000204214579,5.536244060855945e-4
XMI,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
YEM,buffaloes,grassland,milk,0,44.6325,0,0,0,0,0
ZAF,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
ZMB,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
ZWE,buffaloes,grassland,milk,0,32.82,0,0,0,0,0
