iso3c,animal,system,product,animals,kg_n_yr,managed_em,managed_spread_em,spread_em,leftonfield_em,total_manure_CO2_em
COD,cows,grassland,milk,1286.0633547306352,26.26,0,0,0,1273.6877507913987,379.5589497358368
COG,cows,grassland,milk,1759.1764400184109,29.01,0,0,0,1924.6998643689433,573.5605595819451
COK,cows,grassland,milk,0,46.58625,0,0,0,0,0
COL,cows,grassland,milk,4141985.1300753956,44.26,0,0,0,6913943.590040595,2060355.1898320974
COM,cows,grassland,milk,201.2545890483488,25.95,0,0,0,196.96499123606114,58.69556738834622
CPV,cows,grassland,milk,426.2779580833277,30.708125,0,0,0,493.68742298483465,147.11885204948072
CRI,cows,grassland,milk,277931.16398323665,44.57,0,0,0,467181.64034078206,139220.12882155305
CUB,cows,grassland,milk,99514.30510220962,27.63,0,0,0,103698.45514187853,30902.1396322798
CUW,cows,grassland,milk,0,34.01416666666667,0,0,0,0,0
CXR,cows,grassland,milk,7.533115410031542,51.625,0,0,0,14.66697570333141,4.37075875959276
CYM,cows,grassland,milk,0,34.01416666666667,0,0,0,0,0
CYP,cows,grassland,milk,39.6205939871829,37.69,0,0,0,56.31874992392968,16.782987477331044
CZE,cows,grassland,milk,50940.99503637103,55.56,0,0,0,106742.05209061207,31809.131523002394
DEU,cows,grassland,milk,684894.4681040449,66.81,0,0,0,1725722.7207577496,514265.3707858094
DJI,cows,grassland,milk,13071.268794669584,27.92,0,0,0,13763.821961893449,4101.618944644248
DMA,cows,grassland,milk,158.24224767292526,39.94,0,0,0,238.36165403185024,71.03177290149137
DNK,cows,grassland,milk,20817.264775698997,60.13,0,0,0,47208.560367739155,14068.15098958627
DOM,cows,grassland,milk,160684.75462050783,32.83,0,0,0,198953.43578092798,59288.12386271653
DZA,cows,grassland,milk,180370.44979479627,23,0,0,0,156458.481593429,46624.627514841835
ECU,cows,grassland,milk,298592.3878756557,43.14,0,0,0,485808.1088314755,144770.81643177968
EGY,cows,grassland,milk,0,24.45,0,0,0,0,0
ERI,cows,grassland,milk,452919.8478661748,28.23,0,0,0,482212.11551274266,143699.2104227973
ESH,cows,grassland,milk,7.857699070948643e-6,17.04,0,0,0,5.049761533229533e-6,1.5048289369024006e-6
ESP,cows,grassland,milk,115576.55311702918,47.61,0,0,0,207526.61702715204,61842.93187409131
EST,cows,grassland,milk,8426.464318976865,64.12,0,0,0,20377.213074722615,6072.409496267339
ETH,cows,grassland,milk,2593701.2756315325,31.15,0,0,0,3047080.2586119245,908029.9170663534
FIN,cows,grassland,milk,181.9995486727729,67.33,0,0,0,462.1519739434827,137.72128823515783
FJI,cows,grassland,milk,821.3673532250288,41.5475,0,0,0,1287.0286669346938,383.53454274653876
FLK,cows,grassland,milk,0,43.09076923076923,0,0,0,0,0
FRA,cows,grassland,milk,808860.1778870842,59.01,0,0,0,1800134.5030912636,536440.0819211965
FRO,cows,grassland,milk,390.0842777640651,62.891111111111115,0,0,0,925.2382978667343,275.7210127642868
FSM,cows,grassland,milk,0,46.58625,0,0,0,0,0
GAB,cows,grassland,milk,5136.163679626861,32.3,0,0,0,6256.727846987738,1864.5048984023458
GBR,cows,grassland,milk,934327.8521676618,61.6,0,0,0,2170630.466155912,646847.8789144617
GEO,cows,grassland,milk,142578.80402290073,42.12,0,0,0,226490.09650248123,67494.0487577394
GGY,cows,grassland,milk,0,62.891111111111115,0,0,0,0,0
GHA,cows,grassland,milk,136023.90615261454,32.57,0,0,0,167085.54808216187,49791.493328484234
GIB,cows,grassland,milk,0,46.75833333333333,0,0,0,0,0
GIN,cows,grassland,milk,373594.67015791894,32.39,0,0,0,456370.4401047941,135998.39115122863
GLP,cows,grassland,milk,60.436467425486605,33.43,0,0,0,76.19760742756866,22.706887013415457
GMB,cows,grassland,milk,8085.701285237257,31.02,0,0,0,9459.438831595395,2818.9127718154277
GNB,cows,grassland,milk,45259.01214044842,29.3,0,0,0,50012.5015298281,14903.725455888773
GNQ,cows,grassland,milk,3.963485854216546,24.33,0,0,0,3.636849322847911,1.0837810982086775
GRC,cows,grassland,milk,34162.71833656771,49.79,0,0,0,64150.5572768735,19116.8660685083
GRD,cows,grassland,milk,19.129250330942448,34.01416666666667,0,0,0,24.539384909539592,7.312736703042798
GRL,cows,grassland,milk,0,56.834999999999994,0,0,0,0,0
GTM,cows,grassland,milk,108270.26138424946,35.33,0,0,0,144264.24576603726,42990.7452382791
GUF,cows,grassland,milk,3.3276014740041067,35.54,0,0,0,4.46020292656171,1.3291404721153894
GUM,cows,grassland,milk,0,46.58625,0,0,0,0,0
GUY,cows,grassland,milk,11760.117260415744,42.23,0,0,0,18730.036357648885,5581.550834579368
HKG,cows,grassland,milk,8.538051873025009e-5,25.62,0,0,0,8.249807241791685e-5,2.4584425580539217e-5
HND,cows,grassland,milk,93448.1545939525,40.53,0,0,0,142841.111186132,42566.65113346734
HRV,cows,grassland,milk,9337.80752506035,44.94,0,0,0,15826.463218074285,4716.286038986137
HTI,cows,grassland,milk,34695.695884611174,33.02,0,0,0,43207.44226014333,12875.817793522712
HUN,cows,grassland,milk,11012.219906275797,59.86,0,0,0,24860.935952524665,7408.55891385235
IDN,cows,grassland,milk,70657.9835524374,30.64,0,0,0,81649.94323376058,24331.683083660653
IMN,cows,grassland,milk,4206.184418800876,62.891111111111115,0,0,0,9976.620781724341,2973.032992953854
IND,cows,grassland,milk,1561501.6735431731,34.47,0,0,0,2029970.0213395369,604931.0663591819
IOT,cows,grassland,milk,0,30.596249999999998,0,0,0,0,0
IRL,cows,grassland,milk,892214.4830620446,58.95,0,0,0,1983622.222428284,591119.4222836286
IRN,cows,grassland,milk,569171.5204691386,34.02,0,0,0,730269.8276227236,217620.40863157166
IRQ,cows,grassland,milk,78021.84465775044,30.88,0,0,0,90865.57780575314,27077.942186114433
ISL,cows,grassland,milk,6135.2071589776115,62.891111111111115,0,0,0,14552.056958997937,4336.512973781385
ISR,cows,grassland,milk,8007.417133289846,73.85,0,0,0,22302.258199638876,6646.072943492385
ITA,cows,grassland,milk,203949.8975832553,52.28,0,0,0,402128.5957788976,119834.32154211149
JAM,cows,grassland,milk,2728.4450775006253,32.15,0,0,0,3308.2786342563295,985.8670330083861
JEY,cows,grassland,milk,299.5415063520195,62.891111111111115,0,0,0,710.4805019729794,211.72318958794784
JOR,cows,grassland,milk,13123.124878284641,37.5,0,0,0,18559.848042145422,5530.834716559335
JPN,cows,grassland,milk,8495.917040034825,55.56,0,0,0,17802.393113786344,5305.11314790833
KAZ,cows,grassland,milk,1695291.7357032779,54.94,0,0,0,3512683.225902579,1046779.6013189685
KEN,cows,grassland,milk,2160806.435265741,35.48,0,0,0,2891381.26476176,861631.6168990043
KGZ,cows,grassland,milk,369420.725347646,53.53,0,0,0,745803.4481364151,222249.4275446517
KHM,cows,grassland,milk,12626.791094732074,29.81,0,0,0,14195.832232709467,4230.358005347421
KIR,cows,grassland,milk,0,46.58625,0,0,0,0,0
KNA,cows,grassland,milk,7.649362999014557,34.01416666666667,0,0,0,9.812755842395855,2.924201241033965
KOR,cows,grassland,milk,1046.0301915132793,46.36,0,0,0,1828.915050734098,545.0166851187612
KWT,cows,grassland,milk,162.38591823208586,34.52,0,0,0,211.40976298658623,63.00010937000269
LAO,cows,grassland,milk,3063.978903106924,34.12,0,0,0,3942.7630694197396,1174.9433946870822
LBN,cows,grassland,milk,20714.496760056958,36.5,0,0,0,28514.984397129836,8497.46535034469
LBR,cows,grassland,milk,1180.3685541672623,30.13,0,0,0,1341.289885397677,399.7043858485077
LBY,cows,grassland,milk,21152.472626810115,27.86,0,0,0,22225.326038441923,6623.147159455692
LCA,cows,grassland,milk,4.714159748212349,35.13,0,0,0,6.245803719434393,1.8612495083914493
LIE,cows,grassland,milk,698.3163966502602,58.67,0,0,0,1545.162695678326,460.4584833121411
LKA,cows,grassland,milk,22020.494246721486,28.46,0,0,0,23635.666041869583,7043.428480477136
LSO,cows,grassland,milk,75693.76236441509,23.95,0,0,0,68370.9315253891,20374.53759456595
LTU,cows,grassland,milk,16784.632223011333,62.07,0,0,0,39291.577175675826,11708.889998351395
LUX,cows,grassland,milk,14275.013068432247,60.92,0,0,0,32797.61745400394,9773.690001293175
LVA,cows,grassland,milk,19062.99391137353,61.34,0,0,0,44100.22118317775,13141.865912586969
MAC,cows,grassland,milk,0,37.94166666666667,0,0,0,0,0
MAF,cows,grassland,milk,0,34.01416666666667,0,0,0,0,0
MAR,cows,grassland,milk,529899.9566775947,23.78,0,0,0,475238.50514648645,141621.07453365295
MCO,cows,grassland,milk,0,62.151250000000005,0,0,0,0,0
MDA,cows,grassland,milk,11561.624206996625,47.4,0,0,0,20668.220096667566,6159.129588806934
MDG,cows,grassland,milk,1301068.5477427933,34.12,0,0,0,1674229.8765902577,498920.5032238968
MDV,cows,grassland,milk,0,32.84625,0,0,0,0,0
MEX,cows,grassland,milk,864600.4524131716,41.87,0,0,0,1365288.1041186324,406855.8550273524
MHL,cows,grassland,milk,0,46.58625,0,0,0,0,0
MKD,cows,grassland,milk,63008.255126797805,43.12,0,0,0,102466.54481740366,30535.03035558629
MLI,cows,grassland,milk,820565.1873435422,33.04,0,0,0,1022489.868645041,304701.9808562222
MLT,cows,grassland,milk,0,49.73,0,0,0,0,0
MMR,cows,grassland,milk,39661.30331253912,29.69,0,0,0,44410.23445317309,13234.249867045583
MNE,cows,grassland,milk,7466.546893584568,42.77,0,0,0,12043.838801227652,3589.06396276584
MNG,cows,grassland,milk,875139.4995362046,30.68,0,0,0,1012601.4113262114,301755.220575211
MNP,cows,grassland,milk,0,46.58625,0,0,0,0,0
MOZ,cows,grassland,milk,374751.28148774937,36.63,0,0,0,517709.2589138018,154277.35915631292
MRT,cows,grassland,milk,15207.733753198281,31.97,0,0,0,18336.355642241964,5464.233981388104
MSR,cows,grassland,milk,345.33812275528896,34.01416666666667,0,0,0,443.0066506329398,132.01598188861604
MTQ,cows,grassland,milk,108.27967630878052,34.99,0,0,0,142.8883358210967,42.58072407468681
MUS,cows,grassland,milk,1.7253801627086226e-14,30.596249999999998,0,0,0,1.9909432828663225e-14,5.9330109829416406e-15
MWI,cows,grassland,milk,20495.4105807272,30,0,0,0,23189.093114194202,6910.349748029871
MYS,cows,grassland,milk,1178.098308951673,24.72,0,0,0,1098.3376874404762,327.3046308572619
MYT,cows,grassland,milk,0,13.61,0,0,0,0,0
NAM,cows,grassland,milk,162412.39352174578,26.47,0,0,0,162135.82841734873,48316.47686836992
NCL,cows,grassland,milk,29.037835827271447,41.57,0,0,0,45.52502121852485,13.566456323120404
NER,cows,grassland,milk,174787.5662520208,30.97,0,0,0,204153.87495454602,60837.85473645471
NFK,cows,grassland,milk,0,51.625,0,0,0,0,0
NGA,cows,grassland,milk,712627.4844223037,28.41,0,0,0,763553.8805376486,227539.05640021924
NIC,cows,grassland,milk,289561.9901552764,45.01,0,0,0,491537.2695283848,146478.10631945866
NIU,cows,grassland,milk,0,46.58625,0,0,0,0,0
NLD,cows,grassland,milk,418558.9580599176,65.18,0,0,0,1028908.8059993135,306614.8241877954
NOR,cows,grassland,milk,5785.3330243390255,62.31,0,0,0,13595.400371013297,4051.429310561962
NPL,cows,grassland,milk,149280.3513502293,29.99,0,0,0,168843.75465232163,50315.43888639184
NRU,cows,grassland,milk,0,46.58625,0,0,0,0,0
NZL,cows,grassland,milk,2726156.3773480235,55.01,0,0,0,5655855.378847071,1685444.902896427
OMN,cows,grassland,milk,14644.95214907073,30.29,0,0,0,16729.89122245329,4985.50758429108
PAK,cows,grassland,milk,408882.85970375995,34.94,0,0,0,538800.1313092906,160562.43913016858
PAN,cows,grassland,milk,47622.655401468066,35.65,0,0,0,64029.340510922404,19080.743472254875
PCN,cows,grassland,milk,0,46.58625,0,0,0,0,0
PER,cows,grassland,milk,293732.9789624274,46.05,0,0,0,510138.6531202889,152021.3186298461
PHL,cows,grassland,milk,204.66042702754024,24.78,0,0,0,191.267448682858,56.997699707491684
PLW,cows,grassland,milk,0,46.58625,0,0,0,0,0
PNG,cows,grassland,milk,14.701292280950794,41.54,0,0,0,23.031800553797677,6.863476565031708
POL,cows,grassland,milk,277469.5420416522,48.68,0,0,0,509415.05270559055,151805.68570626597
PRI,cows,grassland,milk,10615.713706778302,34.62,0,0,0,13860.603750223929,4130.459917566731
PRK,cows,grassland,milk,57.076998310841056,29.48,0,0,0,63.45918518482127,18.91083718507674
PRT,cows,grassland,milk,61296.00887717792,54.17,0,0,0,125226.69534735088,37317.55521351056
PRY,cows,grassland,milk,115349.93454887034,42.22,0,0,0,183671.37121092467,54734.06862085555
PSE,cows,grassland,milk,2914.657962199181,30.81,0,0,0,3386.7659313220265,1009.2562475339638
PYF,cows,grassland,milk,0,46.58625,0,0,0,0,0
QAT,cows,grassland,milk,1.3436685856564878,31.37,0,0,0,1.589690464637089,0.4737277584618525
REU,cows,grassland,milk,1035.7331694916209,30.596249999999998,0,0,0,1195.1487800833302,356.1543364648324
ROU,cows,grassland,milk,230773.72613120303,44.64,0,0,0,388522.73307245463,115779.77445559148
RUS,cows,grassland,milk,1438106.295463953,44.95,0,0,0,2437959.969573091,726512.0709327811
RWA,cows,grassland,milk,47259.26320539605,28.43,0,0,0,50672.19216762345,15100.313265951787
SAU,cows,grassland,milk,73776.2600932518,42.11,0,0,0,117167.66207244057,34915.96329758729
SDN,cows,grassland,milk,2549285.9848220428,31.17,0,0,0,2996824.064968916,893053.571360737
SEN,cows,grassland,milk,150147.77772196895,32.22,0,0,0,182452.71558932652,54370.909245619296
SGP,cows,grassland,milk,0,29.02,0,0,0,0,0
SHN,cows,grassland,milk,0,14.98,0,0,0,0,0
SJM,cows,grassland,milk,0,62.891111111111115,0,0,0,0,0
SLB,cows,grassland,milk,12.099280215134039,41.54,0,0,0,18.95535463372576,5.648695680850277
SLE,cows,grassland,milk,30387.858254406885,32.56,0,0,0,37315.595356794416,11120.047416324735
SLV,cows,grassland,milk,69972.89087401133,35.91,0,0,0,94765.685568491,28240.174299410315
SMR,cows,grassland,milk,47.37708576611748,46.75833333333333,0,0,0,83.54746030201534,24.897143170000568
SOM,cows,grassland,milk,850802.4044230687,31.24,0,0,0,1002410.5311632343,298718.3382866438
SPM,cows,grassland,milk,0.09030367927775983,56.834999999999994,0,0,0,0.1935651625003415,0.057682418425101765
SRB,cows,grassland,milk,38821.29953672,42.98,0,0,0,62927.773697041644,18752.47656171841
SSD,cows,grassland,milk,2924150.869236728,30.596249999999998,0,0,0,3374223.638954491,1005518.6444084382
STP,cows,grassland,milk,2.5009340449527286,26.76,0,0,0,2.5240283844764067,0.7521604585739692
SUR,cows,grassland,milk,9.985812034317162,36.69,0,0,0,13.817739013474501,4.117686226015401
SVK,cows,grassland,milk,16335.684850281412,56.47,0,0,0,34790.5280861119,10367.577369661347
SVN,cows,grassland,milk,24255.500670008954,48.69,0,0,0,44540.58378462889,13273.09396781941
SWE,cows,grassland,milk,10800.732664059276,68.17,0,0,0,27768.4985238793,8275.01256011603
SWZ,cows,grassland,milk,82915.71260949827,31.04,0,0,0,97065.39741732716,28925.488430363494
SXM,cows,grassland,milk,0,34.01416666666667,0,0,0,0,0
SYC,cows,grassland,milk,0,30.596249999999998,0,0,0,0,0
SYR,cows,grassland,milk,188889.2804811057,31.07,0,0,0,221337.22076580854,65958.49178821094
TCA,cows,grassland,milk,0,34.01416666666667,0,0,0,0,0
TCD,cows,grassland,milk,1164204.912225435,33.7,0,0,0,1479671.180441036,440942.0117714287
TGO,cows,grassland,milk,13176.579486492497,31.1,0,0,0,15454.998316556857,4605.589498333943
THA,cows,grassland,milk,2850.3523221781247,24.59,0,0,0,2643.4004558604374,787.7333358464103
TJK,cows,grassland,milk,278110.4311638972,51.44,0,0,0,539540.5932678158,160783.0967938091
TKL,cows,grassland,milk,0,46.58625,0,0,0,0,0
TKM,cows,grassland,milk,615841.1760969058,51.76,0,0,0,1202178.2812201176,358249.12780359504
TLS,cows,grassland,milk,1287.3195801679913,32.05,0,0,0,1556.038347388201,463.69942752168384
TON,cows,grassland,milk,2.158493238934584e-15,46.58625,0,0,0,3.792401698887356e-15,1.1301357062684322e-15
TTO,cows,grassland,milk,96.44541792619891,34.01416666666667,0,0,0,123.7221110240865,36.86918908517777
TUN,cows,grassland,milk,41285.2264893971,25.82,0,0,0,40202.84580863508,11980.448050973253
TUR,cows,grassland,milk,1279133.5893617345,34.41,0,0,0,1659993.7882604918,494678.1489016265
TUV,cows,grassland,milk,0,46.58625,0,0,0,0,0
TWN,cows,grassland,milk,17498.38698027181,37.94166666666667,0,0,0,25039.19186094152,7461.6791745605715
TZA,cows,grassland,milk,2424292.021045474,37.47,0,0,0,3425898.6593633583,1020917.8004902807
UGA,cows,grassland,milk,1004154.0784426114,37.25,0,0,0,1410693.0296292345,420386.52282951184
UKR,cows,grassland,milk,268147.9289427192,49.63,0,0,0,501908.56747782405,149568.75310839157
URY,cows,grassland,milk,494948.283070596,42.54,0,0,0,794078.0557030446,236635.26059950728
USA,cows,grassland,milk,3455789.0559114926,61.37,0,0,0,7998512.633054301,2383556.764650182
UZB,cows,grassland,milk,1776145.4077011046,53.38,0,0,0,3575715.6359792044,1065563.259521803
VCT,cows,grassland,milk,10.961187679659636,29.29,0,0,0,12.10829162917556,3.6082709054943165
VEN,cows,grassland,milk,665823.4410450527,44.87,0,0,0,1126733.0598740801,335766.45184247586
VGB,cows,grassland,milk,0,34.01416666666667,0,0,0,0,0
VIR,cows,grassland,milk,48.085851137998375,34.01416666666667,0,0,0,61.685491556847076,18.382276483940426
VNM,cows,grassland,milk,8908.222872386563,29.1,0,0,0,9776.647342117503,2913.440907951016
VUT,cows,grassland,milk,391.0156986358807,41.54,0,0,0,612.5853028617577,182.5504202528038
WLF,cows,grassland,milk,0,46.58625,0,0,0,0,0
WSM,cows,grassland,milk,30.543719985109863,46.58625,0,0,0,53.66431243446709,15.991965105471193
XKO,cows,grassland,milk,4334.900683029167,46.75833333333333,0,0,0,7644.411573064092,2278.0346487730994
XMI,cows,grassland,milk,127.95175505376926,24.731428571428573,0,0,0,119.34420547787457,35.564573232406616
YEM,cows,grassland,milk,246394.66726447016,31.54,0,0,0,293088.5686653781,87340.39346228266
ZAF,cows,grassland,milk,598139.6472445093,41.82,0,0,0,943392.6875157228,281131.0208796854
ZMB,cows,grassland,milk,105631.60773989224,32.58,0,0,0,129792.87628053455,38678.277131599294
ZWE,cows,grassland,milk,373073.2518640142,33.05,0,0,0,465019.8195948424,138575.90623926301
