iso3c,animal,system,product,animals,kg_n_yr,managed_em,managed_spread_em,spread_em,leftonfield_em,total_manure_CO2_em
ABW,chickens,industrial,meat,0,0.4928571428571428,0,0,0,0,0
AFG,chickens,industrial,meat,112438.26387471965,0.52,500.7357768615014,709.482875032021,0,0,360.64515826426964
AGO,chickens,industrial,meat,27756307.07655212,0.39,92708.04822904668,131356.24741737588,0,0,66771.16010263392
AIA,chickens,industrial,meat,359247.63600810635,0.4928571428571428,1516.3732742136042,2148.5200777022847,0,0,1092.138218870935
ALA,chickens,industrial,meat,10800.580212400131,0.616,66.53157410838482,80.73321382734889,0,0,43.88490680484864
ALB,chickens,industrial,meat,2395006.532555706,0.7,13962.888084799764,21097.133543976703,0,0,10447.886445375387
AND,chickens,industrial,meat,1004.5235431150819,0.545,4.559604113881008,6.889303725275305,0,0,3.411774536068581
ARE,chickens,industrial,meat,18550272.51966934,0.44,69902.72693197682,99043.82704013304,0,0,50346.07308368874
ARG,chickens,industrial,meat,71030205.38009796,0.63,383243.4731283185,543010.2934856652,0,0,276023.62245096714
ARM,chickens,industrial,meat,952501.5053349969,0.48,3915.597616788552,5547.9348251084775,0,0,2820.1326676853146
ASM,chickens,industrial,meat,31000,0.6375,159.93508928571424,257.5731321428571,0,0,124.41744998571426
ATG,chickens,industrial,meat,94502.44850603593,0.4928571428571428,398.8919422118805,565.1823078458974,0,0,287.2941265172178
AUS,chickens,industrial,meat,78042001.18458797,0.69,435792.10904339515,701836.845127363,0,0,339013.4283428859
AUT,chickens,industrial,meat,9359122.533663768,0.47,36635.616649274416,55354.34304290368,0,0,27413.00798826907
AZE,chickens,industrial,meat,12200875.340044845,0.53,55380.644659559264,78467.76845158104,0,0,39886.82710711981
BDI,chickens,industrial,meat,159965.67011404227,0.38,520.5968472668566,737.623643044893,0,0,374.94970611290137
BEL,chickens,industrial,meat,17155889.676781442,0.47,67155.50471906975,101468.1663755303,0,0,50249.853986190814
BEN,chickens,industrial,meat,236102.80284355968,0.54,1091.9080052077938,1547.1034158191899,0,0,786.4254034660412
BES,chickens,industrial,meat,90000,0.35,314.99999999999994,382.239,0,0,207.77722199999997
BFA,chickens,industrial,meat,556207.4751053764,0.5,2381.759866611951,3374.6696678857775,0,0,1715.416001280323
BGD,chickens,industrial,meat,15823134.51002657,0.36,48784.98414219906,69122.50413689195,0,0,35136.43150716912
BGR,chickens,industrial,meat,6143988.067000168,0.59,30190.679648657824,45616.40804272677,0,0,22590.512132032607
BHR,chickens,industrial,meat,258668.16324677604,0.31,686.74549712281555,973.0364639967673,0,0,494.6150244136357
BHS,chickens,industrial,meat,2998905.60873905,0.47,12071.237697805118,17103.504128890116,0,0,8694.07306435518
BIH,chickens,industrial,meat,11015651.200963048,0.68,62386.353744425585,94262.24920478492,0,0,46681.28367886473
BLM,chickens,industrial,meat,0,0.4928571428571428,0,0,0,0,0
BLR,chickens,industrial,meat,24980518.15974856,0.88,183085.7862382486,276632.2596596028,0,0,136995.9776775597
BLZ,chickens,industrial,meat,918718.8054391566,0.54,4248.811984068831,6020.059842381563,0,0,3060.1238042822174
BMU,chickens,industrial,meat,0,0.77,0,0,0,0,0
BOL,chickens,industrial,meat,145167025.05108497,0.83,1031899.0594292014,1462077.8966811548,0,0,743205.132920886
BRA,chickens,industrial,meat,1012425431.2903043,0.69,5982783.454005582,8476890.611345157,0,0,4308982.87147452
BRB,chickens,industrial,meat,2729433.9032013225,0.4928571428571428,11520.856951313704,16323.68025285219,0,0,8297.672086841436
BRN,chickens,industrial,meat,14984723.491416708,0.94,120633.44613025794,170923.20569134897,0,0,86883.88224283885
BTN,chickens,industrial,meat,75998.24966542724,0.45,292.89182576415186,414.9927850551892,0,0,210.94961402416362
BWA,chickens,industrial,meat,141062.30710463462,0.65,785.2636360142642,1112.624916936174,0,0,565.5707887792305
CAF,chickens,industrial,meat,2008508.9585257191,0.57,9804.823410894514,13892.265390628889,0,0,7061.732462853974
CAN,chickens,industrial,meat,136947969.04416665,0.72,821218.2783711342,1240814.3345652912,0,0,614485.7186550547
CCK,chickens,industrial,meat,0,0.695,0,0,0,0,0
CHE,chickens,industrial,meat,8226463.832194606,0.6,41108.81497859533,62113.092518602156,0,0,30760.12843416485
CHL,chickens,industrial,meat,93780844.31154111,0.58,465836.24822237075,660034.4052794765,0,0,335509.45474355045
CHN,chickens,industrial,meat,1954291263.8398356,0.56,9372780.901375853,13280112.682646666,0,0,6750562.28803871
CIV,chickens,industrial,meat,18248188.240041103,0.65,101583.75360625738,143932.06336651734,0,0,73163.71345788687
CMR,chickens,industrial,meat,13983186.640925111,0.5,59878.002794532884,84839.98854667577,0,0,43125.96141968018
COD,chickens,industrial,meat,1633371.5924482082,0.33,4616.258128457018,6540.68720512754,0,0,3324.769709408198
COG,chickens,industrial,meat,1648437.682427116,0.45,6352.96108252536,9001.388161332263,0,0,4575.596074669571
COK,chickens,industrial,meat,0,0.6375,0,0,0,0,0
COL,chickens,industrial,meat,99668242.91581663,0.57,486544.7661139754,689375.9053086456,0,0,350424.360083941
COM,chickens,industrial,meat,94080.0005950994,0.72,580.1241636695528,821.9667507993188,0,0,417.82309251172376
CPV,chickens,industrial,meat,486475.518859556,0.5293333333333333,2205.3695847971926,3124.745675927325,0,0,1588.3743476959062
CRI,chickens,industrial,meat,20556135.874385327,0.63,110910.63111024602,157147.13640978344,0,0,79881.21472096878
CUB,chickens,industrial,meat,12826425.618315443,0.47,51629.111633495006,73152.29358419238,0,0,37184.85875487084
CUW,chickens,industrial,meat,64542.0754149956,0.4928571428571428,318.1002288310497,386.00099481952896,0,0,209.82216464787243
CXR,chickens,industrial,meat,0,0.695,0,0,0,0,0
CYM,chickens,industrial,meat,4900,0.4928571428571428,20.68275,29.30499,0,0,14.89634652
CYP,chickens,industrial,meat,2220330.0007808716,0.56,10648.702683745061,15087.941674106305,0,0,7669.520018639707
CZE,chickens,industrial,meat,15832453.912513737,0.5,65930.86164996792,99617.80001753643,0,0,49333.50117691629
DEU,chickens,industrial,meat,119193205.62259053,0.43,426864.9245361031,644968.7388085121,0,0,319406.4316766953
DJI,chickens,industrial,meat,29406.177094393526,0.47933333333333333,120.71669788434221,171.0411634977781,0,0,86.94384269187185
DMA,chickens,industrial,meat,138281.92372253104,0.8,947.4287231046554,1342.393504553055,0,0,682.3670238419976
DNK,chickens,industrial,meat,14584999.999788567,0.62,75312.77285605107,113793.33679835038,0,0,56353.62067701163
DOM,chickens,industrial,meat,155051470.88082105,0.26,345255.3252313368,489185.61861218035,0,0,248663.4012653681
DZA,chickens,industrial,meat,96910961.87896302,0.63,522883.094817945,740862.9831530589,0,0,376596.33123535913
ECU,chickens,industrial,meat,133361526.24622793,0.81,925138.4333933865,1310810.8225071067,0,0,666312.8782583469
EGY,chickens,industrial,meat,78994586.79883523,0.44,297674.1729399536,421768.8006316187,0,0,214394.00612432856
ERI,chickens,industrial,meat,37371.03272624458,0.53,169.62978690390457,240.3451769673305,0,0,122.17253923362804
ESH,chickens,industrial,meat,0,0.5566666666666666,0,0,0,0,0
ESP,chickens,industrial,meat,88153162.40501349,0.46,337727.35848252167,510286.9220241573,0,0,252708.25559099033
EST,chickens,industrial,meat,1375598.6278856047,0.59,6759.495143340164,10213.214548654345,0,0,5057.867488214363
ETH,chickens,industrial,meat,1939483.7889334017,0.47,7806.837854125998,11061.358148543295,0,0,5622.722408795449
FIN,chickens,industrial,meat,4300968.050361532,0.55,19701.505790691786,29767.860070162234,0,0,14741.871026534498
FJI,chickens,industrial,meat,3508323.7687211297,0.5800000000000001,16467.570581267162,26520.78260214172,0,0,12810.529248655846
FLK,chickens,industrial,meat,2974.6104006540877,0.6161538461538462,15.696773924053764,22.240456558081316,0,0,11.305294683676253
FRA,chickens,industrial,meat,106508923.08014224,0.58,514498.96071884705,777378.8070634957,0,0,384979.5747991381
FRO,chickens,industrial,meat,0,0.616,0,0,0,0,0
FSM,chickens,industrial,meat,0,0.6375,0,0,0,0,0
GAB,chickens,industrial,meat,2214863.4283197634,0.35,6639.0531263884895,9406.746466416867,0,0,4781.648278655996
GBR,chickens,industrial,meat,116882983.19504516,0.64,623019.6955676464,941347.4947369269,0,0,466181.4227107628
GEO,chickens,industrial,meat,3429263.767458193,0.53,15565.673187904698,22054.702450825705,0,0,11210.87194034166
GGY,chickens,industrial,meat,0,0.616,0,0,0,0,0
GHA,chickens,industrial,meat,11935215.223959995,0.52,53152.628484532695,75310.93525826817,0,0,38282.14199535466
GIB,chickens,industrial,meat,0,0.545,0,0,0,0,0
GIN,chickens,industrial,meat,3729794.4617833765,0.72,22998.978306916804,32586.809263488365,0,0,16564.564695980738
GLP,chickens,industrial,meat,129641.22705708869,0.63,699.479240586522,991.0786597814904,0,0,503.7862543096677
GMB,chickens,industrial,meat,200075.92624199152,0.42,719.6731066924433,1019.6909596108345,0,0,518.3304917583768
GNB,chickens,industrial,meat,351505.00668555236,0.66,1986.856942789607,2815.1393233433664,0,0,1430.9948873076262
GNQ,chickens,industrial,meat,297878.7586130581,0.77,1964.3614736738114,2783.2659265521415,0,0,1414.792965267334
GRC,chickens,industrial,meat,27655078.356963087,0.47,108253.82886559221,163565.40784069104,0,0,81002.1325384724
GRD,chickens,industrial,meat,110824.01698218299,0.63,597.9509836273683,847.2252285450529,0,0,430.66251122738146
GRL,chickens,industrial,meat,0,0.77,0,0,0,0,0
GTM,chickens,industrial,meat,11630122.017154666,0.55,54782.02831580461,77619.60048709049,0,0,39455.68538326274
GUF,chickens,industrial,meat,0,0.44,0,0,0,0,0
