iso3c,animal,system,product,animals,kg_n_yr,managed_em,managed_spread_em,spread_em,leftonfield_em,total_manure_CO2_em
ABW,pigs,backyard,meat,0,16.163809523809523,0,0,0,0,0
AFG,pigs,backyard,meat,23.12941102416281,15.064,4.478708837309373,4.027117559134729,0.3914763837012466,0,2.6513962284833137
AGO,pigs,backyard,meat,1489419.694875016,8.02,153546.3189773898,138064.1385176152,13421.224702791387,0,90899.44129494332
AIA,pigs,backyard,meat,0,16.163809523809523,0,0,0,0,0
ALA,pigs,backyard,meat,0.9272379445800024,18.93,0.221162940065333,0.20287626290720648,0.019721615913989132,0,0.13224072402818554
ALB,pigs,backyard,meat,58764.700974322375,18.86,13279.836012716216,14468.638224485381,1245.2567539792892,0,8640.131835371903
AND,pigs,backyard,meat,0,18.395833333333332,0,0,0,0,0
ARE,pigs,backyard,meat,0,14.82625,0,0,0,0,0
ARG,pigs,backyard,meat,597410.4855309144,25.05,192366.09099659938,172969.68634824484,16814.39548442156,0,113880.7515031212
ARM,pigs,backyard,meat,69278.64028789154,12.93,11514.519749520134,10353.502840375211,1006.4647458321374,0,6816.59722604679
ASM,pigs,backyard,meat,0,18.77,0,0,0,0,0
ATG,pigs,backyard,meat,373.2166786085603,20.42,97.96359860789549,88.0858618947171,8.562832885653444,0,57.99446342970327
AUS,pigs,backyard,meat,55810.82010044785,12.25,8530.40479825295,8344.589160736345,768.166175157538,0,5257.661719975756
AUT,pigs,backyard,meat,50593.39770577284,20.84,12633.568926684882,13764.517732694218,1184.6559714858593,0,8219.657303997757
AZE,pigs,backyard,meat,1318.3111416722636,15.6,264.3567899759509,237.70151386492225,23.10698103090521,0,156.49925489178995
BDI,pigs,backyard,meat,556392.9863131266,6.01,42983.72683711647,38649.64823361776,3757.1350474985616,0,25446.37201523337
BEL,pigs,backyard,meat,624.1813435453353,13.31,99.54588966101474,108.45717242747554,9.334467030508254,0,64.76658367746155
BEN,pigs,backyard,meat,404420.1791059481,12.05,62642.31699674802,56326.04928925013,5475.459248493248,0,37084.260009278434
BES,pigs,backyard,meat,721.5,18.84,171.27255599999998,157.1110245214714,15.272773842857122,0,102.40959360056988
BFA,pigs,backyard,meat,2315269.858787927,7.59,225887.05465335268,203110.70829115072,19744.40636639938,0,133725.166454649
BGD,pigs,backyard,meat,7849.23863351349,12.11,1221.8548715813306,1098.6544084021223,106.80027300496945,0,723.3382467905499
BGR,pigs,backyard,meat,123689.60419773236,19.35,28903.64976686431,30857.984055752644,2689.148937320488,0,18610.333262461358
BHR,pigs,backyard,meat,0,14.82625,0,0,0,0,0
BHS,pigs,backyard,meat,149.53008432350788,21.31,40.96000271458815,36.829977599798575,3.5802447360550715,0,24.248327065031653
BIH,pigs,backyard,meat,164962.28242514038,16.51,32633.692978303836,35555.039774578654,3060.0774399327483,0,21232.14543745894
BLM,pigs,backyard,meat,0,16.163809523809523,0,0,0,0,0
BLR,pigs,backyard,meat,459717.1794995903,19.51,108314.48020187834,115638.21628189148,10077.404469010136,0,69740.97008392842
BLZ,pigs,backyard,meat,8763.046225489374,14.370000000000001,1618.675597705743,1455.4634290492995,141.48570322244558,0,958.2561695332914
BMU,pigs,backyard,meat,203,11.87,28.87229125,31.456919830049994,2.7073689499999958,0,18.784900848954898
BOL,pigs,backyard,meat,1125781.1658590443,20.69,299407.3229570991,269217.87761010637,26170.688987081365,0,177249.1750871775
BRA,pigs,backyard,meat,14474390.14285755,16.74,3114610.023344193,2800561.7624390377,272242.80766394804,0,1843849.5488472593
BRB,pigs,backyard,meat,967.4439205451538,7.88,97.99410846982072,88.11329542637748,8.565499701212925,0,58.01252527202851
BRN,pigs,backyard,meat,10.412377168868693,21.69,2.90306922601896,2.6103507685282135,0.2537523834478672,0,1.7186173686425221
BTN,pigs,backyard,meat,9243.965111955282,12.61,1498.3778110795447,1347.2953506040737,130.97067664081578,0,887.0398638206814
BWA,pigs,backyard,meat,395.2815250117249,8.91,45.27225939130644,40.707426483647204,3.9571718172107655,0,26.801183592264994
CAF,pigs,backyard,meat,986663.0405758563,10.49,133043.08210025044,119628.25705124359,11629.071357173465,0,78761.52233158292
CAN,pigs,backyard,meat,1383.031911646554,13.04,216.0947846750265,235.43944809763667,20.263314235100815,0,140.59566900831365
CCK,pigs,backyard,meat,0,12.275,0,0,0,0,0
CHE,pigs,backyard,meat,5789.111450331531,19,1317.9532478620838,1435.9355583790593,123.58512422575588,0,857.4872312791358
CHL,pigs,backyard,meat,125834.72778711455,21.53,34825.10965704382,31313.670009173224,3044.004083714706,0,20616.46955747966
CHN,pigs,backyard,meat,189842338.88284945,14.47,35310962.50775173,31750533.984331064,3086471.6617411315,0,20904094.50983953
CIV,pigs,backyard,meat,212058.34368511432,12.78,34836.47211342465,31323.88678129848,3044.9972568580183,0,20623.196133171183
CMR,pigs,backyard,meat,1182180.8019303966,8.94,135853.04275797313,122154.88745215865,11874.685277744578,0,80425.01941538716
COD,pigs,backyard,meat,642950.2166112908,6.05,50001.227995519694,44959.569946061914,4370.522984938451,0,29600.733636102977
COG,pigs,backyard,meat,69057.78253005336,7.97,7074.877085467426,6361.51238550311,618.4030704289978,0,4188.328177337061
COK,pigs,backyard,meat,20055,19.18,4799.394138,4694.850156496499,432.1872554999994,0,2958.076601898956
COL,pigs,backyard,meat,2600091.112607664,14.36,479944.4296809433,431551.3042679001,41951.13291220954,0,284127.16632459377
COM,pigs,backyard,meat,0,7.633333333333333,0,0,0,0,0
CPV,pigs,backyard,meat,53741.624768340305,14.26,9850.953445186287,8857.675065379146,861.0552216758174,0,5831.765752207893
CRI,pigs,backyard,meat,78146.05404814747,15.46,15529.750977525817,13963.875554847527,1357.4293336101398,0,9193.614648063078
CUB,pigs,backyard,meat,517350,12.55,83459.56716428572,75044.28187097679,7295.059966071419,0,49408.07488239751
CUW,pigs,backyard,meat,0,16.163809523809523,0,0,0,0,0
CXR,pigs,backyard,meat,46481.89740277322,12.275,7189.122661799921,6594.695923180554,641.0708586741076,0,4298.617054209066
CYM,pigs,backyard,meat,296.75,19.55,74.57365653571429,67.05434369434822,6.518357508928563,0,44.14761460621934
CYP,pigs,backyard,meat,1400.5880036918481,19.04,342.7877513163636,308.22422767981345,29.962499045378927,0,202.93039445638365
CZE,pigs,backyard,meat,4540.297362225458,18.93,1037.9428185961071,1108.1238253772394,96.568525087341,0,668.3052803800849
DEU,pigs,backyard,meat,55033.13100957325,20.73,13669.669584123078,14893.369441576013,1281.811639691539,0,8893.765498286406
DJI,pigs,backyard,meat,0,7.633333333333333,0,0,0,0,0
DMA,pigs,backyard,meat,898.353823497782,23.39,270.1006262752212,242.86619521792645,23.60904007173385,0,159.89960674633468
DNK,pigs,backyard,meat,1220.8741016037868,20.19,295.35320862029084,321.7930341817441,27.695415628001,0,192.1628142121507
DOM,pigs,backyard,meat,193276.44153416026,16.37,40670.12894361714,36569.33199960116,3554.907358763596,0,24076.721753990605
DZA,pigs,backyard,meat,2777.0751110308574,12.56,448.35830060591286,403.1500262112608,39.19024265687375,0,265.4281737032661
ECU,pigs,backyard,meat,359813.72017030395,16.9,78165.00733451638,70283.57613348063,6832.271423493782,0,46273.694757664256
EGY,pigs,backyard,meat,4503.366845539502,8.17,472.94139876894775,425.254393757012,41.33900979459623,0,279.98137109152566
ERI,pigs,backyard,meat,393.994056569114,7.633333333333333,38.659109586239765,34.76108510076512,3.3791275494084836,0,22.88619802645118
ESH,pigs,backyard,meat,0,11.8875,0,0,0,0,0
ESP,pigs,backyard,meat,149564.50123205045,17.62,31576.858738509953,34403.59842664448,2960.977573512732,0,20544.547552122815
EST,pigs,backyard,meat,2605.983496163991,19.11,596.7148434722604,650.1323649714751,55.95424433871024,0,388.2348329291688
ETH,pigs,backyard,meat,32063.284094364964,7.56,3115.858647035836,2801.6844865490484,272.35194775435446,0,1844.5887342390931
FIN,pigs,backyard,meat,116.55627472854775,19.01,26.54925069853007,28.925922211717758,2.4895362950097013,0,17.273483343166742
FJI,pigs,backyard,meat,93653.8770410958,25.19,29435.341306739832,28794.158755643206,2650.6636063373994,0,18142.28877327869
FLK,pigs,backyard,meat,0.9555626695332183,20.44,0.25106606469342907,0.2257509015114221,0.021945261155965956,0,0.14863114375352351
FRA,pigs,backyard,meat,25867.788135489234,14.68,4550.08850205798,4957.409441097619,426.6640365864198,0,2960.3802699631215
FRO,pigs,backyard,meat,0,18.93,0,0,0,0,0
FSM,pigs,backyard,meat,37437.00000000001,18.32,8557.396523657142,8370.992932252972,770.5967902285704,0,5274.297901349328
GAB,pigs,backyard,meat,31309.098332581667,6.21,2499.252352580998,2247.2510268906503,218.45543179650502,0,1479.5577257579096
GBR,pigs,backyard,meat,19868.692750324037,18.73,4459.042014434018,4858.212531604173,418.1265626649597,0,2901.1435703935385
GEO,pigs,backyard,meat,78338.18614221527,14.35,14450.183477606886,12993.161585013637,1263.0661597174706,0,8554.510544256722
GGY,pigs,backyard,meat,0,18.93,0,0,0,0,0
GHA,pigs,backyard,meat,509016.4401444891,10.25,67066.18823758022,60303.85856430211,5862.14237039973,0,39703.19237334005
GIB,pigs,backyard,meat,0,18.395833333333332,0,0,0,0,0
GIN,pigs,backyard,meat,127702.69932702638,15.01,24639.320024363133,22154.92051831245,2153.6813957725694,0,14586.48073765755
GLP,pigs,backyard,meat,3932.750000000001,11.85,599.0494018928573,538.6468405928306,52.36189759821423,0,354.63732574500284
GMB,pigs,backyard,meat,12171.462079173312,8.57,1340.8232161522865,1205.6270933446672,117.1990952993745,0,793.7675226293057
