iso3c,animal,system,product,animals,kg_n_yr,managed_em,managed_spread_em,spread_em,leftonfield_em,total_manure_CO2_em
BFA,goats,mixed,milk,5949458.9418042805,2.56,79579.96280557408,155725.42195322333,0,171126.83731123444,121116.80217686949
BGD,goats,mixed,milk,40158588.54814086,2.96,621092.7304855466,1215380.40628698,0,1335582.8640516263,945272.6882455975
BGR,goats,mixed,milk,200231.03395873736,4.83,4939.199030177154,9996.93883707856,0,10866.237866389738,7689.107968626345
BHR,goats,mixed,milk,5328.574313574306,2.8,274.9011488372985,137.46229728213908,0,167.63694790504763,172.84011741929658
BHS,goats,mixed,milk,13961.203728348144,3.79,276.47022713154627,541.0085813026783,0,594.5149245084377,420.77413241691335
BIH,goats,mixed,milk,0,4.72,0,0,0,0,0
BLM,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
BLR,goats,mixed,milk,47270.61540391642,7.21,2645.7457982802825,5112.85084026068,0,1838.097080910512,2859.8147283965395
BLZ,goats,mixed,milk,0,3.25,0,0,0,0,0
BMU,goats,mixed,milk,0,5.720000000000001,0,0,0,0,0
BOL,goats,mixed,milk,443409.7183787355,3.69,8549.050222771615,16729.141435928876,0,18383.671907614145,13011.235342761762
BRA,goats,mixed,milk,7511572.229075624,3.05,119706.29293560641,234246.3142813603,0,257413.53217731902,182187.10953949715
BRB,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
BRN,goats,mixed,milk,0,1.82,0,0,0,0,0
BTN,goats,mixed,milk,0,3.02,0,0,0,0,0
BWA,goats,mixed,milk,548509.719691213,3.59,10288.808194537853,20133.573088048277,0,22124.805591261844,15659.061688406695
CAF,goats,mixed,milk,0,2.7,0,0,0,0,0
CAN,goats,mixed,milk,0,5.23,0,0,0,0,0
CCK,goats,mixed,milk,0,5.68,0,0,0,0,0
CHE,goats,mixed,milk,55425.04488829126,6.57,2975.564795599915,5708.323503878878,0,1636.5606375799534,3075.493783243506
CHL,goats,mixed,milk,256091.77442383452,3.74,5004.417409903363,9792.854700010896,0,10761.378791220763,7616.4779685382355
CHN,goats,mixed,milk,3114778.6014872775,2.51,40849.542663855274,79936.10506537573,0,87841.87369821509,62171.001385378935
CIV,goats,mixed,milk,0,2.52,0,0,0,0,0
CMR,goats,mixed,milk,3538040.2265828634,2.57,47509.68867261134,92968.95920250996,0,102163.69143132961,72307.41711332237
COD,goats,mixed,milk,0,2.71,0,0,0,0,0
COG,goats,mixed,milk,0,2.71,0,0,0,0,0
COK,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
COL,goats,mixed,milk,0,3.37,0,0,0,0,0
COM,goats,mixed,milk,0,1.21,0,0,0,0,0
CPV,goats,mixed,milk,101386.19921595197,2.481875,1314.7556373607497,2572.769189319614,0,2827.218889362213,2000.9936273806877
CRI,goats,mixed,milk,421.0856034431169,2.92,6.4245030517316355,12.571738077020115,0,13.815096787934191,9.77777869917241
CUB,goats,mixed,milk,57224.85495444051,2.88,861.1196173544208,1685.0751249072296,0,1851.730906491461,1310.581843328427
CUW,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
CXR,goats,mixed,milk,0,5.68,0,0,0,0,0
CYM,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
CYP,goats,mixed,milk,256909.2880093576,3.66,17324.806291555036,8663.141943487179,0,10564.807248155095,10892.721133992798
CZE,goats,mixed,milk,24976.51280142634,7.35,937.5558492835412,1897.6130389498874,0,2062.6228684237904,1459.5419434838511
DEU,goats,mixed,milk,61931.5647054606,6.02,2589.556901342365,5077.188843047895,0,2680.9530272720954,3083.6142339553817
DJI,goats,mixed,milk,0,2.64,0,0,0,0,0
DMA,goats,mixed,milk,0,3.65,0,0,0,0,0
DNK,goats,mixed,milk,530.2854642039161,5.888333333333334,8.611402240916945,18.126657261040535,0,51.22189629226894,23.23206682667947
DOM,goats,mixed,milk,0,3,0,0,0,0,0
DZA,goats,mixed,milk,2490622.583638675,2.42,111053.12507057306,55531.2982762277,0,67721.09545881426,69823.04460407328
ECU,goats,mixed,milk,13961.358832807704,3.26,237.81080567863,465.35819763849804,0,511.3826347675802,361.93638814924304
EGY,goats,mixed,milk,3693044.5836030883,1.69,114994.94550537886,57502.37658831866,0,70124.84949794957,72301.40713431082
ERI,goats,mixed,milk,350763.84526441613,2.66,4875.091303407488,9539.78392951002,0,10483.279043417604,7419.6499743478635
ESH,goats,mixed,milk,173555.87385495708,2.3383333333333334,7477.445111693252,3739.0414234420073,0,4559.806613953667,4701.3353584285
ESP,goats,mixed,milk,1816684.9639361743,6.8,21450.897001311507,45908.35172632683,0,230407.87014349885,88734.60142359887
EST,goats,mixed,milk,4763.149396573076,6,0,0,0,642.2086286408098,191.3781713349613
ETH,goats,mixed,milk,2997217.977159106,2.65,41500.22941623928,81209.39629977768,0,89241.09483492053,63161.31472417937
FIN,goats,mixed,milk,0,4.11,0,0,0,0,0
FJI,goats,mixed,milk,0,4.463333333333333,0,0,0,0,0
FLK,goats,mixed,milk,0,3.4715384615384615,0,0,0,0,0
FRA,goats,mixed,milk,1008611.1533960247,7.57,77987.97569019505,144121.77907548044,0,0,66188.70692017129
FRO,goats,mixed,milk,106.7447693278278,5.888333333333334,0.25680707435731354,0.5613597199791387,0,13.55941352606615,4.2845189354799755
FSM,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
GAB,goats,mixed,milk,0,2.64,0,0,0,0,0
GBR,goats,mixed,milk,0,5.888333333333334,0,0,0,0,0
GEO,goats,mixed,milk,43231.41023202777,3.19,2540.9585599451057,1270.5876364143417,0,1549.4971175784651,1597.5909075534978
GGY,goats,mixed,milk,0,5.888333333333334,0,0,0,0,0
GHA,goats,mixed,milk,0,2.39,0,0,0,0,0
GIB,goats,mixed,milk,0,5.31,0,0,0,0,0
GIN,goats,mixed,milk,1311134.6638097214,2.67,18291.31191114347,35793.20930822706,0,39333.197042007756,27838.48004189073
GLP,goats,mixed,milk,0,1.31,0,0,0,0,0
GMB,goats,mixed,milk,0,2.34,0,0,0,0,0
GNB,goats,mixed,milk,196393.30401770823,2.1,2154.925528334304,4216.849007551022,0,4633.9000082978255,3279.691014166579
GNQ,goats,mixed,milk,0,2.6,0,0,0,0,0
GRC,goats,mixed,milk,2543686.36930465,5,0,0,0,285801.33277972956,85168.79716835941
GRD,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
GRL,goats,mixed,milk,0,5.720000000000001,0,0,0,0,0
GTM,goats,mixed,milk,23946.22835591046,3.23,404.13450940561194,790.827424194771,0,869.0411254887593,615.0729116085644
GUF,goats,mixed,milk,0,3.42,0,0,0,0,0
GUM,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
GUY,goats,mixed,milk,0,3.19,0,0,0,0,0
HKG,goats,mixed,milk,0,2.952,0,0,0,0,0
HND,goats,mixed,milk,0,3.18,0,0,0,0,0
HRV,goats,mixed,milk,65138.76508357209,5.71,1063.7551170737825,2235.4175532235295,0,6017.814662303112,2776.462225114926
HTI,goats,mixed,milk,1604812.3141706595,2.5,20962.860853854243,41021.00876559477,0,45078.0316105437,31904.446566537827
HUN,goats,mixed,milk,29884.52113778619,4.52,827.8353892551205,1646.3990221505835,0,1214.15857090751,1099.1411087293377
IDN,goats,mixed,milk,15923852.514839618,4.23,351945.00731985655,688700.8090606455,0,756814.0758908193,535643.0478968538
IMN,goats,mixed,milk,31.093795153880023,5.888333333333334,0.07480560044689578,0.1635190581288784,0,3.9497357035960965,1.2480419879272173
IND,goats,mixed,milk,112139676.23151626,2.71,1587869.7805192126,3107210.4441949637,0,3414516.9716428174,2416659.964514384
IOT,goats,mixed,milk,0,2.716,0,0,0,0,0
IRL,goats,mixed,milk,0,5.06,0,0,0,0,0
IRN,goats,mixed,milk,12291608.41105454,3.37,216433.71380395113,423526.60417004745,0,465413.8507363159,329401.50227567373
IRQ,goats,mixed,milk,1005532.2300428272,3.31,61324.142730564396,30664.686467317617,0,37395.959106484894,38556.66691470134
ISL,goats,mixed,milk,0,5.888333333333334,0,0,0,0,0
ISR,goats,mixed,milk,81867.64791637313,3.79,5716.879254736273,2858.683417528253,0,3486.199289668601,3594.4050646560718
ITA,goats,mixed,milk,408459.76111399254,4.56,1902.4888644800872,4118.507893826493,0,37669.27951670573,13019.702329953669
JAM,goats,mixed,milk,422336.70604438,4.44,9797.789243523574,19172.72653022139,0,21068.930252990536,14911.754915967178
JEY,goats,mixed,milk,64.39177892812131,5.888333333333334,1.5491404837279292,3.1899900840925524,0,5.1121635963021665,2.935685660908549
JOR,goats,mixed,milk,502142.18188905943,3.16,29236.22425612671,14619.358875366386,0,17828.48643337364,18381.852730330287
JPN,goats,mixed,milk,15941.456841820183,2.78,231.5576313558591,453.12172283214943,0,497.9359591562081,352.41936337657654
KAZ,goats,mixed,milk,16334.425229062517,3.11,935.9911508694331,468.0354897695084,0,570.7749875237906,588.4908851924941
KEN,goats,mixed,milk,6918134.3721045535,3.55,128322.74493457435,251107.35035091965,0,275942.1432427688,195300.92708142233
KGZ,goats,mixed,milk,36268.33661000565,3.02,2018.0971881588496,1009.1346536610093,0,1230.6520166597675,1268.8493898269287
KHM,goats,mixed,milk,225862.9929546541,3.073,3626.5522066519325,7096.590054911517,0,7798.450609792876,5519.434675664184
KIR,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
KNA,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
KOR,goats,mixed,milk,291734.8753993981,2.71,4130.892901936628,8083.505162842305,0,8882.972706420116,6287.016489817316
KWT,goats,mixed,milk,107500.53074996964,3.44,6813.598639994575,3407.089878574686,0,4154.987656798397,4283.951500259562
LAO,goats,mixed,milk,0,3.42,0,0,0,0,0
LBN,goats,mixed,milk,270812.44236548094,3.75,18711.447189689952,9356.521524362659,0,11410.392102881291,11764.551523446302
LBR,goats,mixed,milk,0,2.41,0,0,0,0,0
LBY,goats,mixed,milk,873515.5644176683,2.35,37822.132044829516,18912.678906510486,0,23064.242568915222,23780.117949036056
LCA,goats,mixed,milk,0,2.48,0,0,0,0,0
LIE,goats,mixed,milk,0,4.19,0,0,0,0,0
LKA,goats,mixed,milk,268637.5891912796,3.52,4940.782540406015,9668.331308015559,0,10624.539898918196,7519.628816707251
LSO,goats,mixed,milk,0,3.24,0,0,0,0,0
LTU,goats,mixed,milk,12703.176100979543,6.65,345.14529466361415,710.7231907713143,0,1138.9794723899267,654.0646914318068
LUX,goats,mixed,milk,4082.642604888132,4.38,73.06063911844663,150.4464680727053,0,241.1001090908739,138.4529504520437
LVA,goats,mixed,milk,11852.353467491463,6.61,456.1302884859904,911.9686535873495,0,757.0162331714857,633.284322222958
MAC,goats,mixed,milk,0,2.952,0,0,0,0,0
MAF,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
MAR,goats,mixed,milk,2044786.6235651032,1.85,69699.108047496,34852.52626716154,0,42503.08081361163,43822.30510822421
MCO,goats,mixed,milk,0,5.39,0,0,0,0,0
MDA,goats,mixed,milk,141707.0499800312,4.49,3249.4944850242373,6576.976837689056,0,7148.887867053321,5058.657038550451
MDG,goats,mixed,milk,0,3.12,0,0,0,0,0
MDV,goats,mixed,milk,0,3.11375,0,0,0,0,0
MEX,goats,mixed,milk,1049890.7835540187,3.3,18102.74183543017,35424.20744427861,0,38927.70048821825,27551.485630842257
MHL,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
MKD,goats,mixed,milk,57319.43833498832,5.31,870.4873822181337,1829.2770044884749,0,4924.471476548298,2272.022287249962
MLI,goats,mixed,milk,9352069.619820114,2.63,128513.80269816305,251481.22022724745,0,276352.9892607115,195591.70763146435
MLT,goats,mixed,milk,3890.0818939208984,6.7,74.54174925131227,156.64501354667763,0,421.693324335995,194.5582659659275
MMR,goats,mixed,milk,1964182.5978787963,3.51,36022.61779944766,70490.57525176124,0,77462.17060633104,54824.6583699469
MNE,goats,mixed,milk,0,4.72,0,0,0,0,0
MNG,goats,mixed,milk,1170999.1626611785,4.03,24657.436618365777,48250.71018267576,0,53022.75844250083,37527.409762575626
MNP,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
MOZ,goats,mixed,milk,488095.9952673294,3.44,8773.037418934979,17167.449012421184,0,18865.328585078223,13352.132874897447
MRT,goats,mixed,milk,793409.6104895874,3.08,12768.340861608933,24985.62701234842,0,27456.73298060266,19432.788854658884
MSR,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
MTQ,goats,mixed,milk,0,2.93,0,0,0,0,0
MUS,goats,mixed,milk,0,2.716,0,0,0,0,0
MWI,goats,mixed,milk,144.53074818532184,2.49,1.8803811665780839,3.6796090407038498,0,4.043526418355879,2.861847954440068
MYS,goats,mixed,milk,0,4.21,0,0,0,0,0
MYT,goats,mixed,milk,0,2.716,0,0,0,0,0
NAM,goats,mixed,milk,0,3.42,0,0,0,0,0
NCL,goats,mixed,milk,0,4.5,0,0,0,0,0
NER,goats,mixed,milk,9900174.988325104,2.65,137080.29793209647,268244.4987955445,0,294774.17450059834,208629.4934260153
NFK,goats,mixed,milk,0,5.68,0,0,0,0,0
NGA,goats,mixed,milk,0,2.08,0,0,0,0,0
NIC,goats,mixed,milk,0,3.16,0,0,0,0,0
NIU,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
NLD,goats,mixed,milk,427659.4187567006,3.66,10072.277396499689,19925.38203685154,0,13014.021905953565,12817.481039112829
NOR,goats,mixed,milk,65339.12443611623,6.9,1842.0032594604538,3793.0531118809668,0,6078.6107562194975,3490.6728040131534
NPL,goats,mixed,milk,6471932.775738755,2.67,90288.31617113746,176679.9786969942,0,194153.82274394968,137414.39104840023
NRU,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
NZL,goats,mixed,milk,0,6.02,0,0,0,0,0
OMN,goats,mixed,milk,1863548.1589813104,3.95,135626.70557546106,67819.13644255251,0,82706.26395433232,85273.32757975906
PAK,goats,mixed,milk,16458780.267320715,2.71,233052.21389019451,456046.3848651279,0,501149.8734781625,354694.0447255785
PAN,goats,mixed,milk,0,3.1,0,0,0,0,0
PCN,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
PER,goats,mixed,milk,431569.8616042729,3.49,7869.784318819318,15399.92531440538,0,16922.99485099492,11977.425936297446
PHL,goats,mixed,milk,0,2.71,0,0,0,0,0
PLW,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
PNG,goats,mixed,milk,889.4426893458373,4.39,0,0,0,87.74314011424283,26.147455754044362
POL,goats,mixed,milk,39797.959320168,5.36,1960.9932766964378,3692.942538674732,0,479.35391208135155,1827.7203387808513
PRI,goats,mixed,milk,988.493394986588,3.29,16.992448583168194,33.25153885906281,0,36.540152592376714,25.8616737303131
PRK,goats,mixed,milk,0,2.73,0,0,0,0,0
PRT,goats,mixed,milk,74503.45146608909,5.31,808.1815114535059,1721.1033467913862,0,7111.997300790852,2873.102083392652
PRY,goats,mixed,milk,0,3.38,0,0,0,0,0
PSE,goats,mixed,milk,185007.20225982115,3.65,12441.965610975798,6221.513379714379,0,7587.211438676071,7822.705747951141
PYF,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
QAT,goats,mixed,milk,322607.78886891686,3.7,21992.979486666238,10997.427610262186,0,13411.497085685593,13827.767446418977
REU,goats,mixed,milk,16766.84107116617,2.716,237.9399183250263,465.6108507012882,0,511.6602754959211,362.1328912676262
ROU,goats,mixed,milk,0,4.26,0,0,0,0,0
RUS,goats,mixed,milk,1526773.283234829,4.86,62148.789645263154,118788.71057637017,0,30013.31792624903,62863.34380806894
RWA,goats,mixed,milk,2541500.201863728,2.26,30011.305133707832,58727.38551953984,0,64535.58848301082,45675.73518260503
SAU,goats,mixed,milk,860518.9955329582,3.34,52955.90872560048,26480.212610507086,0,32292.94220793547,33295.260936124825
SDN,goats,mixed,milk,21394066.523976773,3.57,0,0,1716296.1987529884,0,511456.26722839056
SEN,goats,mixed,milk,1114160.218853454,2.03,11817.618901323875,23125.214250064295,0,25412.323351719006,17985.836637925935
SGP,goats,mixed,milk,0,2.37,0,0,0,0,0
SHN,goats,mixed,milk,0,1.21,0,0,0,0,0
SJM,goats,mixed,milk,10.345105680607883,5.888333333333334,0.24888304508814446,0.5124999664455071,0,0.8213140487908768,0.47164372397670945
SLB,goats,mixed,milk,0,4.463333333333333,0,0,0,0,0
SLE,goats,mixed,milk,0,2.48,0,0,0,0,0
SLV,goats,mixed,milk,0,2.7,0,0,0,0,0
SMR,goats,mixed,milk,10.741457275500297,5.31,0.1631262150601128,0.34279995337592345,0,0.9228283023400664,0.42576883229127854
SOM,goats,mixed,milk,3649923.825863656,2.24,42718.70845790824,83593.76739289622,0,91861.2828493365,65015.780092642
SPM,goats,mixed,milk,0,5.720000000000001,0,0,0,0,0
SRB,goats,mixed,milk,27.51827738258609,4.72,0.37147473004300613,0.7806318567015748,0,2.1014856156718627,0.9695704763201002
SSD,goats,mixed,milk,8060563.099365336,2.716,0,0,491955.5113057049,0,146602.74236910004
STP,goats,mixed,milk,0,0.95,0,0,0,0,0
SUR,goats,mixed,milk,0,3.25,0,0,0,0,0
SVK,goats,mixed,milk,32678.88614501193,5.03,839.4855719730583,1699.11879767347,0,1846.868258340728,1306.8708431402024
SVN,goats,mixed,milk,2.583136539111326,5.08,0.07237904300249264,0.14547608611157,0,0.135643687997264,0.10534264749917534
SWE,goats,mixed,milk,168.98573966418556,5.888333333333334,4.0654669717809595,8.371609588291353,0,13.416041006877167,7.704229034950945
SWZ,goats,mixed,milk,0,3.61,0,0,0,0,0
SXM,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
SYC,goats,mixed,milk,0,2.716,0,0,0,0,0
SYR,goats,mixed,milk,1429104.2930214377,2.89,76097.30267087878,38051.896422973325,0,46404.751735333324,47845.077347097256
TCA,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
TCD,goats,mixed,milk,4432314.345186761,3.21,74339.88427605866,145471.41565178212,0,159858.6985184419,113141.65953699223
TGO,goats,mixed,milk,0,2.22,0,0,0,0,0
THA,goats,mixed,milk,0,1.7,0,0,0,0,0
TJK,goats,mixed,milk,363268.08556568774,3.28,21953.743483076774,10977.80793529033,0,13387.570652793083,13803.098377205735
TKL,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
TKM,goats,mixed,milk,0,2.99,0,0,0,0,0
TLS,goats,mixed,milk,110758.03495802167,3.59,2077.5715302338313,4065.4794470575703,0,4467.559831931396,3161.9620211483934
TON,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
TTO,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
TUN,goats,mixed,milk,735579.5084613491,2.15,29139.062753310765,14570.773980610746,0,17769.23656172042,18320.763842101296
TUR,goats,mixed,milk,8331270.567106406,3.47,532657.7008903064,266351.5650592636,0,324818.9817795898,334900.8178232896
TUV,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
TWN,goats,mixed,milk,50182.85136820601,2.952,0,0,3328.912422812273,0,992.0159019980572
TZA,goats,mixed,milk,8611371.068561358,3.07,138132.85046802563,270304.1779158522,0,297037.5581492881,210231.42678688344
UGA,goats,mixed,milk,0,2.41,0,0,0,0,0
UKR,goats,mixed,milk,518366.97727753315,6.14,0,0,0,71521.46153259165,21313.395536712313
URY,goats,mixed,milk,0,3.52,0,0,0,0,0
USA,goats,mixed,milk,98452.76992165127,6.21,3122.4647597687135,6319.868673771875,0,6869.422471491169,4860.903259699464
UZB,goats,mixed,milk,0,2.88,0,0,0,0,0
VCT,goats,mixed,milk,0,1.63,0,0,0,0,0
VEN,goats,mixed,milk,0,3.54,0,0,0,0,0
VGB,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
VIR,goats,mixed,milk,0,2.9341666666666666,0,0,0,0,0
VNM,goats,mixed,milk,0,3.17,0,0,0,0,0
VUT,goats,mixed,milk,0,4.5,0,0,0,0,0
WLF,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
WSM,goats,mixed,milk,0,5.071666666666666,0,0,0,0,0
XKO,goats,mixed,milk,1766.9573593893506,5.31,0,0,210.83915783937525,0,62.83006903613382
XMI,goats,mixed,milk,0,2.3383333333333334,0,0,0,0,0
YEM,goats,mixed,milk,1619404.244527104,3.06,91302.8210085604,45655.30401477096,0,55677.20001801337,57405.326862320726
ZAF,goats,mixed,milk,0,3.8,0,0,0,0,0
ZMB,goats,mixed,milk,0,3.09,0,0,0,0,0
ZWE,goats,mixed,milk,0,3.8,0,0,0,0,0
