iso3c,animal,system,product,animals,kg_n_yr,managed_em,managed_spread_em,spread_em,leftonfield_em,total_manure_CO2_em
BRN,cows,feedlot,meat,0,27.56,0,0,0,0,0
BTN,cows,feedlot,meat,0,33.54,0,0,0,0,0
BWA,cows,feedlot,meat,0,26.66,0,0,0,0,0
CAF,cows,feedlot,meat,0,34.8,0,0,0,0,0
CAN,cows,feedlot,meat,862397.7513462726,52.3,1651428.8619919426,668935.0042695259,0,0,691468.4321459176
CCK,cows,feedlot,meat,0,51.625,0,0,0,0,0
CHE,cows,feedlot,meat,0,63.4,0,0,0,0,0
CHL,cows,feedlot,meat,0,45.96,0,0,0,0,0
CHN,cows,feedlot,meat,3683506.896971065,39.95,5422702.304677681,2116356.99327975,0,0,2246639.6707913144
CIV,cows,feedlot,meat,0,33.55,0,0,0,0,0
CMR,cows,feedlot,meat,0,30.59,0,0,0,0,0
COD,cows,feedlot,meat,0,26.26,0,0,0,0,0
COG,cows,feedlot,meat,0,29.01,0,0,0,0,0
COK,cows,feedlot,meat,0,46.58625,0,0,0,0,0
COL,cows,feedlot,meat,0,44.26,0,0,0,0,0
COM,cows,feedlot,meat,0,25.95,0,0,0,0,0
CPV,cows,feedlot,meat,0,30.708125,0,0,0,0,0
CRI,cows,feedlot,meat,0,44.57,0,0,0,0,0
CUB,cows,feedlot,meat,0,27.63,0,0,0,0,0
CUW,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
CXR,cows,feedlot,meat,0,51.625,0,0,0,0,0
CYM,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
CYP,cows,feedlot,meat,0,37.69,0,0,0,0,0
CZE,cows,feedlot,meat,0,55.56,0,0,0,0,0
DEU,cows,feedlot,meat,0,66.81,0,0,0,0,0
DJI,cows,feedlot,meat,0,27.92,0,0,0,0,0
DMA,cows,feedlot,meat,0,39.94,0,0,0,0,0
DNK,cows,feedlot,meat,0,60.13,0,0,0,0,0
DOM,cows,feedlot,meat,0,32.83,0,0,0,0,0
DZA,cows,feedlot,meat,0,23,0,0,0,0,0
ECU,cows,feedlot,meat,0,43.14,0,0,0,0,0
EGY,cows,feedlot,meat,0,24.45,0,0,0,0,0
ERI,cows,feedlot,meat,0,28.23,0,0,0,0,0
ESH,cows,feedlot,meat,0,17.04,0,0,0,0,0
ESP,cows,feedlot,meat,121639.40625276291,47.61,205071.54727021846,85474.44701931466,0,0,86582.70629828086
EST,cows,feedlot,meat,0,64.12,0,0,0,0,0
ETH,cows,feedlot,meat,0,31.15,0,0,0,0,0
FIN,cows,feedlot,meat,0,67.33,0,0,0,0,0
FJI,cows,feedlot,meat,0,41.5475,0,0,0,0,0
FLK,cows,feedlot,meat,0,43.09076923076923,0,0,0,0,0
FRA,cows,feedlot,meat,0,59.01,0,0,0,0,0
FRO,cows,feedlot,meat,0,62.891111111111115,0,0,0,0,0
FSM,cows,feedlot,meat,0,46.58625,0,0,0,0,0
GAB,cows,feedlot,meat,0,32.3,0,0,0,0,0
GBR,cows,feedlot,meat,0,61.6,0,0,0,0,0
GEO,cows,feedlot,meat,0,42.12,0,0,0,0,0
GGY,cows,feedlot,meat,0,62.891111111111115,0,0,0,0,0
GHA,cows,feedlot,meat,0,32.57,0,0,0,0,0
GIB,cows,feedlot,meat,0,46.75833333333333,0,0,0,0,0
GIN,cows,feedlot,meat,0,32.39,0,0,0,0,0
GLP,cows,feedlot,meat,0,33.43,0,0,0,0,0
GMB,cows,feedlot,meat,0,31.02,0,0,0,0,0
GNB,cows,feedlot,meat,0,29.3,0,0,0,0,0
GNQ,cows,feedlot,meat,0,24.33,0,0,0,0,0
GRC,cows,feedlot,meat,0,49.79,0,0,0,0,0
GRD,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
GRL,cows,feedlot,meat,0,56.834999999999994,0,0,0,0,0
GTM,cows,feedlot,meat,0,35.33,0,0,0,0,0
GUF,cows,feedlot,meat,0,35.54,0,0,0,0,0
GUM,cows,feedlot,meat,0,46.58625,0,0,0,0,0
GUY,cows,feedlot,meat,0,42.23,0,0,0,0,0
HKG,cows,feedlot,meat,0,25.62,0,0,0,0,0
HND,cows,feedlot,meat,0,40.53,0,0,0,0,0
HRV,cows,feedlot,meat,0,44.94,0,0,0,0,0
HTI,cows,feedlot,meat,0,33.02,0,0,0,0,0
HUN,cows,feedlot,meat,0,59.86,0,0,0,0,0
IDN,cows,feedlot,meat,174270.1307549897,30.64,196765.61631336677,76793.13093816343,0,0,81520.506680956
IMN,cows,feedlot,meat,0,62.891111111111115,0,0,0,0,0
IND,cows,feedlot,meat,0,34.47,0,0,0,0,0
IOT,cows,feedlot,meat,0,30.596249999999998,0,0,0,0,0
IRL,cows,feedlot,meat,0,58.95,0,0,0,0,0
IRN,cows,feedlot,meat,0,34.02,0,0,0,0,0
IRQ,cows,feedlot,meat,0,30.88,0,0,0,0,0
ISL,cows,feedlot,meat,0,62.891111111111115,0,0,0,0,0
ISR,cows,feedlot,meat,0,73.85,0,0,0,0,0
ITA,cows,feedlot,meat,0,52.28,0,0,0,0,0
JAM,cows,feedlot,meat,0,32.15,0,0,0,0,0
JEY,cows,feedlot,meat,0,62.891111111111115,0,0,0,0,0
JOR,cows,feedlot,meat,0,37.5,0,0,0,0,0
JPN,cows,feedlot,meat,383390.0510736406,55.56,784947.4231074568,306347.0710566927,0,0,325205.7592609165
KAZ,cows,feedlot,meat,0,54.94,0,0,0,0,0
KEN,cows,feedlot,meat,0,35.48,0,0,0,0,0
KGZ,cows,feedlot,meat,0,53.53,0,0,0,0,0
KHM,cows,feedlot,meat,0,29.81,0,0,0,0,0
KIR,cows,feedlot,meat,0,46.58625,0,0,0,0,0
KNA,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
KOR,cows,feedlot,meat,0,46.36,0,0,0,0,0
KWT,cows,feedlot,meat,0,34.52,0,0,0,0,0
LAO,cows,feedlot,meat,0,34.12,0,0,0,0,0
LBN,cows,feedlot,meat,0,36.5,0,0,0,0,0
LBR,cows,feedlot,meat,0,30.13,0,0,0,0,0
LBY,cows,feedlot,meat,0,27.86,0,0,0,0,0
LCA,cows,feedlot,meat,0,35.13,0,0,0,0,0
LIE,cows,feedlot,meat,0,58.67,0,0,0,0,0
LKA,cows,feedlot,meat,0,28.46,0,0,0,0,0
LSO,cows,feedlot,meat,0,23.95,0,0,0,0,0
LTU,cows,feedlot,meat,0,62.07,0,0,0,0,0
LUX,cows,feedlot,meat,0,60.92,0,0,0,0,0
LVA,cows,feedlot,meat,0,61.34,0,0,0,0,0
MAC,cows,feedlot,meat,0,37.94166666666667,0,0,0,0,0
MAF,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
MAR,cows,feedlot,meat,0,23.78,0,0,0,0,0
MCO,cows,feedlot,meat,0,62.151250000000005,0,0,0,0,0
MDA,cows,feedlot,meat,0,47.4,0,0,0,0,0
MDG,cows,feedlot,meat,0,34.12,0,0,0,0,0
MDV,cows,feedlot,meat,0,32.84625,0,0,0,0,0
MEX,cows,feedlot,meat,717442.5576962025,41.87,1106948.937973769,432016.9160057967,0,0,458611.82448591053
MHL,cows,feedlot,meat,0,46.58625,0,0,0,0,0
MKD,cows,feedlot,meat,0,43.12,0,0,0,0,0
MLI,cows,feedlot,meat,0,33.04,0,0,0,0,0
MLT,cows,feedlot,meat,0,49.73,0,0,0,0,0
MMR,cows,feedlot,meat,0,29.69,0,0,0,0,0
MNE,cows,feedlot,meat,0,42.77,0,0,0,0,0
MNG,cows,feedlot,meat,0,30.68,0,0,0,0,0
MNP,cows,feedlot,meat,0,46.58625,0,0,0,0,0
MOZ,cows,feedlot,meat,0,36.63,0,0,0,0,0
MRT,cows,feedlot,meat,0,31.97,0,0,0,0,0
MSR,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
MTQ,cows,feedlot,meat,0,34.99,0,0,0,0,0
MUS,cows,feedlot,meat,0,30.596249999999998,0,0,0,0,0
MWI,cows,feedlot,meat,0,30,0,0,0,0,0
MYS,cows,feedlot,meat,0,24.72,0,0,0,0,0
MYT,cows,feedlot,meat,0,13.61,0,0,0,0,0
NAM,cows,feedlot,meat,0,26.47,0,0,0,0,0
NCL,cows,feedlot,meat,0,41.57,0,0,0,0,0
NER,cows,feedlot,meat,0,30.97,0,0,0,0,0
NFK,cows,feedlot,meat,0,51.625,0,0,0,0,0
NGA,cows,feedlot,meat,0,28.41,0,0,0,0,0
NIC,cows,feedlot,meat,0,45.01,0,0,0,0,0
NIU,cows,feedlot,meat,0,46.58625,0,0,0,0,0
NLD,cows,feedlot,meat,0,65.18,0,0,0,0,0
NOR,cows,feedlot,meat,0,62.31,0,0,0,0,0
NPL,cows,feedlot,meat,0,29.99,0,0,0,0,0
NRU,cows,feedlot,meat,0,46.58625,0,0,0,0,0
NZL,cows,feedlot,meat,0,55.01,0,0,0,0,0
OMN,cows,feedlot,meat,0,30.29,0,0,0,0,0
PAK,cows,feedlot,meat,0,34.94,0,0,0,0,0
PAN,cows,feedlot,meat,0,35.65,0,0,0,0,0
PCN,cows,feedlot,meat,0,46.58625,0,0,0,0,0
PER,cows,feedlot,meat,0,46.05,0,0,0,0,0
PHL,cows,feedlot,meat,0,24.78,0,0,0,0,0
PLW,cows,feedlot,meat,0,46.58625,0,0,0,0,0
PNG,cows,feedlot,meat,0,41.54,0,0,0,0,0
POL,cows,feedlot,meat,0,48.68,0,0,0,0,0
PRI,cows,feedlot,meat,0,34.62,0,0,0,0,0
PRK,cows,feedlot,meat,0,29.48,0,0,0,0,0
PRT,cows,feedlot,meat,0,54.17,0,0,0,0,0
PRY,cows,feedlot,meat,0,42.22,0,0,0,0,0
PSE,cows,feedlot,meat,0,30.81,0,0,0,0,0
PYF,cows,feedlot,meat,0,46.58625,0,0,0,0,0
QAT,cows,feedlot,meat,0,31.37,0,0,0,0,0
REU,cows,feedlot,meat,0,30.596249999999998,0,0,0,0,0
ROU,cows,feedlot,meat,0,44.64,0,0,0,0,0
RUS,cows,feedlot,meat,0,44.95,0,0,0,0,0
RWA,cows,feedlot,meat,0,28.43,0,0,0,0,0
SAU,cows,feedlot,meat,0,42.11,0,0,0,0,0
SDN,cows,feedlot,meat,0,31.17,0,0,0,0,0
SEN,cows,feedlot,meat,0,32.22,0,0,0,0,0
SGP,cows,feedlot,meat,0,29.02,0,0,0,0,0
SHN,cows,feedlot,meat,0,14.98,0,0,0,0,0
SJM,cows,feedlot,meat,0,62.891111111111115,0,0,0,0,0
SLB,cows,feedlot,meat,0,41.54,0,0,0,0,0
SLE,cows,feedlot,meat,0,32.56,0,0,0,0,0
SLV,cows,feedlot,meat,0,35.91,0,0,0,0,0
SMR,cows,feedlot,meat,0,46.75833333333333,0,0,0,0,0
SOM,cows,feedlot,meat,0,31.24,0,0,0,0,0
SPM,cows,feedlot,meat,0,56.834999999999994,0,0,0,0,0
SRB,cows,feedlot,meat,0,42.98,0,0,0,0,0
SSD,cows,feedlot,meat,0,30.596249999999998,0,0,0,0,0
STP,cows,feedlot,meat,0,26.76,0,0,0,0,0
SUR,cows,feedlot,meat,0,36.69,0,0,0,0,0
SVK,cows,feedlot,meat,0,56.47,0,0,0,0,0
SVN,cows,feedlot,meat,0,48.69,0,0,0,0,0
SWE,cows,feedlot,meat,0,68.17,0,0,0,0,0
SWZ,cows,feedlot,meat,0,31.04,0,0,0,0,0
SXM,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
SYC,cows,feedlot,meat,0,30.596249999999998,0,0,0,0,0
SYR,cows,feedlot,meat,0,31.07,0,0,0,0,0
TCA,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
TCD,cows,feedlot,meat,0,33.7,0,0,0,0,0
TGO,cows,feedlot,meat,0,31.1,0,0,0,0,0
THA,cows,feedlot,meat,0,24.59,0,0,0,0,0
TJK,cows,feedlot,meat,0,51.44,0,0,0,0,0
TKL,cows,feedlot,meat,0,46.58625,0,0,0,0,0
TKM,cows,feedlot,meat,0,51.76,0,0,0,0,0
TLS,cows,feedlot,meat,0,32.05,0,0,0,0,0
TON,cows,feedlot,meat,0,46.58625,0,0,0,0,0
TTO,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
TUN,cows,feedlot,meat,0,25.82,0,0,0,0,0
TUR,cows,feedlot,meat,0,34.41,0,0,0,0,0
TUV,cows,feedlot,meat,0,46.58625,0,0,0,0,0
TWN,cows,feedlot,meat,0,37.94166666666667,0,0,0,0,0
TZA,cows,feedlot,meat,0,37.47,0,0,0,0,0
UGA,cows,feedlot,meat,0,37.25,0,0,0,0,0
UKR,cows,feedlot,meat,0,49.63,0,0,0,0,0
URY,cows,feedlot,meat,94641.0998338224,42.54,88572.7125124777,48401.824076907906,0,0,40818.41190363691
USA,cows,feedlot,meat,11595354.174813762,61.37,26054977.829577513,10553943.380066631,0,0,10909458.520473955
UZB,cows,feedlot,meat,0,53.38,0,0,0,0,0
VCT,cows,feedlot,meat,0,29.29,0,0,0,0,0
VEN,cows,feedlot,meat,0,44.87,0,0,0,0,0
VGB,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
VIR,cows,feedlot,meat,0,34.01416666666667,0,0,0,0,0
VNM,cows,feedlot,meat,0,29.1,0,0,0,0,0
VUT,cows,feedlot,meat,0,41.54,0,0,0,0,0
WLF,cows,feedlot,meat,0,46.58625,0,0,0,0,0
WSM,cows,feedlot,meat,0,46.58625,0,0,0,0,0
XKO,cows,feedlot,meat,0,46.75833333333333,0,0,0,0,0
XMI,cows,feedlot,meat,0,24.731428571428573,0,0,0,0,0
YEM,cows,feedlot,meat,0,31.54,0,0,0,0,0
ZAF,cows,feedlot,meat,371892.5958240777,41.82,573111.406968824,223672.30689034867,0,0,237441.54673003344
ZMB,cows,feedlot,meat,0,32.58,0,0,0,0,0
ZWE,cows,feedlot,meat,0,33.05,0,0,0,0,0
