iso3c,animal,system,product,animals,kg_n_yr,managed_em,managed_spread_em,spread_em,leftonfield_em,total_manure_CO2_em
ABW,sheep,grassland,meat,72.57980037194284,3.8433333333333333,0,0,0,6.268368283846723,1.8679737485863233
AFG,sheep,grassland,meat,241722.04502921444,4.24,0,0,0,23031.000196617802,6863.238058592105
AGO,sheep,grassland,meat,666116.7382701102,3.41,0,0,0,51042.90794155989,15210.786566584846
AIA,sheep,grassland,meat,0,3.8433333333333333,0,0,0,0,0
ALA,sheep,grassland,meat,16.08647613103451,4.59375,0,0,0,1.6605767688639463,0.494851877121456
ALB,sheep,grassland,meat,0,4.81,0,0,0,0,0
AND,sheep,grassland,meat,306.84396395029927,4.91,0,0,0,33.85554109275228,10.08895124564018
ARE,sheep,grassland,meat,21607.12411868313,4.31,0,0,0,2092.690098410681,623.6216493263829
ARG,sheep,grassland,meat,5601010.279161273,4.87,0,0,0,612951.3607659674,182659.50550825827
ARM,sheep,grassland,meat,0,4.28,0,0,0,0,0
ASM,sheep,grassland,meat,0,5.865,0,0,0,0,0
ATG,sheep,grassland,meat,917.9045761294053,3.8433333333333333,0,0,0,79.27500355638296,23.62395105980212
AUS,sheep,grassland,meat,23444246.393463142,6.3,0,0,0,3319001.961922577,989062.5846529278
AUT,sheep,grassland,meat,48140.11284751575,5.59,0,0,0,6047.134029658647,1802.0459408382767
AZE,sheep,grassland,meat,2406158.908388346,3.72,0,0,0,201139.76031384157,59939.648573524784
BDI,sheep,grassland,meat,62720.00195479657,2.54,0,0,0,3579.896431574761,1066.8091366092788
BEL,sheep,grassland,meat,16308.221366915819,5.35,0,0,0,1960.609318919263,584.2615770379404
BEN,sheep,grassland,meat,100238.4037344527,3.11,0,0,0,7005.2754031579225,2087.572070141061
BES,sheep,grassland,meat,0,4.5,0,0,0,0,0
BFA,sheep,grassland,meat,1284985.2080753434,3.26,0,0,0,94133.97781865997,28051.92538996067
BGD,sheep,grassland,meat,51288.940405476424,2.52,0,0,0,2904.3901172813185,865.5082549498329
BGR,sheep,grassland,meat,0,4.34,0,0,0,0,0
BHR,sheep,grassland,meat,0,3.66,0,0,0,0,0
BHS,sheep,grassland,meat,8.27921028455888,4.43,0,0,0,0.8241823736402464,0.24560634734479342
BIH,sheep,grassland,meat,71102.14202556023,4.81,0,0,0,7685.257854912171,2290.2068407638267
BLM,sheep,grassland,meat,0,3.8433333333333333,0,0,0,0,0
BLR,sheep,grassland,meat,13390.092692468126,4.07,0,0,0,1224.6406618196731,364.94291722226257
BLZ,sheep,grassland,meat,549.6899347521677,4.52,0,0,0,55.83247783557887,16.638078395002502
BMU,sheep,grassland,meat,0,6.475,0,0,0,0,0
BOL,sheep,grassland,meat,3406588.0696120113,5.06,0,0,0,387347.55642154923,115429.57181362166
BRA,sheep,grassland,meat,7348240.522008444,5,0,0,0,825627.3100799487,246036.9384038247
BRB,sheep,grassland,meat,524.1536754789786,3.8433333333333333,0,0,0,45.268632021537314,13.490052342418117
BRN,sheep,grassland,meat,56.78893061108318,1.47,0,0,0,1.8759087448759106,0.5590208059730213
BTN,sheep,grassland,meat,1633.2467626552748,3.81,0,0,0,139.8322881524601,41.67002186943311
BWA,sheep,grassland,meat,102134.3942057682,3.58,0,0,0,8216.478563810153,2448.5106120154255
CAF,sheep,grassland,meat,38993.33723223278,3.69,0,0,0,3233.310811866499,963.5266219362167
CAN,sheep,grassland,meat,20288.36935969427,6.47,0,0,0,2949.728919544429,879.0192180242399
CCK,sheep,grassland,meat,0,6.3,0,0,0,0,0
CHE,sheep,grassland,meat,83660.81233498926,5.49,0,0,0,10321.079047687572,3075.6815562108964
CHL,sheep,grassland,meat,521748.26220622583,5.7,0,0,0,66829.24419667487,19915.11477060911
CHN,sheep,grassland,meat,53368418.25185884,4.03,0,0,0,4833036.332828586,1440244.8271829186
CIV,sheep,grassland,meat,810123.1057014416,2.77,0,0,0,50426.807105619686,15027.188517474666
CMR,sheep,grassland,meat,117547.76654507992,3.45,0,0,0,9113.0585267881,2715.6914409828537
COD,sheep,grassland,meat,123418.41776048174,3.16,0,0,0,8763.906582766733,2611.644161664486
COG,sheep,grassland,meat,49338.52006859698,3.43,0,0,0,3802.8651113272495,1133.2538031755203
COK,sheep,grassland,meat,0,5.865,0,0,0,0,0
COL,sheep,grassland,meat,635290.2924983188,4.84,0,0,0,69095.26128118999,20590.387861794617
COM,sheep,grassland,meat,418.96795478862254,1.47,0,0,0,13.839768450532565,4.124250998258704
CPV,sheep,grassland,meat,568.9309698289893,2.8,0,0,0,35.79713662164,10.667546713248719
CRI,sheep,grassland,meat,420.2113449880298,4.44,0,0,0,41.92580655368284,12.493890352997484
CUB,sheep,grassland,meat,469140.7666096953,3.27,0,0,0,34473.20075168508,10273.013824002153
CUW,sheep,grassland,meat,0,3.8433333333333333,0,0,0,0,0
CXR,sheep,grassland,meat,12.613573974550034,6.3,0,0,0,1.7857036675770481,0.5321396929379604
CYM,sheep,grassland,meat,0,3.8433333333333333,0,0,0,0,0
CYP,sheep,grassland,meat,0,4.02,0,0,0,0,0
CZE,sheep,grassland,meat,24104.415140019795,4.47,0,0,0,2421.223074545322,721.524476214506
DEU,sheep,grassland,meat,218314.7795146743,5.24,0,0,0,25706.627663504187,7660.575043724248
DJI,sheep,grassland,meat,235224.28694206657,2.79,0,0,0,14747.453876771988,4394.741255278052
DMA,sheep,grassland,meat,203.76609162471155,5.01,0,0,0,22.94036501785161,6.83622877531978
DNK,sheep,grassland,meat,5163.1280982473245,5.43,0,0,0,630.0041529584101,187.7412375816062
DOM,sheep,grassland,meat,68965.46471525167,4.1,0,0,0,6353.985308401036,1893.4876219035084
DZA,sheep,grassland,meat,0,3.23,0,0,0,0,0
ECU,sheep,grassland,meat,21375.84744414155,3.82,0,0,0,1834.9210667600623,546.8064778944986
EGY,sheep,grassland,meat,0,2.39,0,0,0,0,0
ERI,sheep,grassland,meat,651065.1395463852,3.23,0,0,0,47256.07500508397,14082.310351515023
ESH,sheep,grassland,meat,522.8101195765221,2.03,0,0,0,23.8490292247222,7.107010708967215
ESP,sheep,grassland,meat,1606814.6449049844,4.87,0,0,0,175843.1379348726,52401.255104592026
EST,sheep,grassland,meat,6332.8180700464545,4.68,0,0,0,665.9989545310968,198.46768845026685
ETH,sheep,grassland,meat,4300334.361371541,2.77,0,0,0,267677.9983244527,79768.04350068691
FIN,sheep,grassland,meat,131.06790092439257,4.17,0,0,0,12.281830000035283,3.6599853400105142
FJI,sheep,grassland,meat,1006.2379108370263,5.43,0,0,0,122.78100613206095,36.58873982735416
FLK,sheep,grassland,meat,0,4.88,0,0,0,0,0
FRA,sheep,grassland,meat,519548.03356118797,5.57,0,0,0,65029.674947572,19378.843134376453
FRO,sheep,grassland,meat,44295.20288562474,4.59375,0,0,0,4572.510740377631,1362.6082006325341
FSM,sheep,grassland,meat,0,5.865,0,0,0,0,0
GAB,sheep,grassland,meat,52670.55537958174,3.17,0,0,0,3751.9569150042876,1118.0831606712777
GBR,sheep,grassland,meat,17712558.970021274,4.59375,0,0,0,1828434.2514272272,544873.4069253136
GEO,sheep,grassland,meat,319933.14705859486,4.04,0,0,0,29044.99364150865,8655.408105169576
GGY,sheep,grassland,meat,0,4.59375,0,0,0,0,0
GHA,sheep,grassland,meat,1736000.1322458175,2.71,0,0,0,105718.19205344911,31504.021231927833
GIB,sheep,grassland,meat,0,4.91,0,0,0,0,0
GIN,sheep,grassland,meat,450980.03220463445,3.19,0,0,0,32327.988202838125,9633.740484445761
GLP,sheep,grassland,meat,279.3443475023436,1.86,0,0,0,11.675715786220099,3.4793633042935896
GMB,sheep,grassland,meat,8864.912245913112,3.15,0,0,0,627.5028133269597,186.99583837143396
GNB,sheep,grassland,meat,0,1.69,0,0,0,0,0
GNQ,sheep,grassland,meat,2107.602932096013,3.19,0,0,0,151.0811074982374,45.02217003447475
GRC,sheep,grassland,meat,0,5.15,0,0,0,0,0
GRD,sheep,grassland,meat,349.19449318514444,3.8433333333333333,0,0,0,30.158248917171793,8.987158177317195
GRL,sheep,grassland,meat,0,6.475,0,0,0,0,0
GTM,sheep,grassland,meat,111550.5499905324,4.31,0,0,0,10803.877931890187,3219.555623703275
GUF,sheep,grassland,meat,4.211210855570063,4.91,0,0,0,0.46464274654622134,0.13846353847077394
GUM,sheep,grassland,meat,0,5.865,0,0,0,0,0
GUY,sheep,grassland,meat,40440.38312922839,4.67,0,0,0,4243.877354754715,1264.6754517169052
HKG,sheep,grassland,meat,0.36905814708826057,1.31,0,0,0,0.01086417556620689,0.0032375243187296532
HND,sheep,grassland,meat,2905.018875747632,4.5,0,0,0,293.7596587425659,87.54037830528463
HRV,sheep,grassland,meat,34911.36856378371,4.8,0,0,0,3765.6399600570358,1122.1607080969966
HTI,sheep,grassland,meat,21691.075527825553,3.81,0,0,0,1857.1062211153878,553.4176538923856
HUN,sheep,grassland,meat,49456.16992037689,4.1,0,0,0,4556.538238106951,1357.8483949558715
IDN,sheep,grassland,meat,673114.0418102785,3.25,0,0,0,49158.96086063708,14649.37033646985
IMN,sheep,grassland,meat,5915.897050768395,4.59375,0,0,0,610.6869602438512,181.98471415266766
IND,sheep,grassland,meat,2003015.5862772495,2.75,0,0,0,123779.20960484016,36886.204462242364
IOT,sheep,grassland,meat,0,2.92875,0,0,0,0,0
IRL,sheep,grassland,meat,2737280.230900718,4.61,0,0,0,283563.85303976404,84502.02820584968
IRN,sheep,grassland,meat,4537582.043151788,3.36,0,0,0,342605.59458613256,102096.4671866675
IRQ,sheep,grassland,meat,149957.24850853253,3.81,0,0,0,12838.761210770592,3825.9508408096362
ISL,sheep,grassland,meat,82817.66946093409,4.59375,0,0,0,8549.112735321985,2547.6355951259516
ISR,sheep,grassland,meat,8840.498560956612,4.34,0,0,0,862.1784626558544,256.9291818714446
ITA,sheep,grassland,meat,0,5.25,0,0,0,0,0
JAM,sheep,grassland,meat,187.38818209662384,4.33,0,0,0,18.23311104566419,5.4334670916079295
JEY,sheep,grassland,meat,258.1624820891957,4.59375,0,0,0,26.64962897141375,7.9415894334812975
JOR,sheep,grassland,meat,0,4.04,0,0,0,0,0
JPN,sheep,grassland,meat,0,3.39,0,0,0,0,0
KAZ,sheep,grassland,meat,12096428.755570112,4.57,0,0,0,1242235.8388082695,370186.27996486425
KEN,sheep,grassland,meat,4367478.02763637,3.2,0,0,0,314059.1057130061,93589.61350247581
KGZ,sheep,grassland,meat,2251017.535055462,4.42,0,0,0,223579.42250398148,66626.66790618649
KHM,sheep,grassland,meat,3223.7758798411387,2.45,0,0,0,177.48498106465388,52.890524357266855
KIR,sheep,grassland,meat,0,5.865,0,0,0,0,0
KNA,sheep,grassland,meat,87.80075290519744,3.8433333333333333,0,0,0,7.582928748610311,2.2597127670858725
KOR,sheep,grassland,meat,6.1053924043581755,3.51,0,0,0,0.4815610814959212,0.1435052022857845
KWT,sheep,grassland,meat,11231.195867859386,3.96,0,0,0,999.4288222366505,297.82978902652184
LAO,sheep,grassland,meat,839.9386437106144,2.38,0,0,0,44.92159854293107,13.386636365793459
LBN,sheep,grassland,meat,24782.54634963737,4.28,0,0,0,2383.5286620878946,710.2915413021925
LBR,sheep,grassland,meat,115227.46311965794,2.59,0,0,0,6706.353581027211,1998.4933671461088
LBY,sheep,grassland,meat,425108.0905203598,2.82,0,0,0,26938.856777366327,8027.779319655165
LCA,sheep,grassland,meat,65.56515623951621,3.37,0,0,0,4.965164983960539,1.4796191652202406
LIE,sheep,grassland,meat,921.2239846424455,5.39,0,0,0,111.57957024387763,33.25071193267553
LKA,sheep,grassland,meat,604.6437514248407,2.31,0,0,0,31.386452492712056,9.353162842828192
LSO,sheep,grassland,meat,1336444.074789211,2.53,0,0,0,75980.47314282677,22642.180996562376
LTU,sheep,grassland,meat,8723.796802053028,4.53,0,0,0,888.043880491732,264.63707638653614
LUX,sheep,grassland,meat,2166.1147437914096,6.93,0,0,0,337.3225507064048,100.52212011050864
LVA,sheep,grassland,meat,11701.538172345427,4.44,0,0,0,1167.4992397177305,347.91477343588366
MAC,sheep,grassland,meat,0,3.3066666666666666,0,0,0,0,0
MAF,sheep,grassland,meat,0,3.8433333333333333,0,0,0,0,0
MAR,sheep,grassland,meat,6692187.022666209,2.73,0,0,0,410545.5972795039,122342.58798929217
MCO,sheep,grassland,meat,0,5.5875,0,0,0,0,0
MDA,sheep,grassland,meat,0,4.24,0,0,0,0,0
MDG,sheep,grassland,meat,625100.7746535718,3.37,0,0,0,47338.077963519005,14106.747233128663
MDV,sheep,grassland,meat,0,3.3225000000000002,0,0,0,0,0
MEX,sheep,grassland,meat,3354520.295100654,4.24,0,0,0,319614.8599797102,95245.22827395363
MHL,sheep,grassland,meat,0,5.865,0,0,0,0,0
MKD,sheep,grassland,meat,0,4.81,0,0,0,0,0
MLI,sheep,grassland,meat,0,3.35,0,0,0,0,0
MLT,sheep,grassland,meat,0,5.22,0,0,0,0,0
MMR,sheep,grassland,meat,10486.086084030576,3.01,0,0,0,709.2683766377439,211.36197623804767
MNE,sheep,grassland,meat,0,4.78,0,0,0,0,0
MNG,sheep,grassland,meat,19236637.033595923,4.33,0,0,0,1871749.5161879263,557781.3558240021
MNP,sheep,grassland,meat,0,5.865,0,0,0,0,0
MOZ,sheep,grassland,meat,79302.66054545203,3.44,0,0,0,6130.231607581519,1826.8090190592925
MRT,sheep,grassland,meat,151149.35057941658,3.1,0,0,0,10529.279689005843,3137.7253473237415
MSR,sheep,grassland,meat,580.7303922325375,3.8433333333333333,0,0,0,50.1548909404759,14.946157500261817
MTQ,sheep,grassland,meat,2233.590025200155,4.13,0,0,0,207.29278946875078,61.77325126168773
MUS,sheep,grassland,meat,1.0448591483865991e-14,2.92875,0,0,0,6.87655203729571e-16,2.0492125071141218e-16
MWI,sheep,grassland,meat,56015.36299867745,3.02,0,0,0,3801.410590152818,1132.8203558655396
MYS,sheep,grassland,meat,1618.8791330295046,2.9,0,0,0,105.49772773058129,31.43832286371322
MYT,sheep,grassland,meat,0,1.04,0,0,0,0,0
NAM,sheep,grassland,meat,850955.6196963664,2.58,0,0,0,49335.24613769359,14701.90334903269
NCL,sheep,grassland,meat,27.23099117484985,5.43,0,0,0,3.322721653013582,0.9901710525980474
NER,sheep,grassland,meat,377801.4288984691,3.27,0,0,0,27761.4426834192,8272.909919658921
NFK,sheep,grassland,meat,0,6.3,0,0,0,0,0
NGA,sheep,grassland,meat,12870899.73475498,2.67,0,0,0,772237.4357856398,230126.75586412064
NIC,sheep,grassland,meat,1904.8448924599393,4.12,0,0,0,176.35489407512392,52.55375843438693
NIU,sheep,grassland,meat,0,5.865,0,0,0,0,0
NLD,sheep,grassland,meat,201924.06289558474,5.14,0,0,0,23322.86388292342,6950.213437111179
NOR,sheep,grassland,meat,28697.491189583885,4.48,0,0,0,2889.0338330377886,860.932082245261
NPL,sheep,grassland,meat,0,4.28,0,0,0,0,0
NRU,sheep,grassland,meat,0,5.865,0,0,0,0,0
NZL,sheep,grassland,meat,15850371.987327779,6.3,0,0,0,2243937.1622459935,668693.274349306
OMN,sheep,grassland,meat,0,4.3,0,0,0,0,0
PAK,sheep,grassland,meat,1894836.158155021,3.31,0,0,0,140938.72551620967,41999.74020383048
PAN,sheep,grassland,meat,7497.642363539413,4.78,0,0,0,805.3474724701576,239.99354679610695
PCN,sheep,grassland,meat,0,5.865,0,0,0,0,0
PER,sheep,grassland,meat,5816595.367613225,4.1,0,0,0,535899.5500621138,159698.0659185099
PHL,sheep,grassland,meat,994.277818948718,1.92,0,0,0,42.898258538230856,12.783681044392795
PLW,sheep,grassland,meat,0,5.865,0,0,0,0,0
PNG,sheep,grassland,meat,18.74522499290614,5.43,0,0,0,2.2872896757451224,0.6816123233720464
POL,sheep,grassland,meat,21512.89820613529,4.24,0,0,0,2049.7243549111918,610.8178577635351
PRI,sheep,grassland,meat,867.274093080189,4.46,0,0,0,86.92043974187874,25.902291043079863
PRK,sheep,grassland,meat,347.6108673859404,3.27,0,0,0,25.542992781167648,7.6118118487879585
PRT,sheep,grassland,meat,345358.36792366556,4.94,0,0,0,38337.83772792848,11424.675642922688
PRY,sheep,grassland,meat,267310.74191458634,4.87,0,0,0,29253.380164915827,8717.507289144916
PSE,sheep,grassland,meat,0,4.19,0,0,0,0,0
PYF,sheep,grassland,meat,0,5.865,0,0,0,0,0
QAT,sheep,grassland,meat,98.2083886194165,4.31,0,0,0,9.511664824797922,2.8344761177897806
REU,sheep,grassland,meat,74.42064884154557,2.92875,0,0,0,4.897860780550374,1.4595625126040115
ROU,sheep,grassland,meat,0,4.52,0,0,0,0,0
RUS,sheep,grassland,meat,8027726.895215614,4.07,0,0,0,734205.580473269,218793.26298103418
RWA,sheep,grassland,meat,0,2.23,0,0,0,0,0
SAU,sheep,grassland,meat,1211673.061034345,3.97,0,0,0,108095.25783254126,32212.386834097295
SDN,sheep,grassland,meat,0,4.13,0,0,0,0,0
SEN,sheep,grassland,meat,1022302.8075592457,3.22,0,0,0,73971.7865493719,22043.592391712828
SGP,sheep,grassland,meat,0,3.68,0,0,0,0,0
SHN,sheep,grassland,meat,0,1.43,0,0,0,0,0
SJM,sheep,grassland,meat,0,4.59375,0,0,0,0,0
SLB,sheep,grassland,meat,0,5.43,0,0,0,0,0
SLE,sheep,grassland,meat,253724.13801380116,2.54,0,0,0,14481.921364330019,4315.612566570346
SLV,sheep,grassland,meat,1790.2332197386286,3.93,0,0,0,158.10035483957185,47.11390574219241
SMR,sheep,grassland,meat,24.56364268533979,4.91,0,0,0,2.710222497503341,0.8076463042559956
SOM,sheep,grassland,meat,0,2.93,0,0,0,0,0
SPM,sheep,grassland,meat,1.7814453334096925,6.475,0,0,0,0.25920474962444373,0.07724301538808423
SRB,sheep,grassland,meat,79488.43286605031,4.78,0,0,0,8538.12510591229,2544.361281561862
SSD,sheep,grassland,meat,0,2.92875,0,0,0,0,0
STP,sheep,grassland,meat,26.400336031289243,1.44,0,0,0,0.8542847021599126,0.254576841243654
SUR,sheep,grassland,meat,44.980243813952036,4.76,0,0,0,4.811266799315565,1.4337575061960381
SVK,sheep,grassland,meat,0,4.21,0,0,0,0,0
SVN,sheep,grassland,meat,19913.384346083127,4.7,0,0,0,2103.1663115575307,626.7435608441441
SWE,sheep,grassland,meat,18512.288456090897,4.41,0,0,0,1834.5492737101517,546.6956835656252
SWZ,sheep,grassland,meat,23900.83356226508,3.08,0,0,0,1654.2244925114906,492.9588987684242
SXM,sheep,grassland,meat,0,3.8433333333333333,0,0,0,0,0
SYC,sheep,grassland,meat,0,2.92875,0,0,0,0,0
SYR,sheep,grassland,meat,0,3.74,0,0,0,0,0
TCA,sheep,grassland,meat,0,3.8433333333333333,0,0,0,0,0
TCD,sheep,grassland,meat,10850750.320787275,3.42,0,0,0,833904.9638675209,248503.67923252122
TGO,sheep,grassland,meat,314143.2771976923,2.75,0,0,0,19412.932590541677,5785.053911981419
THA,sheep,grassland,meat,664.6257098051094,2.49,0,0,0,37.18837201990512,11.082134861931724
TJK,sheep,grassland,meat,942258.4423242355,5,0,0,0,105869.466412573,31549.100990946758
TKL,sheep,grassland,meat,0,5.865,0,0,0,0,0
TKM,sheep,grassland,meat,8058939.774220409,5.26,0,0,0,952564.378758631,283864.184870072
TLS,sheep,grassland,meat,2445.35450834987,3.17,0,0,0,174.1934310568696,51.90964245494714
TON,sheep,grassland,meat,0,5.865,0,0,0,0,0
TTO,sheep,grassland,meat,160.54657746400773,3.8433333333333333,0,0,0,13.865635742979494,4.131959451407889
TUN,sheep,grassland,meat,1051758.183086542,2.84,0,0,0,67122.005235231,20002.357560098837
TUR,sheep,grassland,meat,0,4.01,0,0,0,0,0
TUV,sheep,grassland,meat,0,5.865,0,0,0,0,0
TWN,sheep,grassland,meat,17.41633901206877,3.3066666666666666,0,0,0,1.2941301931360143,0.38565079755453224
TZA,sheep,grassland,meat,2519755.6282112407,3.28,0,0,0,185721.82826311718,55345.10482240892
UGA,sheep,grassland,meat,586166.0182431259,2.92,0,0,0,38462.20440505137,11461.736912705308
UKR,sheep,grassland,meat,23443.519061183437,4.54,0,0,0,2391.7145127702374,712.7309248055307
URY,sheep,grassland,meat,4560660.937054264,5.82,0,0,0,596460.1769457229,177745.13272982542
