iso3c,animal,system,product,animals,kg_n_yr,managed_em,managed_spread_em,spread_em,leftonfield_em,total_manure_CO2_em
ABW,chickens,industrial,eggs,0,0.4928571428571428,0,0,0,0,0
AFG,chickens,industrial,eggs,416547.71725927334,0.52,3386.770968584898,2385.0355956657663,0,0,1719.998356146698
AGO,chickens,industrial,eggs,717701.0261503076,0.39,2990.967762122397,2547.380852107625,0,0,1650.4278870405465
AIA,chickens,industrial,eggs,0,0.4928571428571428,0,0,0,0,0
ALA,chickens,industrial,eggs,1209.737583106917,0.616,7.451983511938609,9.04266262101556,0,0,4.9154045476203425
ALB,chickens,industrial,eggs,3828832.9973195693,0.7,62880.92431497929,32944.46604716673,0,0,28555.966327919512
AND,chickens,industrial,eggs,0,0.545,0,0,0,0,0
ARE,chickens,industrial,eggs,4745832.432278693,0.44,22805.75876528438,18300.390882588625,0,0,12249.632595066156
ARG,chickens,industrial,eggs,42063647.86977537,0.63,319870.3812477149,273182.76460683014,98256.68537724766,0,206010.3297070742
ARM,chickens,industrial,eggs,2276690.264751828,0.48,12343.772287090118,10119.952754728805,0,0,6694.190062462038
ASM,chickens,industrial,eggs,9000,0.6375,46.16679375,55.70374255874999,29.653858928571427,0,39.19426978072178
ATG,chickens,industrial,eggs,57858.64194247098,0.4928571428571428,137.79360295467507,214.6667495786572,320.39813369948837,0,200.51182889738052
AUS,chickens,industrial,eggs,15838031.43698974,0.69,87934.09677083917,106099.16545610304,56481.836593943946,0,74653.49944862408
AUT,chickens,industrial,eggs,7325397.568956261,0.47,44175.33912117559,36633.61052742632,0,0,24081.066995283367
AZE,chickens,industrial,eggs,12874815.91490805,0.53,77076.07867468192,63190.26765612974,0,0,41799.371206581876
BDI,chickens,industrial,eggs,69984.9806748935,0.38,284.1790129575961,242.03275787410544,0,0,156.81110770784707
BEL,chickens,industrial,eggs,9748937.308168704,0.47,58790.33971951299,48753.50027652276,0,0,32048.06431881865
BEN,chickens,industrial,eggs,998100.8332920702,0.54,5759.3269797619005,4905.16797107221,0,0,3178.0194953485648
BES,chickens,industrial,eggs,72000,0.35,252,305.79119999999995,0,0,166.22177759999997
BFA,chickens,industrial,eggs,312770.8556136024,0.5,1671.0899999926758,1423.2526080819964,0,0,922.1140972062522
BGD,chickens,industrial,eggs,36838931.74147182,0.36,207361.0840682104,146028.05186592462,0,0,105309.96250837222
BGR,chickens,industrial,eggs,5836018.740333493,0.59,64632.28180111577,40428.31741711902,0,0,31308.058567033964
BHR,chickens,industrial,eggs,265449.72557908844,0.31,929.4942085210118,762.039128497576,0,0,504.07693443153914
BHS,chickens,industrial,eggs,107033.6317460892,0.47,243.0848455844842,378.69852122682005,565.2216734728657,0,353.7275020046826
BIH,chickens,industrial,eggs,3322571.9067258444,0.68,53007.55275489688,27771.626148967098,0,0,24072.195313351465
BLM,chickens,industrial,eggs,0,0.4928571428571428,0,0,0,0,0
BLR,chickens,industrial,eggs,18218874.146583535,0.88,300943.5274673575,188244.01853111997,0,0,145777.88870754628
BLZ,chickens,industrial,eggs,621346.5343921494,0.54,1621.3150177056866,2525.8242576647453,3769.8869517384255,0,2359.2738156784394
BMU,chickens,industrial,eggs,0,0.77,0,0,0,0,0
BOL,chickens,industrial,eggs,18070644.868520226,0.83,181041.5623404872,154617.11183134868,55611.72547988669,0,116598.57909621333
BRA,chickens,industrial,eggs,342966728.28343767,0.69,3700145.543332765,2605720.5851389626,0,0,1879148.1062845746
BRB,chickens,industrial,eggs,851849.092194543,0.4928571428571428,2028.726420918519,3160.5248518407043,4717.201271404036,0,2952.122858160651
BRN,chickens,industrial,eggs,1968665.1524786064,0.94,11442.97869393347,12866.211891489991,24950.63715221071,0,14679.428665814983
BTN,chickens,industrial,eggs,752227.5732190248,0.45,5292.726935710003,3727.2500139216063,0,0,2687.9531309902195
BWA,chickens,industrial,eggs,526632.6131906359,0.65,3657.839664761246,3115.349767421286,0,0,2018.4104507903944
CAF,chickens,industrial,eggs,215678.81433833225,0.57,1313.6688468755904,1118.840165688232,0,0,724.887685744019
CAN,chickens,industrial,eggs,31347232.679988954,0.72,270233.1183668981,251640.80849952207,73541.14524838574,0,177433.69149021214
CCK,chickens,industrial,eggs,0,0.695,0,0,0,0,0
CHE,chickens,industrial,eggs,3170709.9214797425,0.6,19024.259528878454,23085.123612885625,0,0,12548.596176245695
CHL,chickens,industrial,eggs,12026515.587847544,0.58,84196.56183448601,71907.40650201768,25863.21075976824,0,54226.21937068903
CHN,chickens,industrial,eggs,2439450747.978985,0.56,14919680.774639472,11972238.80290134,0,0,8013792.034107162
CIV,chickens,industrial,eggs,5676947.5957625955,0.65,39430.45601513963,33582.57147230603,0,0,21757.882191258806
CMR,chickens,industrial,eggs,1366777.6415941839,0.5,7302.497685088925,6219.47284458713,0,0,4029.5472178434643
COD,chickens,industrial,eggs,289304.19703779416,0.33,1020.1692570972731,868.8691547763019,0,0,562.9334467383253
COG,chickens,industrial,eggs,371672.79687291966,0.45,1787.2151918203538,1522.1554093275843,0,0,986.1924391420855
COK,chickens,industrial,eggs,0,0.6375,0,0,0,0,0
COL,chickens,industrial,eggs,46356907.645034164,0.57,127681.82408902427,198913.7490401531,296886.1925972434,0,185797.56618647338
COM,chickens,industrial,eggs,58800.000371937145,0.72,452.39040286157814,385.2969144371806,0,0,249.63082055503008
CPV,chickens,industrial,eggs,228929.65593390874,0.5293333333333333,1294.8959030001868,1102.851415033173,0,0,714.5287007739413
CRI,chickens,industrial,eggs,2922913.314576265,0.63,8898.078857898794,13862.194071142821,20689.84189722809,0,12948.134218228372
CUB,chickens,industrial,eggs,9460934.289873833,0.47,21486.79544383453,33473.98164998027,49961.16664176159,0,31266.739233201763
CUW,chickens,industrial,eggs,25961.43317523796,0.4928571428571428,127.95277779224422,155.26521216041155,0,0,84.39896100589141
CXR,chickens,industrial,eggs,0,0.695,0,0,0,0,0
CYM,chickens,industrial,eggs,1100,0.4928571428571428,2.6197117346938774,4.081212704081632,6.091362244897958,0,3.812101431734693
CYP,chickens,industrial,eggs,582970.0002050257,0.56,3687.541758096878,3023.204536271235,0,0,1999.8023957216976
CZE,chickens,industrial,eggs,4754460.154035385,0.5,44622.30656710567,27911.822443932335,0,0,21615.170445289325
DEU,chickens,industrial,eggs,40488224.656101644,0.43,223381.9222742487,185245.5805039867,0,0,121770.99582791414
DJI,chickens,industrial,eggs,0,0.47933333333333333,0,0,0,0,0
DMA,chickens,industrial,eggs,46403.3301082319,0.8,179.3820161041079,279.4567636249525,417.0996472014216,0,261.0296512252836
DNK,chickens,industrial,eggs,6147999.999910876,0.62,64708.98229620481,44909.96486008953,6852.455405614945,0,34708.47796344897
DOM,chickens,industrial,eggs,8534943.351237856,0.26,10722.93704320876,16705.115416420023,24933.008084208985,0,15603.596042063655
DZA,chickens,industrial,eggs,19898160.324377775,0.63,133954.4153037112,114087.79356344749,0,0,73916.57824241328
ECU,chickens,industrial,eggs,7321740.560535353,0.81,71585.63805060778,61137.14696724091,21989.430493788004,0,46104.24022246773
EGY,chickens,industrial,eggs,25753521.525669515,0.44,121085.70006469074,103127.62234186118,0,0,66815.57007715247
ERI,chickens,industrial,eggs,38446.00321075584,0.53,217.73619304102925,185.44399441134118,0,0,120.14769586080638
ESH,chickens,industrial,eggs,0,0.5566666666666666,0,0,0,0,0
ESP,chickens,industrial,eggs,48659697.58693597,0.46,819554.432300654,331972.3060967198,0,0,343154.9680424174
EST,chickens,industrial,eggs,819399.1826762609,0.59,8207.040173461599,5695.930807694384,869.0969136758365,0,4402.076232659882
ETH,chickens,industrial,eggs,443006.8042333033,0.47,2224.906744232287,1894.9334425325417,0,0,1227.712375655919
FIN,chickens,industrial,eggs,3745972.1731351535,0.55,31411.1004633902,23600.21749887495,462.9754036554115,0,16531.339423044326
FJI,chickens,industrial,eggs,340500.9381504539,0.5800000000000001,1589.107663320024,1917.3790723925977,1020.7157708543225,0,1349.1063469569492
FLK,chickens,industrial,eggs,970.4962315131373,0.6161538461538462,7.217878421438673,6.164371874861376,2.2171631095699986,0,4.6486251949492745
FRA,chickens,industrial,eggs,61229993.74742678,0.58,363581.0787296311,349939.1148469819,0,0,212629.01768583065
FRO,chickens,industrial,eggs,0,0.616,0,0,0,0,0
FSM,chickens,industrial,eggs,0,0.6375,0,0,0,0,0
GAB,chickens,industrial,eggs,580544.0280742828,0.35,2171.2346649978176,1849.2214062257137,0,0,1198.0959092246123
GBR,chickens,industrial,eggs,53945992.243866995,0.64,329865.8707446697,373952.8784037352,0,0,209737.98724622463
GEO,chickens,industrial,eggs,1807376.2539820464,0.53,10819.997370631687,8870.696870486036,0,0,5867.826883853081
GGY,chickens,industrial,eggs,0,0.616,0,0,0,0,0
GHA,chickens,industrial,eggs,3561974.263308149,0.52,19792.364420804824,16856.982138689862,0,0,10921.505274729418
GIB,chickens,industrial,eggs,0,0.545,0,0,0,0,0
GIN,chickens,industrial,eggs,1204279.0343712957,0.72,9265.378810728644,7891.241379755133,0,0,5112.672816764165
GLP,chickens,industrial,eggs,117095.30185801558,0.63,356.4673726812639,555.3355931153154,828.8590942019632,0,518.7172938795657
GMB,chickens,industrial,eggs,47741.2501597466,0.42,214.26273071694274,182.4856771981137,0,0,118.23102555868682
GNB,chickens,industrial,eggs,63928.450984959,0.66,450.8599668893509,383.99345562348145,0,0,248.78631990882403
GNQ,chickens,industrial,eggs,67610.63929046383,0.77,556.3003400819364,473.79609111537246,0,0,306.96873649679804
GRC,chickens,industrial,eggs,7301451.027926446,0.47,80512.16172695562,42181.7937203228,0,0,36562.798723288965
GRD,chickens,industrial,eggs,138984.2180186393,0.63,423.1027057032427,659.1458574541086,983.7997872449382,0,615.6824084198822
GRL,chickens,industrial,eggs,0,0.77,0,0,0,0,0
GTM,chickens,industrial,eggs,14547554.941267215,0.55,38662.72503408571,60232.12496773581,89898.69398169522,0,56260.47610708798
GUF,chickens,industrial,eggs,90230.55476690961,0.44,479.21769888687,409.27207864568055,147.2044472610018,0,308.6368789884786
GUM,chickens,industrial,eggs,74536.29847619725,0.6375,382.3446576265597,461.3278646222489,245.58765334122734,0,324.5995323258307
GUY,chickens,industrial,eggs,285968.9107788195,0.62,2140.114729453298,1827.7480274583152,657.393094111643,0,1378.3262436049301
HKG,chickens,industrial,eggs,61235.941291818854,0.5820000000000001,246.0003913342658,308.42645872281054,264.28590704755834,0,243.97640161718112
HND,chickens,industrial,eggs,3328794.3346127644,0.64,10294.534250813875,16037.712627162233,23936.884518152583,0,14980.201156046349
HRV,chickens,industrial,eggs,3193849.1885938277,0.59,44210.036117604424,23162.446317181075,0,0,20076.999765566077
HTI,chickens,industrial,eggs,104858.65324347629,0.51,258.41291606284267,402.57791037367406,600.8625527965285,0,376.0323070114474
HUN,chickens,industrial,eggs,11062452.565680547,0.49,50256.722005886724,60904.332600354246,0,0,33125.99427265981
IDN,chickens,industrial,eggs,134930055.13377205,0.81,1193639.4570187523,957831.2592508747,0,0,641138.2734483489
IMN,chickens,industrial,eggs,0,0.616,0,0,0,0,0
IND,chickens,industrial,eggs,204234644.73959652,0.68,2171481.0956270304,1529202.817794834,0,0,1102803.8061997157
IOT,chickens,industrial,eggs,0,0.47933333333333333,0,0,0,0,0
IRL,chickens,industrial,eggs,4699982.2597093545,0.63,18760.825186436632,28396.139324717806,21292.047632225698,0,20397.80561872728
IRN,chickens,industrial,eggs,45065411.6238635,0.54,380500.14617217216,267956.23359079496,0,0,193240.0011693642
IRQ,chickens,industrial,eggs,2808376.2304201275,0.47,14909.25216283194,12223.242942839935,0,0,8085.483541490218
ISL,chickens,industrial,eggs,229999.99998644946,0.63,2459.843099855078,1707.204521779419,260.48879998465304,0,1319.4058536425066
ISR,chickens,industrial,eggs,9417577.201290248,0.54,57442.80812026763,47094.072278377935,0,0,31151.990358796378
ITA,chickens,industrial,eggs,70938784.60473761,0.48,351013.21351391077,332082.04355335864,0,0,203562.38660604626
JAM,chickens,industrial,eggs,662984.933585624,0.71,2274.582916965564,3543.5412890157836,5288.867595545945,0,3309.883556855133
JEY,chickens,industrial,eggs,0,0.616,0,0,0,0,0
JOR,chickens,industrial,eggs,1709904.7043717792,0.71,13713.015581048596,11242.517001890203,0,0,7436.748709715761
JPN,chickens,industrial,eggs,134083329.00593564,0.49,317475.8022538041,494591.1644542597,738195.7678421786,0,461978.2948959722
KAZ,chickens,industrial,eggs,20589576.120266806,0.53,75323.36106017507,94437.72582996481,80922.24037403894,0,74703.6315247253
KEN,chickens,industrial,eggs,3142760.254040045,0.5,16791.319071585385,14301.018294571573,0,0,9265.516535114773
KGZ,chickens,industrial,eggs,1831168.4494016063,0.62,7836.576937636645,9825.21881479401,8419.079469256076,0,7772.100816062646
KHM,chickens,industrial,eggs,1821479.217298194,0.52,5856.888359827317,6585.34536136904,12770.546919267692,0,7513.408630858286
KIR,chickens,industrial,eggs,0,0.6375,0,0,0,0,0
KNA,chickens,industrial,eggs,40088.325077285386,0.4928571428571428,95.47259602653396,148.73543780979216,221.99319076088383,0,138.92796492996857
KOR,chickens,industrial,eggs,71980181.59188542,0.56,194778.37138764196,303442.53272601584,452899.30257614306,0,283433.8215935606
KWT,chickens,industrial,eggs,9321407.975578649,0.39,41062.82620958437,33665.06215051014,0,0,22268.910731308162
LAO,chickens,industrial,eggs,418698.4313954942,0.51,1320.4163453580748,1484.6445963733602,2879.078079586348,0,1693.8734283526992
LBN,chickens,industrial,eggs,1916054.0059122283,0.72,15582.708837202432,12775.37154408723,0,0,8450.707953624318
LBR,chickens,industrial,eggs,95262.5810632385,0.52,529.3333361479607,450.82853180895773,0,0,292.08823665116165
LBY,chickens,industrial,eggs,9370567.557224186,0.44,44057.73134905178,37523.581045299,0,0,24311.23109351653
LCA,chickens,industrial,eggs,84226.1766858667,0.27,109.88808787540701,171.19313332264628,255.51213928753177,0,159.90482142470435
LIE,chickens,industrial,eggs,885.8441596400377,0.5071428571428571,5.764192466390785,4.7801145621010805,0,0,3.1422034944905755
LKA,chickens,industrial,eggs,8112188.518504397,0.58,73567.11990616824,51807.518510806105,0,0,37361.64224825835
LSO,chickens,industrial,eggs,74157.82719359174,0.47,372.4417961168445,317.20539150157407,0,0,205.51486191028872
LTU,chickens,industrial,eggs,3254346.924214577,0.64,35357.60530698888,24539.23327993549,3744.2470120517683,0,18965.04350849489
LUX,chickens,industrial,eggs,108089.99999947024,0.53,735.0421107821119,609.5538131305839,0,0,400.68958532598333
