livestock	term	estimate	std.error	statistic	p.value
broiler_chickens	(Intercept)	2.882413876226521e-4	1.6057136196913512e-4	1.795098354325833	0.3235664320925306
broiler_chickens	poly(temperature, 2, raw = TRUE)1	-2.4066263663744463e-5	1.561405488409009e-5	-1.5413205501324792	0.36639197408215923
broiler_chickens	poly(temperature, 2, raw = TRUE)2	7.85484925026805e-7	3.239385907073056e-7	2.4247957716668873	0.24901709030482522
