livestock	term	estimate	std.error	statistic	p.value
layer_chickens	(Intercept)	2.1e-4	5.100978186054889e-6	41.16857440678738	0.015460691054969895
layer_chickens	poly(temperature, 2)1	1.4870357105193117e-4	1.0201956372109781e-5	14.575985784301	0.04360760107562011
layer_chickens	poly(temperature, 2)2	3.054779930837631e-5	1.0201956372109776e-5	2.99430797331071	0.20519575017028643
