freshwater_tonnes,iso3c,million_kcal,tonnes_protein
0,CUW,0,0
36.961171377604785,CYP,17.5819331947106,2.6521303437855455
4519.801681092332,CZE,2150.009002649087,324.31610632289164
87.33052034269427,DNK,41.54195652616429,6.26635775617698
53.81438293341117,DJI,25.598779756831508,3.861424099677538
0,DMA,0,0
1269.5035272054818,DOM,603.885790786934,91.09258988703142
237.726596764683,ECU,113.08335172123597,17.057952908562388
212764.92662668752,EGY,101209.42022942838,15266.840767439728
2004.5711152754063,SLV,953.5475776120456,143.83699658174788
1007.7480275892736,GNQ,479.3722124540574,72.31045508690111
9.51785216447535,ERI,4.527514542310528,0.6829487159696673
3097.1292304989774,EST,1473.2628105778192,222.232957037949
12907.569579399533,ETH,6139.957625601311,926.1761916666593
0,FLK,0,0
0,FRO,0,0
0,FJI,0,0
35428.01286605421,FIN,16852.630266196895,2542.119322522835
2967.8953187500592,FRA,1411.7879731153532,212.95984241466402
1.0580424049930854,GUF,0.5032965728199513,0.07591930295245529
0,PYF,0,0
9808.676739049171,GAB,4665.855889485343,703.816687686957
3426.93847973618,GMB,1630.148644304389,245.89825456401994
97.42296320403402,GEO,46.34279615179978,6.990535939872183
21644.02780916228,DEU,10295.773559701782,1553.056377136318
72227.52149976275,GHA,34357.66266319686,5182.649637073197
0,GIB,0,0
2044.95907906477,GRC,972.7595899684842,146.7350146990629
0,GRL,0,0
0,GRD,0,0
0,GLP,0,0
0,GUM,0,0
4365.434494940734,GTM,2076.5786038490824,313.2395661804029
0,GGY,0,0
4044.254439725271,GIN,1923.7975619123729,290.1934521502678
138.2011884393168,GNB,65.74045064064043,9.91655707181455
763.6463688591806,GUY,363.2563293110523,54.795062799341615
287.8412027005087,HTI,136.92219721239405,20.653901362452316
526.104299825018,HND,250.2607549548093,37.75035058567992
1.3080462743378498,HKG,0.6222200583429811,0.09385820540712132
6633.808134858049,HUN,3155.613502127062,476.0055808179465
195.63405108194692,ISL,93.06049263410254,14.037623371062812
853767.5880884711,IND,406125.78384558373,61261.66575667569
292124.22255343746,IDN,138959.57227706639,20961.227307264522
772.1208161400123,IRN,367.287510153009,55.40314252037347
21546.266375255305,IRQ,10249.26975757897,1546.0415544006466
584.9289042606136,IRL,278.24282984160754,41.97128062036366
0,IMN,0,0
1096.2126640997049,ISR,521.453652821047,78.65819078078206
3966.4914828817255,ITA,1886.8067669432828,284.6136101219869
367.5101992103983,JAM,174.81966967116014,26.370510312536826
35366.771714014954,JPN,16823.498672045804,2537.724994324944
0,JEY,0,0
172.6520516019781,JOR,82.12826390656511,12.388561506680992
32871.725259252366,KAZ,15636.6385577607,2358.6941853652515
23669.13121251336,KEN,11259.088071202179,1698.3666577673328
0,KIR,0,0
13.506755209062428,XKO,6.424982188387403,0.9691704564791668
9.225414901407144e-7,KWT,4.3884060608616803e-7,6.619650265970215e-8
39.10262195057883,KGZ,18.600592493387957,2.805789057311671
56352.88714466992,LAO,26806.31214266617,4043.5731981930144
495.4827371990057,LVA,235.69448856384722,35.5531156932873
192.7232276182984,LBN,91.6758529765382,13.828758691032062
36.23478667533605,LSO,17.236401740134276,2.600008973213513
2785.137820817733,LBR,1324.8526840074558,199.84616966688066
6.562683432028494e-7,LBY,3.121780435505137e-7,4.709020633823144e-8
0.00445726881139789,LIE,0.0021202629557446487,3.1982909157148406e-4
1587.5423929556655,LTU,755.1726110506814,113.91330944004523
3.215786340520915,LUX,1.5297064054025007,0.23074713854967885
0,MAC,0,0
141.9633321497027,MKD,67.5300519146137,10.186507809848841
31648.35044884227,MDG,15054.695578492603,2270.9115384527836
29052.341282532212,MWI,13819.808857273172,2084.636200683375
3715.369780045133,MYS,1767.3515430298396,266.5944980848731
0,MDV,0,0
101392.24771506488,MLI,48230.93152475036,7275.349962330393
0,MLT,0,0
0,MHL,0,0
0,MTQ,0,0
20446.492326058305,MRT,9726.122001661957,1467.127818215582
0,MUS,0,0
0,MYT,0,0
95591.84613884472,MEX,45471.75833801015,6859.145051796741
0,FSM,0,0
500.53094250046377,MDA,238.0958520773748,35.915347136789876
0,MCO,0,0
289.45520224686226,MNG,137.68995513625347,20.76971309168593
219.6400052136966,MNE,104.4798028477244,15.760158588734889
0,MSR,0,0
2477.2360448548834,MAR,1178.3879413128645,177.75283191537972
24460.41995374181,MOZ,11635.493506080657,1755.1451851540326
430246.62277123815,MMR,204662.54441809235,30872.130969697613
2187.99546524956,"NAM",1040.8000792868932,156.99851896386448
0,NRU,0,0
18294.579506246235,NPL,8702.485952570134,1312.7183914065947
2329.8640487967255,NLD,1108.2850605628335,167.1782281351839
0,NCL,0,0
865.121193412626,NZL,411.5265415296152,62.07633802135941
541.8489219078002,NIC,257.75026038220415,38.88009805906448
36966.74284581073,NER,17584.583467365454,2652.530121696734
200762.2072615093,NGA,95499.88770738042,14405.591649788132
0,NIU,0,0
0,NFK,0,0
4983.433805585696,PRK,2370.5525821933006,357.58379725077293
0,MNP,0,0
562.9417160557343,NOR,267.78381948697495,40.39360094087123
0,OMN,0,0
119385.70278125888,PAK,56790.17662236477,8566.461320329983
0,PLW,0,0
439.3975232036542,PSE,209.0155049460607,31.528749247885518
1315.422195454544,PAN,625.7286850311966,94.38746093333567
11295.134531763715,PNG,5372.9439127859105,810.4767222551093
21494.691634276813,PRY,10224.736345443449,1542.340834687937
34525.27849350895,PER,16423.211640133635,2477.344069667723
72947.75407327742,PHL,34700.26763268823,5234.329564727178
0,PCN,0,0
18027.2221330493,POL,8575.307638153672,1293.534296972834
39.885163019613195,PRT,18.972836778,2.8619398998605066
0,PRI,0,0
0,QAT,0,0
27439.15495712892,COG,13052.43777170615,1968.8828237118246
0,REU,0,0
5862.093622851735,ROU,2788.519265397734,420.63159244722857
209315.7708828511,RUS,99568.70313075362,15019.348324215554
7932.70406189279,RWA,3773.4808630582634,569.2072076363964
0,BLM,0,0
0,MAF,0,0
0,SHN,0,0
0,KNA,0,0
0,LCA,0,0
0,SPM,0,0
0,VCT,0,0
0,WSM,0,0
0.01751836513734149,SMR,0.008333251194303604,0.0012570215180574462
0,STP,0,0
1.1482434482808545e-5,SAU,5.46203998587839e-6,8.239163364513336e-7
45809.60177810196,SEN,21791.01278773051,3287.045036295862
8612.946843914944,SRB,4097.063225411213,618.0176878268368
0,SYC,0,0
13899.10531187736,SLE,6611.6178668445455,997.3233416361927
0,SGP,0,0
0,SXM,0,0
1353.6115206404054,SVK,643.8948345103154,97.12771683863107
171.76722739014002,SVN,81.70736490359072,12.32507138843886
0,SLB,0,0
202.44349240807117,SOM,96.29965248826669,14.526231423571232
1029.4918049620635,ZAF,489.71543554250877,73.87066894402564
6072.799482766443,KOR,2888.749215225545,435.7506859138339
12193.042273650166,SSD,5800.066575419556,874.9056426442481
4743.013242292538,ESP,2256.187746748279,340.3325401229714
32154.293119480513,LKA,15295.365717018161,2307.215201432161
42957.01807841476,SDN,20434.077004288058,3082.359321364423
260.2955260563863,SUR,123.81908850373696,18.67737512843132
0,SJM,0,0
77.20586064340004,SWZ,36.72579178307314,5.539867869407028
1687.7309931364434,SWE,802.8309835966697,121.10229227628288
1585.324647885088,CHE,754.1176594833884,113.75417625304826
5297.671257867681,SYR,2520.0311210862947,380.131748283945
187.35589193362307,TWN,89.12268342253627,13.4436282066872
218.33583291340477,TJK,103.85942558684526,15.666578358395535
20625.756583217615,TZA,9811.395603014433,1479.9908352209482
176586.53439514496,THA,83999.84456937692,12670.878349300934
0.7374087022843853,TLS,0.35077542343850043,0.05291239217285532
3564.771793917202,TGO,1695.7141020973377,255.78841500264468
0,TKL,0,0
0,TON,0,0
0,TTO,0,0
960.6583658453052,TUN,456.9722923193394,68.93155998874826
33067.5288087071,TUR,15729.779678496021,2372.743971007177
12903.817328350044,TKM,6138.172730133364,925.9069507715539
0,TCA,0,0
0,TUV,0,0
161040.64593314592,UGA,76604.87405832592,11555.390907359231
6102.725297215731,UKR,2902.984523545981,437.89799774420356
0,ARE,0,0
2621.8403572877314,GBR,1247.1742721054509,188.12884194296706
8223.68717706247,USA,3911.8976258668667,590.0865553547521
839.7477079769421,URY,399.4567150273777,60.255676279768835
3164.0709606643513,UZB,1505.1060932400967,227.03632736469856
0,VUT,0,0
36845.8241546948,VEN,17527.064068765434,2643.853661566098
141334.59027955672,VNM,67230.9678448831,10141.392751800844
0,VIR,0,0
0,WLF,0,0
0,ESH,0,0
0,YEM,0,0
49046.576101950355,ZMB,23330.79803245302,3519.3125079792594
9600.05574646838,ZWE,4566.617683068754,688.8471928318935
0,XMI,0,0
135057.77506026084,COD,64245.17108174072,9691.003018873816
