iso3c,product,tonnes,million_kcal,tonnes_protein
ALA,sugb,7249.999943256378,5355.452200873894,94.6264187745487
ALA,sugc,0,0,0
ALA,swpo,0,0,0
ALA,tnut,0,0,0
ALA,vege,4307.000099182129,1248.5755800222291,57.25691882798467
ALA,whea,5475.100006103516,17927.29151434465,642.966475913672
ALA,xfru,4312.699939727783,1774.3446010641337,21.395351400606636
ALA,xmil,0,0,0
ALA,xoil,410.7999975681305,1762.0022241833062,63.288802363842045
ALA,xpul,64.5999996215105,220.78345379411033,14.323703665628676
ALA,yams,0,0,0
ALB,bana,0,0,0
ALB,barl,8458.987869292498,28104.052327860663,913.9962957236086
ALB,cass,0,0,0
ALB,cnut,0,0,0
ALB,coco,0,0,0
ALB,maiz,347235.2759361267,457357.1021771992,14403.312771812487
ALB,ocer,37660.1584559083,129734.44935614284,4426.753920605491
ALB,oilp,0,0,0
ALB,orts,0,0,0
ALB,plnt,0,0,0
ALB,pota,255155.69141872227,180812.4341949963,4268.033093527279
ALB,rice,0,0,0
ALB,sorg,0,0,0
ALB,soyb,533.3999839574099,1879.7199539593694,194.49558559029472
ALB,spis,359.2849278789945,1229.5727573042232,38.85988393307484
ALB,sugb,31521.74040490389,23284.575910078518,411.4192319175814
ALB,sugc,0,0,0
ALB,swpo,0,0,0
ALB,tnut,13841.402236521244,36296.14130900185,916.4895523173776
ALB,vege,841226.7423079014,243866.99408406098,11183.201808934227
ALB,whea,285912.62757892907,936172.6756635994,33576.0505504393
ALB,xfru,748417.0767285228,307916.1124113067,3712.90527386708
ALB,xmil,0.30000001192092896,1.0110783002219705,0.026668913899651474
ALB,xoil,110598.98827840388,474380.87753798306,17039.13717680074
ALB,xpul,24280.857895746827,82984.70121851108,5383.774230396591
ALB,yams,0,0,0
AND,bana,9,5.52816293691052,0.07340400332759381
AND,barl,0,0,0
AND,cass,0,0,0
AND,cnut,0,0,0
AND,coco,0,0,0
AND,maiz,0,0,0
AND,ocer,0.4000000059604645,1.377949075187531,0.047017900806254044
AND,oilp,0,0,0
AND,orts,0,0,0
AND,plnt,0,0,0
AND,pota,2.0999999046325684,1.488134920505299,0.03512705924582905
AND,rice,0.30000001192092896,0.8544015069760063,0.01770961057949865
AND,sorg,0,0,0
AND,soyb,0,0,0
AND,spis,0,0,0
AND,sugb,0,0,0
AND,sugc,0,0,0
AND,swpo,0,0,0
AND,tnut,0,0,0
AND,vege,7.199999809265137,2.0872402440204847,0.09571622826729968
AND,whea,0,0,0
AND,xfru,95.8000030517578,39.414339177870836,0.47526485916405337
AND,xmil,0,0,0
AND,xoil,0,0,0
AND,xpul,0,0,0
AND,yams,0,0,0
ARE,bana,1307.1545317173004,802.9070261171341,10.661152843984006
ARE,barl,138.5890909433365,460.4469381119867,14.974594798716316
ARE,cass,0,0,0
ARE,cnut,0,0,0
ARE,coco,0,0,0
ARE,maiz,12925.86015510559,17025.15370233947,536.1644382379545
ARE,ocer,66.39999961853027,228.7395417585307,7.80497137269527
ARE,oilp,0,0,0
ARE,orts,0,0,0
ARE,plnt,0,0,0
ARE,pota,561.3509217631072,397.7933082238304,9.389813324740853
ARE,rice,0,0,0
ARE,sorg,101760.20155715942,351148.75829908805,10946.521639846975
ARE,soyb,0,0,0
ARE,spis,0,0,0
ARE,sugb,0,0,0
ARE,sugc,55.69999933242798,17.56763349770962,0.09562306089344967
ARE,swpo,0,0,0
ARE,tnut,670.388044655323,1757.9504435231647,44.38882913928647
ARE,vege,282316.46873664856,81841.98759819502,3753.092816813982
ARE,whea,82.59999984502792,270.45976779527007,9.700102418517055
ARE,xfru,293498.2961193025,120751.99397565264,1456.0482455795757
ARE,xmil,0,0,0
ARE,xoil,0,0,0
ARE,xpul,0,0,0
ARE,yams,0,0,0
ARG,bana,174473.91067779064,107168.91182964432,1423.009279996761
ARG,barl,3536643.379055321,11750106.765227687,382135.4277485625
ARG,cass,194066.57092176375,202214.95731670773,1511.14155170936
ARG,cnut,0,0,0
ARG,coco,0,0,0
ARG,maiz,43383973.11934459,57142720.22997698,1799566.396119183
ARG,ocer,621515.372776553,2141041.3009267105,73055.86927830765
ARG,oilp,0,0,0
ARG,orts,2.099999964237213,1.8641558428124028,0.031909632837242366
ARG,plnt,0,0,0
ARG,pota,2229750.746977508,1580081.0006134626,37297.42388070001
ARG,rice,1527933.3889190704,4351561.7939225035,90197.01411312734
ARG,sorg,2215360.105453536,7644648.284018799,238310.1346431506
ARG,soyb,46281361.502102286,163097115.3513476,16875741.990997598
ARG,spis,147012.913062118,503118.9978946031,15900.763697444072
ARG,sugb,700.5999751091003,517.5213390339671,9.144174780273891
ARG,sugc,21955420.397987485,6924681.929312493,37692.002276843275
ARG,swpo,335660.90274070203,313407.20509596914,3367.4099763488834
ARG,tnut,191062.02412172407,501019.62993374735,12650.911082559533
ARG,vege,3335608.255773604,966974.4408574136,44343.31245524045
ARG,whea,22855084.704630375,74835120.02122171,2683978.968943572
ARG,xfru,7473027.298729017,3074576.4431600287,37073.769869722404
ARG,xmil,4470.493044197559,15066.727762240065,397.4106311573054
ARG,xoil,6434490.084865399,27598797.24472964,991312.4968449125
ARG,xpul,568221.6092812642,1942011.3026717629,125991.30023897605
ARG,yams,28.699999809265137,28.215510743060037,0.4345761028625854
ARM,bana,0,0,0
ARM,barl,120361.8032824099,399888.7892964246,13005.13064288594
ARM,cass,0,0,0
ARM,cnut,0,0,0
ARM,coco,0,0,0
ARM,maiz,12756.762052066624,16802.42800668236,529.1502520766428
ARM,ocer,27606.40166780353,95100.53770140502,3244.9875897318984
ARM,oilp,0,0,0
ARM,orts,0,0,0
ARM,plnt,0,0,0
ARM,pota,612030.8820859343,433706.9378196459,10237.545729351461
ARM,rice,0,0,0
ARM,sorg,0,0,0
ARM,soyb,0,0,0
ARM,spis,0,0,0
ARM,sugb,67424.32792168856,49805.20940507284,880.016929578696
ARM,sugc,0,0,0
ARM,swpo,0,0,0
ARM,tnut,6868.756851553917,18011.857833548118,454.8053574548619
ARM,vege,853295.2604423836,247365.5909456286,11343.639734935514
ARM,whea,201566.37329755723,659995.0922478555,23670.877346049292
ARM,xfru,924836.460213691,380499.13116631185,4588.1237579477975
ARM,xmil,1.399999976158142,4.718365133191593,0.12445492446685764
ARM,xoil,170.27317237854004,730.3352245029577,26.232680667780635
ARM,xpul,5062.164586640894,17300.962657291704,1122.4295026394989
ARM,yams,0,0,0
ASM,bana,860.0999755859375,528.3080896746469,7.014975718885946
ASM,barl,0,0,0
ASM,cass,99.60000228881836,103.7819657240036,0.7755570745342714
ASM,cnut,6683.5,11297.2509390386,117.88843091244432
ASM,coco,0.9000000357627869,3.8919822101311534,0.04992670863004079
ASM,maiz,0,0,0
ASM,ocer,0,0,0
ASM,oilp,0,0,0
ASM,orts,9780.5,8682.084062439157,148.61531870454616
ASM,plnt,0,0,0
ASM,pota,0,0,0
ASM,rice,0,0,0
ASM,sorg,0,0,0
ASM,soyb,0,0,0
ASM,spis,0,0,0
ASM,sugb,0,0,0
ASM,sugc,29.09999942779541,9.17806339062994,0.04995746949072962
ASM,swpo,0,0,0
ASM,tnut,0,0,0
ASM,vege,1270.8999938964844,368.42690050805345,16.89524404766913
ASM,whea,0,0,0
ASM,xfru,54.60000228881836,22.46370501847833,0.2708712063832874
ASM,xmil,0,0,0
ASM,xoil,0,0,0
ASM,xpul,0,0,0
ASM,yams,908.0999755859376,892.7702016445987,13.750472161060632
ATG,bana,269.0146732330322,165.23966067243813,2.1940837743521175
ATG,barl,0,0,0
ATG,cass,131.8771448135376,137.414347472907,1.0268900630437234
ATG,cnut,0,0,0
ATG,coco,0,0,0
ATG,maiz,77.32540027797222,101.84829551226458,3.207456161839101
ATG,ocer,0,0,0
ATG,oilp,0,0,0
ATG,orts,40.34878143668175,35.81734187927565,0.613102296667096
ATG,plnt,0,0,0
ATG,pota,0,0,0
ATG,rice,0,0,0
ATG,sorg,0,0,0
ATG,soyb,0,0,0
ATG,spis,0,0,0
ATG,sugb,0,0,0
ATG,sugc,0,0,0
ATG,swpo,272.3263918161392,254.27165522133546,2.7320268793210363
ATG,tnut,0,0,0
ATG,vege,2501.002838373184,725.0269323541503,33.248134016176444
ATG,whea,0,0,0
ATG,xfru,10239.09715270996,4212.601620002527,50.79627255983129
ATG,xmil,0,0,0
ATG,xoil,102.19999620318411,438.35594373797545,15.745168937631263
ATG,xpul,0,0,0
ATG,yams,138.98919224739075,136.64289453268483,2.1045777668399337
AUS,bana,352208.04748016596,216340.38601794155,2872.6089654710468
AUS,barl,13277276.514360368,44112283.84493106,1434613.8969505858
AUS,cass,0,0,0
AUS,cnut,0,0,0
AUS,coco,0,0,0
AUS,maiz,470120.7754285931,619214.3783308192,19500.600999624854
AUS,ocer,2482951.1866974533,8553450.6011575,291857.8771582578
AUS,oilp,0,0,0
AUS,orts,0,0,0
AUS,plnt,0,0,0
AUS,pota,1033342.0115398763,732263.0485865361,17284.889385229002
AUS,rice,1347684.3914208114,3838211.764009778,79556.5493591441
AUS,sorg,1367884.5448701233,4720224.135541356,147145.71651887178
AUS,soyb,29374.608694419265,103517.13491438178,10710.970924894178
AUS,spis,1356.4523271326907,4642.156401801522,146.71247219944235
AUS,sugb,0,0,0
AUS,sugc,33897639.813975334,10691226.567799857,58193.82612072814
AUS,swpo,71998.25513082743,67224.90384818641,722.2993224044064
AUS,tnut,128763.59349682929,337655.2104442279,8525.905550761989
AUS,vege,1648479.6233263612,477885.1531116486,21914.75779169535
AUS,whea,34487598.50226128,112923824.45808874,4050039.204216378
AUS,xfru,3562259.5705312714,1465596.059289059,17672.40855075611
AUS,xmil,38812.63494378328,130808.70468911661,3450.3025946784946
AUS,xoil,7847918.623571392,33661271.06086223,1209068.5824611054
AUS,xpul,4162823.392282322,14227283.768852679,923019.3348723253
AUS,yams,0,0,0
AUT,bana,0,0,0
AUT,barl,829267.8296666741,2755150.715296265,89602.64941738125
AUT,cass,0,0,0
AUT,cnut,0,0,0
AUT,coco,0,0,0
AUT,maiz,2300923.4969154745,3030635.9284598315,95442.26375255236
AUT,ocer,805773.0053817034,2775785.3775795633,94714.386687131
AUT,oilp,0,0,0
AUT,orts,0,0,0
AUT,plnt,0,0,0
AUT,pota,716171.6218796968,507504.78475881973,11979.525778288664
AUT,rice,0,0,0
AUT,sorg,13070.07567024231,45101.530581213825,1405.9707426815621
AUT,soyb,185873.00973515213,655022.9017808653,67775.55485782605
AUT,spis,0,0,0
AUT,sugb,3064367.1786265373,2263596.1488973596,39995.87506113211
AUT,sugc,0,0,0
AUT,swpo,0,0,0
AUT,tnut,8916.663582578301,23382.05883101575,590.404705774646
AUT,vege,641448.8636260033,185952.48862625335,8527.37048320741
AUT,whea,1522534.7544811964,4985283.255808627,178798.34239622366
AUT,xfru,1169210.0081367493,481040.0664180082,5800.463592366428
AUT,xmil,17673.5340539068,59564.420200253255,1571.1131308569022
AUT,xoil,193538.84629588577,830126.2893329614,29817.044463138944
AUT,xpul,50869.00259922445,173855.0178130131,11279.1412270344
AUT,yams,0,0,0
AZE,bana,0,0,0
AZE,barl,908201.8711580188,3017400.344542727,98131.49738883684
AZE,cass,0,0,0
AZE,cnut,0,0,0
AZE,coco,0,0,0
AZE,maiz,254388.83755224943,335065.44303558837,10552.04423872199
AZE,ocer,16264.00663948059,56027.43143441657,1911.748598731115
AZE,oilp,0,0,0
AZE,orts,0,0,0
AZE,plnt,0,0,0
AZE,pota,922494.4677802324,653712.5208664754,15430.723473930584
AZE,rice,16290.208282470703,46394.593174764464,961.6441115926286
AZE,sorg,0,0,0
AZE,soyb,12.084210589528084,42.585175208398134,4.406309871944748
AZE,spis,0,0,0
AZE,sugb,385768.9811474383,284961.0145220204,5035.025854619873
AZE,sugc,0,0,0
AZE,swpo,0,0,0
AZE,tnut,65962.95290085673,172973.85183499032,4367.646871364417
AZE,vege,1410707.489377059,408956.3225515453,18753.833840085244
AZE,whea,2320420.4953913093,7597825.539326511,272497.7784691444
AZE,xfru,1509467.3240056634,621029.8036642978,7488.4838445015985
AZE,xmil,1466.8932501077652,4943.812916637329,130.40149410865652
AZE,xoil,302252.8882384971,1296422.2602112705,46565.78242665186
AZE,xpul,32621.122679665685,111489.22870054914,7233.054136861998
AZE,yams,0,0,0
BDI,bana,812517.2191944122,499080.84186135005,6626.890740163767
BDI,barl,0,0,0
BDI,cass,2153661.843559861,2244088.9005332533,16769.956230361324
BDI,cnut,0,0,0
BDI,coco,0.20000000298023224,0.8648849141050519,0.011094823864466138
BDI,maiz,230447.39142741263,303531.2321404917,9558.95349983936
BDI,ocer,14711.434035658836,50679.01655511995,1729.2518397480317
BDI,oilp,84360.67306423187,361839.54582508415,12996.799321823612
BDI,orts,58530.98243832588,51957.55940766784,889.381995722304
BDI,plnt,924.2999725341796,712.0157819770628,7.381797829796491
BDI,pota,203253.5830314159,144032.74683947925,3399.857608241556
BDI,rice,60274.68418800831,171662.59652119846,3558.1371411853065
BDI,sorg,25699.280626842752,88681.72766173861,2764.516256900456
BDI,soyb,2276.004815362394,8020.719526466851,829.9079540384563
BDI,spis,5.800000257790089,19.849210907444547,0.6273219924923664
BDI,sugb,0,0,0
BDI,sugc,253532.7210702896,79963.55434149588,435.25269507987105
BDI,swpo,509645.59971416,475857.0381348903,5112.855452830398
BDI,tnut,5.800000257790089,15.209270372443532,0.3840390987032461
BDI,vege,546795.3069839478,158512.94447394105,7269.053584059124
BDI,whea,8146.541961237788,26674.477618699704,956.6863381236442
BDI,xfru,134138.319547832,55187.61017733459,665.4616651103897
BDI,xmil,10456.449495464563,35240.96254042061,929.5404673653755
BDI,xoil,10589.973476201296,45422.48522290764,1631.5159258550802
BDI,xpul,397348.11571986973,1358016.87091656,88103.66400949932
BDI,yams,5891.347360730171,5791.894629006856,89.20692660804066
BEL,bana,0,0,0
BEL,barl,400853.05703002214,1331789.9806252946,43312.298695324665
BEL,cass,0,0,0
BEL,cnut,0,0,0
BEL,coco,0,0,0
BEL,maiz,656675.2255401611,864932.5084121145,27238.876112043654
BEL,ocer,69382.19826829433,239012.8362841164,8155.513168219669
BEL,oilp,0,0,0
BEL,orts,0,0,0
BEL,plnt,0,0,0
BEL,pota,4689000.349887848,3322793.0856266255,78433.71455916451
BEL,rice,0,0,0
BEL,sorg,0,0,0
BEL,soyb,0.6000000238418579,2.1144207932366403,0.21878020153939642
BEL,spis,0,0,0
BEL,sugb,6762810.821637154,4995573.8458341295,88267.6653668847
BEL,sugc,0,0,0
BEL,swpo,0,0,0
BEL,tnut,355.1578428670764,931.32610637457606,23.516291691343827
BEL,vege,2110352.8020015955,611779.6408481707,28054.8633155501
BEL,whea,1697272.16746974,5557431.442620912,199318.5700659046
BEL,xfru,408014.12214398384,167866.45602564127,2024.1625064765306
BEL,xmil,0,0,0
BEL,xoil,57284.38478644192,245704.0262955286,8825.36545458992
BEL,xpul,6588.756327688694,22518.396079843424,1460.9194073651906
BEL,yams,0,0,0
BEN,bana,21447.57578986883,13173.965952014694,174.92643607203914
BEN,barl,0,0,0
BEN,cass,4178183.7183541656,4353615.557050067,32534.33601413951
BEN,cnut,17377.19963607192,29373.02085830399,306.5116778258124
BEN,coco,0,0,0
BEN,maiz,1556738.5580413342,2050440.9692644954,64573.48636298757
BEN,ocer,1442.5762234926224,4969.491358571758,169.5672619273426
BEN,oilp,588640.0986642838,2524793.34527055,90687.24747244648
BEN,orts,2721.9164928793907,2416.226962028367,41.359693990739856
BEN,plnt,429.8999938964844,331.16476189749187,3.433338673887327
BEN,pota,33.33333355933428,23.621190447232756,0.5575723980828402
BEN,rice,341602.7777373791,972886.388294323,20165.506420708152
BEN,sorg,120217.14733421804,414839.01728474104,12931.967356958368
BEN,soyb,161717.26292592287,569897.2162807995,58967.5566157281
BEN,spis,80631.99541291595,275945.0709833044,8721.072719458563
BEN,sugb,0,0,0
BEN,sugc,8988.417207315564,2834.9231798050596,15.430879286393004
BEN,swpo,94343.91773456337,88089.09030979656,946.4749906623056
BEN,tnut,181860.0998632908,476889.53549016814,12041.618230581153
BEN,vege,602238.0824524164,174585.49937165994,8006.105458099968
BEN,whea,0,0,0
BEN,xfru,528797.5071504414,217559.5369446875,2623.370195785664
BEN,xmil,25377.013578630984,85527.15578076312,2255.924544220266
BEN,xoil,958441.6512022913,4110945.3046875373,147659.74829431713
BEN,xpul,153644.51686790586,525110.948751899,34067.46969595587
BEN,yams,3173597.4419333935,3120023.4603525004,48054.69050647349
BES,bana,0,0,0
BES,barl,0,0,0
BES,cass,0,0,0
BES,cnut,0,0,0
BES,coco,0,0,0
BES,maiz,0,0,0
BES,ocer,0,0,0
BES,oilp,0,0,0
BES,orts,0,0,0
BES,plnt,0,0,0
BES,pota,0,0,0
BES,rice,0,0,0
BES,sorg,0,0,0
BES,soyb,0,0,0
BES,spis,0,0,0
BES,sugb,0,0,0
BES,sugc,0,0,0
BES,swpo,0,0,0
BES,tnut,0,0,0
BES,vege,0,0,0
BES,whea,0,0,0
BES,xfru,0,0,0
BES,xmil,0,0,0
BES,xoil,0,0,0
BES,xpul,0,0,0
BES,yams,0,0,0
BFA,bana,0,0,0
BFA,barl,0,0,0
BFA,cass,4314.22014208138,4495.363821508277,33.593613206825154
BFA,cnut,0,0,0
BFA,coco,0,0,0
BFA,maiz,1417804.1884718535,1867445.1014402763,58810.49130360334
BFA,ocer,10832.486346244812,37316.53580091427,1273.3019023084228
BFA,oilp,0,0,0
BFA,orts,32,28.406184755181535,0.48624203246720277
BFA,plnt,0,0,0
BFA,pota,1641.4962520897388,1163.2228597842316,27.457589865486863
BFA,rice,294535.84046723694,838839.5198463516,17387.04943036775
BFA,sorg,1150583.2507064342,3970372.2439892036,123770.23885147106
BFA,soyb,16761.029698595405,59066.44717085523,6111.635516256277
BFA,spis,10902.23064275831,37310.45961576685,1179.173921628815
BFA,sugb,11.00000011920929,8.125513835738424,0.1435711208202937
BFA,sugc,489504.5423088074,154388.44699839546,840.3576879320391
BFA,swpo,68248.78708919883,63724.01860975503,684.6839910199973
BFA,tnut,176158.46455708146,461938.20633794344,11664.092232855503
BFA,vege,312036.7466977984,90457.73230198806,4148.191842488451
BFA,whea,0,0,0
BFA,xfru,113888.12391720712,46856.21087067201,565.000223901105
BFA,xmil,711770.0822182596,2398850.854271865,63273.78094914789
BFA,xoil,1266996.554372415,5434398.150079181,195196.433787821
BFA,xpul,554276.5002461523,1894351.095948135,122899.26292358707
BFA,yams,49772.55952145159,48932.34136655805,753.6573202117501
BGD,bana,821511.7306880951,504605.6335363493,6700.249979231809
BGD,barl,280.3685619980097,931.4935615504252,30.293911170364254
BGD,cass,185.40000128746033,193.18449936426907,1.4436574228201131
BGD,cnut,83421.00336807966,141008.155702189,1471.4402920931614
BGD,coco,0,0,0
BGD,maiz,2963863.787296653,3903820.397715829,122941.01463739258
BGD,ocer,0,0,0
BGD,oilp,0,0,0
BGD,orts,0,0,0
BGD,plnt,0,0,0
BGD,pota,9260156.803392172,6562077.778233864,154896.23401451416
BGD,rice,53650833.67263198,152797837.72974554,3167117.779509266
BGD,sorg,87.52828791737556,302.03801828131384,9.415569968659305
BGD,soyb,88566.20778077841,312110.37311417237,32294.220029840926
BGD,spis,702755.4642673731,2405024.2770018578,76009.29973873489
BGD,sugb,0,0,0
BGD,sugc,4131185.7183624506,1302965.1253318998,7092.219537588682
BGD,swpo,260494.6721411943,243224.356699148,2613.3289596483633
BGD,tnut,393329.8528159261,1031424.1053689532,26043.799216323343
BGD,vege,5658433.245034695,1640348.59722382,75222.76423119746
BGD,whea,1332071.1306209415,4361642.243952245,156431.31259098582
BGD,xfru,4083450.727873683,1680026.167823632,20258.043562250466
BGD,xmil,9848.966271929445,33193.58560489189,875.5374102314615
BGD,xoil,537423.8205763027,2305116.778944203,82796.7628223599
BGD,xpul,416553.57083810866,1423655.3653056629,92362.07344431277
BGD,yams,0,0,0
BGR,bana,7.200000286102295,4.422530525263983,0.05872320499552547
BGR,barl,569172.8982904553,1891014.050891761,61499.31040239892
BGR,cass,0,0,0
BGR,cnut,0,0,0
BGR,coco,0,0,0
BGR,maiz,2305320.8353816867,3036427.83417211,95624.66527014479
BGR,ocer,94600.36691661924,325886.2154068084,11119.776504104519
BGR,oilp,0,0,0
BGR,orts,0,0,0
BGR,plnt,0,0,0
BGR,pota,220911.56720608473,156545.82496776246,3695.22574368632
BGR,rice,54139.582988619804,154189.79818147895,3195.9696452199314
BGR,sorg,7526.5965090096,25972.383878115703,809.6490602368865
BGR,soyb,11420.765142679214,40247.17055464305,4164.395333937584
BGR,spis,27478.04796460271,94037.50778143776,2971.9970746213785
BGR,sugb,101.40000122785568,74.90246399925137,1.323464697244828
BGR,sugc,0,0,0
BGR,swpo,0,0,0
BGR,tnut,1990.2801448963585,5219.08749917341,131.78368259317867
BGR,vege,492500.83369517326,142773.2760463954,6547.267148415932
BGR,whea,6233169.804181531,20409463.20859955,731990.1405085566
BGR,xfru,614801.5229165256,252943.5801605525,3050.0370552692452
BGR,xmil,3747.3640977293257,12629.594572295018,333.1270883393472
BGR,xoil,2305180.470329214,9887373.75829795,355141.4607188699
BGR,xpul,200872.19009586424,686520.9931949376,44539.222019452296
BGR,yams,0,0,0
BHR,bana,963.1567659378052,591.6097262102195,7.8555069390992385
BHR,barl,0,0,0
BHR,cass,0,0,0
BHR,cnut,0,0,0
BHR,coco,0,0,0
BHR,maiz,0,0,0
BHR,ocer,0,0,0
BHR,oilp,0,0,0
BHR,orts,0,0,0
BHR,plnt,0,0,0
BHR,pota,73.73008620738983,52.247771885627955,1.233295820963486
BHR,rice,0,0,0
BHR,sorg,0,0,0
BHR,soyb,0,0,0
BHR,spis,0,0,0
BHR,sugb,0,0,0
BHR,sugc,0,0,0
BHR,swpo,0,0,0
BHR,tnut,158.39999389648438,415.37038398046,10.48823934255886
BHR,vege,15130.574508666992,4386.270120313173,201.14466136836876
BHR,whea,0,0,0
BHR,xfru,18777.423503875732,7725.46675670176,93.15500263827536
BHR,xmil,0,0,0
BHR,xoil,0,0,0
BHR,xpul,7.471428580582142,25.535105517983308,1.6566335847397164
BHR,yams,0,0,0
BHS,bana,9507.462432861328,5839.866827268124,77.54286711763623
BHS,barl,0,0,0
BHS,cass,846.6486482620239,882.1973792672067,6.592613792321236
BHS,cnut,2121.6050415039062,3586.190550968659,37.42241181399369
BHS,coco,0,0,0
BHS,maiz,753.2774424552917,992.1710496953581,31.245934268586034
BHS,ocer,0,0,0
BHS,oilp,0,0,0
BHS,orts,0,0,0
BHS,plnt,138.08192944526672,106.36862046129463,1.1027728198655655
BHS,pota,0,0,0
BHS,rice,0,0,0
BHS,sorg,0,0,0
BHS,soyb,0,0,0
BHS,spis,0,0,0
BHS,sugb,0,0,0
BHS,sugc,57091.10021972656,18006.383063944755,98.01123551552082
BHS,swpo,1937.082908630371,1808.657890972773,19.433160842613248
BHS,tnut,0,0,0
BHS,vege,28920.803588867188,8383.981491557392,384.47087657190997
BHS,whea,0,0,0
BHS,xfru,37297.93231201172,15345.232859592528,185.0354486711406
