iso3c,product,cumulative_pressure,tonnes,pressure_per_tonne,plot_names
ARM,pota,1.2147092715880266e-4,612030.8820859343,1.984718920470211e-4,potato
ARM,sugb,3.127867921593962e-6,67424.32792168856,4.63907912471429e-5,sugarbeet
ARM,tnut,1.8221868422941645e-5,6868.756851553917,0.002652862638283566,tree nuts
ARM,vege,1.3520461617238678e-4,853295.2604423836,1.584499790872987e-4,vegetables
ARM,whea,7.283959094096256e-5,201566.37329755723,3.6136777057269845e-4,wheat
ARM,xfru,5.571282168986985e-4,924836.460213691,6.024072804936447e-4,other fruits
ARM,xmil,3.075081234193627e-10,1.399999976158142,2.1964866332585352e-4,millet
ARM,xoil,6.933599064243744e-8,170.27317237854004,4.072044331698611e-4,other oil crops
ARM,xpul,5.754690338771553e-6,5062.164586640894,0.0011368042741949247,pulses
ASM,bana,2.61950726368954e-7,860.0999755859375,3.045584627420804e-4,banana
ASM,cass,9.596399585946728e-9,99.60000228881836,9.634939121908105e-5,cassava
ASM,cnut,1.4399016091411997e-6,6683.5,2.1544125220935136e-4,coconut
ASM,coco,1.0104010854463218e-8,0.9000000357627869,0.01122667828107324,cocoa
ASM,orts,1.5268212628075163e-6,9780.5,1.5610871252057834e-4,other roots
ASM,sugc,1.8004794256407953e-8,29.09999942779541,6.18721464276399e-4,sugarcane
ASM,vege,2.455725799464212e-7,1270.8999938964844,1.9322730437153755e-4,vegetables
ASM,xfru,1.5466434118611797e-8,54.60000228881836,2.832680122758749e-4,other fruits
ASM,yams,1.4809883120162577e-7,908.0999755859376,1.6308648296798738e-4,yams
ATG,bana,1.74515853387163e-8,269.0146732330322,6.487224332034475e-5,banana
ATG,cass,1.3212706858973855e-8,131.8771448135376,1.0018951257744799e-4,cassava
ATG,maiz,2.89538922298227e-8,77.32540027797222,3.744421900919772e-4,maize
ATG,orts,7.274296191472764e-9,40.34878143668175,1.802853997682215e-4,other roots
ATG,swpo,2.8302818448470905e-8,272.3263918161392,1.0392976699658075e-4,sweet potato
ATG,vege,4.6246918980213126e-7,2501.002838373184,1.8491350057921226e-4,vegetables
ATG,xfru,1.1868377048738377e-6,10239.09715270996,1.1591233945462857e-4,other fruits
ATG,xoil,3.1803904285052407e-7,102.19999620318411,0.003111928127846793,other oil crops
ATG,yams,1.9606920790070652e-8,138.98919224739075,1.410679526446326e-4,yams
AUS,bana,9.218338582990731e-5,352208.04748016596,2.617299249390333e-4,banana
AUS,barl,0.003988464691389081,13277276.514360368,3.0039780274781943e-4,barley
AUS,maiz,4.795332784081024e-4,470120.7754285931,0.0010200214571902894,maize
AUS,ocer,0.0012285602243975026,2482951.1866974533,4.947983798391128e-4,other cereals
AUS,pota,4.012412522809218e-4,1033342.0115398763,3.8829472507654646e-4,potato
AUS,rice,0.0013567785144440686,1347684.3914208114,0.0010067479619717712,rice
AUS,sorg,4.654538070284207e-4,1367884.5448701233,3.4027272899162273e-4,sorghum
AUS,soyb,1.9343032220608385e-05,29374.608694419265,6.584949750933455e-4,soybean
AUS,spis,1.4605471902622045e-6,1356.4523271326907,0.0010767405245634785,spices
AUS,sugc,0.0018829681182493943,33897639.813975334,5.554864965769927e-5,sugarcane
AUS,swpo,7.622662494065339e-6,71998.25513082743,1.0587287817203713e-4,sweet potato
AUS,tnut,2.0591536769046676e-4,128763.59349682929,0.0015991738200094366,tree nuts
AUS,vege,5.845980821364672e-4,1648479.6233263612,3.5462863711766376e-4,vegetables
AUS,whea,0.011071505653987615,34487598.50226128,3.210286054931218e-4,wheat
AUS,xfru,0.0020169891671777385,3562259.5705312714,5.662106107772846e-4,other fruits
AUS,xmil,3.0227939325297134e-5,38812.63494378328,7.788169849606879e-4,millet
AUS,xoil,0.0053165629671423405,7847918.623571392,6.774487889277967e-4,other oil crops
AUS,xpul,0.0018698652976211377,4162823.392282322,4.491819905422314e-4,pulses
AUT,barl,2.059237078930607e-4,829267.8296666741,2.483199040481676e-4,barley
AUT,maiz,3.0073552955542853e-4,2300923.4969154745,1.3070209850896066e-4,maize
AUT,ocer,1.6652828671338235e-4,805773.0053817034,2.066689819603675e-4,other cereals
AUT,pota,3.768774213217221e-5,716171.6218796968,5.2623897653547394e-5,potato
AUT,sorg,1.8376389136172604e-6,13070.07567024231,1.4059894984396766e-4,sorghum
AUT,soyb,3.424474073741414e-5,185873.00973515213,1.8423729613142328e-4,soybean
AUT,sugb,5.9104845639937945e-5,3064367.1786265373,1.9287781846831092e-5,sugarbeet
AUT,tnut,1.853678880365721e-6,8916.663582578301,2.0788929213248614e-4,tree nuts
AUT,vege,2.9446807289709432e-5,641448.8636260033,4.59067105104085e-5,vegetables
AUT,whea,6.777515131699987e-4,1522534.7544811964,4.4514682582792167e-4,wheat
AUT,xfru,7.026138735729808e-5,1169210.0081367493,6.009304305328902e-5,other fruits
AUT,xmil,2.9325269225028207e-6,17673.5340539068,1.6592759057459564e-4,millet
AUT,xoil,1.1934491577945478e-4,193538.84629588577,6.166457952167291e-4,other oil crops
AUT,xpul,1.8948070196375604e-5,50869.00259922445,3.724875509287947e-4,pulses
AZE,barl,4.8034032835971984e-4,908201.8711580188,5.288915863466054e-4,barley
AZE,maiz,2.0216409515985643e-4,254388.83755224943,7.947050550845556e-4,maize
AZE,ocer,1.1539906191832736e-5,16264.00663948059,7.095364904623081e-4,other cereals
AZE,pota,2.714402978651059e-4,922494.4677802324,2.942459899171684e-4,potato
AZE,rice,2.3159154670634708e-5,16290.208282470703,0.001421661053625412,rice
AZE,soyb,1.114552317160146e-8,12.084210589528084,9.22321163557008e-4,soybean
AZE,sugb,3.0469576640204098e-5,385768.9811474383,7.8983998530869e-5,sugarbeet
AZE,tnut,1.2448552522177736e-4,65962.95290085673,0.0018872036460963306,tree nuts
AZE,vege,5.599932731107025e-4,1410707.489377059,3.9695916930162795e-4,vegetables
AZE,whea,7.710904932641671e-4,2320420.4953913093,3.323063620562154e-4,wheat
AZE,xfru,4.6573381273517795e-4,1509467.3240056634,3.085418314980567e-4,other fruits
AZE,xmil,1.299941657513983e-7,1466.8932501077652,8.861869515170807e-5,millet
AZE,xoil,5.443704833230885e-4,302252.8882384971,0.0018010431149082851,other oil crops
AZE,xpul,1.129586254868846e-5,32621.122679665685,3.462744878406566e-4,pulses
BDI,bana,2.0734560116864059e-4,812517.2191944122,2.5518917786655385e-4,banana
BDI,cass,8.408924861447024e-5,2153661.843559861,3.904477802117543e-5,cassava
BDI,coco,3.368230883775005e-10,0.20000000298023224,0.0016841154167922274,cocoa
BDI,maiz,8.339358745131413e-5,230447.39142741263,3.61876899255689e-4,maize
BDI,ocer,9.187965114806822e-6,14711.434035658836,6.245458527385056e-4,other cereals
BDI,oilp,5.36820031516046e-6,84360.67306423187,6.36339199317807e-5,oilpalm
BDI,orts,6.681550780971447e-6,58530.98243832588,1.1415408562485346e-4,other roots
BDI,plnt,1.1099851049921582e-6,924.2999725341796,0.001200892716624107,plantain
BDI,pota,1.1944662014168105e-5,203253.5830314159,5.876728880258842e-5,potato
BDI,rice,1.0203182712000871e-4,60274.68418800831,0.0016927807834173276,rice
BDI,sorg,4.831147373565944e-5,25699.280626842752,0.0018798765007141242,sorghum
BDI,soyb,2.3451817369670065e-6,2276.004815362394,0.0010303940137286565,soybean
BDI,spis,3.47065213556155e-8,5.800000257790089,0.005983882726384455,spices
BDI,sugc,1.3574690614296186e-5,253532.7210702896,5.3542164328890424e-5,sugarcane
BDI,swpo,8.572393721482226e-5,509645.59971416,1.6820303611549164e-4,sweet potato
BDI,tnut,1.6872324451081448e-8,5.800000257790089,0.0029090213277869967,tree nuts
BDI,vege,4.2136140648577337e-5,546795.3069839478,7.70601724455077e-5,vegetables
BDI,whea,8.88338173072177e-6,8146.541961237788,0.0010904481647538247,wheat
BDI,xfru,3.6687013365770983e-5,134138.319547832,2.7350136403556823e-4,other fruits
BDI,xmil,6.243024897665887e-6,10456.449495464563,5.970501651037257e-4,millet
BDI,xoil,1.2699592671432994e-5,10589.973476201296,0.0011992091103884836,other oil crops
BDI,xpul,2.1149329833872212e-4,397348.11571986973,5.322619888496585e-4,pulses
BDI,yams,8.866198314413464e-7,5891.347360730171,1.504952563739951e-4,yams
BEL,barl,8.378421527633537e-5,400853.05703002214,2.090147843628901e-4,barley
BEL,maiz,1.2285480062374006e-4,656675.2255401611,1.8708609042267953e-4,maize
BEL,ocer,2.1027186574055807e-5,69382.19826829433,3.0306313577361274e-4,other cereals
BEL,pota,1.7922504443301836e-4,4689000.349887848,3.8222442111207156e-5,potato
BEL,soyb,1.639992517898628e-10,0.6000000238418579,2.7333207545519715e-4,soybean
BEL,sugb,1.3258579357286463e-4,6762810.821637154,1.960513121979775e-5,sugarbeet
BEL,tnut,2.169512602765461e-7,355.1578428670764,6.108587058789622e-4,tree nuts
BEL,vege,8.643293885485083e-5,2110352.8020015955,4.095662998758891e-5,vegetables
BEL,whea,7.20073985959445e-4,1697272.16746974,4.2425369352100856e-4,wheat
BEL,xfru,1.5901981358915106e-5,408014.12214398384,3.897409549295813e-5,other fruits
BEL,xoil,3.430908175014648e-5,57284.38478644192,5.989255514928173e-4,other oil crops
BEL,xpul,1.7863952663490283e-6,6588.756327688694,2.711278392314878e-4,pulses
BEN,bana,2.670997831115676e-6,21447.57578986883,1.2453611808087758e-4,banana
BEN,cass,1.1806816985154897e-4,4178183.7183541656,2.8258252343689994e-5,cassava
BEN,cnut,7.442886302372951e-6,17377.19963607192,4.2831333346270975e-4,coconut
BEN,maiz,4.3495781298546007e-4,1556738.5580413342,2.79403250300884e-4,maize
BEN,ocer,6.670827613747191e-7,1442.5762234926224,4.624246195876184e-4,other cereals
BEN,oilp,1.5519099478241178e-5,588640.0986642838,2.636432603462869e-5,oilpalm
BEN,orts,2.920313878129018e-7,2721.9164928793907,1.072888858188207e-4,other roots
BEN,plnt,6.357024032206993e-8,429.8999938964844,1.478721591640148e-4,plantain
BEN,pota,3.3623967680116936e-8,33.33333355933428,0.0010087190235643644,potato
BEN,rice,4.6487424099097865e-5,341602.7777373791,1.3608620048996485e-4,rice
BEN,sorg,5.4621858132336035e-5,120217.14733421804,4.543599589872212e-4,sorghum
BEN,soyb,3.875400152814143e-5,161717.26292592287,2.3964047391708152e-4,soybean
BEN,spis,5.967071668666567e-5,80631.99541291595,7.400377031610381e-4,spices
BEN,sugc,7.397038819921849e-7,8988.417207315564,8.229523228963482e-5,sugarcane
BEN,swpo,6.116522347532122e-6,94343.91773456337,6.483218520499604e-5,sweet potato
BEN,tnut,1.3068827926285186e-4,181860.0998632908,7.186198586775979e-4,tree nuts
BEN,vege,3.3376946575061606e-5,602238.0824524164,5.542151442689406e-5,vegetables
BEN,xfru,4.576673166426449e-5,528797.5071504414,8.654869027444939e-5,other fruits
BEN,xmil,1.3871853376642666e-5,25377.013578630984,5.466306479941211e-4,millet
BEN,xoil,6.405717537492665e-4,958441.6512022913,6.68347158061963e-4,other oil crops
BEN,xpul,7.873161545219755e-5,153644.51686790586,5.124271080879909e-4,pulses
BEN,yams,9.325503400958814e-5,3173597.4419333935,2.938464493870277e-5,yams
BFA,cass,1.582428277352242e-6,4314.22014208138,3.6679358614945533e-4,cassava
BFA,maiz,4.435229985901823e-4,1417804.1884718535,3.1282387384411875e-4,maize
BFA,ocer,1.5680413639600384e-5,10832.486346244812,0.0014475359708194927,other cereals
BFA,orts,1.0985195268133097e-8,32,3.432873521291593e-4,other roots
BFA,pota,6.635893911881969e-7,1641.4962520897388,4.0425885246061415e-4,potato
BFA,rice,2.7203724238309746e-4,294535.84046723694,9.236133774129192e-4,rice
BFA,sorg,0.0011158726996497613,1150583.2507064342,9.698322124580196e-4,sorghum
BFA,soyb,1.1768528891896082e-5,16761.029698595405,7.021363903962475e-4,soybean
BFA,spis,4.8075603331268656e-6,10902.23064275831,4.409703381500405e-4,spices
BFA,sugb,7.765847114863275e-10,11.00000011920929,7.059860937002886e-5,sugarbeet
BFA,sugc,3.113930472446771e-5,489504.5423088074,6.361392394357653e-5,sugarcane
BFA,swpo,5.751154306516942e-6,68248.78708919883,8.426749473218301e-5,sweet potato
BFA,tnut,1.5389080054226698e-4,176158.46455708146,8.735929944053356e-4,tree nuts
BFA,vege,4.3073435366522184e-5,312036.7466977984,1.3803962457100598e-4,vegetables
BFA,xfru,2.7193468327837125e-5,113888.12391720712,2.387735208247514e-4,other fruits
BFA,xmil,7.564217230355051e-4,711770.0822182596,0.0010627332363817358,millet
BFA,xoil,0.0010839580406859024,1266996.554372415,8.555335347559983e-4,other oil crops
BFA,xpul,6.743692437413603e-4,554276.5002461523,0.0012166657677925641,pulses
BFA,yams,7.657044483827762e-6,49772.55952145159,1.5384068164161086e-4,yams
BGD,bana,1.0028090297217999e-4,821511.7306880951,1.2206874135343762e-4,banana
BGD,barl,3.536209726117574e-7,280.3685619980097,0.0012612718419345026,barley
BGD,cass,2.5346135090867025e-8,185.40000128746033,1.367105443088329e-4,cassava
BGD,cnut,2.8747443053759717e-5,83421.00336807966,3.446067763883991e-4,coconut
BGD,maiz,1.986935109871867e-4,2963863.787296653,6.703867830863291e-5,maize
BGD,pota,0.0014643016074404542,9260156.803392172,1.581292453821141e-4,potato
BGD,rice,0.02108190386129166,53650833.67263198,3.929464356496258e-4,rice
BGD,sorg,1.0672924792247338e-7,87.52828791737556,0.0012193686231269944,sorghum
BGD,soyb,5.1266256139830585e-5,88566.20778077841,5.788466890975651e-4,soybean
BGD,spis,1.828154187363322e-4,702755.4642673731,2.601408712302485e-4,spices
BGD,sugc,3.21419044202581e-4,4131185.7183624506,7.780309724976183e-5,sugarcane
BGD,swpo,2.3555248256701018e-5,260494.6721411943,9.042506728864502e-5,sweet potato
BGD,tnut,5.326779785369813e-4,393329.8528159261,0.0013542780308268862,tree nuts
BGD,vege,4.667773885610344e-4,5658433.245034695,8.249233813452408e-5,vegetables
BGD,whea,6.39584366256144e-4,1332071.1306209415,4.8014280285318056e-4,wheat
BGD,xfru,2.494571585833331e-4,4083450.727873683,6.108979272861936e-5,other fruits
BGD,xmil,1.837808659324328e-5,9848.966271929445,0.0018659914234474227,millet
BGD,xoil,3.698283486338464e-4,537423.8205763027,6.88150272604708e-4,other oil crops
BGD,xpul,1.377906884917101e-4,416553.57083810866,3.3078743801061235e-4,pulses
BGR,bana,1.1350235937740615e-9,7.200000286102295,1.5764215953781635e-4,banana
BGR,barl,2.664003844779268e-4,569172.8982904553,4.680482596379346e-4,barley
BGR,maiz,3.019513539139589e-4,2305320.8353816867,1.3098018691353453e-4,maize
BGR,ocer,2.896337105443666e-5,94600.36691661924,3.061655255519778e-4,other cereals
BGR,pota,2.2069310845127878e-5,220911.56720608473,9.990111031415473e-5,potato
BGR,rice,6.711675665099781e-5,54139.582988619804,0.0012396984414362008,rice
BGR,sorg,3.0007558980604096e-6,7526.5965090096,3.9868696222368234e-4,sorghum
BGR,soyb,1.036686359984706e-6,11420.765142679214,9.077205835453405e-5,soybean
BGR,spis,6.205073623761299e-5,27478.04796460271,0.002258193024393396,spices
BGR,sugb,2.5777666532624277e-8,101.40000122785568,2.5421761558660485e-4,sugarbeet
BGR,tnut,4.36377697129629e-6,1990.2801448963585,0.0021925440910849905,tree nuts
BGR,vege,1.0530409245933532e-4,492500.83369517326,2.138150542187952e-4,vegetables
BGR,whea,0.0016213277847486336,6233169.804181531,2.6011288568794703e-4,wheat
BGR,xfru,1.4372376136961024e-4,614801.5229165256,2.3377261768612158e-4,other fruits
BGR,xmil,2.4394491222850782e-6,3747.3640977293257,6.509773426508611e-4,millet
BGR,xoil,6.641361660141536e-4,2305180.470329214,2.881059312112362e-4,other oil crops
BGR,xpul,3.441319723191813e-5,200872.19009586424,1.7131887303809841e-4,pulses
BHR,bana,1.2541489524997568e-7,963.1567659378052,1.3021233893099622e-4,banana
BHR,pota,5.521862042517322e-9,73.73008620738983,7.489292806447141e-5,potato
BHR,tnut,2.2823110055929624e-7,158.39999389648438,0.001440852963090687,tree nuts
BHR,vege,1.157574724434571e-6,15130.574508666992,7.65056689533829e-5,vegetables
BHR,xfru,5.1027473547898564e-6,18777.423503875732,2.7174906896766904e-4,other fruits
BHR,xpul,7.710680629251061e-9,7.471428580582142,0.0010320222626889219,pulses
BHS,bana,8.592258362794209e-7,9507.462432861328,9.03738344849638e-5,banana
BHS,cass,2.6298106428091592e-8,846.6486482620239,3.1061416659762695e-5,cassava
BHS,cnut,1.1073954547358518e-07,2121.6050415039062,5.21961172354149e-5,coconut
BHS,maiz,1.0634395783908381e-7,753.2774424552917,1.411750197808366e-4,maize
BHS,plnt,1.0540358313810634e-8,138.08192944526672,7.633408916109222e-5,plantain
BHS,sugc,3.899356535661665e-6,57091.10021972656,6.830060238205619e-5,sugarcane
BHS,swpo,2.6186177353909234e-7,1937.082908630371,1.3518356512899266e-4,sweet potato
BHS,vege,7.048086971674171e-6,28920.803588867188,2.4370301295456644e-4,vegetables
BHS,xfru,8.376484749363372e-6,37297.93231201172,2.2458308624968314e-4,other fruits
BHS,xpul,9.180587184798263e-8,189.48837447166443,4.844934265965273e-4,pulses
BIH,barl,2.1029274933723237e-5,101781.80998799203,2.0661132805757944e-4,barley
BIH,maiz,1.685144527886563e-4,738631.0324140787,2.2814429044214137e-4,maize
BIH,ocer,1.984818946636046e-5,123438.25662988424,1.6079447335256062e-4,other cereals
BIH,pota,2.771384380559898e-5,358905.4822154641,7.721766642996371e-5,potato
BIH,sorg,6.387597482306395e-9,20.19999960064888,3.1621770339545986e-4,sorghum
BIH,soyb,4.07258552971736e-6,14491.649541765451,2.8102981085624675e-4,soybean
BIH,spis,9.975958300951946e-5,27341.6991199106,0.0036486241243461406,spices
BIH,sugb,1.1129528152899743e-6,32465.078486204147,3.428153779954413e-5,sugarbeet
BIH,tnut,5.015760460099353e-6,3193.050153117627,0.001570836729639862,tree nuts
BIH,vege,1.6777570464460194e-4,779785.04939574,2.1515634952813255e-4,vegetables
BIH,whea,1.6340975765517058e-4,433092.7685495913,3.7730890359223194e-4,wheat
BIH,xfru,1.3841979063769266e-4,258299.40242746472,5.358889309725116e-4,other fruits
BIH,xmil,1.088281785927301e-9,2.200000032782554,4.946735316866542e-4,millet
BIH,xoil,4.673124070855741e-6,18363.53889980912,2.5447840399130887e-4,other oil crops
BIH,xpul,1.4497349963095689e-5,19529.61774557084,7.4232635538315e-4,pulses
BLR,barl,5.344299965012188e-4,1457583.921874255,3.6665470061855124e-4,barley
BLR,maiz,4.7113921538237673e-4,927490.120781228,5.079722196776982e-4,maize
BLR,ocer,8.850923648420673e-4,3266978.8248883784,2.7092075348003153e-4,other cereals
BLR,pota,2.6922390481427723e-4,6029477.300770611,4.465128424645839e-5,potato
BLR,rice,6.400409596637971e-10,0.9000000357627869,7.111565935898393e-4,rice
BLR,sorg,3.0962487269550326e-9,7.1000000312924385,4.3609136807164374e-4,sorghum
BLR,soyb,3.8536712142400476e-8,76.70000075548887,5.024343124226459e-4,soybean
BLR,sugb,1.7368158408263934e-4,5392999.870895505,3.2205004309373294e-5,sugarbeet
