iso3c,ID_0,Country,split_rest_names,harvested_area,prod_system
AFG,1,Afghanistan,tnut,23504.865244448185,A
AFG,1,Afghanistan,othr,0,A
AFG,1,Afghanistan,spis,11718.234851151705,A
AFG,1,Afghanistan,whea,820.6000108718872,H
AFG,1,Afghanistan,rice,208.20000004768372,H
AFG,1,Afghanistan,maiz,38.60000151395798,H
AFG,1,Afghanistan,barl,340.90000496059656,H
AFG,1,Afghanistan,pmil,0,H
AFG,1,Afghanistan,smil,0,H
AFG,1,Afghanistan,sorg,0.5000000074505806,H
AFG,1,Afghanistan,ocer,0,H
AFG,1,Afghanistan,pota,244,H
AFG,1,Afghanistan,swpo,0,H
AFG,1,Afghanistan,yams,0,H
AFG,1,Afghanistan,cass,0,H
AFG,1,Afghanistan,orts,0,H
AFG,1,Afghanistan,bean,0,H
AFG,1,Afghanistan,chic,0,H
AFG,1,Afghanistan,cowp,0,H
AFG,1,Afghanistan,pige,0,H
AFG,1,Afghanistan,lent,0,H
AFG,1,Afghanistan,opul,11.699999928474426,H
AFG,1,Afghanistan,soyb,0,H
AFG,1,Afghanistan,grou,3.600000098347664,H
AFG,1,Afghanistan,cnut,0,H
AFG,1,Afghanistan,oilp,0,H
AFG,1,Afghanistan,sunf,0,H
AFG,1,Afghanistan,rape,4.499999970197678,H
AFG,1,Afghanistan,sesa,5.999999918043613,H
AFG,1,Afghanistan,sugc,0,H
AFG,1,Afghanistan,sugb,227.10000038146973,H
AFG,1,Afghanistan,cott,88.00000071525574,H
AFG,1,Afghanistan,acof,0,H
AFG,1,Afghanistan,rcof,0,H
AFG,1,Afghanistan,coco,0,H
AFG,1,Afghanistan,teas,0,H
AFG,1,Afghanistan,toba,0,H
AFG,1,Afghanistan,bana,0.699999988079071,H
AFG,1,Afghanistan,plnt,0,H
AFG,1,Afghanistan,temf,42429.49986818433,H
AFG,1,Afghanistan,ooil,0,H
AFG,1,Afghanistan,ofib,0,H
AFG,1,Afghanistan,trof,0,H
AFG,1,Afghanistan,vege,0,H
AFG,1,Afghanistan,tnut,0,H
AFG,1,Afghanistan,othr,0,H
AFG,1,Afghanistan,spis,0,H
AFG,1,Afghanistan,whea,987031.5953534842,S
AFG,1,Afghanistan,rice,0,S
AFG,1,Afghanistan,maiz,25682.800162114203,S
AFG,1,Afghanistan,barl,124624.19964031875,S
AFG,1,Afghanistan,pmil,0,S
AFG,1,Afghanistan,smil,6586.600008919835,S
AFG,1,Afghanistan,sorg,0,S
AFG,1,Afghanistan,ocer,0,S
AFG,1,Afghanistan,pota,0,S
AFG,1,Afghanistan,swpo,0,S
AFG,1,Afghanistan,yams,0,S
AFG,1,Afghanistan,cass,0,S
AFG,1,Afghanistan,orts,0,S
AFG,1,Afghanistan,bean,0.10000000149011612,S
AFG,1,Afghanistan,chic,0.699999988079071,S
AFG,1,Afghanistan,cowp,0,S
AFG,1,Afghanistan,pige,0,S
AFG,1,Afghanistan,lent,0.8999999910593033,S
AFG,1,Afghanistan,opul,669.6000086441636,S
AFG,1,Afghanistan,soyb,0,S
AFG,1,Afghanistan,grou,0,S
AFG,1,Afghanistan,cnut,0,S
AFG,1,Afghanistan,oilp,0,S
AFG,1,Afghanistan,sunf,340.90000507980585,S
AFG,1,Afghanistan,rape,0,S
AFG,1,Afghanistan,sesa,38682.199548229575,S
AFG,1,Afghanistan,sugc,0,S
AFG,1,Afghanistan,sugb,0,S
AFG,1,Afghanistan,cott,0,S
AFG,1,Afghanistan,acof,0,S
AFG,1,Afghanistan,rcof,0,S
AFG,1,Afghanistan,coco,0,S
AFG,1,Afghanistan,teas,0,S
AFG,1,Afghanistan,toba,0,S
AFG,1,Afghanistan,bana,0,S
AFG,1,Afghanistan,plnt,0,S
AFG,1,Afghanistan,temf,20638.799955688417,S
AFG,1,Afghanistan,ooil,3798.400166273117,S
AFG,1,Afghanistan,ofib,0,S
AFG,1,Afghanistan,trof,5908.300007484853,S
AFG,1,Afghanistan,vege,0,S
AFG,1,Afghanistan,tnut,0,S
AFG,1,Afghanistan,othr,0,S
AFG,1,Afghanistan,spis,0,S
AFG,1,Afghanistan,whea,1101939.9001228735,I
AFG,1,Afghanistan,rice,162238.9999255538,I
AFG,1,Afghanistan,maiz,112686.60039397329,I
AFG,1,Afghanistan,barl,98478.90006422997,I
AFG,1,Afghanistan,pmil,12.600000381469727,I
AFG,1,Afghanistan,smil,4.600000202655792,I
AFG,1,Afghanistan,sorg,1.600000023841858,I
AFG,1,Afghanistan,ocer,18.400000393390656,I
AFG,1,Afghanistan,pota,16789.999988660216,I
AFG,1,Afghanistan,swpo,0,I
AFG,1,Afghanistan,yams,0,I
AFG,1,Afghanistan,cass,0,I
AFG,1,Afghanistan,orts,0,I
AFG,1,Afghanistan,bean,6.499999910593033,I
AFG,1,Afghanistan,chic,7.100000023841858,I
AFG,1,Afghanistan,cowp,0,I
AFG,1,Afghanistan,pige,0,I
AFG,1,Afghanistan,lent,17.800000190734863,I
AFG,1,Afghanistan,opul,48132.09998266399,I
AFG,1,Afghanistan,soyb,0.10000000149011612,I
AFG,1,Afghanistan,grou,1.199999988079071,I
AFG,1,Afghanistan,cnut,0,I
AFG,1,Afghanistan,oilp,0,I
AFG,1,Afghanistan,sunf,1862.9000102132559,I
AFG,1,Afghanistan,rape,101.10000312328339,I
AFG,1,Afghanistan,sesa,8081.300017900765,I
AFG,1,Afghanistan,sugc,2128.8000002503395,I
AFG,1,Afghanistan,sugb,1132.6000096425414,I
AFG,1,Afghanistan,cott,35802.79999462515,I
AFG,1,Afghanistan,acof,0,I
AFG,1,Afghanistan,rcof,0,I
AFG,1,Afghanistan,coco,0,I
AFG,1,Afghanistan,teas,0,I
AFG,1,Afghanistan,toba,2.800000049173832,I
AFG,1,Afghanistan,bana,0,I
AFG,1,Afghanistan,plnt,0,I
AFG,1,Afghanistan,temf,1463.7999908477068,I
AFG,1,Afghanistan,ooil,795.3000024184585,I
AFG,1,Afghanistan,ofib,0,I
AFG,1,Afghanistan,trof,178.80000114440918,I
AFG,1,Afghanistan,vege,66549.49997713417,I
AFG,1,Afghanistan,tnut,23455.083625912666,I
AFG,1,Afghanistan,othr,0,I
AFG,1,Afghanistan,spis,11693.416469566524,I
AFG,1,Afghanistan,whea,1281.5000322759151,L
AFG,1,Afghanistan,rice,16.59999990463257,L
AFG,1,Afghanistan,maiz,11.09999966621399,L
AFG,1,Afghanistan,barl,108.90000066161156,L
AFG,1,Afghanistan,pmil,2.4000000804662704,L
AFG,1,Afghanistan,smil,48.60000079125166,L
AFG,1,Afghanistan,sorg,0.6000000089406967,L
AFG,1,Afghanistan,ocer,0,L
AFG,1,Afghanistan,pota,4379.100003711879,L
AFG,1,Afghanistan,swpo,0,L
AFG,1,Afghanistan,yams,0,L
AFG,1,Afghanistan,cass,0,L
AFG,1,Afghanistan,orts,0,L
AFG,1,Afghanistan,bean,291.0000014975667,L
AFG,1,Afghanistan,chic,0.10000000149011612,L
AFG,1,Afghanistan,cowp,0,L
AFG,1,Afghanistan,pige,0,L
AFG,1,Afghanistan,lent,1.4000000357627869,L
AFG,1,Afghanistan,opul,20443.19999102503,L
AFG,1,Afghanistan,soyb,0.20000000298023224,L
AFG,1,Afghanistan,grou,50.19999885559082,L
AFG,1,Afghanistan,cnut,0,L
AFG,1,Afghanistan,oilp,0,L
AFG,1,Afghanistan,sunf,0.20000000298023224,L
AFG,1,Afghanistan,rape,31.49999976158142,L
AFG,1,Afghanistan,sesa,0,L
AFG,1,Afghanistan,sugc,921.4000002592802,L
AFG,1,Afghanistan,sugb,0,L
AFG,1,Afghanistan,cott,0,L
AFG,1,Afghanistan,acof,0,L
AFG,1,Afghanistan,rcof,0,L
AFG,1,Afghanistan,coco,0,L
AFG,1,Afghanistan,teas,0,L
AFG,1,Afghanistan,toba,0,L
AFG,1,Afghanistan,bana,19.100000381469727,L
AFG,1,Afghanistan,plnt,0,L
AFG,1,Afghanistan,temf,41057.199862740934,L
AFG,1,Afghanistan,ooil,0.5,L
AFG,1,Afghanistan,ofib,0,L
AFG,1,Afghanistan,trof,53701.10000806302,L
AFG,1,Afghanistan,vege,0,L
AFG,1,Afghanistan,tnut,49.781618535518646,L
AFG,1,Afghanistan,othr,0,L
AFG,1,Afghanistan,spis,24.81838158518076,L
CYP,61,Cyprus,whea,6949.4999713897705,A
CYP,61,Cyprus,rice,0,A
CYP,61,Cyprus,maiz,0,A
CYP,61,Cyprus,barl,24587.500143527985,A
CYP,61,Cyprus,pmil,0,A
CYP,61,Cyprus,smil,0,A
CYP,61,Cyprus,sorg,0,A
CYP,61,Cyprus,ocer,384.19999411702156,A
CYP,61,Cyprus,pota,4494.899989247322,A
CYP,61,Cyprus,swpo,0,A
CYP,61,Cyprus,yams,0,A
CYP,61,Cyprus,cass,0,A
CYP,61,Cyprus,orts,77.50000005960464,A
CYP,61,Cyprus,bean,141.40000046044588,A
CYP,61,Cyprus,chic,58.60000015050173,A
CYP,61,Cyprus,cowp,145.70000015944242,A
CYP,61,Cyprus,pige,0,A
CYP,61,Cyprus,lent,11.50000012665987,A
CYP,61,Cyprus,opul,421.69999827444553,A
CYP,61,Cyprus,soyb,0,A
CYP,61,Cyprus,grou,16.100000254809856,A
CYP,61,Cyprus,cnut,0,A
CYP,61,Cyprus,oilp,0,A
CYP,61,Cyprus,sunf,0,A
CYP,61,Cyprus,rape,0,A
CYP,61,Cyprus,sesa,5.800000116229057,A
CYP,61,Cyprus,sugc,0,A
CYP,61,Cyprus,sugb,0,A
CYP,61,Cyprus,cott,0,A
CYP,61,Cyprus,acof,0,A
CYP,61,Cyprus,rcof,0,A
CYP,61,Cyprus,coco,0,A
CYP,61,Cyprus,teas,0,A
CYP,61,Cyprus,toba,21.9000001847744,A
CYP,61,Cyprus,bana,201.39999938756227,A
CYP,61,Cyprus,plnt,0,A
CYP,61,Cyprus,temf,10858.100012302399,A
CYP,61,Cyprus,ooil,9992.099961280823,A
CYP,61,Cyprus,ofib,0,A
CYP,61,Cyprus,trof,4198.999983906746,A
CYP,61,Cyprus,vege,4177.40000487864,A
CYP,61,Cyprus,tnut,3751.899992391467,A
CYP,61,Cyprus,othr,0,A
CYP,61,Cyprus,spis,0,A
CYP,61,Cyprus,whea,1524.1999959647655,H
CYP,61,Cyprus,rice,0,H
CYP,61,Cyprus,maiz,0,H
CYP,61,Cyprus,barl,5820.299950182438,H
CYP,61,Cyprus,pmil,0,H
CYP,61,Cyprus,smil,0,H
CYP,61,Cyprus,sorg,0,H
CYP,61,Cyprus,ocer,0,H
CYP,61,Cyprus,pota,0,H
CYP,61,Cyprus,swpo,0,H
CYP,61,Cyprus,yams,0,H
CYP,61,Cyprus,cass,0,H
CYP,61,Cyprus,orts,0,H
CYP,61,Cyprus,bean,0,H
CYP,61,Cyprus,chic,0,H
CYP,61,Cyprus,cowp,0,H
CYP,61,Cyprus,pige,0,H
CYP,61,Cyprus,lent,0,H
CYP,61,Cyprus,opul,0,H
CYP,61,Cyprus,soyb,0,H
CYP,61,Cyprus,grou,0,H
CYP,61,Cyprus,cnut,0,H
CYP,61,Cyprus,oilp,0,H
CYP,61,Cyprus,sunf,0,H
CYP,61,Cyprus,rape,0,H
CYP,61,Cyprus,sesa,0,H
CYP,61,Cyprus,sugc,0,H
CYP,61,Cyprus,sugb,0,H
CYP,61,Cyprus,cott,0,H
CYP,61,Cyprus,acof,0,H
CYP,61,Cyprus,rcof,0,H
CYP,61,Cyprus,coco,0,H
CYP,61,Cyprus,teas,0,H
CYP,61,Cyprus,toba,0,H
CYP,61,Cyprus,bana,0,H
CYP,61,Cyprus,plnt,0,H
CYP,61,Cyprus,temf,4295.100028991699,H
CYP,61,Cyprus,ooil,0,H
CYP,61,Cyprus,ofib,0,H
CYP,61,Cyprus,trof,0,H
CYP,61,Cyprus,vege,0,H
CYP,61,Cyprus,tnut,0,H
CYP,61,Cyprus,othr,0,H
CYP,61,Cyprus,spis,0,H
CYP,61,Cyprus,whea,718.2999988496304,S
CYP,61,Cyprus,rice,0,S
CYP,61,Cyprus,maiz,0,S
CYP,61,Cyprus,barl,2744.4000123739243,S
CYP,61,Cyprus,pmil,0,S
CYP,61,Cyprus,smil,0,S
CYP,61,Cyprus,sorg,0,S
CYP,61,Cyprus,ocer,0,S
CYP,61,Cyprus,pota,0,S
CYP,61,Cyprus,swpo,0,S
CYP,61,Cyprus,yams,0,S
CYP,61,Cyprus,cass,0,S
CYP,61,Cyprus,orts,0,S
CYP,61,Cyprus,bean,0,S
CYP,61,Cyprus,chic,0,S
CYP,61,Cyprus,cowp,0,S
CYP,61,Cyprus,pige,0,S
CYP,61,Cyprus,lent,0,S
CYP,61,Cyprus,opul,0,S
CYP,61,Cyprus,soyb,0,S
CYP,61,Cyprus,grou,0,S
CYP,61,Cyprus,cnut,0,S
CYP,61,Cyprus,oilp,0,S
CYP,61,Cyprus,sunf,0,S
CYP,61,Cyprus,rape,0,S
CYP,61,Cyprus,sesa,0,S
CYP,61,Cyprus,sugc,0,S
CYP,61,Cyprus,sugb,0,S
CYP,61,Cyprus,cott,0,S
CYP,61,Cyprus,acof,0,S
CYP,61,Cyprus,rcof,0,S
CYP,61,Cyprus,coco,0,S
CYP,61,Cyprus,teas,0,S
CYP,61,Cyprus,toba,0,S
CYP,61,Cyprus,bana,0,S
CYP,61,Cyprus,plnt,0,S
CYP,61,Cyprus,temf,2186.099984884262,S
CYP,61,Cyprus,ooil,0,S
CYP,61,Cyprus,ofib,0,S
CYP,61,Cyprus,trof,0,S
CYP,61,Cyprus,vege,0,S
CYP,61,Cyprus,tnut,0,S
CYP,61,Cyprus,othr,0,S
CYP,61,Cyprus,spis,0,S
CYP,61,Cyprus,whea,871.7000048011541,I
CYP,61,Cyprus,rice,0,I
CYP,61,Cyprus,maiz,0,I
CYP,61,Cyprus,barl,1379.2999957054853,I
CYP,61,Cyprus,pmil,0,I
CYP,61,Cyprus,smil,0,I
CYP,61,Cyprus,sorg,0,I
CYP,61,Cyprus,ocer,384.19999411702156,I
CYP,61,Cyprus,pota,4494.899989247322,I
CYP,61,Cyprus,swpo,0,I
CYP,61,Cyprus,yams,0,I
CYP,61,Cyprus,cass,0,I
CYP,61,Cyprus,orts,77.50000005960464,I
CYP,61,Cyprus,bean,141.40000046044588,I
CYP,61,Cyprus,chic,58.60000015050173,I
CYP,61,Cyprus,cowp,145.70000015944242,I
CYP,61,Cyprus,pige,0,I
CYP,61,Cyprus,lent,11.50000012665987,I
CYP,61,Cyprus,opul,421.69999827444553,I
CYP,61,Cyprus,soyb,0,I
CYP,61,Cyprus,grou,0,I
CYP,61,Cyprus,cnut,0,I
CYP,61,Cyprus,oilp,0,I
CYP,61,Cyprus,sunf,0,I
CYP,61,Cyprus,rape,0,I
CYP,61,Cyprus,sesa,0,I
CYP,61,Cyprus,sugc,0,I
CYP,61,Cyprus,sugb,0,I
CYP,61,Cyprus,cott,0,I
CYP,61,Cyprus,acof,0,I
CYP,61,Cyprus,rcof,0,I
CYP,61,Cyprus,coco,0,I
CYP,61,Cyprus,teas,0,I
CYP,61,Cyprus,toba,21.9000001847744,I
CYP,61,Cyprus,bana,0,I
CYP,61,Cyprus,plnt,0,I
CYP,61,Cyprus,temf,0,I
CYP,61,Cyprus,ooil,0,I
CYP,61,Cyprus,ofib,0,I
CYP,61,Cyprus,trof,4198.999983906746,I
CYP,61,Cyprus,vege,4177.40000487864,I
CYP,61,Cyprus,tnut,3751.899992391467,I
CYP,61,Cyprus,othr,0,I
CYP,61,Cyprus,spis,0,I
CYP,61,Cyprus,whea,3835.2999828755856,L
CYP,61,Cyprus,rice,0,L
CYP,61,Cyprus,maiz,0,L
CYP,61,Cyprus,barl,14643.500011324883,L
CYP,61,Cyprus,pmil,0,L
CYP,61,Cyprus,smil,0,L
CYP,61,Cyprus,sorg,0,L
CYP,61,Cyprus,ocer,0,L
CYP,61,Cyprus,pota,0,L
CYP,61,Cyprus,swpo,0,L
CYP,61,Cyprus,yams,0,L
CYP,61,Cyprus,cass,0,L
CYP,61,Cyprus,orts,0,L
CYP,61,Cyprus,bean,0,L
CYP,61,Cyprus,chic,0,L
CYP,61,Cyprus,cowp,0,L
CYP,61,Cyprus,pige,0,L
CYP,61,Cyprus,lent,0,L
CYP,61,Cyprus,opul,0,L
CYP,61,Cyprus,soyb,0,L
CYP,61,Cyprus,grou,16.100000254809856,L
CYP,61,Cyprus,cnut,0,L
CYP,61,Cyprus,oilp,0,L
CYP,61,Cyprus,sunf,0,L
CYP,61,Cyprus,rape,0,L
CYP,61,Cyprus,sesa,5.800000116229057,L
CYP,61,Cyprus,sugc,0,L
CYP,61,Cyprus,sugb,0,L
CYP,61,Cyprus,cott,0,L
CYP,61,Cyprus,acof,0,L
CYP,61,Cyprus,rcof,0,L
CYP,61,Cyprus,coco,0,L
CYP,61,Cyprus,teas,0,L
CYP,61,Cyprus,toba,0,L
CYP,61,Cyprus,bana,201.39999938756227,L
CYP,61,Cyprus,plnt,0,L
CYP,61,Cyprus,temf,4376.900008320808,L
CYP,61,Cyprus,ooil,9992.099961280823,L
CYP,61,Cyprus,ofib,0,L
CYP,61,Cyprus,trof,0,L
CYP,61,Cyprus,vege,0,L
CYP,61,Cyprus,tnut,0,L
CYP,61,Cyprus,othr,0,L
CYP,61,Cyprus,spis,0,L
ALA,3,Åland,whea,1524.1999883651733,A
ALA,3,Åland,rice,0,A
ALA,3,Åland,maiz,0,A
ALA,3,Åland,barl,670.4999966621399,A
ALA,3,Åland,pmil,0,A
ALA,3,Åland,smil,0,A
ALA,3,Åland,sorg,0,A
ALA,3,Åland,ocer,5566.999971866608,A
ALA,3,Åland,pota,861.8999931663275,A
ALA,3,Åland,swpo,0,A
ALA,3,Åland,yams,0,A
ALA,3,Åland,cass,0,A
ALA,3,Åland,orts,0,A
ALA,3,Åland,bean,0,A
ALA,3,Åland,chic,0,A
ALA,3,Åland,cowp,0,A
ALA,3,Åland,pige,0,A
ALA,3,Åland,lent,0,A
ALA,3,Åland,opul,27.600000105798244,A
ALA,3,Åland,soyb,0,A
ALA,3,Åland,grou,0,A
ALA,3,Åland,cnut,0,A
ALA,3,Åland,oilp,0,A
ALA,3,Åland,sunf,0,A
ALA,3,Åland,rape,310.1000015735626,A
ALA,3,Åland,sesa,0,A
ALA,3,Åland,sugc,0,A
ALA,3,Åland,sugb,97.80000114440918,A
ALA,3,Åland,cott,0,A
ALA,3,Åland,acof,0,A
ALA,3,Åland,rcof,0,A
ALA,3,Åland,coco,0,A
ALA,3,Åland,teas,0,A
ALA,3,Åland,toba,0,A
ALA,3,Åland,bana,0,A
ALA,3,Åland,plnt,0,A
ALA,3,Åland,temf,385.90000039339066,A
ALA,3,Åland,ooil,0,A
ALA,3,Åland,ofib,0,A
ALA,3,Åland,trof,0,A
ALA,3,Åland,vege,75.70000004768372,A
ALA,3,Åland,tnut,0,A
ALA,3,Åland,othr,0,A
ALA,3,Åland,spis,0,A
ALA,3,Åland,whea,1523.4000158309937,H
ALA,3,Åland,rice,0,H
ALA,3,Åland,maiz,0,H
ALA,3,Åland,barl,668.4000020027161,H
ALA,3,Åland,pmil,0,H
ALA,3,Åland,smil,0,H
ALA,3,Åland,sorg,0,H
ALA,3,Åland,ocer,0,H
ALA,3,Åland,pota,9.7000000923872,H
ALA,3,Åland,swpo,0,H
ALA,3,Åland,yams,0,H
ALA,3,Åland,cass,0,H
ALA,3,Åland,orts,0,H
ALA,3,Åland,bean,0,H
ALA,3,Åland,chic,0,H
ALA,3,Åland,cowp,0,H
ALA,3,Åland,pige,0,H
ALA,3,Åland,lent,0,H
ALA,3,Åland,opul,27.600000105798244,H
ALA,3,Åland,soyb,0,H
ALA,3,Åland,grou,0,H
ALA,3,Åland,cnut,0,H
ALA,3,Åland,oilp,0,H
ALA,3,Åland,sunf,0,H
ALA,3,Åland,rape,310.1000015735626,H
ALA,3,Åland,sesa,0,H
ALA,3,Åland,sugc,0,H
ALA,3,Åland,sugb,24.69999998807907,H
ALA,3,Åland,cott,0,H
ALA,3,Åland,acof,0,H
ALA,3,Åland,rcof,0,H
ALA,3,Åland,coco,0,H
ALA,3,Åland,teas,0,H
ALA,3,Åland,toba,0,H
ALA,3,Åland,bana,0,H
ALA,3,Åland,plnt,0,H
ALA,3,Åland,temf,146.10000014305115,H
ALA,3,Åland,ooil,0,H
ALA,3,Åland,ofib,0,H
ALA,3,Åland,trof,0,H
ALA,3,Åland,vege,0,H
ALA,3,Åland,tnut,0,H
ALA,3,Åland,othr,0,H
ALA,3,Åland,spis,0,H
ALA,3,Åland,whea,0,S
ALA,3,Åland,rice,0,S
ALA,3,Åland,maiz,0,S
ALA,3,Åland,barl,0,S
ALA,3,Åland,pmil,0,S
ALA,3,Åland,smil,0,S
ALA,3,Åland,sorg,0,S
ALA,3,Åland,ocer,0,S
ALA,3,Åland,pota,0,S
ALA,3,Åland,swpo,0,S
ALA,3,Åland,yams,0,S
ALA,3,Åland,cass,0,S
ALA,3,Åland,orts,0,S
ALA,3,Åland,bean,0,S
ALA,3,Åland,chic,0,S
ALA,3,Åland,cowp,0,S
ALA,3,Åland,pige,0,S
ALA,3,Åland,lent,0,S
ALA,3,Åland,opul,0,S
ALA,3,Åland,soyb,0,S
ALA,3,Åland,grou,0,S
ALA,3,Åland,cnut,0,S
ALA,3,Åland,oilp,0,S
ALA,3,Åland,sunf,0,S
ALA,3,Åland,rape,0,S
ALA,3,Åland,sesa,0,S
ALA,3,Åland,sugc,0,S
ALA,3,Åland,sugb,0,S
ALA,3,Åland,cott,0,S
ALA,3,Åland,acof,0,S
ALA,3,Åland,rcof,0,S
ALA,3,Åland,coco,0,S
ALA,3,Åland,teas,0,S
ALA,3,Åland,toba,0,S
ALA,3,Åland,bana,0,S
ALA,3,Åland,plnt,0,S
ALA,3,Åland,temf,93.6999996304512,S
ALA,3,Åland,ooil,0,S
ALA,3,Åland,ofib,0,S
ALA,3,Åland,trof,0,S
ALA,3,Åland,vege,0,S
ALA,3,Åland,tnut,0,S
ALA,3,Åland,othr,0,S
ALA,3,Åland,spis,0,S
ALA,3,Åland,whea,0,I
ALA,3,Åland,rice,0,I
ALA,3,Åland,maiz,0,I
ALA,3,Åland,barl,0,I
ALA,3,Åland,pmil,0,I
ALA,3,Åland,smil,0,I
ALA,3,Åland,sorg,0,I
ALA,3,Åland,ocer,205.99999940395355,I
ALA,3,Åland,pota,852.1999912261963,I
ALA,3,Åland,swpo,0,I
ALA,3,Åland,yams,0,I
ALA,3,Åland,cass,0,I
ALA,3,Åland,orts,0,I
ALA,3,Åland,bean,0,I
ALA,3,Åland,chic,0,I
ALA,3,Åland,cowp,0,I
ALA,3,Åland,pige,0,I
ALA,3,Åland,lent,0,I
ALA,3,Åland,opul,0,I
ALA,3,Åland,soyb,0,I
ALA,3,Åland,grou,0,I
ALA,3,Åland,cnut,0,I
ALA,3,Åland,oilp,0,I
ALA,3,Åland,sunf,0,I
ALA,3,Åland,rape,0,I
ALA,3,Åland,sesa,0,I
ALA,3,Åland,sugc,0,I
ALA,3,Åland,sugb,73.09999912977219,I
ALA,3,Åland,cott,0,I
ALA,3,Åland,acof,0,I
ALA,3,Åland,rcof,0,I
ALA,3,Åland,coco,0,I
ALA,3,Åland,teas,0,I
ALA,3,Åland,toba,0,I
ALA,3,Åland,bana,0,I
ALA,3,Åland,plnt,0,I
ALA,3,Åland,temf,0,I
ALA,3,Åland,ooil,0,I
ALA,3,Åland,ofib,0,I
ALA,3,Åland,trof,0,I
ALA,3,Åland,vege,75.70000004768372,I
ALA,3,Åland,tnut,0,I
ALA,3,Åland,othr,0,I
ALA,3,Åland,spis,0,I
ALA,3,Åland,whea,0.800000011920929,L
ALA,3,Åland,rice,0,L
ALA,3,Åland,maiz,0,L
ALA,3,Åland,barl,2.1000000312924385,L
ALA,3,Åland,pmil,0,L
ALA,3,Åland,smil,0,L
ALA,3,Åland,sorg,0,L
ALA,3,Åland,ocer,5360.999975681305,L
ALA,3,Åland,pota,0,L
ALA,3,Åland,swpo,0,L
ALA,3,Åland,yams,0,L
ALA,3,Åland,cass,0,L
ALA,3,Åland,orts,0,L
ALA,3,Åland,bean,0,L
ALA,3,Åland,chic,0,L
ALA,3,Åland,cowp,0,L
ALA,3,Åland,pige,0,L
ALA,3,Åland,lent,0,L
ALA,3,Åland,opul,0,L
ALA,3,Åland,soyb,0,L
ALA,3,Åland,grou,0,L
ALA,3,Åland,cnut,0,L
ALA,3,Åland,oilp,0,L
ALA,3,Åland,sunf,0,L
ALA,3,Åland,rape,0,L
ALA,3,Åland,sesa,0,L
ALA,3,Åland,sugc,0,L
ALA,3,Åland,sugb,0,L
ALA,3,Åland,cott,0,L
ALA,3,Åland,acof,0,L
ALA,3,Åland,rcof,0,L
ALA,3,Åland,coco,0,L
ALA,3,Åland,teas,0,L
ALA,3,Åland,toba,0,L
ALA,3,Åland,bana,0,L
ALA,3,Åland,plnt,0,L
ALA,3,Åland,temf,146.10000014305115,L
ALA,3,Åland,ooil,0,L
ALA,3,Åland,ofib,0,L
ALA,3,Åland,trof,0,L
ALA,3,Åland,vege,0,L
ALA,3,Åland,tnut,0,L
ALA,3,Åland,othr,0,L
ALA,3,Åland,spis,0,L
ALB,4,Albania,whea,75493.3002122119,A
ALB,4,Albania,rice,0,A
ALB,4,Albania,maiz,54157.999838232994,A
ALB,4,Albania,barl,2350.2999866381288,A
ALB,4,Albania,pmil,0.20000000298023224,A
ALB,4,Albania,smil,0,A
ALB,4,Albania,sorg,0,A
ALB,4,Albania,ocer,14383.700067974627,A
ALB,4,Albania,pota,9208.700011886656,A
ALB,4,Albania,swpo,0,A
ALB,4,Albania,yams,0,A
ALB,4,Albania,cass,0,A
