lon,lat,iso3c
130.6091923361272,42.246978022243155,PRK
130.4283860302698,42.2755263863259,PRK
130.2783405378697,42.185070868906166,PRK
130.13401648090428,42.072480923037794,PRK
129.98969242393886,41.959890977169415,PRK
129.86507853403862,41.82641836845379,PRK
129.74434584910614,41.68883367410664,PRK
129.6708503958861,41.534867232053905,PRK
129.6804769602537,41.35207429294499,PRK
129.69010352462135,41.16928135383607,PRK
129.69973008898896,40.986488414727155,PRK
129.63232458298705,40.85168233911747,PRK
129.4640098736257,40.77973730494412,PRK
129.29569516426434,40.707792270770774,PRK
129.1412334966709,40.61528083969959,PRK
129.01131005189043,40.48633965998581,PRK
128.86735594265934,40.37329112123565,PRK
128.72330281950883,40.26035473630953,PRK
128.56660560799926,40.17336215173296,PRK
128.38889643638848,40.1294830034389,PRK
128.21118726477772,40.085603855144846,PRK
128.03347809316693,40.041724706850786,PRK
127.86962598547893,39.964897470500254,PRK
127.71397352649788,39.86857384233587,PRK
127.55832106751683,39.772250214171486,PRK
127.5223404937923,39.60346985933682,PRK
127.50913405440262,39.42090064153643,PRK
127.43979329525163,39.26493057829464,PRK
127.48559107048732,39.17255116199932,PRK
127.65503980026544,39.10331925240426,PRK
127.81848329490245,39.02368203653445,PRK
127.96320096135406,38.911598467951,PRK
128.10791862780567,38.79951489936755,PRK
128.2526362942573,38.68743133078411,PRK
126.1019102128045,37.778234525403455,PRK
125.9230130678058,37.84834286601105,PRK
125.74411592280711,37.918451206618656,PRK
125.61721127337802,37.828045811494235,PRK
125.47041823093073,37.72432592708586,PRK
125.28554638166763,37.671964039596226,PRK
125.24339072692675,37.83958738934847,PRK
125.08387827281885,37.91245686192916,PRK
124.91692291495987,37.986858255970574,PRK
124.75899766359095,38.08055713180681,PRK
124.78039676625619,38.218020853402685,PRK
124.87740252113015,38.373936689270145,PRK
124.97440827600411,38.5298525251376,PRK
125.13076674106478,38.62049592636044,PRK
125.1861016841633,38.73937062544241,PRK
125.15931353913781,38.90479909809003,PRK
125.23747645159202,39.07096294334402,PRK
125.31563936404622,39.23712678859801,PRK
125.38028822236849,39.403686940698705,PRK
125.29701246267669,39.555884482650825,PRK
125.11650158216274,39.589584428778295,PRK
124.93599070164879,39.623284374905765,PRK
124.75547982113484,39.656984321033235,PRK
124.5937489652194,39.742025586125735,PRK
124.43409792240577,39.8327526982887,PRK
124.27444687959212,39.92347981045167,PRK
