lon,lat,iso3c
-48.525720843617634,-26.032265591629606,BRA
-48.55311972261381,-26.17281556632755,BRA
-48.580518601609974,-26.313365541025494,BRA
-48.60791748060615,-26.453915515723438,BRA
-48.63531635960232,-26.59446549042138,BRA
-48.60829430185316,-26.732294625024284,BRA
-48.56701316721477,-26.869410859952197,BRA
-48.52573203257637,-27.00652709488011,BRA
-48.48445089793798,-27.14364332980802,BRA
-48.49464371271259,-27.283583306636153,BRA
-48.520678509572875,-27.424392337988134,BRA
-48.54671330643316,-27.565201369340116,BRA
-48.57274810329344,-27.706010400692097,BRA
-48.59878290015373,-27.84681943204408,BRA
-48.62481769701402,-27.987628463396057,BRA
-48.650852493874304,-28.128437494748038,BRA
-48.69716136567493,-28.262773063163266,BRA
-48.75754467026664,-28.39261469933758,BRA
-48.81792797485836,-28.5224563355119,BRA
-48.87831127945007,-28.652297971686217,BRA
-48.98205443864131,-28.747821712102468,BRA
-49.094554747279865,-28.836414457370186,BRA
-49.20705505591841,-28.9250072026379,BRA
-49.31955536455696,-29.013599947905618,BRA
-49.432055673195514,-29.102192693173333,BRA
-49.544555981834066,-29.19078543844105,BRA
-49.63466020897349,-29.299546643182676,BRA
