iso3c,animal,system,product,leach_n_leave_rate
GTM,buffaloes,mixed,meat,0.00461043
GUF,buffaloes,mixed,meat,0.0052729875
GUM,buffaloes,mixed,meat,0.013030580374924614
GUY,buffaloes,mixed,meat,0.0052729875
HKG,buffaloes,mixed,meat,0.00254775
HND,buffaloes,mixed,meat,0.00461043
HRV,buffaloes,mixed,meat,0.001956474
HTI,buffaloes,mixed,meat,0.0050320575
HUN,buffaloes,mixed,meat,0.00215745
IDN,buffaloes,mixed,meat,0.002382
IMN,buffaloes,mixed,meat,0.007974481846153847
IND,buffaloes,mixed,meat,0.0073026
IOT,buffaloes,mixed,meat,0.0024615
IRL,buffaloes,mixed,meat,0.010312241056694139
IRN,buffaloes,mixed,meat,0.0038106
IRQ,buffaloes,mixed,meat,0.0033474374999999997
ISL,buffaloes,mixed,meat,0.00537961076923077
ISR,buffaloes,mixed,meat,0.0033474374999999997
ITA,buffaloes,mixed,meat,4.41075e-4
JAM,buffaloes,mixed,meat,0.0050320575
JEY,buffaloes,mixed,meat,0.007974481846153847
JOR,buffaloes,mixed,meat,0.0033474374999999997
JPN,buffaloes,mixed,meat,0.002449875
KAZ,buffaloes,mixed,meat,0.0029475600000000005
KEN,buffaloes,mixed,meat,0.0024615
KGZ,buffaloes,mixed,meat,0.0029475600000000005
KHM,buffaloes,mixed,meat,0.0023580000000000003
KIR,buffaloes,mixed,meat,0.013030580374924614
KNA,buffaloes,mixed,meat,0.0050320575
KOR,buffaloes,mixed,meat,0.002449875
KWT,buffaloes,mixed,meat,0.0033474374999999997
LAO,buffaloes,mixed,meat,0.002361
LBN,buffaloes,mixed,meat,0.0033474374999999997
LBR,buffaloes,mixed,meat,0.0024615
LBY,buffaloes,mixed,meat,0.0024615
LCA,buffaloes,mixed,meat,0.0050320575
LIE,buffaloes,mixed,meat,0.0030853650000000005
LKA,buffaloes,mixed,meat,0.0033263999999999998
LSO,buffaloes,mixed,meat,0.0024615
LTU,buffaloes,mixed,meat,0.0030062530769230772
LUX,buffaloes,mixed,meat,0.007911192307692308
LVA,buffaloes,mixed,meat,0.007373231230769232
MAC,buffaloes,mixed,meat,0.002449875
MAF,buffaloes,mixed,meat,0.0050320575
MAR,buffaloes,mixed,meat,0.0024615
MCO,buffaloes,mixed,meat,0.0030853650000000005
MDA,buffaloes,mixed,meat,0.0016828110000000002
MDG,buffaloes,mixed,meat,0.0024615
MDV,buffaloes,mixed,meat,0.003545485714285714
MEX,buffaloes,mixed,meat,0.00461043
MHL,buffaloes,mixed,meat,0.013030580374924614
MKD,buffaloes,mixed,meat,0.001956474
MLI,buffaloes,mixed,meat,0.0024615
MLT,buffaloes,mixed,meat,0.0055182600000000005
MMR,buffaloes,mixed,meat,0.0025432499999999995
MNE,buffaloes,mixed,meat,0.001956474
MNG,buffaloes,mixed,meat,0.002449875
MNP,buffaloes,mixed,meat,0.013030580374924614
MOZ,buffaloes,mixed,meat,0.0024615
MRT,buffaloes,mixed,meat,0.0024615
MSR,buffaloes,mixed,meat,0.0050320575
MTQ,buffaloes,mixed,meat,0.0050320575
MUS,buffaloes,mixed,meat,0.0024615
MWI,buffaloes,mixed,meat,0.0024615
MYS,buffaloes,mixed,meat,0.00226125
MYT,buffaloes,mixed,meat,0.0024615
NAM,buffaloes,mixed,meat,0.0024615
NCL,buffaloes,mixed,meat,0.013030580374924614
NER,buffaloes,mixed,meat,0.0024615
NFK,buffaloes,mixed,meat,0.013030580374924614
NGA,buffaloes,mixed,meat,0.0024615
NIC,buffaloes,mixed,meat,0.00461043
NIU,buffaloes,mixed,meat,0.013030580374924614
NLD,buffaloes,mixed,meat,0.0033227007692307694
NOR,buffaloes,mixed,meat,0.006803625384615385
NPL,buffaloes,mixed,meat,0.0035081999999999995
NRU,buffaloes,mixed,meat,0.013030580374924614
NZL,buffaloes,mixed,meat,0.013030580374924614
OMN,buffaloes,mixed,meat,0.0033474374999999997
PAK,buffaloes,mixed,meat,0.0038997
PAN,buffaloes,mixed,meat,0.00461043
PCN,buffaloes,mixed,meat,0.013030580374924614
PER,buffaloes,mixed,meat,0.0057523500000000016
PHL,buffaloes,mixed,meat,0.002067
PLW,buffaloes,mixed,meat,0.013030580374924614
PNG,buffaloes,mixed,meat,0.013030580374924614
POL,buffaloes,mixed,meat,0.0013661787369791682
PRI,buffaloes,mixed,meat,0.0050320575
PRK,buffaloes,mixed,meat,0.002449875
PRT,buffaloes,mixed,meat,0.013427765999999999
PRY,buffaloes,mixed,meat,0.0052729875
PSE,buffaloes,mixed,meat,0.0066948749999999994
PYF,buffaloes,mixed,meat,0.013030580374924614
QAT,buffaloes,mixed,meat,0.0033474374999999997
REU,buffaloes,mixed,meat,0.0024615
ROU,buffaloes,mixed,meat,0.0035544600000000006
RUS,buffaloes,mixed,meat,0.0037996139999999998
RWA,buffaloes,mixed,meat,0.0024615
SAU,buffaloes,mixed,meat,0.0033474374999999997
SDN,buffaloes,mixed,meat,0.0024615
SEN,buffaloes,mixed,meat,0.0024615
SGP,buffaloes,mixed,meat,0.002316825
SHN,buffaloes,mixed,meat,0.0024615
SJM,buffaloes,mixed,meat,0.003955596153846154
SLB,buffaloes,mixed,meat,0.013030580374924614
SLE,buffaloes,mixed,meat,0.0024615
SLV,buffaloes,mixed,meat,0.00461043
SMR,buffaloes,mixed,meat,4.1805e-4
SOM,buffaloes,mixed,meat,0.0024615
SPM,buffaloes,mixed,meat,0.017429999999999998
SRB,buffaloes,mixed,meat,0.001956474
SSD,buffaloes,mixed,meat,0.0024615
STP,buffaloes,mixed,meat,0.0024615
SUR,buffaloes,mixed,meat,0.0052729875
SVK,buffaloes,mixed,meat,0.0016828110000000002
SVN,buffaloes,mixed,meat,0.001956474
SWE,buffaloes,mixed,meat,0.003955596153846154
SWZ,buffaloes,mixed,meat,0.0024615
SXM,buffaloes,mixed,meat,0.0050320575
SYC,buffaloes,mixed,meat,0.0024615
SYR,buffaloes,mixed,meat,0.00338475
TCA,buffaloes,mixed,meat,0.0050320575
TCD,buffaloes,mixed,meat,0.0024615
TGO,buffaloes,mixed,meat,0.0024615
THA,buffaloes,mixed,meat,0.0020002500000000003
TJK,buffaloes,mixed,meat,0.0029475600000000005
TKL,buffaloes,mixed,meat,0.013030580374924614
TKM,buffaloes,mixed,meat,0.0029475600000000005
TLS,buffaloes,mixed,meat,0.0025095
TON,buffaloes,mixed,meat,0.013030580374924614
TTO,buffaloes,mixed,meat,0.0050320575
TUN,buffaloes,mixed,meat,0.0024615
TUR,buffaloes,mixed,meat,0.0029295000000000002
TUV,buffaloes,mixed,meat,0.013030580374924614
TWN,buffaloes,mixed,meat,0.002449875
TZA,buffaloes,mixed,meat,0.0024615
UGA,buffaloes,mixed,meat,0.0024615
UKR,buffaloes,mixed,meat,0.00400365188
URY,buffaloes,mixed,meat,0.0052729875
USA,buffaloes,mixed,meat,0.00740775
UZB,buffaloes,mixed,meat,0.0029475600000000005
VCT,buffaloes,mixed,meat,0.0050320575
VEN,buffaloes,mixed,meat,0.00531828
VGB,buffaloes,mixed,meat,0.0050320575
VIR,buffaloes,mixed,meat,0.0050320575
VNM,buffaloes,mixed,meat,0.0022087499999999998
VUT,buffaloes,mixed,meat,0.013030580374924614
WLF,buffaloes,mixed,meat,0.013030580374924614
WSM,buffaloes,mixed,meat,0.013030580374924614
XKO,buffaloes,mixed,meat,0.004407361285714286
XMI,buffaloes,mixed,meat,0.0062029799999999994
YEM,buffaloes,mixed,meat,0.0033474374999999997
ZAF,buffaloes,mixed,meat,0.0024615
ZMB,buffaloes,mixed,meat,0.0024615
ZWE,buffaloes,mixed,meat,0.0024615
