iso3c,animal,system,product,leach_n_leave_rate
SMR,cows,feedlot,meat,0
SOM,cows,feedlot,meat,0
SPM,cows,feedlot,meat,0
SRB,cows,feedlot,meat,0
SSD,cows,feedlot,meat,0
STP,cows,feedlot,meat,0
SUR,cows,feedlot,meat,0
SVK,cows,feedlot,meat,0
SVN,cows,feedlot,meat,0
SWE,cows,feedlot,meat,0
SWZ,cows,feedlot,meat,0
SXM,cows,feedlot,meat,0
SYC,cows,feedlot,meat,0
SYR,cows,feedlot,meat,0
TCA,cows,feedlot,meat,0
TCD,cows,feedlot,meat,0
TGO,cows,feedlot,meat,0
THA,cows,feedlot,meat,0
TJK,cows,feedlot,meat,0
TKL,cows,feedlot,meat,0
TKM,cows,feedlot,meat,0
TLS,cows,feedlot,meat,0
TON,cows,feedlot,meat,0
TTO,cows,feedlot,meat,0
TUN,cows,feedlot,meat,0
TUR,cows,feedlot,meat,0
TUV,cows,feedlot,meat,0
TWN,cows,feedlot,meat,0
TZA,cows,feedlot,meat,0
UGA,cows,feedlot,meat,0
UKR,cows,feedlot,meat,0
URY,cows,feedlot,meat,0
USA,cows,feedlot,meat,0
UZB,cows,feedlot,meat,0
VCT,cows,feedlot,meat,0
VEN,cows,feedlot,meat,0
VGB,cows,feedlot,meat,0
VIR,cows,feedlot,meat,0
VNM,cows,feedlot,meat,0
VUT,cows,feedlot,meat,0
WLF,cows,feedlot,meat,0
WSM,cows,feedlot,meat,0
XKO,cows,feedlot,meat,0
XMI,cows,feedlot,meat,0
YEM,cows,feedlot,meat,0
ZAF,cows,feedlot,meat,0
ZMB,cows,feedlot,meat,0
ZWE,cows,feedlot,meat,0
