iso3c,animal,system,product,leach_n_leave_rate
OMN,buffaloes,grassland,milk,0.013389749999999999
PAK,buffaloes,grassland,milk,0.012999
PAN,buffaloes,grassland,milk,0.013970999999999999
PCN,buffaloes,grassland,milk,0.013030580374924614
PER,buffaloes,grassland,milk,0.01597875
PHL,buffaloes,grassland,milk,0.008268
PLW,buffaloes,grassland,milk,0.013030580374924614
PNG,buffaloes,grassland,milk,0.013030580374924614
POL,buffaloes,grassland,milk,0.014383
PRI,buffaloes,grassland,milk,0.01524865909090909
PRK,buffaloes,grassland,milk,0.0097995
PRT,buffaloes,grassland,milk,0.016722
PRY,buffaloes,grassland,milk,0.01597875
PSE,buffaloes,grassland,milk,0.026779499999999998
PYF,buffaloes,grassland,milk,0.013030580374924614
QAT,buffaloes,grassland,milk,0.013389749999999999
REU,buffaloes,grassland,milk,0.009846
ROU,buffaloes,grassland,milk,0.013670999999999999
RUS,buffaloes,grassland,milk,0.013649999999999999
RWA,buffaloes,grassland,milk,0.009846
SAU,buffaloes,grassland,milk,0.013389749999999999
SDN,buffaloes,grassland,milk,0.009846
SEN,buffaloes,grassland,milk,0.009846
SGP,buffaloes,grassland,milk,0.0092673
SHN,buffaloes,grassland,milk,0.009846
SJM,buffaloes,grassland,milk,0.015822384615384617
SLB,buffaloes,grassland,milk,0.013030580374924614
SLE,buffaloes,grassland,milk,0.009846
SLV,buffaloes,grassland,milk,0.013970999999999999
SMR,buffaloes,grassland,milk,0.016722
SOM,buffaloes,grassland,milk,0.009846
SPM,buffaloes,grassland,milk,0.017429999999999998
SRB,buffaloes,grassland,milk,0.016722
SSD,buffaloes,grassland,milk,0.009846
STP,buffaloes,grassland,milk,0.009846
SUR,buffaloes,grassland,milk,0.01597875
SVK,buffaloes,grassland,milk,0.014383
SVN,buffaloes,grassland,milk,0.016722
SWE,buffaloes,grassland,milk,0.015822384615384617
SWZ,buffaloes,grassland,milk,0.009846
SXM,buffaloes,grassland,milk,0.01524865909090909
SYC,buffaloes,grassland,milk,0.009846
SYR,buffaloes,grassland,milk,0.013539
TCA,buffaloes,grassland,milk,0.01524865909090909
TCD,buffaloes,grassland,milk,0.009846
TGO,buffaloes,grassland,milk,0.009846
THA,buffaloes,grassland,milk,0.008001000000000001
TJK,buffaloes,grassland,milk,0.010527
TKL,buffaloes,grassland,milk,0.013030580374924614
TKM,buffaloes,grassland,milk,0.010527
TLS,buffaloes,grassland,milk,0.010038
TON,buffaloes,grassland,milk,0.013030580374924614
TTO,buffaloes,grassland,milk,0.01524865909090909
TUN,buffaloes,grassland,milk,0.009846
TUR,buffaloes,grassland,milk,0.011718000000000001
TUV,buffaloes,grassland,milk,0.013030580374924614
TWN,buffaloes,grassland,milk,0.0097995
TZA,buffaloes,grassland,milk,0.009846
UGA,buffaloes,grassland,milk,0.009846
UKR,buffaloes,grassland,milk,0.014383
URY,buffaloes,grassland,milk,0.01597875
USA,buffaloes,grassland,milk,0.017429999999999998
UZB,buffaloes,grassland,milk,0.010527
VCT,buffaloes,grassland,milk,0.01524865909090909
VEN,buffaloes,grassland,milk,0.016116
VGB,buffaloes,grassland,milk,0.01524865909090909
VIR,buffaloes,grassland,milk,0.01524865909090909
VNM,buffaloes,grassland,milk,0.008834999999999999
VUT,buffaloes,grassland,milk,0.013030580374924614
WLF,buffaloes,grassland,milk,0.013030580374924614
WSM,buffaloes,grassland,milk,0.013030580374924614
XKO,buffaloes,grassland,milk,0.016722
XMI,buffaloes,grassland,milk,0.009846
YEM,buffaloes,grassland,milk,0.013389749999999999
ZAF,buffaloes,grassland,milk,0.009846
ZMB,buffaloes,grassland,milk,0.009846
ZWE,buffaloes,grassland,milk,0.009846
