iso3c,animal,system,product,leach_n_leave_rate
CUB,goats,grassland,milk,8.639999999999999e-4
CUW,goats,grassland,milk,8.753478260869565e-4
CXR,goats,grassland,milk,0.0017039999999999998
CYM,goats,grassland,milk,8.8025e-4
CYP,goats,grassland,milk,0.001098
CZE,goats,grassland,milk,0.002205
DEU,goats,grassland,milk,0.0018059999999999997
DJI,goats,grassland,milk,7.92e-4
DMA,goats,grassland,milk,0.001095
DNK,goats,grassland,milk,0.0017665
DOM,goats,grassland,milk,9e-4
DZA,goats,grassland,milk,7.26e-4
ECU,goats,grassland,milk,9.78e-4
EGY,goats,grassland,milk,5.07e-4
ERI,goats,grassland,milk,7.98e-4
ESH,goats,grassland,milk,7.015e-4
ESP,goats,grassland,milk,0.0020399999999999997
EST,goats,grassland,milk,0.0018
ETH,goats,grassland,milk,7.95e-4
FIN,goats,grassland,milk,0.001233
FJI,goats,grassland,milk,0.001339
FLK,goats,grassland,milk,0.0010414615384615384
FRA,goats,grassland,milk,0.002271
FRO,goats,grassland,milk,0.0017665
FSM,goats,grassland,milk,0.0015214999999999998
GAB,goats,grassland,milk,7.92e-4
GBR,goats,grassland,milk,0.0017665
GEO,goats,grassland,milk,9.57e-4
GGY,goats,grassland,milk,0.0017665
GHA,goats,grassland,milk,7.170000000000001e-4
GIB,goats,grassland,milk,0.0015929999999999998
GIN,goats,grassland,milk,8.01e-4
GLP,goats,grassland,milk,3.9299999999999996e-4
GMB,goats,grassland,milk,7.02e-4
GNB,goats,grassland,milk,6.3e-4
GNQ,goats,grassland,milk,7.8e-4
GRC,goats,grassland,milk,0.0015
GRD,goats,grassland,milk,8.8025e-4
GRL,goats,grassland,milk,0.001716
GTM,goats,grassland,milk,9.689999999999999e-4
GUF,goats,grassland,milk,0.001026
GUM,goats,grassland,milk,0.0015214999999999998
GUY,goats,grassland,milk,9.57e-4
HKG,goats,grassland,milk,8.855999999999998e-4
HND,goats,grassland,milk,9.54e-4
HRV,goats,grassland,milk,0.001713
HTI,goats,grassland,milk,7.5e-4
HUN,goats,grassland,milk,0.0013559999999999998
IDN,goats,grassland,milk,0.001269
IMN,goats,grassland,milk,0.0017665
IND,goats,grassland,milk,0.001626
IOT,goats,grassland,milk,8.148e-4
IRL,goats,grassland,milk,0.0015179999999999998
IRN,goats,grassland,milk,0.001011
IRQ,goats,grassland,milk,9.93e-4
ISL,goats,grassland,milk,0.0017665
ISR,goats,grassland,milk,0.001137
ITA,goats,grassland,milk,0.0013679999999999999
JAM,goats,grassland,milk,0.001332
JEY,goats,grassland,milk,0.0017665
JOR,goats,grassland,milk,9.48e-4
JPN,goats,grassland,milk,8.34e-4
KAZ,goats,grassland,milk,9.329999999999999e-4
KEN,goats,grassland,milk,0.001065
KGZ,goats,grassland,milk,9.06e-4
KHM,goats,grassland,milk,9.218999999999999e-4
KIR,goats,grassland,milk,0.0015214999999999998
KNA,goats,grassland,milk,8.8025e-4
KOR,goats,grassland,milk,8.13e-4
KWT,goats,grassland,milk,0.001032
LAO,goats,grassland,milk,0.001026
LBN,goats,grassland,milk,0.001125
LBR,goats,grassland,milk,7.23e-4
LBY,goats,grassland,milk,7.05e-4
LCA,goats,grassland,milk,7.44e-4
LIE,goats,grassland,milk,0.001257
LKA,goats,grassland,milk,0.001056
LSO,goats,grassland,milk,9.72e-4
LTU,goats,grassland,milk,0.0019950000000000002
LUX,goats,grassland,milk,0.001314
LVA,goats,grassland,milk,0.001983
MAC,goats,grassland,milk,8.855999999999998e-4
MAF,goats,grassland,milk,8.753478260869565e-4
MAR,goats,grassland,milk,5.55e-4
MCO,goats,grassland,milk,0.001617
MDA,goats,grassland,milk,0.0013469999999999999
MDG,goats,grassland,milk,9.36e-4
MDV,goats,grassland,milk,9.341250000000001e-4
MEX,goats,grassland,milk,9.9e-4
MHL,goats,grassland,milk,0.0015214999999999998
MKD,goats,grassland,milk,0.0015929999999999998
MLI,goats,grassland,milk,7.89e-4
MLT,goats,grassland,milk,0.00201
MMR,goats,grassland,milk,0.001053
MNE,goats,grassland,milk,0.0014159999999999997
MNG,goats,grassland,milk,0.0012090000000000002
MNP,goats,grassland,milk,0.0015214999999999998
MOZ,goats,grassland,milk,0.001032
MRT,goats,grassland,milk,9.24e-4
MSR,goats,grassland,milk,8.8025e-4
MTQ,goats,grassland,milk,8.79e-4
MUS,goats,grassland,milk,8.148e-4
MWI,goats,grassland,milk,7.469999999999999e-4
MYS,goats,grassland,milk,0.001263
MYT,goats,grassland,milk,8.148e-4
NAM,goats,grassland,milk,0.001026
NCL,goats,grassland,milk,0.0013499999999999999
NER,goats,grassland,milk,7.95e-4
NFK,goats,grassland,milk,0.0017039999999999998
NGA,goats,grassland,milk,6.240000000000001e-4
NIC,goats,grassland,milk,9.48e-4
NIU,goats,grassland,milk,0.0015214999999999998
NLD,goats,grassland,milk,0.001098
NOR,goats,grassland,milk,0.0020700000000000002
NPL,goats,grassland,milk,8.01e-4
NRU,goats,grassland,milk,0.0015214999999999998
NZL,goats,grassland,milk,0.0018059999999999997
OMN,goats,grassland,milk,0.001185
PAK,goats,grassland,milk,8.13e-4
PAN,goats,grassland,milk,9.299999999999999e-4
PCN,goats,grassland,milk,0.0015214999999999998
PER,goats,grassland,milk,0.001047
PHL,goats,grassland,milk,8.13e-4
PLW,goats,grassland,milk,0.0015214999999999998
PNG,goats,grassland,milk,0.0013169999999999998
POL,goats,grassland,milk,0.001608
PRI,goats,grassland,milk,9.87e-4
PRK,goats,grassland,milk,8.19e-4
PRT,goats,grassland,milk,0.0015929999999999998
PRY,goats,grassland,milk,0.001014
PSE,goats,grassland,milk,0.00219
PYF,goats,grassland,milk,0.0015214999999999998
QAT,goats,grassland,milk,0.00111
REU,goats,grassland,milk,8.148e-4
ROU,goats,grassland,milk,0.0012779999999999998
RUS,goats,grassland,milk,0.001458
RWA,goats,grassland,milk,6.779999999999999e-4
SAU,goats,grassland,milk,0.0010019999999999999
SDN,goats,grassland,milk,0.001071
SEN,goats,grassland,milk,6.089999999999998e-4
SGP,goats,grassland,milk,7.11e-4
SHN,goats,grassland,milk,3.63e-4
SJM,goats,grassland,milk,0.0017665
SLB,goats,grassland,milk,0.001339
SLE,goats,grassland,milk,7.44e-4
SLV,goats,grassland,milk,8.100000000000001e-4
SMR,goats,grassland,milk,0.0015929999999999998
SOM,goats,grassland,milk,6.720000000000001e-4
SPM,goats,grassland,milk,0.001716
SRB,goats,grassland,milk,0.0014159999999999997
SSD,goats,grassland,milk,8.148e-4
STP,goats,grassland,milk,2.85e-4
SUR,goats,grassland,milk,9.75e-4
SVK,goats,grassland,milk,0.0015090000000000001
SVN,goats,grassland,milk,0.001524
SWE,goats,grassland,milk,0.0017665
SWZ,goats,grassland,milk,0.001083
SXM,goats,grassland,milk,8.753478260869565e-4
SYC,goats,grassland,milk,8.148e-4
SYR,goats,grassland,milk,8.67e-4
TCA,goats,grassland,milk,8.8025e-4
TCD,goats,grassland,milk,9.63e-4
TGO,goats,grassland,milk,6.66e-4
THA,goats,grassland,milk,5.099999999999999e-4
TJK,goats,grassland,milk,9.839999999999998e-4
TKL,goats,grassland,milk,0.0015214999999999998
TKM,goats,grassland,milk,8.97e-4
TLS,goats,grassland,milk,0.0010769999999999998
TON,goats,grassland,milk,0.0015214999999999998
TTO,goats,grassland,milk,8.8025e-4
TUN,goats,grassland,milk,6.45e-4
TUR,goats,grassland,milk,0.001041
TUV,goats,grassland,milk,0.0015214999999999998
TWN,goats,grassland,milk,8.856e-4
TZA,goats,grassland,milk,9.209999999999999e-4
UGA,goats,grassland,milk,7.23e-4
UKR,goats,grassland,milk,0.0018419999999999999
URY,goats,grassland,milk,0.001056
USA,goats,grassland,milk,0.001863
UZB,goats,grassland,milk,8.639999999999999e-4
VCT,goats,grassland,milk,4.89e-4
VEN,goats,grassland,milk,0.001062
VGB,goats,grassland,milk,8.8025e-4
VIR,goats,grassland,milk,8.8025e-4
VNM,goats,grassland,milk,9.51e-4
VUT,goats,grassland,milk,0.0013499999999999999
WLF,goats,grassland,milk,0.0015214999999999998
WSM,goats,grassland,milk,0.0015214999999999998
XKO,goats,grassland,milk,0.0015929999999999998
XMI,goats,grassland,milk,7.015e-4
YEM,goats,grassland,milk,9.18e-4
ZAF,goats,grassland,milk,0.00114
ZMB,goats,grassland,milk,9.269999999999999e-4
ZWE,goats,grassland,milk,0.00114
