iso3c,animal,system,product,leach_n_leave_rate
MKD,goats,mixed,milk,0.0011469599999999998
MLI,goats,mixed,milk,3.945e-4
MLT,goats,mixed,milk,0.0014471999999999998
MMR,goats,mixed,milk,5.265e-4
MNE,goats,mixed,milk,0.0010195199999999997
MNG,goats,mixed,milk,6.045000000000001e-4
MNP,goats,mixed,milk,0.0015214999999999998
MOZ,goats,mixed,milk,5.16e-4
MRT,goats,mixed,milk,4.62e-4
MSR,goats,mixed,milk,4.40125e-4
MTQ,goats,mixed,milk,4.395e-4
MUS,goats,mixed,milk,4.074e-4
MWI,goats,mixed,milk,3.7349999999999997e-4
MYS,goats,mixed,milk,6.315e-4
MYT,goats,mixed,milk,4.074e-4
NAM,goats,mixed,milk,5.13e-4
NCL,goats,mixed,milk,0.0013499999999999999
NER,goats,mixed,milk,3.975e-4
NFK,goats,mixed,milk,0.0017039999999999998
NGA,goats,mixed,milk,3.1200000000000005e-4
NIC,goats,mixed,milk,4.74e-4
NIU,goats,mixed,milk,0.0015214999999999998
NLD,goats,mixed,milk,4.0626000000000003e-4
NOR,goats,mixed,milk,0.001242
NPL,goats,mixed,milk,4.005e-4
NRU,goats,mixed,milk,0.0015214999999999998
NZL,goats,mixed,milk,0.0018059999999999997
OMN,goats,mixed,milk,5.925e-4
PAK,goats,mixed,milk,4.065e-4
PAN,goats,mixed,milk,4.6499999999999997e-4
PCN,goats,mixed,milk,0.0015214999999999998
PER,goats,mixed,milk,5.235e-4
PHL,goats,mixed,milk,4.065e-4
PLW,goats,mixed,milk,0.0015214999999999998
PNG,goats,mixed,milk,0.0013169999999999998
POL,goats,mixed,milk,1.608e-4
PRI,goats,mixed,milk,4.935e-4
PRK,goats,mixed,milk,4.095e-4
PRT,goats,mixed,milk,0.0012744
PRY,goats,mixed,milk,5.07e-4
PSE,goats,mixed,milk,0.001095
PYF,goats,mixed,milk,0.0015214999999999998
QAT,goats,mixed,milk,5.55e-4
REU,goats,mixed,milk,4.074e-4
ROU,goats,mixed,milk,0.00117576
RUS,goats,mixed,milk,2.6244e-4
RWA,goats,mixed,milk,3.3899999999999995e-4
SAU,goats,mixed,milk,5.009999999999999e-4
SDN,goats,mixed,milk,3.1995833333333334e-4
SEN,goats,mixed,milk,3.044999999999999e-4
SGP,goats,mixed,milk,3.555e-4
SHN,goats,mixed,milk,1.815e-4
SJM,goats,mixed,milk,0.0010599000000000001
SLB,goats,mixed,milk,0.001339
SLE,goats,mixed,milk,3.72e-4
SLV,goats,mixed,milk,4.0500000000000003e-4
SMR,goats,mixed,milk,0.0011469599999999998
SOM,goats,mixed,milk,3.3600000000000004e-4
SPM,goats,mixed,milk,0.001716
SRB,goats,mixed,milk,0.0010195199999999997
SSD,goats,mixed,milk,4.074e-4
STP,goats,mixed,milk,1.425e-4
SUR,goats,mixed,milk,4.875e-4
SVK,goats,mixed,milk,7.545000000000001e-4
SVN,goats,mixed,milk,7.010400000000001e-4
SWE,goats,mixed,milk,0.0010599000000000001
SWZ,goats,mixed,milk,5.415e-4
SXM,goats,mixed,milk,4.3767391304347825e-4
SYC,goats,mixed,milk,4.074e-4
SYR,goats,mixed,milk,4.335e-4
TCA,goats,mixed,milk,4.40125e-4
TCD,goats,mixed,milk,4.815e-4
TGO,goats,mixed,milk,3.33e-4
THA,goats,mixed,milk,2.5499999999999996e-4
TJK,goats,mixed,milk,4.919999999999999e-4
TKL,goats,mixed,milk,0.0015214999999999998
TKM,goats,mixed,milk,4.485e-4
TLS,goats,mixed,milk,5.384999999999999e-4
TON,goats,mixed,milk,0.0015214999999999998
TTO,goats,mixed,milk,4.40125e-4
TUN,goats,mixed,milk,3.225e-4
TUR,goats,mixed,milk,5.205e-4
TUV,goats,mixed,milk,0.0015214999999999998
TWN,goats,mixed,milk,4.428e-4
TZA,goats,mixed,milk,4.6049999999999997e-4
UGA,goats,mixed,milk,3.615e-4
UKR,goats,mixed,milk,0.0018419999999999999
URY,goats,mixed,milk,5.28e-4
USA,goats,mixed,milk,9.315e-4
UZB,goats,mixed,milk,4.3199999999999993e-4
VCT,goats,mixed,milk,2.445e-4
VEN,goats,mixed,milk,5.31e-4
VGB,goats,mixed,milk,4.40125e-4
VIR,goats,mixed,milk,4.40125e-4
VNM,goats,mixed,milk,4.755e-4
VUT,goats,mixed,milk,0.0013499999999999999
WLF,goats,mixed,milk,0.0015214999999999998
WSM,goats,mixed,milk,0.0015214999999999998
XKO,goats,mixed,milk,0.0011913771428571428
XMI,goats,mixed,milk,5.050799999999999e-4
YEM,goats,mixed,milk,4.59e-4
ZAF,goats,mixed,milk,5.7e-4
ZMB,goats,mixed,milk,4.6349999999999994e-4
ZWE,goats,mixed,milk,5.7e-4
