iso3c,animal,system,product,leach_n_leave_rate
KNA,cows,mixed,meat,0.0033674025
KOR,cows,mixed,meat,0.0034769999999999996
KWT,cows,mixed,meat,0.002589
LAO,cows,mixed,meat,0.0025589999999999996
LBN,cows,mixed,meat,0.0027375
LBR,cows,mixed,meat,0.00225975
LBY,cows,mixed,meat,0.0020894999999999998
LCA,cows,mixed,meat,0.0034778700000000005
LIE,cows,mixed,meat,0.0034321950000000003
LKA,cows,mixed,meat,0.0025613999999999997
LSO,cows,mixed,meat,0.0017962499999999999
LTU,cows,mixed,meat,0.00353799
LUX,cows,mixed,meat,0.009138
LVA,cows,mixed,meat,0.008575332000000001
MAC,cows,mixed,meat,0.0028456250000000005
MAF,cows,mixed,meat,0.003356702608695652
MAR,cows,mixed,meat,0.0017835000000000001
MCO,cows,mixed,meat,0.0036358481250000005
MDA,cows,mixed,meat,0.00166374
MDG,cows,mixed,meat,0.0025589999999999996
MDV,cows,mixed,meat,0.0029561624999999998
MEX,cows,mixed,meat,0.00414513
MHL,cows,mixed,meat,0.013975875
MKD,cows,mixed,meat,0.0015135119999999998
MLI,cows,mixed,meat,0.0024779999999999997
MLT,cows,mixed,meat,0.0049232699999999996
MMR,cows,mixed,meat,0.00222675
MNE,cows,mixed,meat,0.0015012270000000002
MNG,cows,mixed,meat,0.0023009999999999997
MNP,cows,mixed,meat,0.013975875
MOZ,cows,mixed,meat,0.00274725
MRT,cows,mixed,meat,0.0023977499999999997
MSR,cows,mixed,meat,0.0033674025
MTQ,cows,mixed,meat,0.00346401
MUS,cows,mixed,meat,0.00229471875
MWI,cows,mixed,meat,0.00225
MYS,cows,mixed,meat,0.0018539999999999997
MYT,cows,mixed,meat,0.00102075
NAM,cows,mixed,meat,0.00198525
NCL,cows,mixed,meat,0.012471000000000001
NER,cows,mixed,meat,0.0023227499999999997
NFK,cows,mixed,meat,0.015487499999999998
NGA,cows,mixed,meat,0.00213075
NIC,cows,mixed,meat,0.00445599
NIU,cows,mixed,meat,0.013975875
NLD,cows,mixed,meat,0.00410634
NOR,cows,mixed,meat,0.00803799
NPL,cows,mixed,meat,0.0026991
NRU,cows,mixed,meat,0.013975875
NZL,cows,mixed,meat,0.016502999999999997
OMN,cows,mixed,meat,0.00227175
PAK,cows,mixed,meat,0.0031445999999999996
PAN,cows,mixed,meat,0.00352935
PCN,cows,mixed,meat,0.013975875
PER,cows,mixed,meat,0.0049734
PHL,cows,mixed,meat,0.0018585
PLW,cows,mixed,meat,0.013975875
PNG,cows,mixed,meat,0.012461999999999999
POL,cows,mixed,meat,0.0013871705676732095
PRI,cows,mixed,meat,0.00342738
PRK,cows,mixed,meat,0.002211
PRT,cows,mixed,meat,0.013049553
PRY,cows,mixed,meat,0.00417978
PSE,cows,mixed,meat,0.0046215
PYF,cows,mixed,meat,0.013975875
QAT,cows,mixed,meat,0.0023527500000000002
REU,cows,mixed,meat,0.00229471875
ROU,cows,mixed,meat,0.0034819200000000008
RUS,cows,mixed,meat,0.0037536846000000004
RWA,cows,mixed,meat,0.00213225
SAU,cows,mixed,meat,0.00315825
SDN,cows,mixed,meat,0.001774375
SEN,cows,mixed,meat,0.0024165
SGP,cows,mixed,meat,0.0021765
SHN,cows,mixed,meat,0.0011235
SJM,cows,mixed,meat,0.004716833333333334
SLB,cows,mixed,meat,0.012461999999999999
SLE,cows,mixed,meat,0.002442
SLV,cows,mixed,meat,0.00355509
SMR,cows,mixed,meat,3.506875e-4
SOM,cows,mixed,meat,0.0023429999999999996
SPM,cows,mixed,meat,0.0170505
SRB,cows,mixed,meat,0.0015085979999999999
SSD,cows,mixed,meat,0.00229471875
STP,cows,mixed,meat,0.002007
SUR,cows,mixed,meat,0.00363231
SVK,cows,mixed,meat,0.001982097
SVN,cows,mixed,meat,0.0017090189999999998
SWE,cows,mixed,meat,0.00511275
SWZ,cows,mixed,meat,0.0023279999999999998
SXM,cows,mixed,meat,0.003356702608695652
SYC,cows,mixed,meat,0.00229471875
SYR,cows,mixed,meat,0.00233025
TCA,cows,mixed,meat,0.0033674025
TCD,cows,mixed,meat,0.0025275
TGO,cows,mixed,meat,0.0023325
THA,cows,mixed,meat,0.00184425
TJK,cows,mixed,meat,0.00432096
TKL,cows,mixed,meat,0.013975875
TKM,cows,mixed,meat,0.00434784
TLS,cows,mixed,meat,0.0024037499999999996
TON,cows,mixed,meat,0.013975875
TTO,cows,mixed,meat,0.0033674025
TUN,cows,mixed,meat,0.0019364999999999999
TUR,cows,mixed,meat,0.0025807499999999997
TUV,cows,mixed,meat,0.013975875
TWN,cows,mixed,meat,0.002845625
TZA,cows,mixed,meat,0.00281025
UGA,cows,mixed,meat,0.00279375
UKR,cows,mixed,meat,0.00414450204
URY,cows,mixed,meat,0.00421146
USA,cows,mixed,meat,0.007824675
UZB,cows,mixed,meat,0.004483920000000001
VCT,cows,mixed,meat,0.0028997100000000002
VEN,cows,mixed,meat,0.00444213
VGB,cows,mixed,meat,0.0033674025
VIR,cows,mixed,meat,0.0033674025
VNM,cows,mixed,meat,0.0021825
VUT,cows,mixed,meat,0.012461999999999999
WLF,cows,mixed,meat,0.013975875
WSM,cows,mixed,meat,0.013975875
XKO,cows,mixed,meat,0.003827622178571428
XMI,cows,mixed,meat,0.00467424
YEM,cows,mixed,meat,0.0023655
ZAF,cows,mixed,meat,0.0031365
ZMB,cows,mixed,meat,0.0024435
ZWE,cows,mixed,meat,0.0024787499999999996
