iso3c,country,population
AFG,Afghanistan,34.05777539773226
ALA,Åland,0.030045303923543543
ALB,Albania,2.8907778042266727
DZA,Algeria,41.5865168613218
ASM,American Samoa,0.03438526764512062
AND,Andorra,0.05821794248186052
AGO,Angola,27.451808136134787
AIA,Anguilla,0.014682004228234291
ATG,Antigua and Barbuda,0.13550398754887283
ARG,Argentina,44.744866154087276
ARM,Armenia,3.092193237352717
ABW,Aruba,0.1552792638540268
AUS,Australia,25.018341856804696
AUT,Austria,8.69676178915688
AZE,Azerbaijan,10.466573781101033
BHS,Bahamas,0.409076088169968
BHR,Bahrain,0.98551790122292
BGD,Bangladesh,167.83247326337732
BRB,Barbados,0.352829173207283
BLR,Belarus,9.507144798990339
BEL,Belgium,11.515923746628687
BLZ,Belize,0.37397827923996374
BEN,Benin,12.314662135671824
BMU,Bermuda,0.15151409804821014
BTN,Bhutan,0.9086795839994011
BOL,Bolivia,11.193683648139995
BES,"Bonaire, Sint Eustatius and Saba",0.02451195102185011
BIH,Bosnia and Herzegovina,3.799305124368402
BWA,Botswana,2.3234464687548737
BRA,Brazil,215.2902296462647
IOT,British Indian Ocean Territory,0
VGB,British Virgin Islands,0.016643156355712563
BRN,Brunei,0.38091435686988007
BGR,Bulgaria,7.071006229627528
BFA,Burkina Faso,19.171372272481676
BDI,Burundi,12.262871521990746
KHM,Cambodia,16.641655466197335
CMR,Cameroon,25.120399753242964
CAN,Canada,38.61492842018061
CPV,Cape Verde,0.5378654117812403
CYM,Cayman Islands,0.11888226121664047
CAF,Central African Republic,5.181560013361832
TCD,Chad,14.8791524864655
CHL,Chile,18.516276649634904
CHN,China,1411.0033106244941
CXR,Christmas Island,0.14007557928562164
CCK,Cocos Islands,0.01628238894045353
COL,Colombia,49.23714140623906
COM,Comoros,0.7325693778693676
COK,Cook Islands,0.03332385566318408
CRI,Costa Rica,4.878840338962618
CIV,Côte d'Ivoire,24.907760332294856
HRV,Croatia,4.172510304240859
CUB,Cuba,11.472779624906252
CUW,Curaçao,0.1670085061341524
CYP,Cyprus,1.2441036990858265
CZE,Czech Republic,10.58207177498889
DNK,Denmark,5.850689952050743
DJI,Djibouti,0.8233694758091588
DMA,Dominica,0.08754531550221145
DOM,Dominican Republic,10.509493398771156
ECU,Ecuador,17.690029620187715
EGY,Egypt,99.55502824716943
SLV,El Salvador,6.270734355552122
GNQ,Equatorial Guinea,0.8621594719588757
ERI,Eritrea,5.4722436399024446
EST,Estonia,1.1887233235913754
ETH,Ethiopia,104.75870686181588
FLK,Falkland Islands,0.0028890688085354554
FRO,Faroe Islands,0.05383361836356926
FJI,Fiji,1.0366720313904807
FIN,Finland,6.027505991216913
FRA,France,65.73296551673775
GUF,French Guiana,0.24999731094817434
PYF,French Polynesia,0.24729922697588336
GAB,Gabon,1.9164830426379922
GMB,Gambia,2.469027665676549
GEO,Georgia,4.18046639203385
DEU,Germany,81.20979373792943
GHA,Ghana,29.84055245606578
GIB,Gibraltar,0.29959583282470703
GRC,Greece,11.094126439634692
GRL,Greenland,0.052499616968523455
GRD,Grenada,0.11383004020899534
GLP,Guadeloupe,0.4292166233062744
GUM,Guam,0.1570616562385112
GTM,Guatemala,17.056953829800477
GGY,Guernsey,0.11111185513436794
GIN,Guinea,13.136857679550303
GNB,Guinea-Bissau,1.8369033274648245
GUY,Guyana,0.8083267676012156
HTI,Haiti,9.848385519813746
HND,Honduras,8.31913951280876
HKG,Hong Kong,8.28776190429926
HUN,Hungary,9.938759166630916
ISL,Iceland,0.31929987633270684
IND,India,1353.744764452551
IDN,Indonesia,264.53575454566453
IRN,Iran,80.79935961450246
IRQ,Iraq,39.0038457972114
IRL,Ireland,4.783218540625967
IMN,Isle of Man,0.07460505818016827
ISR,Israel,8.628723719200025
ITA,Italy,60.67994560447309
JAM,Jamaica,2.7173270042985678
JPN,Japan,126.27146704946063
JEY,Jersey,0.13858550414443016
JOR,Jordan,7.7178906160952465
KAZ,Kazakhstan,18.347819025453646
KEN,Kenya,49.803622255628035
KIR,Kiribati,0.06843465834390372
XKO,Kosovo,1.8782386553939432
KWT,Kuwait,3.288773408974521
KGZ,Kyrgyzstan,6.542433644550329
LAO,Laos,7.18005806176734
LVA,Latvia,2.080739840224851
LBN,Lebanon,5.874959189190122
LSO,Lesotho,2.090652021463029
LBR,Liberia,4.617160881054588
LBY,Libya,6.528549326965731
LIE,Liechtenstein,0.039136835373938084
LTU,Lithuania,2.9106931849964894
LUX,Luxembourg,0.5388144080061466
MAC,Macao,1.837720274925232
MKD,Macedonia,2.071371902653482
MDG,Madagascar,25.769587001908803
MWI,Malawi,19.262086175542606
MYS,Malaysia,31.42970028305473
MDV,Maldives,0.5287572965025902
MLI,Mali,18.948229723765508
MLT,Malta,0.4819512013345957
MHL,Marshall Islands,0.01215984532609582
MTQ,Martinique,0.3105046018026769
MRT,Mauritania,3.94263777316246
MUS,Mauritius,1.206853753887117
MYT,Mayotte,0.43671545200049877
MEX,Mexico,129.59184537304998
FSM,Micronesia,0.19261259748600423
MDA,Moldova,3.9942980618216097
MCO,Monaco,0.40847814083099365
MNG,Mongolia,3.047176356975342
MNE,Montenegro,0.6471586097613908
MSR,Montserrat,0.018311284249648452
MAR,Morocco,34.48338473122021
MOZ,Mozambique,29.392002093554765
MMR,Myanmar,56.22318425579033
"NAM",Namibia,2.477611777660897
NRU,Nauru,0.025186337530612946
NPL,Nepal,29.288001394252206
NLD,Netherlands,17.935714623192325
NCL,New Caledonia,0.37240641882817727
NZL,New Zealand,4.753524570134949
NIC,Nicaragua,6.4540778147638775
NER,Niger,21.565338775630607
NGA,Nigeria,193.61219648178667
NIU,Niue,0.0018357865483267233
NFK,Norfolk Island,0.004771487787365913
PRK,North Korea,25.953839404624887
MNP,Northern Mariana Islands,0.07905562392988941
NOR,Norway,5.479538881958433
OMN,Oman,4.682172705561243
PAK,Pakistan,195.11525910359342
PLW,Palau,0.020256662886822596
PSE,Palestina,5.021345377899706
PAN,Panama,4.873782525944989
PNG,Papua New Guinea,7.928585661909892
PRY,Paraguay,6.961067387794628
PER,Peru,31.563577494810943
PHL,Philippines,112.71055547068681
PCN,Pitcairn Islands,2.3708029766567051e-4
POL,Poland,38.89624546105915
PRT,Portugal,10.039733508137488
PRI,Puerto Rico,3.458819514122297
QAT,Qatar,2.196602440147217
COG,Republic of Congo,4.491107629190083
REU,Reunion,0.8277144914027303
ROU,Romania,19.64942403954774
RUS,Russia,150.11103682688437
RWA,Rwanda,13.221309437067248
BLM,Saint-Barthélemy,0.0359899140894413
MAF,Saint-Martin,0.08173321187496185
SHN,Saint Helena,0.003908248138031922
KNA,Saint Kitts and Nevis,0.06567411590367556
LCA,Saint Lucia,0.1736708264797926
SPM,Saint Pierre and Miquelon,0.012811962253181264
VCT,Saint Vincent and the Grenadines,0.06817922927439213
WSM,Samoa,0.18006297864485532
SMR,San Marino,0.02725694328546524
STP,São Tomé and Príncipe,0.3853461074177176
SAU,Saudi Arabia,33.065425083126684
SEN,Senegal,16.48052961358917
SRB,Serbia,6.999136320715479
SYC,Seychelles,0.019331633753608912
SLE,Sierra Leone,6.2934278511093
SGP,Singapore,6.225537925958633
SXM,Sint Maarten,0.05298428237438202
SVK,Slovakia,5.396190115652644
SVN,Slovenia,2.042368000787974
SLB,Solomon Islands,0.6479122834207374
SOM,Somalia,11.14072992700676
ZAF,South Africa,55.31612087022539
KOR,South Korea,50.315824765129946
SSD,South Sudan,13.020672602184277
ESP,Spain,46.214203306447644
LKA,Sri Lanka,22.346018927710247
SDN,Sudan,42.2060074126902
SUR,Suriname,0.5788445810471785
SJM,Svalbard and Jan Mayen,0.004617051360838786
SWZ,Swaziland,1.3130145670147613
SWE,Sweden,10.615073119254248
CHE,Switzerland,9.368474153070565
SYR,Syria,19.48827048672524
TWN,Taiwan,23.73988125915639
TJK,Tajikistan,8.914731755334287
TZA,Tanzania,60.1824610692438
THA,Thailand,69.52249981547357
TLS,Timor-Leste,1.4887102096399758
TGO,Togo,7.695882395608351
TKL,Tokelau,0.005821818020194769
TON,Tonga,0.09920650790445507
TTO,Trinidad and Tobago,1.4433303847908974
TUN,Tunisia,11.60212367884742
TUR,Turkey,80.45255726668256
TKM,Turkmenistan,5.680197142173711
TCA,Turks and Caicos Islands,0.028290894586461945
TUV,Tuvalu,0
UGA,Uganda,45.01497657028085
UKR,Ukraine,45.73409548624477
ARE,United Arab Emirates,8.924750142985431
GBR,United Kingdom,66.23313789763233
USA,United States,336.84548589491004
URY,Uruguay,3.5216735648298276
UZB,Uzbekistan,30.222447169478983
VUT,Vanuatu,0.32703395680800895
VEN,Venezuela,33.22774196207865
VNM,Vietnam,98.3747321612318
VIR,"Virgin Islands, U.S.",0.06660108640789986
WLF,Wallis and Futuna,0.014202982187271118
ESH,Western Sahara,0.4582366259552412
YEM,Yemen,27.71720825974444
ZMB,Zambia,17.413246483563853
ZWE,Zimbabwe,16.269066556124017
XMI,Madeira Island,0.14250228984747082
COD,Democratic Republic of the Congo,84.81399435844696
