lon,lat,iso3c
-73.46604333867994,-45.74063875154832,CHL
-73.27310923357327,-45.27714346865904,CHL
-73.72085856200127,-42.86399503013983,CHL
-73.71665706111254,-42.86545831005766,CHL
-73.4349523413221,-42.11002395430791,CHL
-73.79768060281435,-42.532448515257094,CHL
-73.61477980938024,-42.38075368323569,CHL
-73.68012464100816,-42.55695922591946,CHL
-73.51578819034115,-42.43036866215819,CHL
-73.25834999910116,-42.27967550743821,CHL
-73.15702224029248,-41.74887361496243,CHL
-73.1605088179783,-41.74406245879165,CHL
-72.82611665692318,-45.476909736701046,CHL
-72.83127031257504,-45.48005370293442,CHL
-72.8420384451771,-45.46418947488708,CHL
-72.70198863763505,-44.55522950051251,CHL
-72.95034714731334,-44.79668395764864,CHL
-73.67947152986895,-42.66455967123431,CHL
-73.34351139865834,-41.80612470228762,CHL
-72.73574170655857,-45.529594775822915,CHL
-72.70044952556285,-45.48961090852325,CHL
-72.7141145937522,-45.50482008760533,CHL
-72.32734947154219,-41.5038919378331,CHL
-72.83010707098535,-41.88186898061392,CHL
-73.15596274052433,-42.30091767046125,CHL
-73.52449982078869,-42.502634403447075,CHL
-73.33257239843931,-39.91635459833473,CHL
-73.3671250359814,-39.88892198742344,CHL
-74.53599864609835,-45.67113519530572,CHL
-74.47056959444575,-45.707381905511625,CHL
-74.56902302857686,-45.874795476531595,CHL
-74.45376077313986,-45.73356676845128,CHL
-74.48831847366773,-45.9063582772381,CHL
-74.48208331533802,-45.746552145995715,CHL
-73.63557155443867,-46.17389250204098,CHL
-73.52678608215237,-46.233034490159234,CHL
-73.61364919275147,-46.10484898049713,CHL
-73.94320168753742,-46.11822032864137,CHL
-73.54219380406161,-45.690333006995445,CHL
-74.29522203617512,-45.74556295658334,CHL
-74.19059046657875,-45.67237094004154,CHL
-74.18388799977224,-45.606714516538624,CHL
-74.24803357637136,-45.34991992464899,CHL
-74.4402223793668,-45.81960831471508,CHL
-74.22964999175352,-45.39658685231843,CHL
-73.78977004236548,-45.49683116015075,CHL
-73.8645834500588,-45.59855315283448,CHL
-74.28168022236689,-45.756122633527006,CHL
-74.20201630150828,-45.74625129654267,CHL
-73.93385042559245,-45.83365522657525,CHL
-74.18801008542427,-45.66389128493958,CHL
-73.866848768827,-45.67872137732767,CHL
-73.85733459464062,-45.62907791952213,CHL
-73.89878701051869,-45.71190248807653,CHL
-74.08063445139588,-45.76241082963029,CHL
-74.0388123039252,-45.714477468812674,CHL
-74.22839991794372,-45.81453926648629,CHL
-74.11848858517747,-45.74400385603856,CHL
-74.12100488320453,-45.779489680011224,CHL
-74.40241400769482,-45.847059717252144,CHL
-74.20465388612497,-45.578997164538315,CHL
-74.09123298884369,-45.486754179244294,CHL
-74.23008863885369,-45.38539373745253,CHL
-74.26694990295026,-45.485004406788086,CHL
-74.0674875602669,-45.392827077888775,CHL
-73.93870390783479,-45.46426632497062,CHL
-73.91023729930303,-45.44587230923433,CHL
-74.14684122207382,-45.285591584507245,CHL
