lon,lat,iso3c
8.26705,58.143983,NOR
8.2553,58.140267,NOR
7.06875,58.055833,NOR
6.885683,58.060083,NOR
24.5791,70.6381,NOR
22.640933,70.659267,NOR
22.621733,70.66345,NOR
22.2785,70.2122,NOR
23.4112,70.23785,NOR
25.747833,70.98,NOR
23.28445,70.24095,NOR
23.336117,70.229717,NOR
23.223033,70.124867,NOR
23.330383,70.1337,NOR
23.079117,70.353317,NOR
24.451817,70.8286,NOR
24.590567,70.8172,NOR
22.666183,70.077033,NOR
22.755167,70.091,NOR
22.708983,70.091617,NOR
22.6618,70.085867,NOR
23.634217,70.4793,NOR
24.119067,70.56365,NOR
23.30475,70.262633,NOR
23.466833,70.287167,NOR
23.400017,70.2831,NOR
23.392467,70.341617,NOR
22.892567,70.142117,NOR
24.074733,70.5734,NOR
22.974917,70.346517,NOR
22.937983,70.303383,NOR
22.89715,70.320667,NOR
22.804867,70.340883,NOR
24.487233,70.671017,NOR
25.254333,70.83325,NOR
25.32495,70.911617,NOR
22.694317,70.645333,NOR
27.500333,70.81175,NOR
27.123317,70.629167,NOR
27.317183,70.737233,NOR
23.4353,70.756667,NOR
29.680717,69.9099,NOR
29.487075,69.914667,NOR
29.0347,70.0645,NOR
29.215333,70.020583,NOR
30.136117,70.540167,NOR
29.292183,70.02435,NOR
27.2185,70.774767,NOR
23.397883,70.57315,NOR
23.558533,70.53805,NOR
23.2287,70.5295,NOR
25.81915,70.80725,NOR
25.55705,70.89355,NOR
22.887467,70.24665,NOR
21.706633,70.249583,NOR
23.164333,70.666433,NOR
23.107933,70.625517,NOR
23.034439,70.575341,NOR
22.955883,70.549517,NOR
25.38915,71.017783,NOR
24.944717,70.889183,NOR
21.6898,70.271883,NOR
23.827433,70.713367,NOR
25.00625,70.9178,NOR
22.3542,70.14145,NOR
22.308067,70.151467,NOR
22.416567,70.149517,NOR
22.245033,70.141183,NOR
22.321017,70.191717,NOR
21.809067,70.22045,NOR
25.636983,70.7514,NOR
23.486717,70.38445,NOR
23.63865,70.449283,NOR
23.753267,70.4457,NOR
21.81905,70.192883,NOR
27.563717,70.81695,NOR
25.446317,70.871233,NOR
25.495117,70.885417,NOR
29.5878,69.91855,NOR
30.41225,69.764767,NOR
30.415333,69.731167,NOR
4.97325,60.530883,NOR
4.9317,60.509333,NOR
4.862317,60.81255,NOR
5.4514,59.953633,NOR
5.207633,60.161583,NOR
5.2315,60.156033,NOR
5.2702,60.1178,NOR
5.0917,60.1749,NOR
5.169533,60.02005,NOR
5.124117,60.081383,NOR
5.168567,60.08165,NOR
5.112783,60.139067,NOR
5.30815,60.024317,NOR
5.081517,60.020917,NOR
5.827133,59.953233,NOR
6.009367,60.04095,NOR
5.227633,60.004617,NOR
5.15405,59.714533,NOR
5.303317,60.044117,NOR
5.526917,59.87835,NOR
5.261367,59.8451,NOR
5.434733,59.944217,NOR
5.400467,60.1282,NOR
5.293683,60.173317,NOR
5.090733,60.054317,NOR
5.120633,60.088083,NOR
5.683283,60.358067,NOR
5.114417,60.038183,NOR
5.563633,60.171767,NOR
5.062733,60.434083,NOR
5.063717,60.4029,NOR
5.1457,60.08255,NOR
5.176033,60.130183,NOR
5.124833,60.176883,NOR
5.117067,60.100833,NOR
5.192033,60.080767,NOR
6.16585,60.2564,NOR
5.909183,59.975733,NOR
5.16,60.779467,NOR
6.1167,61.152667,NOR
5.656367,61.144667,NOR
5.250717,59.626267,NOR
5.160067,59.623582999999996,NOR
5.31215,59.671183,NOR
5.100533,59.7879,NOR
5.133367,59.609517,NOR
5.0801,59.831933,NOR
5.20965,59.372033,NOR
5.247117,59.636483,NOR
5.161567,59.596783,NOR
5.171083,59.396633,NOR
5.21725,59.410817,NOR
5.321817,59.776583,NOR
6.2014,60.248017,NOR
5.589917,59.685,NOR
5.534383,59.72365,NOR
6.225083,60.26125,NOR
5.54298,59.691643,NOR
6.121133,60.146217,NOR
5.4311,59.685317,NOR
5.669683,59.95335,NOR
5.363633,59.742983,NOR
5.096417,59.429017,NOR
5.8238,59.714433,NOR
5.722917,59.699983,NOR
5.72205,59.71765,NOR
5.686767,59.760767,NOR
5.3424,59.746683,NOR
5.788733,59.730433,NOR
5.114483,59.4293,NOR
5.665983,59.890983,NOR
5.638817,59.875767,NOR
5.586633,59.7215,NOR
5.638667,60.084033,NOR
5.77565,59.977933,NOR
5.10645,59.432583,NOR
5.228133,59.866567,NOR
5.145617,59.726633,NOR
5.159833,59.907083,NOR
5.939133,60.106867,NOR
5.959917,60.17935,NOR
5.153067,59.728533,NOR
5.725017,59.87075,NOR
6.126617,60.130183,NOR
5.533667,59.657983,NOR
5.174483,60.249967,NOR
5.283167,59.952383,NOR
5.5269,59.6088,NOR
5.21455,60.220067,NOR
5.244133,59.8665,NOR
5.30565,59.838083,NOR
5.306383,60.071517,NOR
4.942783,60.332533,NOR
4.93995,60.404767,NOR
4.96645,60.3046,NOR
5.884,59.73605,NOR
5.9024,59.778333,NOR
5.857983,59.719917,NOR
6.050117,60.157417,NOR
4.940617,60.4336,NOR
6.042483,60.112433,NOR
6.080067,60.082433,NOR
6.318983,60.324217,NOR
5.351183,60.069283,NOR
5.342217,60.035817,NOR
4.693633,60.792717,NOR
4.70075,60.789633,NOR
5.443633,60.479783,NOR
5.80735,61.169417,NOR
5.239467,59.9332,NOR
5.230717,59.928233,NOR
5.295383,60.808567,NOR
5.344317,60.74215,NOR
5.355017,60.83205,NOR
5.298833,60.749917,NOR
5.288267,59.8616,NOR
5.63475,60.247117,NOR
5.5593,60.218933,NOR
5.69645,60.169833,NOR
5.641167,60.223083,NOR
5.736867,60.0711,NOR
5.613817,60.207633,NOR
5.638267,60.23545,NOR
5.713217,60.156317,NOR
5.720917,60.1197,NOR
5.906933,60.141033,NOR
5.967617,60.191017,NOR
5.6733,60.230867,NOR
5.311917,59.6084,NOR
6.156667,60.215933,NOR
6.139567,60.220967,NOR
6.095417,60.1993,NOR
5.9305,60.126117,NOR
5.929967,59.9844,NOR
5.991917,59.45165,NOR
5.722617,59.064283,NOR
5.6765,59.290417,NOR
5.710833,59.405433,NOR
5.713333,59.2983,NOR
5.924733,59.3892,NOR
6.028583,58.91455,NOR
5.404167,59.65735,NOR
5.268483,60.746867,NOR
6.356717,60.4075,NOR
6.275128,60.394608,NOR
6.055517,60.258583,NOR
5.908883,60.1216,NOR
6.183183,60.31815,NOR
6.402,60.414183,NOR
4.884617,60.752533,NOR
4.9172,60.669867000000004,NOR
5.353017,60.563433,NOR
5.4001,60.5821,NOR
5.11575,60.53015,NOR
4.968667,60.467733,NOR
5.0378,60.542833,NOR
4.908683,60.686417,NOR
5.4232,60.68835,NOR
4.878417,60.565133,NOR
4.86125,60.59395,NOR
5.3474,60.86295,NOR
5.364017,60.863083,NOR
4.761117,60.695,NOR
5.564833,60.436583,NOR
5.3568,60.524417,NOR
5.385317,60.553033,NOR
5.627417,60.455517,NOR
5.6922,60.456567,NOR
5.1257,60.605117,NOR
5.1907,60.578167,NOR
5.159717,60.595767,NOR
5.3811,60.518333,NOR
4.8641,60.727883,NOR
4.996883,60.633833,NOR
5.328583,60.723417,NOR
4.904617,60.5399,NOR
4.8536,60.77465,NOR
5.403633,60.7125,NOR
5.076983,60.604067,NOR
5.136833,61.585767,NOR
5.2203,61.467817,NOR
5.215333,61.557717,NOR
5.080817,61.406633,NOR
5.186533,61.60395,NOR
5.047283,61.571867,NOR
4.978117,60.249683,NOR
5.644033,60.348383,NOR
5.466533,60.076267,NOR
5.453,60.058733,NOR
4.818517,60.5735,NOR
4.759617,60.682817,NOR
5.00315,61.17955,NOR
4.938083,61.20635,NOR
5.08115,61.14635,NOR
4.859667,60.527433,NOR
6.990333,62.28765,NOR
7.279633,62.28505,NOR
7.123917,62.296517,NOR
7.085433,62.30065,NOR
8.459567,63.144583,NOR
8.6172,63.176117,NOR
8.060967,63.476817,NOR
7.8561,63.457733,NOR
8.167717,63.450333,NOR
8.228283,63.26985,NOR
8.225383,63.142683,NOR
8.21375,63.141233,NOR
7.856933,63.255,NOR
7.928067,63.256517,NOR
6.962733,62.83145,NOR
6.92605,62.783417,NOR
6.977733,62.8021,NOR
7.8556,63.469783,NOR
7.847167,63.46745,NOR
8.4183,63.299617,NOR
8.02235,63.494933,NOR
8.19315,63.076733,NOR
7.713733,63.029683,NOR
8.2162,63.04965,NOR
8.214317,63.39795,NOR
8.237267,63.3582,NOR
7.45015,62.960383,NOR
7.678117,63.035983,NOR
8.2718,63.338917,NOR
8.049167,62.957167,NOR
