lon,lat,iso3c
-66.66828031586519,45.0650803260571,CAN
-66.71111023345203,45.05420844855219,CAN
-66.8015236617613,44.62458873466559,CAN
-66.83208767680728,44.629132197768826,CAN
-66.84391315344068,45.034810507191786,CAN
-66.435415204094,45.070010270517855,CAN
-66.37751648813226,45.10237736732462,CAN
-66.3188793752485,45.123445605891625,CAN
-67.02757677596055,45.13784755059532,CAN
-67.03288431912875,45.11423056134113,CAN
-67.02723510596172,45.12855215013131,CAN
-67.03609657048324,45.093821991129644,CAN
-67.0000271043418,45.07340028341312,CAN
-67.01320945512067,44.98768360185283,CAN
-67.00619078986408,44.99355424834424,CAN
-66.99390187843227,45.00629600849726,CAN
-67.00909639159111,44.96265219886813,CAN
-66.99602738307874,44.9426328799652,CAN
-66.97398802406796,44.92872291286614,CAN
-66.83879725488632,44.74713535010587,CAN
-66.91091717375794,44.99907150111343,CAN
-66.92716744430663,45.0045257630149,CAN
-66.9819631640925,44.935038824676305,CAN
-66.93206831867198,44.92076211916273,CAN
-66.57842009833519,45.102550860152846,CAN
-66.90517329160464,44.945416504519066,CAN
-66.64439541304608,45.08047013883286,CAN
-66.61322402683014,45.09204582336167,CAN
-66.69089447669064,45.06551055397035,CAN
-66.80429047905827,44.61241366258732,CAN
-66.48741307299036,45.082084342038,CAN
-66.84016904187668,44.617993448058,CAN
-66.94239060372485,45.02742086881483,CAN
-66.79696329138908,44.64601886266817,CAN
-66.90212032326946,44.95358213866139,CAN
-67.01274085995354,45.12544695343624,CAN
-66.96052115794757,45.13059196021424,CAN
-66.93523479421188,44.916761551530136,CAN
-66.95943464310282,44.88627283320868,CAN
-67.01332439760317,44.96538764017961,CAN
-66.92801580757879,45.00844798076608,CAN
-66.98030787396432,45.0105027134662,CAN
-66.9749862849553,45.01653010960331,CAN
-67.00607933821111,45.03119425849322,CAN
-66.83406243925327,45.03392898247038,CAN
-66.97482958690169,45.02831359165227,CAN
-66.9650826245663,45.038364769624756,CAN
-66.97000853160162,44.9342676048158,CAN
-66.96525507757487,44.92707046558754,CAN
-66.98915068142148,45.11368264831102,CAN
-66.91456671403851,45.06806915478019,CAN
-66.91066431722304,45.05947220071953,CAN
-66.89102386422378,45.042282713129225,CAN
-66.97604457152036,44.873469028867724,CAN
-66.85649104292695,45.05625280799311,CAN
-66.827396256817,44.61191663161147,CAN
-66.85602029333239,45.05206539476434,CAN
-66.858728084289,45.04839227580372,CAN
-66.85089853578762,45.05917298251624,CAN
-66.84594223267257,45.06951875454258,CAN
-66.8476266593586,45.06431483115088,CAN
-66.87262568527882,44.6068492297484,CAN
-66.80883695573128,45.068380954447484,CAN
-66.81833236999621,45.05577333886066,CAN
-66.82291623122089,45.06037558328762,CAN
-66.83018565881024,45.048896325163746,CAN
-66.80796854002521,45.062132813048876,CAN
-66.72814111245572,44.61486966155854,CAN
-66.70011772248678,44.61336578502723,CAN
-66.73232301994491,45.07279823761167,CAN
-66.7343126406827,45.06457016868583,CAN
-66.93655093137812,44.92425316388027,CAN
-66.96758824614069,44.877549506274825,CAN
-66.84165239927006,44.63969348468731,CAN
-66.94549379598824,44.999821289249184,CAN
-66.87399382608201,45.04388658382543,CAN
-66.86631737905793,45.02947826732674,CAN
-66.83290782090675,45.061517110465886,CAN
-66.81450225701988,45.06309525426332,CAN
-66.8294662229029,45.05328848264479,CAN
-66.72277356012907,44.66738781067794,CAN
-66.7116283857485,44.67577658635938,CAN
-66.71366614480257,44.68972669936352,CAN
-66.7182777766244,44.72244882248141,CAN
-66.73053565957012,44.73433406873854,CAN
-66.69933197720596,44.68211299791276,CAN
-66.73760122362572,44.62242664439573,CAN
-66.8370470442771,45.04081322568385,CAN
-66.73719714974958,44.73030686294549,CAN
-66.70783328119161,44.656717621623784,CAN
-66.82604147777836,45.042003468999596,CAN
-66.73130469914291,44.7178971659146,CAN
-66.72489794413495,44.72045909877256,CAN
