"lon","lat","iso3c","subregion"
21.3019200001001,62.0812099985108,"FIN","Ab R„g„rds Lax Oy"
22.68581999995,59.9710599984411,"FIN","AB SALMONFARM OY, GRANHOLM"
22.4362399996064,59.9374699989013,"FIN","AB SALMONFARM OY, KASNŽS FISK"
22.4274099995891,59.9488599980843,"FIN","AB SALMONFARM OY, KASNŽS LAX"
22.5513100001067,59.9442499989173,"FIN","AB SALMONFARM OY, SKALLERFJŽRDEN"
22.2587600008415,60.0296599984607,"FIN","AB SALMONFARM OY, VŽSTERHARUN"
21.3207000002041,62.2007899982898,"FIN","Arin Blaze Salmon"
21.2907499994317,60.1409799981769,"FIN","AXEN DENNIS, ALLANDET"
23.9306399995416,59.9402699985075,"FIN","B.KIVELŽ-FORELLODLING, C/O BERIT KIVELŽ"
26.2780199994909,60.309449998824,"FIN","BŽST™ FORELL AB (SEMILAX KOBBEN)"
21.2864600004008,60.1557899980489,"FIN","BERGHAMNS FISK KB"
25.8981700007538,60.2428399984849,"FIN","BERNHARD SUNDBŽCK"
22.639800000784,59.9311999985674,"FIN","BOLAX LAX AB, STORHOLMEN"
22.3748799996742,59.8163099983253,"FIN","BUS™LAX KB, ASKEN"
22.439239999896,59.8643099988404,"FIN","CHERIS FISK KB"
25.1170900010076,65.546749999058,"FIN","EERO VŽŽTŽJŽ"
21.4432799991699,61.8872799984377,"FIN","KALANKASVATUS EINO VŽLIMAA"
23.6948500001707,59.9016899988389,"FIN","EKENŽS FORELL"
21.3884199995691,61.9104199985958,"FIN","KALANKASVATUS ERKKI RUOHONEN"
21.3441899992701,60.9833499988678,"FIN","ESAN KALA OY"
21.4436700002473,61.887279998725,"FIN","ESAPEKKA UUSIMŽKI, KALANKASV.ESAPEKKA UUSIMŽKI"
25.3014399993456,65.3334799990474,"FIN","ETELŽ- JA POHJOIS-IIN KALASTUSKUNNAT"
21.9653599995508,60.3154299989583,"FIN","EURO-FORELLI OY,HŽMMŽR™"
21.1610000004453,62.5918899990634,"FIN","F:ma Niklas ™sterberg"
25.3539999993646,60.2419599984849,"FIN","FISKERISAMMANSLUTN. BOSTR™M & GRANQVIST"
25.9336200005051,60.2133299983042,"FIN","FRANS OCH JAN TILLMAN"
22.8475200010262,63.9064999989968,"FIN","GEORG SUNDSTR™M"
21.2686000001797,62.3069999986437,"FIN","Granfors Alf Erik"
22.4437399998434,59.9204499980642,"FIN","GRANLUNDS FISK KB"
22.0361399992393,60.0949399988514,"FIN","GULLKRONAN LOHI OY"
26.2280100005682,60.3127599980956,"FIN","GUY GRANBERG"
21.5081400001216,60.5110599982598,"FIN","HAAPKARIN KALA"
21.6130799993634,60.5015599981987,"FIN","HAKKEENPŽŽN SAHA OY"
21.2572200003135,62.3057999983972,"FIN","Hamnsk„rs Lax Oy Ab"
21.4994700006101,61.395569998517,"FIN","HAMPIN KALA & MERIKULJETUS OY, PY™RHOLMI"
21.4560900002198,61.385859998546,"FIN","HAMPIN KALA JA MERIKULJETUS OY, ORSKERI"
26.262920000763,60.2970699984162,"FIN","HANDELSBOLAGET ALTARSKŽR FORELL / PER HOLMSTR™M"
26.2716100002986,60.3049299986106,"FIN","HANDELSBOLAGET HELGOLAND, C/O G™RAN o. HÅKAN HOLMSTR™M"
22.91598999938,59.7996699987391,"FIN","HANG™ LAX KB, C/O LEIF LINDHOLM"
25.3049500000369,60.2478099988345,"FIN","HANS OCH G™RAN MELANDER - FISKODLING"
21.3475499999568,60.1829099983961,"FIN","HANSA FISH KB, (542)"
21.7475700006298,60.3938899981158,"FIN","HARRIN LOHI KY, TUOMASLUOTO (443)"
21.269710000359,62.3039999983353,"FIN","HARRY BŽCKVIK (R™RGRUNDS FISK)"
22.0356600004245,60.128269998402,"FIN","HAVER™N LOHI OY, ™STERSTHOLM (549)"
21.9935699997586,60.2151599985,"FIN","HAVER™N LOHI OY, EKHOLMEN (529)"
22.044359999548,60.143379998516,"FIN","HAVER™N LOHI OY, KLŽPPEN (532)"
22.0137699994168,60.2198099989747,"FIN","HAVER™N LOHI OY, KLOBBAN (547)"
21.7175399996802,60.1285999989509,"FIN","HAVER™N LOHI OY, KROOK (535)"
21.8450399999932,60.2959799983568,"FIN","HAVER™N LOHI OY, KUUSINEN (539)"
22.0668700003764,60.2552699984552,"FIN","HAVER™N LOHI OY, LYCKNŽS  (523)"
22.0529799993604,60.2369299985184,"FIN","HAVER™N LOHI OY, SAHALAHTI (528)"
22.0021000007794,60.2250999981763,"FIN","HAVER™N LOHI OY, SILLHOLMEN (559)"
22.0494600002183,60.232539998472,"FIN","HAVER™N LOHI OY, UTTERHOLMA (527)"
21.8640199996744,60.3151599981723,"FIN","HAVER™N LOHI OY, VŽHŽ-MAISAARI (522)"
21.4904699997505,60.3144099987099,"FIN","HEIMON KALA OY, AL™ARNA (540)"
21.5049699992263,60.2697499986598,"FIN","HEIMON KALA OY, BŽSTHOLMEN (505)"
21.3044299998214,60.5584999987023,"FIN","HEIMON KALA OY, HUPANIITTY (412)"
21.4074699994822,60.2368099985626,"FIN","HEIMON KALA OY, KŽLLARFJŽRDEN (503)"
21.4368200002266,60.256789998211,"FIN","HEIMON KALA OY, LÅNGHOLM (556T)"
21.4117500005786,60.2680599980825,"FIN","HEIMON KALA OY, MOSSALA (501)"
21.3690099995447,60.2989399984138,"FIN","HEIMON KALA OY, MOSSALA FJŽRDEN (561)"
21.6590900006743,60.2358099986138,"FIN","HEIMON KALA OY, NORRSKATA (508)"
21.3308599997163,60.2560799988053,"FIN","HEIMON KALA OY, PENLOT (541)"
21.2114200006732,60.5492999985256,"FIN","HEIMON KALA OY, PUKKEENLUOTO (407)"
21.4512499997669,60.2885699982745,"FIN","HEIMON KALA OY, STORNŽSET (502)"
21.6927300005912,60.1617399988308,"FIN","HEIMON KALA OY, STORSTR™MMEN (536)"
21.6440000001879,60.1829999989099,"FIN","HEIMON KALA OY, WATTKAST (563T)"
21.2776799998006,60.3110999985091,"FIN","HEIMON KALA OY, YTTERST™ (442)"
26.2714400008585,60.3125599985919,"FIN","HELGE HOLMSTR™MS HAVSODLING"
21.3635000007263,63.1573999989017,"FIN","Hellbergs Fiskodling Kb"
25.8519899992238,60.200529998219,"FIN","HENRIK KELLGREN"
22.0010600004983,60.1458199987067,"FIN","HENRIKSSON FRED, (550)"
25.2048499993643,65.0087699989362,"FIN","HIRVOSEN MERIKASVATTAMO KY, Kalanviljely, Oulunsalo"
22.6505100002375,59.8922899986534,"FIN","HITIS FORELL AB, RYSSKŽRET (721)"
22.5363300001638,59.9011199983088,"FIN","HITIS HAVSHÅVEN, (722)"
25.0659300001084,65.0349399991021,"FIN","HUIKUN KALA KY (Markku T”nkyr„), Kalanviljely,  Hailuoto"
26.0492799992155,60.2680699983425,"FIN","HURJALOHI OY"
21.398790000335,60.4918499985183,"FIN","JANNEN LOHI OY, MUNAKARIN KALA (423)"
21.5108700004295,60.4709699985312,"FIN","JANNEN LOHI OY, PUKKIHOLMA (457)"
21.4687799990398,60.4591499982452,"FIN","JANNEN LOHI OY, TIIRALETTO (458)"
21.2912799995128,62.1171899983499,"FIN","JOHN LINDBERG"
21.3349399998592,62.2369499984198,"FIN","JORMA ENBERG"
25.236939999084,65.4265199986218,"FIN","JORMA TIIRO, Kalanviljely, Ii"
25.0997599990773,65.5542999989582,"FIN","JOUKO KAKKO, Antinmatalan kalanviiljely, Kuivaniemi"
21.6055000006819,63.2836999990018,"FIN","K™KLOT LAX"
21.6227699994488,60.293219998769,"FIN","KŽLD™ LAX AB, MASKINNAMO (537)"
26.6885599993411,60.3974799989521,"FIN","Kaakon Lohi Oy, Girsvikin verkkoallaskasvattamo"
26.6730000003168,60.4118899986988,"FIN","Kaakon Lohi Oy, Mallemucken verkkoallaskasvattamo"
26.6948799989858,60.4001899982441,"FIN","Kaakon Lohi Oy, Mossavikin verkkoallaskasvattamo"
21.3218000002498,60.5399299987666,"FIN","KALAKAS OY, (418)"
21.3862299998011,61.8522499984228,"FIN","KALALIIKE ELJAS SANTA KY, ERSKRUNNI (109)"
24.7028299999339,64.9491899984058,"FIN","KALALIIKE J SALMELA, Kalanviljely, Hailuoto"
21.5017899997121,61.3291799984099,"FIN","KALAVALTANEN OY, HAAVASTEN PITKŽKARI (217)"
21.5354499990484,61.3321799985298,"FIN","KALAVALTANEN OY, ISO-LAMPOORI (214)"
21.4751800002772,61.3220199986707,"FIN","KALAVALTANEN OY, SANTAKARI (218)"
25.2407099994013,65.0959299986553,"FIN","KALEVI RAAPPANA, Kalanviljely, Haukipudas"
21.4549800005036,61.8567399984772,"FIN","KALEVI RAUNELA KY"
22.4262899995789,59.9254199989461,"FIN","KASNŽS REGNBÅGSLAX, (705)"
25.8645299999967,60.2028799987476,"FIN","KELLGREN HÅKAN, PETER OCH VIKING"
27.7432000008686,60.5096699988361,"FIN","Kellosalmen lohi Oy, Kellosalmen verkkoallaskasvattamo"
21.3194900008543,60.5774899985177,"FIN","KIVIVEDEN KALA, (411)"
25.3535999996871,60.242859998855,"FIN","KLAS GRANQVIST - FORELLODLING"
21.9217500005096,60.3204399981556,"FIN","KOSTIHŽMMŽR™"
26.7307399994432,60.4293399986003,"FIN","Koukkusaaren Kalastus Oy"
26.7680200005387,60.4217799981793,"FIN","Koukkusaaren Merikirjolohi Oy"
21.316420000273,60.7078099987583,"FIN","KULILUODON LOHI OY (314)"
21.2527100000503,60.6597499982668,"FIN","KUSTAVIN MERIKALA OY, (401)"
21.4707000001326,63.122789998978,"FIN","KUUSISAAREN LOHIKASVATUS"
21.2156699994136,62.3454399986122,"FIN","KVARNUDDENS FISK"
21.1685999991533,63.0043999986733,"FIN","Ky Granlundin Kala-Granlunds Fisk  Kb"
21.328800000275,62.2141999990872,"FIN","L„nnen Lohi Oy ja Petrin Lohi Oy"
21.20655999935,60.5922799982091,"FIN","LŽNNENPUOLEN LOHI OY, KRUUKIO (404)"
21.1106000009335,60.6124999987363,"FIN","LŽNNENPUOLEN LOHI OY, LOUKEENKARI (460)"
21.1949300007102,60.5811699980749,"FIN","LŽNNENPUOLEN LOHI OY, VERSKERI (425)"
21.5199600005751,60.5489599981449,"FIN","LŽNSIAUKON LOHI OY, KAITAINEN (429)"
25.0388500008009,65.5580099983594,"FIN","LAPPLAX OY, Kalanviljely, Kuivaniemi"
22.8206600008241,63.9009799987987,"FIN","LARS SUNDSTR™M, LASSES LAX"
25.065530000138,65.131819998899,"FIN","LAURI JA PAAVO KANSTE, Kalanviljely, Haukipudas"
22.0707199993113,60.3581499988671,"FIN","LEINONEN KIMMO; PATALOHI OY, ISO-TERVI (557)"
22.0390600007819,60.3604299985299,"FIN","LEINOSEN MERIKASVATTAMO, (513)"
21.2992000003291,62.0897999985121,"FIN","Liljeqvist Mats, enskild n„ringsidkare, fiskodling"
21.2913999995307,62.1155999989168,"FIN","Lindberg Peter, enskild n„ringsidkare, fiskodling"
21.2932699996254,60.1363699985745,"FIN","LINDROOS CHRISTER, BRŽNNSKŽR (554)"
25.0946500007509,65.5649999986123,"FIN","LINNATIE VEIKKO, Nierinmatalan kalanviljely, Kuivaniemi"
25.0504000007428,65.5561999988507,"FIN","LINNATIEN LOHI KY, Jussinmatalan kalanviljely, Kuivaniemi"
25.1052099995546,65.5687199993269,"FIN","LINNATIEN LOHI KY, Kotalahden kalojen talvivarasto, Kuivaniemi"
25.0984100008333,65.5657199989958,"FIN","LINNATIEN LOHI KY, Nierinmatalan kalanviljely, Kuivaniemi"
25.0905399992855,65.5325999989528,"FIN","LINNATIEN LOHI KY, Rintamatalan kalanviljely, Kuivaniemi"
