Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
GE,Enteric Fermentation,ASM,American Samoa,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,0.1096
GE,Enteric Fermentation,ASM,American Samoa,5111,Stocks,1051,"Swine, breeding",2016,2016,Head,1050
GE,Enteric Fermentation,ASM,American Samoa,72314,Emissions (CO2eq) (Enteric),1051,"Swine, breeding",2016,2016,gigagrams,0.0221
GE,Enteric Fermentation,ASM,American Samoa,5111,Stocks,1049,"Swine, market",2016,2016,Head,9450
GE,Enteric Fermentation,ASM,American Samoa,72314,Emissions (CO2eq) (Enteric),1049,"Swine, market",2016,2016,gigagrams,0.1985
GE,Enteric Fermentation,AGO,Angola,5111,Stocks,1107,Asses,2016,2016,Head,4471
GE,Enteric Fermentation,AGO,Angola,72314,Emissions (CO2eq) (Enteric),1107,Asses,2016,2016,gigagrams,0.9389
GE,Enteric Fermentation,AGO,Angola,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,431956
GE,Enteric Fermentation,AGO,Angola,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,417.2695
GE,Enteric Fermentation,AGO,Angola,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,4533188
GE,Enteric Fermentation,AGO,Angola,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,2951.1054
GE,Enteric Fermentation,AGO,Angola,5111,Stocks,1016,Goats,2016,2016,Head,4430665
GE,Enteric Fermentation,AGO,Angola,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,465.2198
GE,Enteric Fermentation,AGO,Angola,5111,Stocks,1096,Horses,2016,2016,Head,1012
GE,Enteric Fermentation,AGO,Angola,72314,Emissions (CO2eq) (Enteric),1096,Horses,2016,2016,gigagrams,0.3825
GE,Enteric Fermentation,AGO,Angola,5111,Stocks,976,Sheep,2016,2016,Head,1127799
GE,Enteric Fermentation,AGO,Angola,72314,Emissions (CO2eq) (Enteric),976,Sheep,2016,2016,gigagrams,118.4189
GE,Enteric Fermentation,AGO,Angola,5111,Stocks,1051,"Swine, breeding",2016,2016,Head,318367
GE,Enteric Fermentation,AGO,Angola,72314,Emissions (CO2eq) (Enteric),1051,"Swine, breeding",2016,2016,gigagrams,6.6857
GE,Enteric Fermentation,AGO,Angola,5111,Stocks,1049,"Swine, market",2016,2016,Head,2865303
GE,Enteric Fermentation,AGO,Angola,72314,Emissions (CO2eq) (Enteric),1049,"Swine, market",2016,2016,gigagrams,60.1714
GE,Enteric Fermentation,ATG,Antigua and Barbuda,5111,Stocks,1107,Asses,2016,2016,Head,1719
GE,Enteric Fermentation,ATG,Antigua and Barbuda,72314,Emissions (CO2eq) (Enteric),1107,Asses,2016,2016,gigagrams,0.361
GE,Enteric Fermentation,ATG,Antigua and Barbuda,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,3400
GE,Enteric Fermentation,ATG,Antigua and Barbuda,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,5.1408
GE,Enteric Fermentation,ATG,Antigua and Barbuda,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,1600
GE,Enteric Fermentation,ATG,Antigua and Barbuda,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,1.8816
GE,Enteric Fermentation,ATG,Antigua and Barbuda,5111,Stocks,1016,Goats,2016,2016,Head,27000
GE,Enteric Fermentation,ATG,Antigua and Barbuda,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,2.835
GE,Enteric Fermentation,ATG,Antigua and Barbuda,5111,Stocks,1096,Horses,2016,2016,Head,489
GE,Enteric Fermentation,ATG,Antigua and Barbuda,72314,Emissions (CO2eq) (Enteric),1096,Horses,2016,2016,gigagrams,0.1848
GE,Enteric Fermentation,ATG,Antigua and Barbuda,5111,Stocks,976,Sheep,2016,2016,Head,14000
GE,Enteric Fermentation,ATG,Antigua and Barbuda,72314,Emissions (CO2eq) (Enteric),976,Sheep,2016,2016,gigagrams,1.47
GE,Enteric Fermentation,ATG,Antigua and Barbuda,5111,Stocks,1051,"Swine, breeding",2016,2016,Head,507
GE,Enteric Fermentation,ATG,Antigua and Barbuda,72314,Emissions (CO2eq) (Enteric),1051,"Swine, breeding",2016,2016,gigagrams,0.0106
GE,Enteric Fermentation,ATG,Antigua and Barbuda,5111,Stocks,1049,"Swine, market",2016,2016,Head,4565
GE,Enteric Fermentation,ATG,Antigua and Barbuda,72314,Emissions (CO2eq) (Enteric),1049,"Swine, market",2016,2016,gigagrams,0.0959
GE,Enteric Fermentation,ARG,Argentina,5111,Stocks,1107,Asses,2016,2016,Head,99658
GE,Enteric Fermentation,ARG,Argentina,72314,Emissions (CO2eq) (Enteric),1107,Asses,2016,2016,gigagrams,20.9282
GE,Enteric Fermentation,ARG,Argentina,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,3499621
GE,Enteric Fermentation,ARG,Argentina,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,5291.427
GE,Enteric Fermentation,ARG,Argentina,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,49137157
GE,Enteric Fermentation,ARG,Argentina,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,57785.2966
GE,Enteric Fermentation,ARG,Argentina,5111,Stocks,1016,Goats,2016,2016,Head,4712173
GE,Enteric Fermentation,ARG,Argentina,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,494.7782
GE,Enteric Fermentation,ARG,Argentina,5111,Stocks,1096,Horses,2016,2016,Head,2447582
GE,Enteric Fermentation,ARG,Argentina,72314,Emissions (CO2eq) (Enteric),1096,Horses,2016,2016,gigagrams,925.186
GE,Enteric Fermentation,ARG,Argentina,5111,Stocks,1110,Mules,2016,2016,Head,185654
GE,Enteric Fermentation,ARG,Argentina,72314,Emissions (CO2eq) (Enteric),1110,Mules,2016,2016,gigagrams,38.9873
GE,Enteric Fermentation,ARG,Argentina,5111,Stocks,976,Sheep,2016,2016,Head,14864321
GE,Enteric Fermentation,ARG,Argentina,72314,Emissions (CO2eq) (Enteric),976,Sheep,2016,2016,gigagrams,1560.7537
GE,Enteric Fermentation,ARG,Argentina,5111,Stocks,1051,"Swine, breeding",2016,2016,Head,511944
GE,Enteric Fermentation,ARG,Argentina,72314,Emissions (CO2eq) (Enteric),1051,"Swine, breeding",2016,2016,gigagrams,10.7508
GE,Enteric Fermentation,ARG,Argentina,5111,Stocks,1049,"Swine, market",2016,2016,Head,4607494
GE,Enteric Fermentation,ARG,Argentina,72314,Emissions (CO2eq) (Enteric),1049,"Swine, market",2016,2016,gigagrams,96.7574
GE,Enteric Fermentation,ARM,Armenia,5111,Stocks,1107,Asses,2016,2016,Head,2796
GE,Enteric Fermentation,ARM,Armenia,72314,Emissions (CO2eq) (Enteric),1107,Asses,2016,2016,gigagrams,0.5872
GE,Enteric Fermentation,ARM,Armenia,5111,Stocks,946,Buffaloes,2016,2016,Head,691
GE,Enteric Fermentation,ARM,Armenia,72314,Emissions (CO2eq) (Enteric),946,Buffaloes,2016,2016,gigagrams,0.7981
GE,Enteric Fermentation,ARM,Armenia,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,318623
GE,Enteric Fermentation,ARM,Armenia,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,307.7898
GE,Enteric Fermentation,ARM,Armenia,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,382912
GE,Enteric Fermentation,ARM,Armenia,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,249.2757
GE,Enteric Fermentation,ARM,Armenia,5111,Stocks,1016,Goats,2016,2016,Head,30731
GE,Enteric Fermentation,ARM,Armenia,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,3.2268
GE,Enteric Fermentation,ARM,Armenia,5111,Stocks,1096,Horses,2016,2016,Head,11402
GE,Enteric Fermentation,ARM,Armenia,72314,Emissions (CO2eq) (Enteric),1096,Horses,2016,2016,gigagrams,4.31
GE,Enteric Fermentation,ARM,Armenia,5111,Stocks,1110,Mules,2016,2016,Head,56
GE,Enteric Fermentation,ARM,Armenia,72314,Emissions (CO2eq) (Enteric),1110,Mules,2016,2016,gigagrams,0.0118
GE,Enteric Fermentation,ARM,Armenia,5111,Stocks,976,Sheep,2016,2016,Head,747338
GE,Enteric Fermentation,ARM,Armenia,72314,Emissions (CO2eq) (Enteric),976,Sheep,2016,2016,gigagrams,78.4705
GE,Enteric Fermentation,ARM,Armenia,5111,Stocks,1051,"Swine, breeding",2016,2016,Head,17478
GE,Enteric Fermentation,ARM,Armenia,72314,Emissions (CO2eq) (Enteric),1051,"Swine, breeding",2016,2016,gigagrams,0.367
GE,Enteric Fermentation,ARM,Armenia,5111,Stocks,1049,"Swine, market",2016,2016,Head,157298
GE,Enteric Fermentation,ARM,Armenia,72314,Emissions (CO2eq) (Enteric),1049,"Swine, market",2016,2016,gigagrams,3.3033
GE,Enteric Fermentation,AUS,Australia,5111,Stocks,1107,Asses,2016,2016,Head,1908
GE,Enteric Fermentation,AUS,Australia,72314,Emissions (CO2eq) (Enteric),1107,Asses,2016,2016,gigagrams,0.4007
GE,Enteric Fermentation,AUS,Australia,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,1561631
GE,Enteric Fermentation,AUS,Australia,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,2951.4826
GE,Enteric Fermentation,AUS,Australia,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,23409718
GE,Enteric Fermentation,AUS,Australia,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,29496.2447
GE,Enteric Fermentation,AUS,Australia,5111,Stocks,1016,Goats,2016,2016,Head,3650000
GE,Enteric Fermentation,AUS,Australia,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,383.25
GE,Enteric Fermentation,AUS,Australia,5111,Stocks,1096,Horses,2016,2016,Head,265509
GE,Enteric Fermentation,AUS,Australia,72314,Emissions (CO2eq) (Enteric),1096,Horses,2016,2016,gigagrams,100.3624
GE,Enteric Fermentation,AUS,Australia,5111,Stocks,976,Sheep,2016,2016,Head,67543092
GE,Enteric Fermentation,AUS,Australia,72314,Emissions (CO2eq) (Enteric),976,Sheep,2016,2016,gigagrams,11347.2395
GE,Enteric Fermentation,AUS,Australia,5111,Stocks,1051,"Swine, breeding",2016,2016,Head,229425
GE,Enteric Fermentation,AUS,Australia,72314,Emissions (CO2eq) (Enteric),1051,"Swine, breeding",2016,2016,gigagrams,7.2269
GE,Enteric Fermentation,AUS,Australia,5111,Stocks,1049,"Swine, market",2016,2016,Head,2064821
GE,Enteric Fermentation,AUS,Australia,72314,Emissions (CO2eq) (Enteric),1049,"Swine, market",2016,2016,gigagrams,65.0419
GE,Enteric Fermentation,AUT,Austria,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,536711
GE,Enteric Fermentation,AUT,Austria,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,1318.6989
GE,Enteric Fermentation,AUT,Austria,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,1420899
GE,Enteric Fermentation,AUT,Austria,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,1700.8161
GE,Enteric Fermentation,AUT,Austria,5111,Stocks,1016,Goats,2016,2016,Head,76620
GE,Enteric Fermentation,AUT,Austria,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,8.0451
GE,Enteric Fermentation,AUT,Austria,5111,Stocks,1096,Horses,2016,2016,Head,88288
GE,Enteric Fermentation,AUT,Austria,72314,Emissions (CO2eq) (Enteric),1096,Horses,2016,2016,gigagrams,33.3729
GE,Enteric Fermentation,AUT,Austria,5111,Stocks,976,Sheep,2016,2016,Head,353710
GE,Enteric Fermentation,AUT,Austria,72314,Emissions (CO2eq) (Enteric),976,Sheep,2016,2016,gigagrams,59.4233
GE,Enteric Fermentation,AUT,Austria,5111,Stocks,1051,"Swine, breeding",2016,2016,Head,284545
GE,Enteric Fermentation,AUT,Austria,72314,Emissions (CO2eq) (Enteric),1051,"Swine, breeding",2016,2016,gigagrams,8.9632
GE,Enteric Fermentation,AUT,Austria,5111,Stocks,1049,"Swine, market",2016,2016,Head,2560906
GE,Enteric Fermentation,AUT,Austria,72314,Emissions (CO2eq) (Enteric),1049,"Swine, market",2016,2016,gigagrams,80.6685
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,1107,Asses,2016,2016,Head,34068
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),1107,Asses,2016,2016,gigagrams,7.1543
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,946,Buffaloes,2016,2016,Head,214224
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),946,Buffaloes,2016,2016,gigagrams,247.4287
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,1126,Camels,2016,2016,Head,236
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),1126,Camels,2016,2016,gigagrams,0.228
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,1302963
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,1258.6623
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,1181309
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,769.0322
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,1016,Goats,2016,2016,Head,648345
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,68.0762
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,1096,Horses,2016,2016,Head,71606
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),1096,Horses,2016,2016,gigagrams,27.0671
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,1110,Mules,2016,2016,Head,79
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),1110,Mules,2016,2016,gigagrams,0.0166
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,976,Sheep,2016,2016,Head,7966456
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),976,Sheep,2016,2016,gigagrams,836.4779
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,1051,"Swine, breeding",2016,2016,Head,441
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),1051,"Swine, breeding",2016,2016,gigagrams,0.0093
GE,Enteric Fermentation,AZE,Azerbaijan,5111,Stocks,1049,"Swine, market",2016,2016,Head,3965
GE,Enteric Fermentation,AZE,Azerbaijan,72314,Emissions (CO2eq) (Enteric),1049,"Swine, market",2016,2016,gigagrams,0.0833
GE,Enteric Fermentation,BHS,Bahamas,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,667
GE,Enteric Fermentation,BHS,Bahamas,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,1.0085
GE,Enteric Fermentation,BHS,Bahamas,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,72
GE,Enteric Fermentation,BHS,Bahamas,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,0.0847
GE,Enteric Fermentation,BHS,Bahamas,5111,Stocks,1016,Goats,2016,2016,Head,14909
GE,Enteric Fermentation,BHS,Bahamas,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,1.5654
GE,Enteric Fermentation,BHS,Bahamas,5111,Stocks,976,Sheep,2016,2016,Head,6647
GE,Enteric Fermentation,BHS,Bahamas,72314,Emissions (CO2eq) (Enteric),976,Sheep,2016,2016,gigagrams,0.6979
GE,Enteric Fermentation,BHS,Bahamas,5111,Stocks,1051,"Swine, breeding",2016,2016,Head,500
GE,Enteric Fermentation,BHS,Bahamas,72314,Emissions (CO2eq) (Enteric),1051,"Swine, breeding",2016,2016,gigagrams,0.0105
GE,Enteric Fermentation,BHS,Bahamas,5111,Stocks,1049,"Swine, market",2016,2016,Head,4499
GE,Enteric Fermentation,BHS,Bahamas,72314,Emissions (CO2eq) (Enteric),1049,"Swine, market",2016,2016,gigagrams,0.0945
GE,Enteric Fermentation,BHR,Bahrain,5111,Stocks,1126,Camels,2016,2016,Head,1075
GE,Enteric Fermentation,BHR,Bahrain,72314,Emissions (CO2eq) (Enteric),1126,Camels,2016,2016,gigagrams,1.0385
GE,Enteric Fermentation,BHR,Bahrain,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,6084
GE,Enteric Fermentation,BHR,Bahrain,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,5.8771
GE,Enteric Fermentation,BHR,Bahrain,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,3627
GE,Enteric Fermentation,BHR,Bahrain,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,2.3612
GE,Enteric Fermentation,BHR,Bahrain,5111,Stocks,1016,Goats,2016,2016,Head,18296
GE,Enteric Fermentation,BHR,Bahrain,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,1.9211
GE,Enteric Fermentation,BHR,Bahrain,5111,Stocks,976,Sheep,2016,2016,Head,39177
GE,Enteric Fermentation,BHR,Bahrain,72314,Emissions (CO2eq) (Enteric),976,Sheep,2016,2016,gigagrams,4.1136
GE,Enteric Fermentation,BGD,Bangladesh,5111,Stocks,946,Buffaloes,2016,2016,Head,1471000
GE,Enteric Fermentation,BGD,Bangladesh,72314,Emissions (CO2eq) (Enteric),946,Buffaloes,2016,2016,gigagrams,1699.005
GE,Enteric Fermentation,BGD,Bangladesh,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,4002491
GE,Enteric Fermentation,BGD,Bangladesh,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,4875.034
GE,Enteric Fermentation,BGD,Bangladesh,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,19782509
GE,Enteric Fermentation,BGD,Bangladesh,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,11216.6826
GE,Enteric Fermentation,BGD,Bangladesh,5111,Stocks,1016,Goats,2016,2016,Head,56108883
GE,Enteric Fermentation,BGD,Bangladesh,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,5891.4327
GE,Enteric Fermentation,BGD,Bangladesh,5111,Stocks,976,Sheep,2016,2016,Head,2176340
GE,Enteric Fermentation,BGD,Bangladesh,72314,Emissions (CO2eq) (Enteric),976,Sheep,2016,2016,gigagrams,228.5157
GE,Enteric Fermentation,BRB,Barbados,5111,Stocks,1107,Asses,2016,2016,Head,2283
GE,Enteric Fermentation,BRB,Barbados,72314,Emissions (CO2eq) (Enteric),1107,Asses,2016,2016,gigagrams,0.4794
GE,Enteric Fermentation,BRB,Barbados,5111,Stocks,960,"Cattle, dairy",2016,2016,Head,2766
GE,Enteric Fermentation,BRB,Barbados,72314,Emissions (CO2eq) (Enteric),960,"Cattle, dairy",2016,2016,gigagrams,4.1822
GE,Enteric Fermentation,BRB,Barbados,5111,Stocks,961,"Cattle, non-dairy",2016,2016,Head,7904
GE,Enteric Fermentation,BRB,Barbados,72314,Emissions (CO2eq) (Enteric),961,"Cattle, non-dairy",2016,2016,gigagrams,9.2951
GE,Enteric Fermentation,BRB,Barbados,5111,Stocks,1016,Goats,2016,2016,Head,5479
GE,Enteric Fermentation,BRB,Barbados,72314,Emissions (CO2eq) (Enteric),1016,Goats,2016,2016,gigagrams,0.5753
GE,Enteric Fermentation,BRB,Barbados,5111,Stocks,1096,Horses,2016,2016,Head,1262
GE,Enteric Fermentation,BRB,Barbados,72314,Emissions (CO2eq) (Enteric),1096,Horses,2016,2016,gigagrams,0.477
