iso3c,species,production_system,product,tonnes_per_head
BRA,cows,grassland,meat,1.9365214865052502
BRA,cows,grassland,milk,2.499018887748386
BRA,cows,mixed,meat,1.8179648576603162
BRA,cows,mixed,milk,2.2303861673854746
BRA,goats,grassland,milk,0.13316183929302436
BRA,goats,mixed,milk,0.12689648671304596
BRA,pigs,backyard,meat,0.03177243495232471
BRA,pigs,industrial,meat,0.03709893318174848
BRA,pigs,intermediate,meat,0.03402540480835651
BRA,sheep,grassland,meat,0.21735140444210518
BRA,sheep,mixed,meat,0.20416771955600027
BRB,pigs,industrial,meat,0.03756329195498808
BRB,sheep,mixed,meat,0.10082118143052479
BTN,cows,grassland,milk,1.3442657153577684
BTN,cows,mixed,milk,1.690877454489358
BTN,goats,grassland,meat,0.15745661261609875
BTN,goats,mixed,meat,0.14857233562303562
BTN,sheep,grassland,meat,0.146130075431562
BWA,cows,grassland,meat,1.3375182141198452
BWA,cows,grassland,milk,1.5352457945812843
BWA,cows,mixed,meat,1.2752777992065045
BWA,cows,mixed,milk,1.5522011813986059
BWA,goats,grassland,meat,0.18950384988299238
BWA,goats,grassland,milk,0.1978605249982614
BWA,goats,mixed,meat,0.1783658252149249
BWA,goats,mixed,milk,0.18672309189946829
BWA,pigs,backyard,meat,0.020524547582723342
BWA,sheep,grassland,meat,0.18754969479787606
BWA,sheep,mixed,meat,0.17760153075295365
CAF,cows,grassland,meat,1.3628996544135656
CAF,cows,grassland,milk,1.5392589973904902
CAF,cows,mixed,meat,1.2152972971912324
CAF,cows,mixed,milk,1.6004719781020798
CAF,goats,grassland,meat,0.10171581180542444
CAF,goats,mixed,meat,0.09692238394791146
CAF,pigs,backyard,meat,0.01905310391738788
CAF,pigs,intermediate,meat,0.025799326321702006
CAF,sheep,grassland,meat,0.13387312240530497
CAF,sheep,mixed,meat,0.12756690261654682
CAN,buffaloes,grassland,milk,2.218938613675801
CAN,buffaloes,mixed,milk,2.21895107296838
CAN,cows,grassland,meat,2.2013002478985624
CAN,cows,grassland,milk,3.013679560346584
CAN,cows,mixed,meat,2.3534723435369376
CAN,cows,mixed,milk,3.6035691918862844
CAN,goats,grassland,meat,0.1852532494525345
CAN,goats,mixed,meat,0.18524797034297924
CAN,pigs,industrial,meat,0.033998340701215754
CAN,sheep,grassland,meat,0.22603866976593384
CAN,sheep,mixed,meat,0.22603812841799248
CHE,cows,grassland,milk,2.0551179919243228
CHE,cows,mixed,milk,2.055117983941977
CHE,goats,grassland,milk,0.20551768751361255
CHE,goats,mixed,milk,0.2055176523030721
CHE,pigs,industrial,meat,0.03509419070817471
CHE,pigs,intermediate,meat,0.03293141018872528
CHE,sheep,grassland,meat,0.141462120718061
CHE,sheep,grassland,milk,0.19132295092284915
CHE,sheep,mixed,meat,0.1414626599319697
CHL,cows,grassland,meat,1.8256929918333522
CHL,cows,grassland,milk,2.542452307913428
CHL,cows,mixed,meat,1.337273235929536
CHL,cows,mixed,milk,2.1905758091592067
CHL,goats,grassland,milk,0.14798524017495243
CHL,goats,mixed,milk,0.1403843798717084
CHL,pigs,backyard,meat,0.0313101955595569
CHL,pigs,industrial,meat,0.03608818855891249
CHL,sheep,grassland,meat,0.24019931008375484
CHL,sheep,mixed,meat,0.22518180008522154
CHN,buffaloes,grassland,meat,1.5930845234579325
CHN,buffaloes,grassland,milk,1.6332246173866685
CHN,buffaloes,mixed,meat,1.4743779884618415
CHN,buffaloes,mixed,milk,1.5222003971553197
CHN,cows,grassland,meat,1.4181319983948117
CHN,cows,grassland,milk,1.7941451576846272
CHN,cows,mixed,meat,2.1286635473534994
CHN,cows,mixed,milk,2.5970858874373697
CHN,goats,grassland,meat,0.12325875249785327
CHN,goats,grassland,milk,0.15180541726799646
CHN,goats,mixed,meat,0.11722047039458174
CHN,goats,mixed,milk,0.14275925606002546
CHN,pigs,backyard,meat,0.02729577213899357
CHN,pigs,industrial,meat,0.034502013304306654
CHN,pigs,intermediate,meat,0.03177415456668931
CHN,sheep,grassland,meat,0.14854848001529902
CHN,sheep,grassland,milk,0.15775521903117928
CHN,sheep,mixed,meat,0.14056415407759693
CHN,sheep,mixed,milk,0.1462838670298784
CIV,cows,grassland,meat,1.1369345496329557
CIV,cows,grassland,milk,1.1494735661698186
CIV,cows,mixed,meat,1.0973926107661363
CIV,cows,mixed,milk,1.0697794827492026
CIV,goats,grassland,meat,0.11525730562982482
CIV,goats,mixed,meat,0.1020750183273339
CIV,pigs,backyard,meat,0.019930674072408193
CIV,pigs,industrial,meat,0.03610343948389482
CIV,pigs,intermediate,meat,0.026706418299432932
CIV,sheep,grassland,meat,0.14714414861518021
CIV,sheep,mixed,meat,0.13073567013746604
CMR,cows,grassland,meat,1.370159544626717
CMR,cows,grassland,milk,1.5975298079702367
CMR,cows,mixed,meat,1.195966542022662
CMR,cows,mixed,milk,1.6475400049764137
CMR,goats,grassland,meat,0.10220840871395455
CMR,goats,grassland,milk,0.11233293795825118
CMR,goats,mixed,meat,0.09739245458881468
CMR,goats,mixed,milk,0.10751693551781316
CMR,pigs,backyard,meat,0.018002534523972803
CMR,pigs,industrial,meat,0.036633682136205395
CMR,pigs,intermediate,meat,0.02694177601391908
CMR,sheep,grassland,meat,0.159212525528962
CMR,sheep,grassland,milk,0.16569645916180734
CMR,sheep,mixed,meat,0.15145485045690701
CMR,sheep,mixed,milk,0.1579388673068296
COD,cows,grassland,meat,1.345217071247955
COD,cows,grassland,milk,1.6092887410064285
COD,cows,mixed,meat,1.1747448205632454
COD,goats,grassland,meat,0.12137672626854473
COD,goats,mixed,meat,0.11531059328156526
COD,pigs,backyard,meat,0.01939398641766507
COD,pigs,intermediate,meat,0.029024145910868403
COD,sheep,grassland,meat,0.1562581019909448
COD,sheep,mixed,meat,0.14863897572263288
COG,cows,grassland,meat,1.269656495291909
COG,cows,mixed,meat,1.0290942472938416
COG,goats,grassland,meat,0.109041793224925
COG,goats,mixed,meat,0.10365585939632277
COG,pigs,backyard,meat,0.02019013261963626
COG,pigs,industrial,meat,0.035774286547991335
COG,pigs,intermediate,meat,0.026778293888541173
COG,sheep,grassland,meat,0.14873700040897597
COK,pigs,backyard,meat,0.03645872503734988
COL,buffaloes,grassland,meat,2.308620597298439
COL,buffaloes,grassland,milk,2.5963572769744263
COL,buffaloes,mixed,meat,2.2031284693128335
COL,buffaloes,mixed,milk,2.4912805457266374
COL,cows,grassland,meat,1.939766847027374
COL,cows,grassland,milk,2.547402268857013
COL,cows,mixed,meat,1.4123948735900687
COL,cows,mixed,milk,2.168945912568933
COL,goats,grassland,meat,0.15021394073381625
COL,goats,mixed,meat,0.14213932022476428
COL,pigs,backyard,meat,0.03231612719533167
COL,pigs,industrial,meat,0.03773593045748307
COL,pigs,intermediate,meat,0.03394574785165543
COL,sheep,grassland,meat,0.20142610355355553
COL,sheep,mixed,meat,0.18936922289516536
COM,cows,grassland,meat,0.6942401317814877
COM,cows,grassland,milk,0.871250257955899
COM,goats,grassland,meat,0.08933908029709438
COM,sheep,grassland,meat,0.09962075506129395
CPV,pigs,backyard,meat,0.02243149906794417
CRI,cows,grassland,milk,2.4600561324546457
CRI,cows,mixed,milk,2.091563506307068
CRI,pigs,backyard,meat,0.03166821554512648
CRI,pigs,industrial,meat,0.03789303197818191
CRI,pigs,intermediate,meat,0.034697239874457775
CUB,cows,grassland,meat,1.4347870853887779
CUB,cows,grassland,milk,1.6699047786821863
CUB,cows,mixed,meat,1.31107612468088
CUB,cows,mixed,milk,1.5048877554000482
CUB,goats,grassland,meat,0.10654082369079661
CUB,goats,grassland,milk,0.13860182124172346
CUB,goats,mixed,meat,0.10104485851438974
CUB,goats,mixed,milk,0.13310015760180083
CUB,pigs,backyard,meat,0.032854368695126444
CUB,sheep,grassland,meat,0.13171380107227154
CUB,sheep,mixed,meat,0.12486696174084384
CYM,sheep,grassland,meat,0.10648998894788965
CYM,sheep,mixed,meat,0.10029160853965503
CYP,cows,grassland,milk,1.783137602005675
CYP,cows,mixed,milk,2.069399674792166
CYP,goats,grassland,milk,0.19962084867236835
CYP,goats,mixed,milk,0.1903502049830076
CYP,pigs,industrial,meat,0.031278776572645384
CYP,sheep,grassland,meat,0.2072666301228009
CYP,sheep,grassland,milk,0.2054174218379673
CYP,sheep,mixed,meat,0.19497508173758096
CYP,sheep,mixed,milk,0.19553891240409477
CZE,cows,grassland,meat,1.6552390106093784
CZE,cows,grassland,milk,2.3495573154701015
CZE,cows,mixed,meat,1.6552361645594262
CZE,cows,mixed,milk,2.3495573683455904
CZE,goats,grassland,milk,0.29566056165891025
CZE,goats,mixed,milk,0.29566148819594856
CZE,pigs,industrial,meat,0.0349970481566461
CZE,sheep,grassland,meat,0.15079640065910613
CZE,sheep,grassland,milk,0.1868346534594958
CZE,sheep,mixed,meat,0.15079985987195008
CZE,sheep,mixed,milk,0.18683513565369667
DEU,cows,grassland,meat,1.4185718142480173
DEU,cows,grassland,milk,2.0335460030209345
DEU,cows,mixed,meat,1.4185709624812453
DEU,cows,mixed,milk,2.0335460077913923
DEU,goats,grassland,meat,0.10254687219505332
DEU,goats,mixed,meat,0.10254801758478484
DEU,goats,mixed,milk,0.2553907034827573
DEU,pigs,industrial,meat,0.03521169804419555
DEU,sheep,grassland,meat,0.1323401686900209
DEU,sheep,mixed,meat,0.13234009969161278
DJI,cows,grassland,meat,0.9572754796945364
DJI,cows,grassland,milk,1.105822415043415
DJI,goats,grassland,meat,0.13037338958408876
DJI,sheep,grassland,meat,0.13100422911489507
DMA,cows,grassland,milk,1.259673709608484
DNK,cows,grassland,milk,2.1824740250980934
DNK,cows,mixed,milk,2.1824730248919075
DNK,pigs,industrial,meat,0.036712268852373824
DNK,sheep,grassland,meat,0.15585091137279514
DNK,sheep,mixed,meat,0.15584615043412312
DOM,cows,grassland,meat,1.5367248791422166
DOM,cows,grassland,milk,1.7178869765112423
DOM,cows,mixed,meat,1.39576985138407
DOM,cows,mixed,milk,1.5316574453301495
DOM,goats,grassland,meat,0.1183539570274007
DOM,goats,mixed,meat,0.1120933803856621
DOM,pigs,backyard,meat,0.03311620510172378
DOM,pigs,industrial,meat,0.037099025935742797
DOM,pigs,intermediate,meat,0.034791930006008824
DOM,sheep,grassland,meat,0.17143574086567437
DOM,sheep,mixed,meat,0.16189843785691393
DZA,cows,grassland,milk,1.5505557105420273
DZA,cows,mixed,milk,1.3944957034154069
DZA,goats,grassland,milk,0.13751722180679535
DZA,goats,mixed,milk,0.1298736232027415
DZA,sheep,grassland,milk,0.14238684923064007
DZA,sheep,mixed,milk,0.13335132225264235
ECU,cows,grassland,meat,2.365944684210242
ECU,cows,grassland,milk,3.8184389860302255
ECU,cows,mixed,meat,1.6866310056756941
ECU,cows,mixed,milk,3.1662070090469268
ECU,goats,grassland,milk,0.1920357007732527
ECU,goats,mixed,milk,0.18233597575508542
ECU,pigs,backyard,meat,0.03217018860679332
ECU,pigs,industrial,meat,0.03709902258013531
ECU,pigs,intermediate,meat,0.034256214641707985
ECU,sheep,grassland,meat,0.2096011786598204
ECU,sheep,grassland,milk,0.21625895890961241
ECU,sheep,mixed,meat,0.19770338269352783
ECU,sheep,mixed,milk,0.2045064618809968
EGY,buffaloes,grassland,milk,2.473391459289941
EGY,buffaloes,mixed,milk,2.3593988607662877
EGY,cows,grassland,milk,1.7477999174429353
EGY,cows,mixed,milk,1.615358698615249
EGY,goats,grassland,meat,0.11870241149037246
EGY,goats,grassland,milk,0.1200189316217768
EGY,goats,mixed,meat,0.11277928743188609
EGY,goats,mixed,milk,0.11418283968779382
EGY,sheep,grassland,meat,0.1928314928062357
EGY,sheep,grassland,milk,0.2050931155791471
EGY,sheep,mixed,meat,0.18201766831061789
EGY,sheep,mixed,milk,0.19449818371653974
ERI,cows,grassland,milk,1.2727205292737775
ERI,cows,mixed,milk,1.287738931103552
ERI,goats,grassland,meat,0.1331671350063175
ERI,goats,grassland,milk,0.14165893529187354
ERI,goats,mixed,meat,0.1262151226697135
ERI,goats,mixed,milk,0.1350947711958795
ERI,sheep,grassland,meat,0.1481796154014363
ERI,sheep,grassland,milk,0.1556682944645001
ERI,sheep,mixed,meat,0.13888453047183272
ERI,sheep,mixed,milk,0.14625038132970458
ESH,goats,grassland,milk,0.10364136669297797
ESH,sheep,grassland,meat,0.1289839224955933
ESP,cows,grassland,meat,1.7471579481234139
ESP,cows,grassland,milk,2.855328980930028
ESP,cows,mixed,meat,1.7563896622129775
ESP,cows,mixed,milk,2.920246445757493
ESP,goats,grassland,meat,0.22741395068979733
ESP,goats,grassland,milk,0.31000876115397624
ESP,goats,mixed,meat,0.22741352868378542
ESP,goats,mixed,milk,0.31000872974195837
ESP,pigs,industrial,meat,0.03014758466623357
ESP,sheep,grassland,meat,0.19753988938867675
ESP,sheep,grassland,milk,0.2104327656132303
ESP,sheep,mixed,meat,0.19753987734348785
ESP,sheep,mixed,milk,0.21043277692011084
EST,cows,grassland,milk,1.991903296882747
EST,cows,mixed,milk,1.991903080190305
EST,pigs,industrial,meat,0.03492639865473323
EST,sheep,grassland,meat,0.12697476038302402
EST,sheep,mixed,meat,0.12697633217943988
ETH,cows,grassland,meat,1.0991954138418707
ETH,cows,grassland,milk,1.312636988428417
ETH,cows,mixed,meat,1.1374042841718908
ETH,cows,mixed,milk,1.311931422584785
ETH,goats,grassland,meat,0.14127645208690312
ETH,goats,grassland,milk,0.1441181377272496
ETH,goats,mixed,meat,0.1337436960663023
ETH,goats,mixed,milk,0.1374518294246609
ETH,pigs,backyard,meat,0.020264247396849865
ETH,sheep,grassland,meat,0.15351082154469672
ETH,sheep,grassland,milk,0.16115144661779676
ETH,sheep,mixed,meat,0.14376980149563198
ETH,sheep,mixed,milk,0.15128134060207332
FIN,cows,grassland,meat,1.2361810901243802
FIN,cows,grassland,milk,2.0752231393751406
FIN,cows,mixed,milk,2.075223678321249
FIN,pigs,industrial,meat,0.034926412345005396
FIN,sheep,grassland,meat,0.1164897060511255
FIN,sheep,mixed,meat,0.11648274136788404
FJI,cows,grassland,meat,1.4327266742962952
FJI,cows,grassland,milk,1.5561808672402622
FJI,cows,mixed,meat,1.4327236126528635
FJI,cows,mixed,milk,1.5561789348629087
FJI,goats,grassland,meat,0.13912295097569888
FJI,goats,mixed,meat,0.13912417127231222
FJI,pigs,backyard,meat,0.031775093100375455
FJI,pigs,industrial,meat,0.033939889040425164
FJI,pigs,intermediate,meat,0.035017190947241296
FLK,sheep,grassland,meat,0.14624612902015705
FLK,sheep,mixed,meat,0.13761815551703813
FRA,cows,grassland,meat,1.4212741175607468
FRA,cows,grassland,milk,2.0353902372106885
FRA,cows,mixed,meat,1.4212744012706995
FRA,cows,mixed,milk,2.035390249800935
FRA,goats,grassland,milk,0.2412716146570061
FRA,goats,mixed,milk,0.24127155087208668
FRA,pigs,industrial,meat,0.034280681366095925
FRA,sheep,grassland,meat,0.1405508961867924
FRA,sheep,grassland,milk,0.1644458248849996
FRA,sheep,mixed,meat,0.1405508922945682
FRA,sheep,mixed,milk,0.164445761088577
FRO,sheep,grassland,meat,0.12649341534669972
FSM,sheep,mixed,meat,0.1776725828729411
GAB,cows,grassland,milk,1.4148157245541269
GAB,goats,grassland,meat,0.10789471183135314
GAB,pigs,backyard,meat,0.020250944843967653
GAB,pigs,industrial,meat,0.03642826895332263
GAB,pigs,intermediate,meat,0.027120731361248925
GAB,sheep,grassland,meat,0.14718288529353568
GAB,sheep,mixed,meat,0.13995087303422535
GBR,cows,grassland,meat,1.3976368979458837
GBR,cows,grassland,milk,2.230831610191221
GBR,cows,mixed,meat,1.3976367647186478
GBR,cows,mixed,milk,2.2308316030723017
GBR,goats,grassland,meat,0.13355964476781704
GBR,goats,mixed,meat,0.1335572043965143
GBR,pigs,industrial,meat,0.03533380839120686
GBR,sheep,grassland,meat,0.13482175488915113
GBR,sheep,mixed,meat,0.13482175302255928
GEO,buffaloes,mixed,milk,1.929407398565453
GEO,cows,grassland,milk,2.256138144371968
GEO,cows,mixed,milk,2.0995951097560415
GEO,goats,grassland,milk,0.1567645659679766
GEO,goats,mixed,milk,0.14896682074714862
GEO,pigs,backyard,meat,0.0275028760067066
GEO,pigs,industrial,meat,0.031193806025942936
GEO,pigs,intermediate,meat,0.03081056285428952
GEO,sheep,grassland,meat,0.15211054250493208
GEO,sheep,grassland,milk,0.17729483518727715
GEO,sheep,mixed,meat,0.14375124185686022
GEO,sheep,mixed,milk,0.16906493922149451
GHA,cows,grassland,meat,1.0812933451780602
GHA,cows,grassland,milk,1.0925826100866194
GHA,cows,mixed,meat,1.046947856089239
GHA,cows,mixed,milk,1.022648519269444
GHA,goats,grassland,meat,0.10938677553604229
GHA,goats,mixed,meat,0.09749115756579647
GHA,pigs,backyard,meat,0.019846699504865308
GHA,pigs,industrial,meat,0.03625425466138525
GHA,pigs,intermediate,meat,0.02668984940468596
GHA,sheep,grassland,meat,0.139685284128008
GHA,sheep,mixed,meat,0.1248731919018603
GIN,cows,grassland,meat,1.1405381001642398
GIN,cows,grassland,milk,1.1609410981178578
GIN,cows,mixed,meat,1.1005885797589634
GIN,cows,mixed,milk,1.0773814529496202
GIN,goats,grassland,meat,0.11562072357672346
GIN,goats,grassland,milk,0.12619804905597642
GIN,goats,mixed,meat,0.10235696335260666
GIN,goats,mixed,milk,0.11212915442520031
GIN,pigs,backyard,meat,0.019626618444758975
GIN,pigs,intermediate,meat,0.02652754676481555
GIN,sheep,grassland,meat,0.1476059359651245
GIN,sheep,grassland,milk,0.15432746908018302
GIN,sheep,mixed,meat,0.1310966240299945
GIN,sheep,mixed,milk,0.13730663793662157
GLP,cows,grassland,meat,1.159869747360564
GLP,cows,mixed,meat,1.0779943697690277
