Country,Livestock,Live_Weight,Carcass_Weight,Conversion_Pc,rgn_abbr,region,iso3c
Argentina,Ducks,NA,2600,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,ARG
Argentina,Geese,NA,3000,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,ARG
Argentina,Turkeys,6000,5100,0.85,LAC,LATIN AMERICA AND THE CARIBBEAN,ARG
Argentina,Horses,434,217,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,ARG
Argentina,Rabbits,1800,1100,0.6111111111111112,LAC,LATIN AMERICA AND THE CARIBBEAN,ARG
Armenia,Cattle,265,140,0.5283018867924528,NENA,NEAR EAST AND NORTH AFRICA,ARM
Armenia,Sheep,33,15,0.45454545454545453,NENA,NEAR EAST AND NORTH AFRICA,ARM
Armenia,Goats,30,13,0.43333333333333335,NENA,NEAR EAST AND NORTH AFRICA,ARM
Armenia,Pigs,91,70,0.7692307692307693,NENA,NEAR EAST AND NORTH AFRICA,ARM
Armenia,Chickens,1631,1255,0.7694665849172287,NENA,NEAR EAST AND NORTH AFRICA,ARM
Armenia,Rabbits,2149,1653,0.7691949744067008,NENA,NEAR EAST AND NORTH AFRICA,ARM
Australia,Cattle,431,215,0.4988399071925754,OCE,OCEANIA,AUS
Australia,Sheep,38,19,0.5,OCE,OCEANIA,AUS
Australia,Goats,48,25,0.5208333333333334,OCE,OCEANIA,AUS
Australia,Pigs,95,66,0.6947368421052632,OCE,OCEANIA,AUS
Australia,Chickens,1750,1425,0.8142857142857143,OCE,OCEANIA,AUS
Australia,Ducks,NA,2114,NA,OCE,OCEANIA,AUS
Australia,Turkeys,5500,3500,0.6363636363636364,OCE,OCEANIA,AUS
Australia,Horses,560,280,0.5,OCE,OCEANIA,AUS
Austria,Cattle,545,289,0.5302752293577981,WE,WESTERN EUROPE,AUT
Austria,Sheep,45,21,0.4666666666666667,WE,WESTERN EUROPE,AUT
Austria,Goats,19,9.5,0.5,WE,WESTERN EUROPE,AUT
Austria,Pigs,127,103,0.8110236220472441,WE,WESTERN EUROPE,AUT
Austria,Chickens,1642,1235,0.7521315468940317,WE,WESTERN EUROPE,AUT
Austria,Ducks,NA,2396,NA,WE,WESTERN EUROPE,AUT
Austria,Geese,NA,5136,NA,WE,WESTERN EUROPE,AUT
Austria,Turkeys,11364,8436,0.7423442449841605,WE,WESTERN EUROPE,AUT
Austria,Horses,459,229,0.4989106753812636,WE,WESTERN EUROPE,AUT
Austria,Rabbits,2400,1675,0.6979166666666666,WE,WESTERN EUROPE,AUT
Azerbaijan,Cattle,192,112,0.5833333333333334,NENA,NEAR EAST AND NORTH AFRICA,AZE
Azerbaijan,Sheep,38,18,0.47368421052631576,NENA,NEAR EAST AND NORTH AFRICA,AZE
Azerbaijan,Pigs,97,71,0.7319587628865979,NENA,NEAR EAST AND NORTH AFRICA,AZE
Azerbaijan,Chickens,1896,1365,0.7199367088607594,NENA,NEAR EAST AND NORTH AFRICA,AZE
Bahamas,Cattle,350,170,0.4857142857142857,LAC,LATIN AMERICA AND THE CARIBBEAN,BHS
Bahamas,Sheep,30,14,0.4666666666666667,LAC,LATIN AMERICA AND THE CARIBBEAN,BHS
Bahamas,Goats,26,12,0.46153846153846156,LAC,LATIN AMERICA AND THE CARIBBEAN,BHS
Bahamas,Pigs,75,50,0.6666666666666666,LAC,LATIN AMERICA AND THE CARIBBEAN,BHS
Bahamas,Chickens,1600,1205,0.753125,LAC,LATIN AMERICA AND THE CARIBBEAN,BHS
Bahrain,Cattle,240,100,0.4166666666666667,NENA,NEAR EAST AND NORTH AFRICA,BHR
Bahrain,Sheep,36,18,0.5,NENA,NEAR EAST AND NORTH AFRICA,BHR
Bahrain,Goats,30,18,0.6,NENA,NEAR EAST AND NORTH AFRICA,BHR
Bahrain,Chickens,1500,1094,0.7293333333333333,NENA,NEAR EAST AND NORTH AFRICA,BHR
Bahrain,Camels,320,212,0.6625,NENA,NEAR EAST AND NORTH AFRICA,BHR
Bangladesh,Cattle,130,60,0.46153846153846156,SA,SOUTH ASIA,BGD
Bangladesh,Buffaloes,155,74,0.4774193548387097,SA,SOUTH ASIA,BGD
Bangladesh,Sheep,15,7.1,0.47333333333333333,SA,SOUTH ASIA,BGD
Bangladesh,Goats,14,7,0.5,SA,SOUTH ASIA,BGD
Bangladesh,Chickens,1000,726,0.726,SA,SOUTH ASIA,BGD
Bangladesh,Ducks,NA,1000,NA,SA,SOUTH ASIA,BGD
Barbados,Cattle,389,194,0.4987146529562982,LAC,LATIN AMERICA AND THE CARIBBEAN,BRB
Barbados,Sheep,30,14,0.4666666666666667,LAC,LATIN AMERICA AND THE CARIBBEAN,BRB
Barbados,Goats,30,14,0.4666666666666667,LAC,LATIN AMERICA AND THE CARIBBEAN,BRB
Barbados,Pigs,136,95,0.6985294117647058,LAC,LATIN AMERICA AND THE CARIBBEAN,BRB
Barbados,Chickens,1500,1223,0.8153333333333334,LAC,LATIN AMERICA AND THE CARIBBEAN,BRB
Belarus,Cattle,302,172,0.5695364238410596,EE,EASTERN EUROPE,BLR
Belarus,Sheep,45,19,0.4222222222222222,EE,EASTERN EUROPE,BLR
Belarus,Pigs,91,70,0.7692307692307693,EE,EASTERN EUROPE,BLR
Belarus,Chickens,1692,1301,0.7689125295508275,EE,EASTERN EUROPE,BLR
Belgium,Cattle,603,331,0.548922056384743,WE,WESTERN EUROPE,BEL
Belgium,Sheep,42,21,0.5,WE,WESTERN EUROPE,BEL
Belgium,Pigs,114,91,0.7982456140350878,WE,WESTERN EUROPE,BEL
Belgium,Chickens,1955,1427,0.729923273657289,WE,WESTERN EUROPE,BEL
Belgium,Turkeys,6956,5499,0.7905405405405406,WE,WESTERN EUROPE,BEL
Belgium,Horses,572,286,0.5,WE,WESTERN EUROPE,BEL
Belize,Cattle,339,169,0.49852507374631266,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Belize,Sheep,28,15,0.5357142857142857,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Belize,Goats,24,12,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Belize,Pigs,54,35,0.6481481481481481,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Belize,Chickens,1798,1493,0.8303670745272526,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Belize,Ducks,NA,1400,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Belize,Turkeys,2400,2000,0.8333333333333334,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Belize,Cattle,311,156,0.5016077170418006,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Belize,Goats,26,12,0.46153846153846156,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Belize,Pigs,97,68,0.7010309278350515,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Belize,Chickens,1500,1200,0.8,LAC,LATIN AMERICA AND THE CARIBBEAN,BLZ
Benin,Cattle,220,110,0.5,SSA,SUB-SAHARAN AFRICA,BEN
Benin,Sheep,20,10,0.5,SSA,SUB-SAHARAN AFRICA,BEN
Benin,Goats,20,10,0.5,SSA,SUB-SAHARAN AFRICA,BEN
Benin,Pigs,40,28,0.7,SSA,SUB-SAHARAN AFRICA,BEN
Bhutan,Cattle,170,85,0.5,SA,SOUTH ASIA,BTN
Bhutan,Buffaloes,170,85,0.5,SA,SOUTH ASIA,BTN
Bhutan,Sheep,22,10,0.45454545454545453,SA,SOUTH ASIA,BTN
Bhutan,Goats,20,9,0.45,SA,SOUTH ASIA,BTN
Bhutan,Pigs,59,36,0.6101694915254238,SA,SOUTH ASIA,BTN
Bhutan,Chickens,1000,700,0.7,SA,SOUTH ASIA,BTN
Bolivia,Cattle,342,171,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,BOL
Bolivia,Sheep,22,10,0.45454545454545453,LAC,LATIN AMERICA AND THE CARIBBEAN,BOL
Bolivia,Goats,22,10,0.45454545454545453,LAC,LATIN AMERICA AND THE CARIBBEAN,BOL
Bolivia,Pigs,88,60,0.6818181818181818,LAC,LATIN AMERICA AND THE CARIBBEAN,BOL
Bolivia,Chickens,2000,1750,0.875,LAC,LATIN AMERICA AND THE CARIBBEAN,BOL
Bolivia,Ducks,NA,1000,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,BOL
Bolivia,Turkeys,2900,2500,0.8620689655172413,LAC,LATIN AMERICA AND THE CARIBBEAN,BOL
Bolivia,Rabbits,1500,900,0.6,LAC,LATIN AMERICA AND THE CARIBBEAN,BOL
Bosnia-and-Herzegovina,Cattle,279,168,0.6021505376344086,WE,WESTERN EUROPE,BIH
Bosnia-and-Herzegovina,Sheep,23,12,0.5217391304347826,WE,WESTERN EUROPE,BIH
Bosnia-and-Herzegovina,Pigs,81,66,0.8148148148148148,WE,WESTERN EUROPE,BIH
Bosnia-and-Herzegovina,Chickens,1189,892,0.7502102607232969,WE,WESTERN EUROPE,BIH
Bosnia-and-Herzegovina,Ducks,NA,1511,NA,WE,WESTERN EUROPE,BIH
Bosnia-and-Herzegovina,Geese,NA,3656,NA,WE,WESTERN EUROPE,BIH
Botswana,Cattle,350,185,0.5285714285714286,SSA,SUB-SAHARAN AFRICA,BWA
Botswana,Sheep,24,14,0.5833333333333334,SSA,SUB-SAHARAN AFRICA,BWA
Botswana,Goats,22,12,0.5454545454545454,SSA,SUB-SAHARAN AFRICA,BWA
Botswana,Pigs,67,50,0.746268656716418,SSA,SUB-SAHARAN AFRICA,BWA
Botswana,Chickens,1100,800,0.7272727272727273,SSA,SUB-SAHARAN AFRICA,BWA
Botswana,Rabbits,2500,1800,0.72,SSA,SUB-SAHARAN AFRICA,BWA
Brazil,Cattle,382,188,0.49214659685863876,LAC,LATIN AMERICA AND THE CARIBBEAN,BRA
Brazil,Sheep,30,16,0.5333333333333333,LAC,LATIN AMERICA AND THE CARIBBEAN,BRA
Brazil,Goats,22,11,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,BRA
Brazil,Pigs,120,84,0.7,LAC,LATIN AMERICA AND THE CARIBBEAN,BRA
Brazil,Chickens,1750,1348,0.7702857142857142,LAC,LATIN AMERICA AND THE CARIBBEAN,BRA
Brazil,Ducks,NA,1300,NA,LAC,LATIN AMERICA AND THE CARIBBEAN,BRA
Brazil,Turkeys,6980,6612,0.9472779369627508,LAC,LATIN AMERICA AND THE CARIBBEAN,BRA
Brazil,Horses,180,129,0.7166666666666667,LAC,LATIN AMERICA AND THE CARIBBEAN,BRA
Brazil,Rabbits,2200,1500,0.6818181818181818,LAC,LATIN AMERICA AND THE CARIBBEAN,BRA
British-Virgin-Islands,Cattle,360,180,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,VGB
British-Virgin-Islands,Sheep,30,14,0.4666666666666667,LAC,LATIN AMERICA AND THE CARIBBEAN,VGB
British-Virgin-Islands,Goats,26,12,0.46153846153846156,LAC,LATIN AMERICA AND THE CARIBBEAN,VGB
British-Virgin-Islands,Pigs,75,50,0.6666666666666666,LAC,LATIN AMERICA AND THE CARIBBEAN,VGB
Brunei-Darussalam,Cattle,250,125,0.5,ESEA,EAST ASIA AND SOUTHEAST ASIA,BRN
Brunei-Darussalam,Goats,25,11,0.44,ESEA,EAST ASIA AND SOUTHEAST ASIA,BRN
Brunei-Darussalam,Pigs,56,35,0.625,ESEA,EAST ASIA AND SOUTHEAST ASIA,BRN
Brunei-Darussalam,Chickens,1900,1450,0.7631578947368421,ESEA,EAST ASIA AND SOUTHEAST ASIA,BRN
Brunei-Darussalam,Ducks,2300,1610,0.7,ESEA,EAST ASIA AND SOUTHEAST ASIA,BRN
Bulgaria,Cattle,371,192,0.5175202156334232,EE,EASTERN EUROPE,BGR
Bulgaria,Buffaloes,422,218,0.5165876777251185,EE,EASTERN EUROPE,BGR
Bulgaria,Sheep,38,16,0.42105263157894735,EE,EASTERN EUROPE,BGR
Bulgaria,Goats,28,12,0.42857142857142855,EE,EASTERN EUROPE,BGR
Bulgaria,Pigs,111,74,0.6666666666666666,EE,EASTERN EUROPE,BGR
Bulgaria,Chickens,1942,1400,0.7209062821833162,EE,EASTERN EUROPE,BGR
Bulgaria,Horses,218,109,0.5,EE,EASTERN EUROPE,BGR
Bulgaria,Rabbits,3096,1702,0.5497416020671835,EE,EASTERN EUROPE,BGR
Burkina-Faso,Cattle,220,110,0.5,SSA,SUB-SAHARAN AFRICA,BFA
Burkina-Faso,Sheep,18,9,0.5,SSA,SUB-SAHARAN AFRICA,BFA
Burkina-Faso,Goats,16,8.1,0.50625,SSA,SUB-SAHARAN AFRICA,BFA
Burkina-Faso,Pigs,34,23,0.6764705882352942,SSA,SUB-SAHARAN AFRICA,BFA
Burkina-Faso,Chickens,1100,800,0.7272727272727273,SSA,SUB-SAHARAN AFRICA,BFA
Burkina-Faso,Horses,305,152,0.49836065573770494,SSA,SUB-SAHARAN AFRICA,BFA
Burkina-Faso,Camels,383,191,0.49869451697127937,SSA,SUB-SAHARAN AFRICA,BFA
Burundi,Cattle,250,130,0.52,SSA,SUB-SAHARAN AFRICA,BDI
Burundi,Sheep,25,12,0.48,SSA,SUB-SAHARAN AFRICA,BDI
Burundi,Goats,20,10,0.5,SSA,SUB-SAHARAN AFRICA,BDI
Burundi,Pigs,53,40,0.7547169811320755,SSA,SUB-SAHARAN AFRICA,BDI
Burundi,Chickens,1200,900,0.75,SSA,SUB-SAHARAN AFRICA,BDI
Burundi,Rabbits,1800,1200,0.6666666666666666,SSA,SUB-SAHARAN AFRICA,BDI
Cambodia,Cattle,218,120,0.5504587155963303,ESEA,EAST ASIA AND SOUTHEAST ASIA,KHM
Cambodia,Buffaloes,320,160,0.5,ESEA,EAST ASIA AND SOUTHEAST ASIA,KHM
Cambodia,Pigs,72,50,0.6944444444444444,ESEA,EAST ASIA AND SOUTHEAST ASIA,KHM
Cambodia,Chickens,1300,1000,0.7692307692307693,ESEA,EAST ASIA AND SOUTHEAST ASIA,KHM
Cambodia,Ducks,NA,1500,NA,ESEA,EAST ASIA AND SOUTHEAST ASIA,KHM
Cameroon,Cattle,300,140,0.4666666666666667,SSA,SUB-SAHARAN AFRICA,CMR
Cameroon,Sheep,24,12,0.5,SSA,SUB-SAHARAN AFRICA,CMR
Cameroon,Goats,20,10,0.5,SSA,SUB-SAHARAN AFRICA,CMR
Cameroon,Pigs,45,30,0.6666666666666666,SSA,SUB-SAHARAN AFRICA,CMR
Cameroon,Chickens,1100,800,0.7272727272727273,SSA,SUB-SAHARAN AFRICA,CMR
Cameroon,Horses,260,130,0.5,SSA,SUB-SAHARAN AFRICA,CMR
Cameroon,Rabbits,2000,1000,0.5,SSA,SUB-SAHARAN AFRICA,CMR
Canada,Cattle,592,296,0.5,NA,NORTH AMERICA,CAN
Canada,Sheep,42,21,0.5,NA,NORTH AMERICA,CAN
Canada,Pigs,96,79,0.8229166666666666,NA,NORTH AMERICA,CAN
Canada,Chickens,1820,1492,0.8197802197802198,NA,NORTH AMERICA,CAN
Canada,Ducks,2678,2012,0.7513069454817027,NA,NORTH AMERICA,CAN
Canada,Geese,6570,4937,0.7514459665144597,NA,NORTH AMERICA,CAN
Canada,Turkeys,7556,6193,0.8196135521439916,NA,NORTH AMERICA,CAN
Canada,Horses,500,204,0.408,NA,NORTH AMERICA,CAN
Cabo-Verde,Cattle,260,133,0.5115384615384615,SSA,SUB-SAHARAN AFRICA,CPV
Cabo-Verde,Sheep,50,25,0.5,SSA,SUB-SAHARAN AFRICA,CPV
Cabo-Verde,Goats,18,14,0.7777777777777778,SSA,SUB-SAHARAN AFRICA,CPV
Cabo-Verde,Pigs,68,54,0.7941176470588235,SSA,SUB-SAHARAN AFRICA,CPV
Cabo-Verde,Chickens,1400,915,0.6535714285714286,SSA,SUB-SAHARAN AFRICA,CPV
Chile,Cattle,495,247,0.498989898989899,LAC,LATIN AMERICA AND THE CARIBBEAN,CHL
Chile,Sheep,28,15,0.5357142857142857,LAC,LATIN AMERICA AND THE CARIBBEAN,CHL
Chile,Goats,36,18,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,CHL
Chile,Pigs,95,79,0.8315789473684211,LAC,LATIN AMERICA AND THE CARIBBEAN,CHL
Chile,Chickens,1400,1126,0.8042857142857143,LAC,LATIN AMERICA AND THE CARIBBEAN,CHL
Chile,Horses,431,215,0.4988399071925754,LAC,LATIN AMERICA AND THE CARIBBEAN,CHL
Macau,Cattle,322,146,0.453416149068323,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Macau,Buffaloes,221,100,0.45248868778280543,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Macau,Sheep,23,11,0.4782608695652174,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Macau,Goats,25,12,0.48,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Macau,Pigs,99,75,0.7575757575757576,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Macau,Chickens,1759,1328,0.7549744172825469,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Macau,Ducks,NA,1296,NA,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Macau,Geese,NA,4001,NA,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Macau,Horses,250,120,0.48,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Macau,Camels,450,220,0.4888888888888889,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Macau,Rabbits,1836,1412,0.7690631808278867,ESEA,EAST ASIA AND SOUTHEAST ASIA,MAC
Colombia,Cattle,389,194,0.4987146529562982,LAC,LATIN AMERICA AND THE CARIBBEAN,COL
Colombia,Sheep,27,14,0.5185185185185185,LAC,LATIN AMERICA AND THE CARIBBEAN,COL
Colombia,Goats,31,15,0.4838709677419355,LAC,LATIN AMERICA AND THE CARIBBEAN,COL
Colombia,Pigs,91,68,0.7472527472527473,LAC,LATIN AMERICA AND THE CARIBBEAN,COL
Colombia,Chickens,1926,1528,0.7933541017653167,LAC,LATIN AMERICA AND THE CARIBBEAN,COL
Colombia,Horses,360,125,0.3472222222222222,LAC,LATIN AMERICA AND THE CARIBBEAN,COL
Colombia,Rabbits,1800,1312,0.7288888888888889,LAC,LATIN AMERICA AND THE CARIBBEAN,COL
Comoros,Cattle,220,110,0.5,SSA,SUB-SAHARAN AFRICA,COM
Comoros,Sheep,30,15,0.5,SSA,SUB-SAHARAN AFRICA,COM
Comoros,Goats,21,10,0.47619047619047616,SSA,SUB-SAHARAN AFRICA,COM
Comoros,Chickens,1100,800,0.7272727272727273,SSA,SUB-SAHARAN AFRICA,COM
Congo,Cattle,312,156,0.5,SSA,SUB-SAHARAN AFRICA,COG
Congo,Sheep,22,10,0.45454545454545453,SSA,SUB-SAHARAN AFRICA,COG
Congo,Goats,20,9,0.45,SSA,SUB-SAHARAN AFRICA,COG
Congo,Pigs,80,56,0.7,SSA,SUB-SAHARAN AFRICA,COG
Congo,Chickens,1200,1000,0.8333333333333334,SSA,SUB-SAHARAN AFRICA,COG
Democratic-Republic-of-the-Congo,Cattle,303,151,0.49834983498349833,SSA,SUB-SAHARAN AFRICA,COD
Democratic-Republic-of-the-Congo,Sheep,22,9.9,0.45,SSA,SUB-SAHARAN AFRICA,COD
Democratic-Republic-of-the-Congo,Goats,20,11,0.55,SSA,SUB-SAHARAN AFRICA,COD
Democratic-Republic-of-the-Congo,Pigs,71,50,0.704225352112676,SSA,SUB-SAHARAN AFRICA,COD
Democratic-Republic-of-the-Congo,Chickens,1000,789,0.789,SSA,SUB-SAHARAN AFRICA,COD
Cook-Islands,Cattle,300,132,0.44,OCE,OCEANIA,COK
Cook-Islands,Goats,33,15,0.45454545454545453,OCE,OCEANIA,COK
Cook-Islands,Pigs,45,30,0.6666666666666666,OCE,OCEANIA,COK
Cook-Islands,Chickens,1100,800,0.7272727272727273,OCE,OCEANIA,COK
Costa-Rica,Cattle,417,204,0.4892086330935252,LAC,LATIN AMERICA AND THE CARIBBEAN,CRI
Costa-Rica,Goats,26,12,0.46153846153846156,LAC,LATIN AMERICA AND THE CARIBBEAN,CRI
Costa-Rica,Pigs,96,74,0.7708333333333334,LAC,LATIN AMERICA AND THE CARIBBEAN,CRI
Costa-Rica,Chickens,1871,1571,0.8396579369321219,LAC,LATIN AMERICA AND THE CARIBBEAN,CRI
Cote-dIvoire,Cattle,274,137,0.5,SSA,SUB-SAHARAN AFRICA,CIV
Cote-dIvoire,Sheep,20,10,0.5,SSA,SUB-SAHARAN AFRICA,CIV
Cote-dIvoire,Goats,20,10,0.5,SSA,SUB-SAHARAN AFRICA,CIV
Cote-dIvoire,Pigs,62,50,0.8064516129032258,SSA,SUB-SAHARAN AFRICA,CIV
Cote-dIvoire,Chickens,1300,1100,0.8461538461538461,SSA,SUB-SAHARAN AFRICA,CIV
Croatia,Cattle,412,221,0.5364077669902912,WE,WESTERN EUROPE,HRV
Croatia,Sheep,21,10,0.47619047619047616,WE,WESTERN EUROPE,HRV
Croatia,Goats,36,18,0.5,WE,WESTERN EUROPE,HRV
Croatia,Pigs,93,72,0.7741935483870968,WE,WESTERN EUROPE,HRV
Croatia,Chickens,1169,872,0.7459366980325064,WE,WESTERN EUROPE,HRV
Croatia,Ducks,NA,1587,NA,WE,WESTERN EUROPE,HRV
Croatia,Geese,NA,3821,NA,WE,WESTERN EUROPE,HRV
Croatia,Turkeys,10589,7942,0.7500236094059873,WE,WESTERN EUROPE,HRV
Croatia,Horses,370,200,0.5405405405405406,WE,WESTERN EUROPE,HRV
Cuba,Cattle,286,143,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,CUB
Cuba,Sheep,24,12,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,CUB
Cuba,Goats,24,12,0.5,LAC,LATIN AMERICA AND THE CARIBBEAN,CUB
Cuba,Pigs,91,61,0.6703296703296703,LAC,LATIN AMERICA AND THE CARIBBEAN,CUB
Cuba,Chickens,1540,1208,0.7844155844155845,LAC,LATIN AMERICA AND THE CARIBBEAN,CUB
Cuba,Horses,270,120,0.4444444444444444,LAC,LATIN AMERICA AND THE CARIBBEAN,CUB
Cyprus,Cattle,584,310,0.5308219178082192,NENA,NEAR EAST AND NORTH AFRICA,CYP
Cyprus,Sheep,43,21,0.4883720930232558,NENA,NEAR EAST AND NORTH AFRICA,CYP
Cyprus,Goats,42,22,0.5238095238095238,NENA,NEAR EAST AND NORTH AFRICA,CYP
Cyprus,Pigs,103,76,0.7378640776699029,NENA,NEAR EAST AND NORTH AFRICA,CYP
Cyprus,Chickens,2307,1775,0.7693974859124404,NENA,NEAR EAST AND NORTH AFRICA,CYP
Cyprus,Ducks,NA,2000,NA,NENA,NEAR EAST AND NORTH AFRICA,CYP
Cyprus,Turkeys,6900,5500,0.7971014492753623,NENA,NEAR EAST AND NORTH AFRICA,CYP
Cyprus,Rabbits,1734,1284,0.740484429065744,NENA,NEAR EAST AND NORTH AFRICA,CYP
Czech-Republic,Cattle,522,277,0.5306513409961686,EE,EASTERN EUROPE,CZE
Czech-Republic,Goats,70,31,0.44285714285714284,EE,EASTERN EUROPE,CZE
Czech-Republic,Pigs,112,80,0.7142857142857143,EE,EASTERN EUROPE,CZE
Czech-Republic,Chickens,1800,1350,0.75,EE,EASTERN EUROPE,CZE
Czech-Republic,Ducks,NA,2118,NA,EE,EASTERN EUROPE,CZE
Czech-Republic,Geese,NA,4206,NA,EE,EASTERN EUROPE,CZE
Czech-Republic,Turkeys,14000,11200,0.8,EE,EASTERN EUROPE,CZE
Czech-Republic,Horses,600,318,0.53,EE,EASTERN EUROPE,CZE
Czech-Republic,Rabbits,3000,1770,0.59,EE,EASTERN EUROPE,CZE
Denmark,Cattle,500,247,0.494,WE,WESTERN EUROPE,DNK
Denmark,Sheep,42,21,0.5,WE,WESTERN EUROPE,DNK
Denmark,Pigs,106,75,0.7075471698113207,WE,WESTERN EUROPE,DNK
Denmark,Chickens,1718,1320,0.7683352735739232,WE,WESTERN EUROPE,DNK
Denmark,Ducks,NA,2606,NA,WE,WESTERN EUROPE,DNK
Denmark,Geese,NA,6809,NA,WE,WESTERN EUROPE,DNK
Denmark,Turkeys,11457,8184,0.7143231212359257,WE,WESTERN EUROPE,DNK
Denmark,Horses,635,295,0.4645669291338583,WE,WESTERN EUROPE,DNK
