iso3c,animal,system,product,leach_n_rate
ABW,goats,grassland,meat,0.0174729625
AFG,goats,grassland,meat,0.02352225
AGO,goats,grassland,meat,0.01697175
AIA,goats,grassland,meat,0.016615690625000002
ALA,goats,grassland,meat,0.022226853703703704
ALB,goats,grassland,meat,0.02073928
AND,goats,grassland,meat,0.021080699999999997
ARE,goats,grassland,meat,0.02173575
ARG,goats,grassland,meat,0.025189650000000004
ARM,goats,grassland,meat,0.02050505
ASM,goats,grassland,meat,0.010067258333333332
ATG,goats,grassland,meat,0.017472962499999998
AUS,goats,grassland,meat,0.0105999
AUT,goats,grassland,meat,0.020266850000000003
AZE,goats,grassland,meat,0.0182223
BDI,goats,grassland,meat,0.012565049999999998
BEL,goats,grassland,meat,0.020266850000000003
BEN,goats,grassland,meat,0.025844699999999998
BES,goats,grassland,meat,0.016615690625000002
BFA,goats,grassland,meat,0.015244800000000001
BGD,goats,grassland,meat,0.0176268
BGR,goats,grassland,meat,0.020693625
BHR,goats,grassland,meat,0.02050505
BHS,goats,grassland,meat,0.016615690625000002
BIH,goats,grassland,meat,0.0187384
BLM,goats,grassland,meat,0.016615690625000002
BLR,goats,grassland,meat,0.028623700000000002
BLZ,goats,grassland,meat,0.01935375
BMU,goats,grassland,meat,0.022708400000000004
BOL,goats,grassland,meat,0.02197395
BRA,goats,grassland,meat,0.02089014
BRB,goats,grassland,meat,0.017472962499999998
BRN,goats,grassland,meat,0.0108381
BTN,goats,grassland,meat,0.0179841
BWA,goats,grassland,meat,0.021378450000000004
CAF,goats,grassland,meat,0.016078500000000003
CAN,goats,grassland,meat,0.020763100000000003
CCK,goats,grassland,meat,0.011274800000000001
CHE,goats,grassland,meat,0.020266850000000003
CHL,goats,grassland,meat,0.02089014
CHN,goats,grassland,meat,0.01494705
CIV,goats,grassland,meat,0.0150066
CMR,goats,grassland,meat,0.01530435
COD,goats,grassland,meat,0.01613805
COG,goats,grassland,meat,0.01613805
COK,goats,grassland,meat,0.010067258333333332
COL,goats,grassland,meat,0.020068350000000002
COM,goats,grassland,meat,0.007205550000000001
CPV,goats,grassland,meat,0.015284500000000001
CRI,goats,grassland,meat,0.017388600000000004
CUB,goats,grassland,meat,0.017150400000000003
CUW,goats,grassland,meat,0.016615690625000002
CXR,goats,grassland,meat,0.011274800000000001
CYM,goats,grassland,meat,0.016615690625000002
CYP,goats,grassland,meat,0.02050505
CZE,goats,grassland,meat,0.020693625
DEU,goats,grassland,meat,0.0238994
DJI,goats,grassland,meat,0.015721200000000005
DMA,goats,grassland,meat,0.02173575
DNK,goats,grassland,meat,0.023376683333333335
DOM,goats,grassland,meat,0.017865
DZA,goats,grassland,meat,0.012604750000000001
ECU,goats,grassland,meat,0.02089014
EGY,goats,grassland,meat,0.012604750000000001
ERI,goats,grassland,meat,0.0158403
ESH,goats,grassland,meat,0.012604750000000001
ESP,goats,grassland,meat,0.026996
EST,goats,grassland,meat,0.022226853703703704
ETH,goats,grassland,meat,0.01578075
FIN,goats,grassland,meat,0.0163167
FJI,goats,grassland,meat,0.008859716666666666
FLK,goats,grassland,meat,0.02089014
FRA,goats,grassland,meat,0.020266850000000003
FRO,goats,grassland,meat,0.023376683333333335
FSM,goats,grassland,meat,0.010067258333333332
GAB,goats,grassland,meat,0.0157212
GBR,goats,grassland,meat,0.02337668333333334
GEO,goats,grassland,meat,0.02050505
GGY,goats,grassland,meat,0.022226853703703704
GHA,goats,grassland,meat,0.014232450000000002
GIB,goats,grassland,meat,0.02073928
GIN,goats,grassland,meat,0.01589985
GLP,goats,grassland,meat,0.00780105
GMB,goats,grassland,meat,0.013934699999999998
GNB,goats,grassland,meat,0.012505500000000003
GNQ,goats,grassland,meat,0.015483
GRC,goats,grassland,meat,0.02073928
GRD,goats,grassland,meat,0.0174729625
GRL,goats,grassland,meat,0.022708400000000004
GTM,goats,grassland,meat,0.019234650000000002
GUF,goats,grassland,meat,0.0203661
GUM,goats,grassland,meat,0.010067258333333332
GUY,goats,grassland,meat,0.01899645
HKG,goats,grassland,meat,0.017579160000000003
HND,goats,grassland,meat,0.0189369
HRV,goats,grassland,meat,0.0226687
HTI,goats,grassland,meat,0.016615690625000002
HUN,goats,grassland,meat,0.0179444
IDN,goats,grassland,meat,0.017576926875000003
IMN,goats,grassland,meat,0.023376683333333335
IND,goats,grassland,meat,0.0322761
IOT,goats,grassland,meat,0.016543784000000002
IRL,goats,grassland,meat,0.020088199999999997
IRN,goats,grassland,meat,0.020574525
IRQ,goats,grassland,meat,0.02050505
ISL,goats,grassland,meat,0.02337668333333334
ISR,goats,grassland,meat,0.02050505
ITA,goats,grassland,meat,0.018103200000000003
JAM,goats,grassland,meat,0.016615690625000002
JEY,goats,grassland,meat,0.023376683333333332
JOR,goats,grassland,meat,0.02050505
JPN,goats,grassland,meat,0.018195502500000002
KAZ,goats,grassland,meat,0.01852005
KEN,goats,grassland,meat,0.02114025
KGZ,goats,grassland,meat,0.017984100000000003
KHM,goats,grassland,meat,0.018299715
KIR,goats,grassland,meat,0.010067258333333332
KNA,goats,grassland,meat,0.017472962499999998
KOR,goats,grassland,meat,0.018195502500000002
KWT,goats,grassland,meat,0.020485200000000002
LAO,goats,grassland,meat,0.0203661
LBN,goats,grassland,meat,0.022331250000000004
LBR,goats,grassland,meat,0.01435155
LBY,goats,grassland,meat,0.013994250000000001
LCA,goats,grassland,meat,0.014768400000000001
LIE,goats,grassland,meat,0.0166343
LKA,goats,grassland,meat,0.020574525
LSO,goats,grassland,meat,0.0192942
LTU,goats,grassland,meat,0.022226853703703704
LUX,goats,grassland,meat,0.020266850000000003
LVA,goats,grassland,meat,0.022226853703703704
MAC,goats,grassland,meat,0.018195502500000002
MAF,goats,grassland,meat,0.016615690625000002
MAR,goats,grassland,meat,0.011016750000000002
MCO,goats,grassland,meat,0.020266850000000003
MDA,goats,grassland,meat,0.020693625
MDG,goats,grassland,meat,0.0185796
MDV,goats,grassland,meat,0.020574525
MEX,goats,grassland,meat,0.0196515
MHL,goats,grassland,meat,0.010067258333333332
MKD,goats,grassland,meat,0.02073928
MLI,goats,grassland,meat,0.01566165
MLT,goats,grassland,meat,0.02073928
MMR,goats,grassland,meat,0.020902050000000002
MNE,goats,grassland,meat,0.0187384
MNG,goats,grassland,meat,0.02399865
MNP,goats,grassland,meat,0.010067258333333332
MOZ,goats,grassland,meat,0.020485200000000002
MRT,goats,grassland,meat,0.018341400000000004
MSR,goats,grassland,meat,0.0174729625
MTQ,goats,grassland,meat,0.017448150000000006
MUS,goats,grassland,meat,0.016173780000000002
MWI,goats,grassland,meat,0.01482795
MYS,goats,grassland,meat,0.025070550000000004
MYT,goats,grassland,meat,0.016543784000000002
NAM,goats,grassland,meat,0.020366099999999998
NCL,goats,grassland,meat,0.0089325
NER,goats,grassland,meat,0.01578075
NFK,goats,grassland,meat,0.011274800000000001
NGA,goats,grassland,meat,0.0123864
NIC,goats,grassland,meat,0.018817800000000003
NIU,goats,grassland,meat,0.010067258333333332
NLD,goats,grassland,meat,0.020266850000000003
NOR,goats,grassland,meat,0.022226853703703704
NPL,goats,grassland,meat,0.015899850000000004
NRU,goats,grassland,meat,0.010067258333333332
NZL,goats,grassland,meat,0.0119497
OMN,goats,grassland,meat,0.02050505
PAK,goats,grassland,meat,0.016138049999999998
PAN,goats,grassland,meat,0.018460500000000005
PCN,goats,grassland,meat,0.010067258333333332
PER,goats,grassland,meat,0.020782950000000005
PHL,goats,grassland,meat,0.01613805
PLW,goats,grassland,meat,0.010067258333333332
PNG,goats,grassland,meat,0.008714149999999997
POL,goats,grassland,meat,0.020693625
PRI,goats,grassland,meat,0.01959195
PRK,goats,grassland,meat,0.01625715
PRT,goats,grassland,meat,0.021080699999999997
PRY,goats,grassland,meat,0.020127899999999997
PSE,goats,grassland,meat,0.02050505
PYF,goats,grassland,meat,0.010067258333333332
QAT,goats,grassland,meat,0.022033499999999998
REU,goats,grassland,meat,0.016173780000000002
ROU,goats,grassland,meat,0.0169122
RUS,goats,grassland,meat,0.019294200000000004
RWA,goats,grassland,meat,0.016543784000000002
SAU,goats,grassland,meat,0.02050505
SDN,goats,grassland,meat,0.012604750000000001
SEN,goats,grassland,meat,0.012088650000000001
SGP,goats,grassland,meat,0.017576926875000003
SHN,goats,grassland,meat,0.015284500000000001
SJM,goats,grassland,meat,0.022226853703703704
SLB,goats,grassland,meat,0.008859716666666666
SLE,goats,grassland,meat,0.0147684
SLV,goats,grassland,meat,0.0160785
SMR,goats,grassland,meat,0.021080699999999994
SOM,goats,grassland,meat,0.016543784000000002
SPM,goats,grassland,meat,0.022708400000000004
SRB,goats,grassland,meat,0.0187384
SSD,goats,grassland,meat,0.016543784000000002
STP,goats,grassland,meat,0.00565725
SUR,goats,grassland,meat,0.01935375
SVK,goats,grassland,meat,0.020693625
SVN,goats,grassland,meat,0.020167600000000004
SWE,goats,grassland,meat,0.023376683333333335
SWZ,goats,grassland,meat,0.02149755
SXM,goats,grassland,meat,0.016615690625000002
SYC,goats,grassland,meat,0.016543784000000002
SYR,goats,grassland,meat,0.02050505
TCA,goats,grassland,meat,0.016615690625000002
TCD,goats,grassland,meat,0.019115550000000005
TGO,goats,grassland,meat,0.013220100000000002
THA,goats,grassland,meat,0.0101235
TJK,goats,grassland,meat,0.0195324
TKL,goats,grassland,meat,0.010067258333333332
TKM,goats,grassland,meat,0.017805450000000004
TLS,goats,grassland,meat,0.017576926875000003
TON,goats,grassland,meat,0.010067258333333332
TTO,goats,grassland,meat,0.0174729625
TUN,goats,grassland,meat,0.012803250000000002
TUR,goats,grassland,meat,0.02050505
TUV,goats,grassland,meat,0.010067258333333332
TWN,goats,grassland,meat,0.018195502500000002
TZA,goats,grassland,meat,0.01828185
UGA,goats,grassland,meat,0.014351550000000001
UKR,goats,grassland,meat,0.020693625
URY,goats,grassland,meat,0.0209616
USA,goats,grassland,meat,0.024653700000000004
UZB,goats,grassland,meat,0.0171504
VCT,goats,grassland,meat,0.009706649999999999
VEN,goats,grassland,meat,0.021080699999999997
VGB,goats,grassland,meat,0.016615690625000002
VIR,goats,grassland,meat,0.017472962500000005
VNM,goats,grassland,meat,0.018877349999999998
VUT,goats,grassland,meat,0.008932500000000001
WLF,goats,grassland,meat,0.010067258333333332
WSM,goats,grassland,meat,0.010067258333333332
XKO,goats,grassland,meat,0.02073928
XMI,goats,grassland,meat,0.013924775000000002
YEM,goats,grassland,meat,0.0182223
ZAF,goats,grassland,meat,0.022629
ZMB,goats,grassland,meat,0.018400950000000003
ZWE,goats,grassland,meat,0.022629
