iso3c,animal,system,product,leach_n_rate
ISL,sheep,grassland,meat,0.0182371875
ISR,sheep,grassland,meat,0.025844699999999998
ITA,sheep,grassland,meat,0.0192148
JAM,sheep,grassland,meat,0.02578515
JEY,sheep,grassland,meat,0.0182371875
JOR,sheep,grassland,meat,0.024177300000000002
JPN,sheep,grassland,meat,0.01959195
KAZ,sheep,grassland,meat,0.02721435000000001
KEN,sheep,grassland,meat,0.019056000000000003
KGZ,sheep,grassland,meat,0.026321100000000007
KHM,sheep,grassland,meat,0.01458975
KIR,sheep,grassland,meat,0.011642025000000002
KNA,sheep,grassland,meat,0.022887049999999996
KOR,sheep,grassland,meat,0.02090205
KWT,sheep,grassland,meat,0.023581799999999997
LAO,sheep,grassland,meat,0.014172899999999999
LBN,sheep,grassland,meat,0.025487400000000004
LBR,sheep,grassland,meat,0.015423449999999998
LBY,sheep,grassland,meat,0.0167931
LCA,sheep,grassland,meat,0.02006835
LIE,sheep,grassland,meat,0.021398300000000002
LKA,sheep,grassland,meat,0.013756049999999999
LSO,sheep,grassland,meat,0.015066149999999997
LTU,sheep,grassland,meat,0.0179841
LUX,sheep,grassland,meat,0.0275121
LVA,sheep,grassland,meat,0.0176268
MAC,sheep,grassland,meat,0.01959195
MAF,sheep,grassland,meat,0.022681236842105264
MAR,sheep,grassland,meat,0.016257149999999998
MCO,sheep,grassland,meat,0.022182375
MDA,sheep,grassland,meat,0.016865883333333335
MDG,sheep,grassland,meat,0.02006835
MDV,sheep,grassland,meat,0.021310392857142858
MEX,sheep,grassland,meat,0.0252492
MHL,sheep,grassland,meat,0.011642025000000002
MKD,sheep,grassland,meat,0.0192148
MLI,sheep,grassland,meat,0.017494939285714287
MLT,sheep,grassland,meat,0.0192148
MMR,sheep,grassland,meat,0.017924549999999997
MNE,sheep,grassland,meat,0.0192148
MNG,sheep,grassland,meat,0.025785150000000007
MNP,sheep,grassland,meat,0.011642025000000002
MOZ,sheep,grassland,meat,0.020485200000000002
MRT,sheep,grassland,meat,0.0184605
MSR,sheep,grassland,meat,0.022887050000000003
MTQ,sheep,grassland,meat,0.024594150000000002
MUS,sheep,grassland,meat,0.01744070625
MWI,sheep,grassland,meat,0.0179841
MYS,sheep,grassland,meat,0.0172695
MYT,sheep,grassland,meat,0.0184674475
NAM,sheep,grassland,meat,0.015363900000000002
NCL,sheep,grassland,meat,0.01077855
NER,sheep,grassland,meat,0.01947285
NFK,sheep,grassland,meat,0.012505500000000001
NGA,sheep,grassland,meat,0.015899850000000004
NIC,sheep,grassland,meat,0.024534600000000004
NIU,sheep,grassland,meat,0.011642025000000002
NLD,sheep,grassland,meat,0.020405799999999998
NOR,sheep,grassland,meat,0.017785600000000002
NPL,sheep,grassland,meat,0.021310392857142858
NRU,sheep,grassland,meat,0.011642025000000002
NZL,sheep,grassland,meat,0.012505500000000001
OMN,sheep,grassland,meat,0.024177300000000002
PAK,sheep,grassland,meat,0.019711050000000004
PAN,sheep,grassland,meat,0.028464899999999998
PCN,sheep,grassland,meat,0.011642025000000002
PER,sheep,grassland,meat,0.024415499999999996
PHL,sheep,grassland,meat,0.011433600000000002
PLW,sheep,grassland,meat,0.011642025000000002
PNG,sheep,grassland,meat,0.01077855
POL,sheep,grassland,meat,0.016832800000000005
PRI,sheep,grassland,meat,0.0265593
PRK,sheep,grassland,meat,0.01947285
PRT,sheep,grassland,meat,0.019611800000000002
PRY,sheep,grassland,meat,0.029000850000000005
PSE,sheep,grassland,meat,0.024177300000000002
PYF,sheep,grassland,meat,0.011642025000000002
QAT,sheep,grassland,meat,0.02566605
REU,sheep,grassland,meat,0.01744070625
ROU,sheep,grassland,meat,0.016865883333333335
RUS,sheep,grassland,meat,0.0161579
RWA,sheep,grassland,meat,0.0184674475
SAU,sheep,grassland,meat,0.023641350000000002
SDN,sheep,grassland,meat,0.015512775
SEN,sheep,grassland,meat,0.0191751
SGP,sheep,grassland,meat,0.015381765
SHN,sheep,grassland,meat,0.017494939285714287
SJM,sheep,grassland,meat,0.0182371875
SLB,sheep,grassland,meat,0.01077855
SLE,sheep,grassland,meat,0.015125699999999999
SLV,sheep,grassland,meat,0.02340315
SMR,sheep,grassland,meat,0.0194927
SOM,sheep,grassland,meat,0.0184674475
SPM,sheep,grassland,meat,0.012852874999999998
SRB,sheep,grassland,meat,0.0189766
SSD,sheep,grassland,meat,0.0184674475
STP,sheep,grassland,meat,0.0085752
SUR,sheep,grassland,meat,0.028345800000000004
SVK,sheep,grassland,meat,0.016865883333333335
SVN,sheep,grassland,meat,0.018659000000000005
SWE,sheep,grassland,meat,0.0175077
SWZ,sheep,grassland,meat,0.018341400000000004
SXM,sheep,grassland,meat,0.022681236842105264
SYC,sheep,grassland,meat,0.0184674475
SYR,sheep,grassland,meat,0.024177300000000002
TCA,sheep,grassland,meat,0.022681236842105264
TCD,sheep,grassland,meat,0.020366099999999998
TGO,sheep,grassland,meat,0.016376250000000002
THA,sheep,grassland,meat,0.014827950000000003
TJK,sheep,grassland,meat,0.029775000000000003
TKL,sheep,grassland,meat,0.011642025000000002
TKM,sheep,grassland,meat,0.0313233
TLS,sheep,grassland,meat,0.01887735
TON,sheep,grassland,meat,0.011642025000000002
TTO,sheep,grassland,meat,0.02288705
TUN,sheep,grassland,meat,0.016912200000000002
TUR,sheep,grassland,meat,0.024177300000000002
TUV,sheep,grassland,meat,0.011642025000000002
TWN,sheep,grassland,meat,0.01959195
TZA,sheep,grassland,meat,0.0195324
UGA,sheep,grassland,meat,0.0173886
UKR,sheep,grassland,meat,0.0180238
URY,sheep,grassland,meat,0.034658100000000004
USA,sheep,grassland,meat,0.0257256
UZB,sheep,grassland,meat,0.028107599999999993
VCT,sheep,grassland,meat,0.01697175
VEN,sheep,grassland,meat,0.0298941
VGB,sheep,grassland,meat,0.022681236842105264
VIR,sheep,grassland,meat,0.02288705
VNM,sheep,grassland,meat,0.01661445
VUT,sheep,grassland,meat,0.01077855
WLF,sheep,grassland,meat,0.011642025000000002
WSM,sheep,grassland,meat,0.011642025000000002
XKO,sheep,grassland,meat,0.0192148
XMI,sheep,grassland,meat,0.017158907142857144
YEM,sheep,grassland,meat,0.022986300000000005
ZAF,sheep,grassland,meat,0.022331249999999997
ZMB,sheep,grassland,meat,0.021973950000000006
ZWE,sheep,grassland,meat,0.029417700000000005
