iso3c,animal,system,product,leach_n_rate
GTM,pigs,intermediate,meat,0.162546489
GUF,pigs,intermediate,meat,0.145795074
GUM,pigs,intermediate,meat,0.220055909
GUY,pigs,intermediate,meat,0.17190417599999996
HKG,pigs,intermediate,meat,0.17583209399999997
HND,pigs,intermediate,meat,0.186229524
HRV,pigs,intermediate,meat,0.0685504267
HTI,pigs,intermediate,meat,0.154459599
HUN,pigs,intermediate,meat,0.06494920000000001
IDN,pigs,intermediate,meat,0.206677803
IMN,pigs,intermediate,meat,0.06600606031666667
IND,pigs,intermediate,meat,0.33770090399999997
IOT,pigs,intermediate,meat,0.051960948
IRL,pigs,intermediate,meat,0.06970913074999999
IRN,pigs,intermediate,meat,0.1740298728
IRQ,pigs,intermediate,meat,0.11301160799999999
ISL,pigs,intermediate,meat,0.06600606031666667
ISR,pigs,intermediate,meat,0.13499270400000002
ITA,pigs,intermediate,meat,0.035392549999999995
JAM,pigs,intermediate,meat,0.20945045099999995
JEY,pigs,intermediate,meat,0.06600606031666667
JOR,pigs,intermediate,meat,0.12556845333333333
JPN,pigs,intermediate,meat,0.19480446674399998
KAZ,pigs,intermediate,meat,0.109305216
KEN,pigs,intermediate,meat,0.05182279199999999
KGZ,pigs,intermediate,meat,0.12416889599999999
KHM,pigs,intermediate,meat,0.131007618
KIR,pigs,intermediate,meat,0.21435975299999996
KNA,pigs,intermediate,meat,0.080637846
KOR,pigs,intermediate,meat,0.26674579272
KWT,pigs,intermediate,meat,0.12556845333333333
LAO,pigs,intermediate,meat,0.12095676899999999
LBN,pigs,intermediate,meat,0.16136620800000004
LBR,pigs,intermediate,meat,0.06576225599999999
LBY,pigs,intermediate,meat,0.09061128
LCA,pigs,intermediate,meat,0.228627933
LIE,pigs,intermediate,meat,0.05194874365285714
LKA,pigs,intermediate,meat,0.2556612509999999
LSO,pigs,intermediate,meat,0.04401935999999999
LTU,pigs,intermediate,meat,0.06701794715
LUX,pigs,intermediate,meat,0.07083045724999999
LVA,pigs,intermediate,meat,0.0651864472
MAC,pigs,intermediate,meat,0.19480446674399998
MAF,pigs,intermediate,meat,0.18596958824999998
MAR,pigs,intermediate,meat,0.077596032
MCO,pigs,intermediate,meat,0.05194874365285714
MDA,pigs,intermediate,meat,0.07725620000000001
MDG,pigs,intermediate,meat,0.052289664
MDV,pigs,intermediate,meat,0.19398909742499998
MEX,pigs,intermediate,meat,0.127619223
MHL,pigs,intermediate,meat,0.220055909
MKD,pigs,intermediate,meat,0.0646631615
MLI,pigs,intermediate,meat,0.07303211999999999
MLT,pigs,intermediate,meat,0.06417725335
MMR,pigs,intermediate,meat,0.125693376
MNE,pigs,intermediate,meat,0.08092239574999999
MNG,pigs,intermediate,meat,0.14729692499999997
MNP,pigs,intermediate,meat,0.220055909
MOZ,pigs,intermediate,meat,0.057692040000000014
MRT,pigs,intermediate,meat,0.053623584
MSR,pigs,intermediate,meat,0.292976472
MTQ,pigs,intermediate,meat,0.13770818399999996
MUS,pigs,intermediate,meat,0.051960948
MWI,pigs,intermediate,meat,0.042685440000000005
MYS,pigs,intermediate,meat,0.28003744799999997
MYT,pigs,intermediate,meat,0.051960948
NAM,pigs,intermediate,meat,0.056558208
NCL,pigs,intermediate,meat,0.3157597064999999
NER,pigs,intermediate,meat,0.06569556
NFK,pigs,intermediate,meat,0.2693846090811688
NGA,pigs,intermediate,meat,0.067496352
NIC,pigs,intermediate,meat,0.153419856
NIU,pigs,intermediate,meat,0.2709892366785714
NLD,pigs,intermediate,meat,0.06163557994999999
NOR,pigs,intermediate,meat,0.07105472255
NPL,pigs,intermediate,meat,0.15087826199999999
NRU,pigs,intermediate,meat,0.225752065
NZL,pigs,intermediate,meat,0.2693846090811688
OMN,pigs,intermediate,meat,0.12556845333333333
PAK,pigs,intermediate,meat,0.17402987279999999
PAN,pigs,intermediate,meat,0.16647440699999996
PCN,pigs,intermediate,meat,0.2709892366785714
PER,pigs,intermediate,meat,0.162315435
PHL,pigs,intermediate,meat,0.222273948
PLW,pigs,intermediate,meat,0.220055909
PNG,pigs,intermediate,meat,0.35307790499999997
POL,pigs,intermediate,meat,0.0692765
PRI,pigs,intermediate,meat,0.16058253
PRK,pigs,intermediate,meat,0.19974618299999994
PRT,pigs,intermediate,meat,0.043474398100000006
PRY,pigs,intermediate,meat,0.313424751
PSE,pigs,intermediate,meat,0.12556845333333333
PYF,pigs,intermediate,meat,0.2709892366785714
QAT,pigs,intermediate,meat,0.12556845333333333
REU,pigs,intermediate,meat,0.097843032
ROU,pigs,intermediate,meat,0.061574699999999996
RUS,pigs,intermediate,meat,0.07646220000000001
RWA,pigs,intermediate,meat,0.04295222400000001
SAU,pigs,intermediate,meat,0.12556845333333333
SDN,pigs,intermediate,meat,0.09061128
SEN,pigs,intermediate,meat,0.05695838399999999
SGP,pigs,intermediate,meat,0.19181436119999998
SHN,pigs,intermediate,meat,0.0701350125
SJM,pigs,intermediate,meat,0.06600606031666667
SLB,pigs,intermediate,meat,0.3162623085
SLE,pigs,intermediate,meat,0.05202288
SLV,pigs,intermediate,meat,0.16566571799999996
SMR,pigs,intermediate,meat,0.06319482887916666
SOM,pigs,intermediate,meat,0.04595354399999999
SPM,pigs,intermediate,meat,0.031138429010000006
SRB,pigs,intermediate,meat,0.07051595385000001
SSD,pigs,intermediate,meat,0.051960948
STP,pigs,intermediate,meat,0.11144901600000001
SUR,pigs,intermediate,meat,0.17144206799999998
SVK,pigs,intermediate,meat,0.07598580000000002
SVN,pigs,intermediate,meat,0.061523447300000006
SWE,pigs,intermediate,meat,0.0755774061
SWZ,pigs,intermediate,meat,0.041018040000000006
SXM,pigs,intermediate,meat,0.18596958824999998
SYC,pigs,intermediate,meat,0.021809592
SYR,pigs,intermediate,meat,0.11301160800000001
TCA,pigs,intermediate,meat,0.18596958824999998
TCD,pigs,intermediate,meat,0.0783678
TGO,pigs,intermediate,meat,0.05369028
THA,pigs,intermediate,meat,0.22729044
TJK,pigs,intermediate,meat,0.17287603199999999
TKL,pigs,intermediate,meat,0.2844188817857143
TKM,pigs,intermediate,meat,0.171961344
TLS,pigs,intermediate,meat,0.20240330399999992
TON,pigs,intermediate,meat,0.249039291
TTO,pigs,intermediate,meat,0.18596958824999998
TUN,pigs,intermediate,meat,0.126836736
TUR,pigs,intermediate,meat,0.135754944
TUV,pigs,intermediate,meat,0.33121471799999996
TWN,pigs,intermediate,meat,0.19480446674399998
TZA,pigs,intermediate,meat,0.05935944000000001
UGA,pigs,intermediate,meat,0.042085176
UKR,pigs,intermediate,meat,0.078606
URY,pigs,intermediate,meat,0.17571656699999996
USA,pigs,intermediate,meat,0.031583136500000004
UZB,pigs,intermediate,meat,0.18499564799999998
VCT,pigs,intermediate,meat,0.165434664
VEN,pigs,intermediate,meat,0.16196885399999997
VGB,pigs,intermediate,meat,0.147412452
VIR,pigs,intermediate,meat,0.14625718199999999
VNM,pigs,intermediate,meat,0.151224843
VUT,pigs,intermediate,meat,0.37456414050000003
WLF,pigs,intermediate,meat,0.28441888178571423
WSM,pigs,intermediate,meat,0.2709892366785714
XKO,pigs,intermediate,meat,0.06319482887916666
XMI,pigs,intermediate,meat,0.09061128
YEM,pigs,intermediate,meat,0.12556845333333333
ZAF,pigs,intermediate,meat,0.0566916
ZMB,pigs,intermediate,meat,0.05749195199999999
ZWE,pigs,intermediate,meat,0.064961904
