iso3c,animal,system,product,leach_n_rate
DOM,goats,grassland,milk,0.0201279
DZA,goats,grassland,milk,0.0144111
ECU,goats,grassland,milk,0.019413299999999998
EGY,goats,grassland,milk,0.014568245833333335
ERI,goats,grassland,milk,0.0158403
ESH,goats,grassland,milk,0.013924775000000002
ESP,goats,grassland,milk,0.026996000000000003
EST,goats,grassland,milk,0.02382
ETH,goats,grassland,milk,0.01578075
FIN,goats,grassland,milk,0.024526512962962963
FJI,goats,grassland,milk,0.00871415
FLK,goats,grassland,milk,0.02052093
FRA,goats,grassland,milk,0.030052900000000007
FRO,goats,grassland,milk,0.023376683333333335
FSM,goats,grassland,milk,0.00871415
GAB,goats,grassland,milk,0.01720995
GBR,goats,grassland,milk,0.024526512962962963
GEO,goats,grassland,milk,0.01899645
GGY,goats,grassland,milk,0.024526512962962963
GHA,goats,grassland,milk,0.016238540625
GIB,goats,grassland,milk,0.02100490909090909
GIN,goats,grassland,milk,0.01589985
GLP,goats,grassland,milk,0.0201279
GMB,goats,grassland,milk,0.016238540625
GNB,goats,grassland,milk,0.012505500000000003
GNQ,goats,grassland,milk,0.01720995
GRC,goats,grassland,milk,0.019850000000000003
GRD,goats,grassland,milk,0.0201279
GRL,goats,grassland,milk,0.0246537
GTM,goats,grassland,milk,0.019234650000000002
GUF,goats,grassland,milk,0.02052093
GUM,goats,grassland,milk,0.00871415
GUY,goats,grassland,milk,0.02052093
HKG,goats,grassland,milk,0.0179096625
HND,goats,grassland,milk,0.01875825
HRV,goats,grassland,milk,0.0226687
HTI,goats,grassland,milk,0.0148875
HUN,goats,grassland,milk,0.017944400000000003
IDN,goats,grassland,milk,0.025189650000000004
IMN,goats,grassland,milk,0.023376683333333332
IND,goats,grassland,milk,0.032276099999999995
IOT,goats,grassland,milk,0.016189263000000002
IRL,goats,grassland,milk,0.024526512962962963
IRN,goats,grassland,milk,0.020068350000000002
IRQ,goats,grassland,milk,0.019711050000000004
ISL,goats,grassland,milk,0.024526512962962963
ISR,goats,grassland,milk,0.022569450000000005
ITA,goats,grassland,milk,0.018103199999999996
JAM,goats,grassland,milk,0.026440200000000007
JEY,goats,grassland,milk,0.023376683333333335
JOR,goats,grassland,milk,0.018817799999999996
JPN,goats,grassland,milk,0.0165549
KAZ,goats,grassland,milk,0.01852005
KEN,goats,grassland,milk,0.021140250000000003
KGZ,goats,grassland,milk,0.0179841
KHM,goats,grassland,milk,0.018299715
KIR,goats,grassland,milk,0.00871415
KNA,goats,grassland,milk,0.0201279
KOR,goats,grassland,milk,0.01613805
KWT,goats,grassland,milk,0.0204852
LAO,goats,grassland,milk,0.02144246625
LBN,goats,grassland,milk,0.022331250000000004
LBR,goats,grassland,milk,0.016238540625
LBY,goats,grassland,milk,0.013994250000000001
LCA,goats,grassland,milk,0.0201279
LIE,goats,grassland,milk,0.022078871428571428
LKA,goats,grassland,milk,0.020961599999999997
LSO,goats,grassland,milk,0.021378450000000004
LTU,goats,grassland,milk,0.0264005
LUX,goats,grassland,milk,0.0173886
LVA,goats,grassland,milk,0.026241700000000003
MAC,goats,grassland,milk,0.0179096625
MAF,goats,grassland,milk,0.0201279
MAR,goats,grassland,milk,0.01101675
MCO,goats,grassland,milk,0.022078871428571428
MDA,goats,grassland,milk,0.017825300000000002
MDG,goats,grassland,milk,0.016189263000000002
MDV,goats,grassland,milk,0.020927571428571427
MEX,goats,grassland,milk,0.019651500000000002
MHL,goats,grassland,milk,0.00871415
MKD,goats,grassland,milk,0.021080699999999997
MLI,goats,grassland,milk,0.015661650000000003
MLT,goats,grassland,milk,0.02100490909090909
MMR,goats,grassland,milk,0.02090205
MNE,goats,grassland,milk,0.02100490909090909
MNG,goats,grassland,milk,0.023998650000000003
MNP,goats,grassland,milk,0.00871415
MOZ,goats,grassland,milk,0.020485200000000002
MRT,goats,grassland,milk,0.0183414
MSR,goats,grassland,milk,0.0201279
MTQ,goats,grassland,milk,0.0201279
MUS,goats,grassland,milk,0.016189263000000002
MWI,goats,grassland,milk,0.014827950000000001
MYS,goats,grassland,milk,0.02144246625
MYT,goats,grassland,milk,0.016189263000000002
NAM,goats,grassland,milk,0.021378450000000004
NCL,goats,grassland,milk,0.00871415
NER,goats,grassland,milk,0.01578075
NFK,goats,grassland,milk,0.00871415
NGA,goats,grassland,milk,0.016238540625
NIC,goats,grassland,milk,0.01875825
NIU,goats,grassland,milk,0.00871415
NLD,goats,grassland,milk,0.014530200000000002
NOR,goats,grassland,milk,0.027392999999999997
NPL,goats,grassland,milk,0.01589985
NRU,goats,grassland,milk,0.00871415
NZL,goats,grassland,milk,0.00871415
OMN,goats,grassland,milk,0.023522250000000005
PAK,goats,grassland,milk,0.01613805
PAN,goats,grassland,milk,0.01875825
PCN,goats,grassland,milk,0.00871415
PER,goats,grassland,milk,0.02078295
PHL,goats,grassland,milk,0.02144246625
PLW,goats,grassland,milk,0.00871415
PNG,goats,grassland,milk,0.00871415
POL,goats,grassland,milk,0.0212792
PRI,goats,grassland,milk,0.01959195
PRK,goats,grassland,milk,0.0179096625
PRT,goats,grassland,milk,0.021080699999999997
PRY,goats,grassland,milk,0.02052093
PSE,goats,grassland,milk,0.0434715
PYF,goats,grassland,milk,0.00871415
QAT,goats,grassland,milk,0.0220335
REU,goats,grassland,milk,0.016173780000000002
ROU,goats,grassland,milk,0.021962922222222223
RUS,goats,grassland,milk,0.0192942
RWA,goats,grassland,milk,0.013458300000000001
SAU,goats,grassland,milk,0.0198897
SDN,goats,grassland,milk,0.021259350000000003
SEN,goats,grassland,milk,0.012088649999999998
SGP,goats,grassland,milk,0.02144246625
SHN,goats,grassland,milk,0.016238540625
SJM,goats,grassland,milk,0.024526512962962963
SLB,goats,grassland,milk,0.00871415
SLE,goats,grassland,milk,0.016238540625
SLV,goats,grassland,milk,0.01875825
SMR,goats,grassland,milk,0.021080699999999997
SOM,goats,grassland,milk,0.013339199999999999
SPM,goats,grassland,milk,0.0246537
SRB,goats,grassland,milk,0.018738400000000002
SSD,goats,grassland,milk,0.016189263000000002
STP,goats,grassland,milk,0.01720995
SUR,goats,grassland,milk,0.02052093
SVK,goats,grassland,milk,0.0199691
SVN,goats,grassland,milk,0.020167600000000004
SWE,goats,grassland,milk,0.023376683333333332
SWZ,goats,grassland,milk,0.021378450000000004
SXM,goats,grassland,milk,0.0201279
SYC,goats,grassland,milk,0.016189263000000002
SYR,goats,grassland,milk,0.01720995
TCA,goats,grassland,milk,0.0201279
TCD,goats,grassland,milk,0.019115550000000002
TGO,goats,grassland,milk,0.016238540625
THA,goats,grassland,milk,0.02144246625
TJK,goats,grassland,milk,0.0195324
TKL,goats,grassland,milk,0.00871415
TKM,goats,grassland,milk,0.01867885
TLS,goats,grassland,milk,0.02137845
TON,goats,grassland,milk,0.00871415
TTO,goats,grassland,milk,0.0201279
TUN,goats,grassland,milk,0.01280325
TUR,goats,grassland,milk,0.02066385
TUV,goats,grassland,milk,0.00871415
TWN,goats,grassland,milk,0.0179096625
TZA,goats,grassland,milk,0.01828185
UGA,goats,grassland,milk,0.016189263000000002
UKR,goats,grassland,milk,0.0243758
URY,goats,grassland,milk,0.02052093
USA,goats,grassland,milk,0.0246537
UZB,goats,grassland,milk,0.01867885
VCT,goats,grassland,milk,0.0201279
VEN,goats,grassland,milk,0.02052093
VGB,goats,grassland,milk,0.0201279
VIR,goats,grassland,milk,0.0201279
VNM,goats,grassland,milk,0.02144246625
VUT,goats,grassland,milk,0.00871415
WLF,goats,grassland,milk,0.00871415
WSM,goats,grassland,milk,0.00871415
XKO,goats,grassland,milk,0.02100490909090909
XMI,goats,grassland,milk,0.014568245833333335
YEM,goats,grassland,milk,0.018222300000000004
ZAF,goats,grassland,milk,0.021378450000000004
ZMB,goats,grassland,milk,0.016189263000000002
ZWE,goats,grassland,milk,0.016189263000000002
