iso3c,animal,system,product,leach_n_rate
HKG,buffaloes,grassland,milk,0.19063443750000003
HND,buffaloes,grassland,milk,0.2109626864929849
HRV,buffaloes,grassland,milk,0.22331911666666668
HTI,buffaloes,grassland,milk,0.2109626864929849
HUN,buffaloes,grassland,milk,0.19154753750000003
IDN,buffaloes,grassland,milk,0.18913080000000002
IMN,buffaloes,grassland,milk,0.20938288974358976
IND,buffaloes,grassland,milk,0.48318869999999997
IOT,buffaloes,grassland,milk,0.1954431
IRL,buffaloes,grassland,milk,0.20938288974358976
IRN,buffaloes,grassland,milk,0.25213470000000004
IRQ,buffaloes,grassland,milk,0.26578653750000003
ISL,buffaloes,grassland,milk,0.20938288974358976
ISR,buffaloes,grassland,milk,0.261073155
ITA,buffaloes,grassland,milk,0.23347570000000004
JAM,buffaloes,grassland,milk,0.2109626864929849
JEY,buffaloes,grassland,milk,0.20938288974358976
JOR,buffaloes,grassland,milk,0.261073155
JPN,buffaloes,grassland,milk,0.19063443750000003
KAZ,buffaloes,grassland,milk,0.20896095000000003
KEN,buffaloes,grassland,milk,0.1954431
KGZ,buffaloes,grassland,milk,0.20896095000000003
KHM,buffaloes,grassland,milk,0.18853530000000002
KIR,buffaloes,grassland,milk,0.2109626864929849
KNA,buffaloes,grassland,milk,0.2109626864929849
KOR,buffaloes,grassland,milk,0.19063443750000003
KWT,buffaloes,grassland,milk,0.261073155
LAO,buffaloes,grassland,milk,0.18853530000000002
LBN,buffaloes,grassland,milk,0.261073155
LBR,buffaloes,grassland,milk,0.1954431
LBY,buffaloes,grassland,milk,0.1954431
LCA,buffaloes,grassland,milk,0.2109626864929849
LIE,buffaloes,grassland,milk,0.20938288974358976
LKA,buffaloes,grassland,milk,0.22009679999999998
LSO,buffaloes,grassland,milk,0.1954431
LTU,buffaloes,grassland,milk,0.20938288974358976
LUX,buffaloes,grassland,milk,0.20938288974358976
LVA,buffaloes,grassland,milk,0.20938288974358976
MAC,buffaloes,grassland,milk,0.19063443750000003
MAF,buffaloes,grassland,milk,0.2109626864929849
MAR,buffaloes,grassland,milk,0.1954431
MCO,buffaloes,grassland,milk,0.20938288974358976
MDA,buffaloes,grassland,milk,0.19033503333333335
MDG,buffaloes,grassland,milk,0.1954431
MDV,buffaloes,grassland,milk,0.2647922651785714
MEX,buffaloes,grassland,milk,0.2109626864929849
MHL,buffaloes,grassland,milk,0.2109626864929849
MKD,buffaloes,grassland,milk,0.22331911666666668
MLI,buffaloes,grassland,milk,0.1954431
MLT,buffaloes,grassland,milk,0.22331911666666668
MMR,buffaloes,grassland,milk,0.20193405
MNE,buffaloes,grassland,milk,0.22128780000000003
MNG,buffaloes,grassland,milk,0.19452007500000004
MNP,buffaloes,grassland,milk,0.2109626864929849
MOZ,buffaloes,grassland,milk,0.19544310000000004
MRT,buffaloes,grassland,milk,0.1954431
MSR,buffaloes,grassland,milk,0.2109626864929849
MTQ,buffaloes,grassland,milk,0.2109626864929849
MUS,buffaloes,grassland,milk,0.1954431
MWI,buffaloes,grassland,milk,0.19544309999999998
MYS,buffaloes,grassland,milk,0.17954325000000004
MYT,buffaloes,grassland,milk,0.1954431
NAM,buffaloes,grassland,milk,0.1954431
NCL,buffaloes,grassland,milk,0.2109626864929849
NER,buffaloes,grassland,milk,0.1954431
NFK,buffaloes,grassland,milk,0.2109626864929849
NGA,buffaloes,grassland,milk,0.1954431
NIC,buffaloes,grassland,milk,0.2109626864929849
NIU,buffaloes,grassland,milk,0.2109626864929849
NLD,buffaloes,grassland,milk,0.20938288974358976
NOR,buffaloes,grassland,milk,0.20938288974358976
NPL,buffaloes,grassland,milk,0.23212589999999997
NRU,buffaloes,grassland,milk,0.2109626864929849
NZL,buffaloes,grassland,milk,0.2109626864929849
OMN,buffaloes,grassland,milk,0.261073155
PAK,buffaloes,grassland,milk,0.25803015
PAN,buffaloes,grassland,milk,0.2109626864929849
PCN,buffaloes,grassland,milk,0.2109626864929849
PER,buffaloes,grassland,milk,0.2109626864929849
PHL,buffaloes,grassland,milk,0.18853530000000002
PLW,buffaloes,grassland,milk,0.2109626864929849
PNG,buffaloes,grassland,milk,0.2109626864929849
POL,buffaloes,grassland,milk,0.19033503333333338
PRI,buffaloes,grassland,milk,0.2109626864929849
PRK,buffaloes,grassland,milk,0.19063443750000003
PRT,buffaloes,grassland,milk,0.22331911666666668
PRY,buffaloes,grassland,milk,0.2109626864929849
PSE,buffaloes,grassland,milk,0.261073155
PYF,buffaloes,grassland,milk,0.2109626864929849
QAT,buffaloes,grassland,milk,0.261073155
REU,buffaloes,grassland,milk,0.1954431
ROU,buffaloes,grassland,milk,0.18091290000000002
RUS,buffaloes,grassland,milk,0.19154753750000003
RWA,buffaloes,grassland,milk,0.1954431
SAU,buffaloes,grassland,milk,0.26578653750000003
SDN,buffaloes,grassland,milk,0.1954431
SEN,buffaloes,grassland,milk,0.1954431
SGP,buffaloes,grassland,milk,0.18853530000000002
SHN,buffaloes,grassland,milk,0.1954431
SJM,buffaloes,grassland,milk,0.20938288974358976
SLB,buffaloes,grassland,milk,0.2109626864929849
SLE,buffaloes,grassland,milk,0.1954431
SLV,buffaloes,grassland,milk,0.2109626864929849
SMR,buffaloes,grassland,milk,0.22331911666666668
SOM,buffaloes,grassland,milk,0.1954431
SPM,buffaloes,grassland,milk,0.2109626864929849
SRB,buffaloes,grassland,milk,0.2212878
SSD,buffaloes,grassland,milk,0.1954431
STP,buffaloes,grassland,milk,0.1954431
SUR,buffaloes,grassland,milk,0.2109626864929849
SVK,buffaloes,grassland,milk,0.19033503333333335
SVN,buffaloes,grassland,milk,0.22331911666666668
SWE,buffaloes,grassland,milk,0.20938288974358976
SWZ,buffaloes,grassland,milk,0.1954431
SXM,buffaloes,grassland,milk,0.2109626864929849
SYC,buffaloes,grassland,milk,0.1954431
SYR,buffaloes,grassland,milk,0.26874915000000005
TCA,buffaloes,grassland,milk,0.2109626864929849
TCD,buffaloes,grassland,milk,0.1954431
TGO,buffaloes,grassland,milk,0.1954431
THA,buffaloes,grassland,milk,0.18853530000000002
TJK,buffaloes,grassland,milk,0.20896095000000003
TKL,buffaloes,grassland,milk,0.2109626864929849
TKM,buffaloes,grassland,milk,0.20896095000000003
TLS,buffaloes,grassland,milk,0.18853530000000002
TON,buffaloes,grassland,milk,0.2109626864929849
TTO,buffaloes,grassland,milk,0.2109626864929849
TUN,buffaloes,grassland,milk,0.1954431
TUR,buffaloes,grassland,milk,0.23260229999999998
TUV,buffaloes,grassland,milk,0.2109626864929849
TWN,buffaloes,grassland,milk,0.19063443750000003
TZA,buffaloes,grassland,milk,0.1954431
UGA,buffaloes,grassland,milk,0.1954431
UKR,buffaloes,grassland,milk,0.19033503333333332
URY,buffaloes,grassland,milk,0.2109626864929849
USA,buffaloes,grassland,milk,0.2109626864929849
UZB,buffaloes,grassland,milk,0.20896095000000006
VCT,buffaloes,grassland,milk,0.2109626864929849
VEN,buffaloes,grassland,milk,0.2109626864929849
VGB,buffaloes,grassland,milk,0.2109626864929849
VIR,buffaloes,grassland,milk,0.2109626864929849
VNM,buffaloes,grassland,milk,0.17537475000000002
VUT,buffaloes,grassland,milk,0.2109626864929849
WLF,buffaloes,grassland,milk,0.2109626864929849
WSM,buffaloes,grassland,milk,0.2109626864929849
XKO,buffaloes,grassland,milk,0.22331911666666668
XMI,buffaloes,grassland,milk,0.1954431
YEM,buffaloes,grassland,milk,0.261073155
ZAF,buffaloes,grassland,milk,0.1954431
ZMB,buffaloes,grassland,milk,0.1954431
ZWE,buffaloes,grassland,milk,0.1954431
