iso3c,animal,system,product,leach_n_rate
NLD,cows,grassland,meat,0.2587646
NOR,cows,grassland,meat,0.24737070000000003
NPL,cows,grassland,meat,0.17859044999999998
NRU,cows,grassland,meat,0.09247370625000001
NZL,cows,grassland,meat,0.10919485000000001
OMN,cows,grassland,meat,0.18037694999999998
PAK,cows,grassland,meat,0.20806770000000002
PAN,cows,grassland,meat,0.21229575
PCN,cows,grassland,meat,0.09247370625000001
PER,cows,grassland,meat,0.27422775
PHL,cows,grassland,meat,0.14756490000000003
PLW,cows,grassland,meat,0.09247370625000001
PNG,cows,grassland,meat,0.08245690000000001
POL,cows,grassland,meat,0.1932596
PRI,cows,grassland,meat,0.2061621
PRK,cows,grassland,meat,0.1755534
PRT,cows,grassland,meat,0.21505490000000002
PRY,cows,grassland,meat,0.25142010000000004
PSE,cows,grassland,meat,0.3669471
PYF,cows,grassland,meat,0.09247370625000001
QAT,cows,grassland,meat,0.18680835
REU,cows,grassland,meat,0.18220066875
ROU,cows,grassland,meat,0.1772208
RUS,cows,grassland,meat,0.1784515
RWA,cows,grassland,meat,0.16930065
SAU,cows,grassland,meat,0.25076505
SDN,cows,grassland,meat,0.18561735000000001
SEN,cows,grassland,meat,0.19187010000000002
SGP,cows,grassland,meat,0.17094423
SHN,cows,grassland,meat,0.1887206958984375
SJM,cows,grassland,meat,0.24967771111111114
SLB,cows,grassland,meat,0.0824569
SLE,cows,grassland,meat,0.1938948
SLV,cows,grassland,meat,0.21384404999999998
SMR,cows,grassland,meat,0.18563058333333335
SOM,cows,grassland,meat,0.18603419999999998
SPM,cows,grassland,meat,0.11281747499999999
SRB,cows,grassland,meat,0.17063060000000002
SSD,cows,grassland,meat,0.188522738671875
STP,cows,grassland,meat,0.15935580000000002
SUR,cows,grassland,meat,0.21848895000000002
SVK,cows,grassland,meat,0.2241859
SVN,cows,grassland,meat,0.19329929999999998
SWE,cows,grassland,meat,0.27063489999999996
SWZ,cows,grassland,meat,0.1848432
SXM,cows,grassland,meat,0.20177525000000002
SYC,cows,grassland,meat,0.188522738671875
SYR,cows,grassland,meat,0.18502185000000002
TCA,cows,grassland,meat,0.20177525000000002
TCD,cows,grassland,meat,0.20068350000000004
TGO,cows,grassland,meat,0.18520050000000005
THA,cows,grassland,meat,0.14643345
TJK,cows,grassland,meat,0.3063252
TKL,cows,grassland,meat,0.09247370625000001
TKM,cows,grassland,meat,0.30823079999999997
TLS,cows,grassland,meat,0.19085775
TON,cows,grassland,meat,0.09247370625000001
TTO,cows,grassland,meat,0.20255436250000006
TUN,cows,grassland,meat,0.1537581
TUR,cows,grassland,meat,0.20491154999999997
TUV,cows,grassland,meat,0.09247370625000001
TWN,cows,grassland,meat,0.225942625
TZA,cows,grassland,meat,0.22313385000000002
UGA,cows,grassland,meat,0.22182375
UKR,cows,grassland,meat,0.19703110000000001
URY,cows,grassland,meat,0.2533257
USA,cows,grassland,meat,0.2436389
UZB,cows,grassland,meat,0.3178779
VCT,cows,grassland,meat,0.17442195000000002
VEN,cows,grassland,meat,0.26720085000000005
VGB,cows,grassland,meat,0.20177525000000002
VIR,cows,grassland,meat,0.20255436249999997
VNM,cows,grassland,meat,0.17329050000000001
VUT,cows,grassland,meat,0.0824569
WLF,cows,grassland,meat,0.09247370625000001
WSM,cows,grassland,meat,0.09247370625000001
XKO,cows,grassland,meat,0.18472308205128207
XMI,cows,grassland,meat,0.14727565714285717
YEM,cows,grassland,meat,0.1878207
ZAF,cows,grassland,meat,0.24903809999999998
ZMB,cows,grassland,meat,0.19401390000000004
ZWE,cows,grassland,meat,0.19681275
