iso3c,animal,system,product,leach_n_rate
IRL,chickens,industrial,meat,0.0025011
IRN,chickens,industrial,meat,0.0032157000000000006
IRQ,chickens,industrial,meat,0.0027988499999999994
ISL,chickens,industrial,meat,0.0024404672727272726
ISR,chickens,industrial,meat,0.0032157
ITA,chickens,industrial,meat,0.0019056
JAM,chickens,industrial,meat,0.00422805
JEY,chickens,industrial,meat,0.00244552
JOR,chickens,industrial,meat,0.0042280500000000006
JPN,chickens,industrial,meat,0.00291795
KAZ,chickens,industrial,meat,0.00315615
KEN,chickens,industrial,meat,0.0029775
KGZ,chickens,industrial,meat,0.0036921000000000002
KHM,chickens,industrial,meat,0.0030966
KIR,chickens,industrial,meat,0.0012654375
KNA,chickens,industrial,meat,0.002934964285714286
KOR,chickens,industrial,meat,0.0033348
KWT,chickens,industrial,meat,0.00232245
LAO,chickens,industrial,meat,0.00303705
LBN,chickens,industrial,meat,0.0042876
LBR,chickens,industrial,meat,0.0030966000000000006
LBY,chickens,industrial,meat,0.0026201999999999996
LCA,chickens,industrial,meat,0.0016078500000000003
LIE,chickens,industrial,meat,0.0020133571428571427
LKA,chickens,industrial,meat,0.0034539
LSO,chickens,industrial,meat,0.0027988500000000003
LTU,chickens,industrial,meat,0.0025408
LUX,chickens,industrial,meat,0.0021041000000000002
LVA,chickens,industrial,meat,0.0024614000000000003
MAC,chickens,industrial,meat,0.0034658100000000006
MAF,chickens,industrial,meat,0.0031342105263157897
MAR,chickens,industrial,meat,0.0034539
MCO,chickens,industrial,meat,0.0020133571428571427
MDA,chickens,industrial,meat,0.0031363000000000003
MDG,chickens,industrial,meat,0.00279885
MDV,chickens,industrial,meat,0.00355066875
MEX,chickens,industrial,meat,0.0032157
MHL,chickens,industrial,meat,0.0012654375
MKD,chickens,industrial,meat,0.002382
MLI,chickens,industrial,meat,0.00327525
MLT,chickens,industrial,meat,0.0019056
MMR,chickens,industrial,meat,0.003275250000000001
MNE,chickens,industrial,meat,0.0022232000000000003
MNG,chickens,industrial,meat,0.00398985
MNP,chickens,industrial,meat,0.0012654375
MOZ,chickens,industrial,meat,0.00315615
MRT,chickens,industrial,meat,0.002382
MSR,chickens,industrial,meat,0.002934964285714285
MTQ,chickens,industrial,meat,0.00315615
MUS,chickens,industrial,meat,0.0028544299999999994
MWI,chickens,industrial,meat,0.002382
MYS,chickens,industrial,meat,0.0039898500000000005
MYT,chickens,industrial,meat,0.0028544300000000007
NAM,chickens,industrial,meat,0.00279885
NCL,chickens,industrial,meat,7.3445e-4
NER,chickens,industrial,meat,0.0038112000000000003
NFK,chickens,industrial,meat,0.0013795749999999999
NGA,chickens,industrial,meat,0.00303705
NIC,chickens,industrial,meat,0.0030966
NIU,chickens,industrial,meat,0.0012654374999999999
NLD,chickens,industrial,meat,0.0018659000000000002
NOR,chickens,industrial,meat,0.0026202
NPL,chickens,industrial,meat,0.0025011
NRU,chickens,industrial,meat,0.0012654375
NZL,chickens,industrial,meat,0.0013895000000000001
OMN,chickens,industrial,meat,0.0022629
PAK,chickens,industrial,meat,0.0032157
PAN,chickens,industrial,meat,0.0032752500000000004
PCN,chickens,industrial,meat,0.0012654374999999999
PER,chickens,industrial,meat,0.0033348
PHL,chickens,industrial,meat,0.003692100000000001
PLW,chickens,industrial,meat,0.0012654375
PNG,chickens,industrial,meat,0.0015483
POL,chickens,industrial,meat,0.0018262
PRI,chickens,industrial,meat,0.004108949999999999
PRK,chickens,industrial,meat,0.00375165
PRT,chickens,industrial,meat,0.0018262
PRY,chickens,industrial,meat,0.0040494
PSE,chickens,industrial,meat,0.0060741
PYF,chickens,industrial,meat,0.0012654374999999999
QAT,chickens,industrial,meat,6.5505e-4
REU,chickens,industrial,meat,0.00285443
ROU,chickens,industrial,meat,0.0024614000000000003
RUS,chickens,industrial,meat,0.0023026
RWA,chickens,industrial,meat,0.0027393
SAU,chickens,industrial,meat,0.0027988500000000003
SDN,chickens,industrial,meat,0.00343008
SEN,chickens,industrial,meat,0.00267975
SGP,chickens,industrial,meat,0.0038290650000000004
SHN,chickens,industrial,meat,0.0031521799999999992
SJM,chickens,industrial,meat,0.0024404672727272726
SLB,chickens,industrial,meat,7.7415e-4
SLE,chickens,industrial,meat,0.0026797500000000003
SLV,chickens,industrial,meat,0.0030966
SMR,chickens,industrial,meat,0.0021636500000000005
SOM,chickens,industrial,meat,0.002382
SPM,chickens,industrial,meat,0.00168725
SRB,chickens,industrial,meat,0.0025805
SSD,chickens,industrial,meat,0.00285443
STP,chickens,industrial,meat,0.0044066999999999995
SUR,chickens,industrial,meat,0.00303705
SVK,chickens,industrial,meat,0.0020247
SVN,chickens,industrial,meat,0.0016277
SWE,chickens,industrial,meat,0.0023025999999999997
SWZ,chickens,industrial,meat,0.002382
SXM,chickens,industrial,meat,0.0031342105263157897
SYC,chickens,industrial,meat,0.00160785
SYR,chickens,industrial,meat,0.0030965999999999997
TCA,chickens,industrial,meat,0.0031342105263157897
TCD,chickens,industrial,meat,0.0033347999999999997
TGO,chickens,industrial,meat,0.0024415500000000002
THA,chickens,industrial,meat,0.0033943499999999995
TJK,chickens,industrial,meat,0.0053595000000000005
TKL,chickens,industrial,meat,0.0012654374999999999
TKM,chickens,industrial,meat,0.0036325499999999996
TLS,chickens,industrial,meat,0.0041684999999999995
TON,chickens,industrial,meat,0.0012654375
TTO,chickens,industrial,meat,0.0029349642857142855
TUN,chickens,industrial,meat,0.00470445
TUR,chickens,industrial,meat,0.0032752500000000004
TUV,chickens,industrial,meat,0.0012654374999999999
TWN,chickens,industrial,meat,0.00346581
TZA,chickens,industrial,meat,0.0029775
UGA,chickens,industrial,meat,0.0029774999999999997
UKR,chickens,industrial,meat,0.0025805
URY,chickens,industrial,meat,0.0032156999999999997
USA,chickens,industrial,meat,0.0029378000000000004
UZB,chickens,industrial,meat,0.0040494
VCT,chickens,industrial,meat,0.0034539
VEN,chickens,industrial,meat,0.003275250000000001
VGB,chickens,industrial,meat,0.0031342105263157897
VIR,chickens,industrial,meat,0.0031342105263157897
VNM,chickens,industrial,meat,0.0032157000000000006
VUT,chickens,industrial,meat,0.0015483000000000003
WLF,chickens,industrial,meat,0.0012654375
WSM,chickens,industrial,meat,0.0012654374999999999
XKO,chickens,industrial,meat,0.00216365
XMI,chickens,industrial,meat,0.00343008
YEM,chickens,industrial,meat,0.0029775
ZAF,chickens,industrial,meat,0.00267975
ZMB,chickens,industrial,meat,0.0030370500000000008
ZWE,chickens,industrial,meat,0.00327525
