iso3c,animal,system,product,leach_n_rate
SSD,sheep,grassland,milk,0.016946228571428572
STP,sheep,grassland,milk,0.020455425000000003
SUR,sheep,grassland,milk,0.0264402
SVK,sheep,grassland,milk,0.0167137
SVN,sheep,grassland,milk,0.018659000000000002
SWE,sheep,grassland,milk,0.018237187499999998
SWZ,sheep,grassland,milk,0.017975140349544075
SXM,sheep,grassland,milk,0.026007109090909093
SYC,sheep,grassland,milk,0.016946228571428572
SYR,sheep,grassland,milk,0.022271700000000002
TCA,sheep,grassland,milk,0.026007109090909093
TCD,sheep,grassland,milk,0.0203661
TGO,sheep,grassland,milk,0.017933057142857145
THA,sheep,grassland,milk,0.01653108
TJK,sheep,grassland,milk,0.026767725000000003
TKL,sheep,grassland,milk,0.02146122368834995
TKM,sheep,grassland,milk,0.026767725000000003
TLS,sheep,grassland,milk,0.01653108
TON,sheep,grassland,milk,0.02146122368834995
TTO,sheep,grassland,milk,0.026007109090909093
TUN,sheep,grassland,milk,0.016912199999999995
TUR,sheep,grassland,milk,0.02387955
TUV,sheep,grassland,milk,0.02146122368834995
TWN,sheep,grassland,milk,0.02332375
TZA,sheep,grassland,milk,0.016946228571428572
UGA,sheep,grassland,milk,0.016946228571428572
UKR,sheep,grassland,milk,0.0180238
URY,sheep,grassland,milk,0.0264402
USA,sheep,grassland,milk,0.026007109090909093
UZB,sheep,grassland,milk,0.026767725000000003
VCT,sheep,grassland,milk,0.026007109090909093
VEN,sheep,grassland,milk,0.0264402
VGB,sheep,grassland,milk,0.026007109090909093
VIR,sheep,grassland,milk,0.026007109090909093
VNM,sheep,grassland,milk,0.01661445
VUT,sheep,grassland,milk,0.02146122368834995
WLF,sheep,grassland,milk,0.02146122368834995
WSM,sheep,grassland,milk,0.02146122368834995
XKO,sheep,grassland,milk,0.01939803076923077
XMI,sheep,grassland,milk,0.017158907142857144
YEM,sheep,grassland,milk,0.022986299999999998
ZAF,sheep,grassland,milk,0.017975140349544075
ZMB,sheep,grassland,milk,0.016946228571428572
ZWE,sheep,grassland,milk,0.016946228571428572
