iso3c,animal,system,product,leach_n_rate
ABW,buffaloes,mixed,meat,0.30268588295454546
AFG,buffaloes,mixed,meat,0.23459297142857144
AGO,buffaloes,mixed,meat,0.1954431
AIA,buffaloes,mixed,meat,0.30268588295454546
ALA,buffaloes,mixed,meat,0.16757425257164835
ALB,buffaloes,mixed,meat,0.16781173127500001
AND,buffaloes,mixed,meat,0.16781173127500001
ARE,buffaloes,mixed,meat,0.26915323928571433
ARG,buffaloes,mixed,meat,0.32198685000000005
ARM,buffaloes,mixed,meat,0.26578653750000003
ASM,buffaloes,mixed,meat,0.08621900681408454
ATG,buffaloes,mixed,meat,0.30268588295454546
AUS,buffaloes,mixed,meat,0.08621900681408455
AUT,buffaloes,mixed,meat,0.15264012662307694
AZE,buffaloes,mixed,meat,0.28935345
BDI,buffaloes,mixed,meat,0.1954431
BEL,buffaloes,mixed,meat,0.15264012662307694
BEN,buffaloes,mixed,meat,0.1954431
BES,buffaloes,mixed,meat,0.30268588295454546
BFA,buffaloes,mixed,meat,0.1954431
BGD,buffaloes,mixed,meat,0.19318019999999997
BGR,buffaloes,mixed,meat,0.180635
BHR,buffaloes,mixed,meat,0.26915323928571433
BHS,buffaloes,mixed,meat,0.30268588295454546
BIH,buffaloes,mixed,meat,0.16781173127500001
BLM,buffaloes,mixed,meat,0.30268588295454546
BLR,buffaloes,mixed,meat,0.180635
BLZ,buffaloes,mixed,meat,0.27732435
BMU,buffaloes,mixed,meat,0.22777378750000002
BOL,buffaloes,mixed,meat,0.3171781875
BRA,buffaloes,mixed,meat,0.31412625000000005
BRB,buffaloes,mixed,meat,0.30268588295454546
BRN,buffaloes,mixed,meat,0.1825406
BTN,buffaloes,mixed,meat,0.21996635714285714
BWA,buffaloes,mixed,meat,0.19544310000000004
CAF,buffaloes,mixed,meat,0.1954431
CAN,buffaloes,mixed,meat,0.224890575
CCK,buffaloes,mixed,meat,0.08621900681408455
CHE,buffaloes,mixed,meat,0.15264012662307694
CHL,buffaloes,mixed,meat,0.31717818750000004
