iso3c,animal,system,product,leach_n_rate
ABW,pigs,backyard,meat,0.17182556999999998
AFG,pigs,backyard,meat,0.161471016
AGO,pigs,backyard,meat,0.08596638
AIA,pigs,backyard,meat,0.17182556999999998
ALA,pigs,backyard,meat,0.06012168000000001
ALB,pigs,backyard,meat,0.059899360000000006
AND,pigs,backyard,meat,0.05877909818181819
ARE,pigs,backyard,meat,0.1765806375
ARG,pigs,backyard,meat,0.26851095
ARM,pigs,backyard,meat,0.13859666999999998
ASM,pigs,backyard,meat,0.16520786357142858
ATG,pigs,backyard,meat,0.21888198
AUS,pigs,backyard,meat,0.0875385
AUT,pigs,backyard,meat,0.06618784000000001
AZE,pigs,backyard,meat,0.1672164
BDI,pigs,backyard,meat,0.06442118999999999
BEL,pigs,backyard,meat,0.04227256000000001
BEN,pigs,backyard,meat,0.12916395
BES,pigs,backyard,meat,0.17182556999999998
BFA,pigs,backyard,meat,0.08135721
BGD,pigs,backyard,meat,0.12980708999999999
BGR,pigs,backyard,meat,0.07681950000000001
BHR,pigs,backyard,meat,0.1765806375
BHS,pigs,backyard,meat,0.22842188999999996
BIH,pigs,backyard,meat,0.052435760000000005
BLM,pigs,backyard,meat,0.17182556999999998
BLR,pigs,backyard,meat,0.07745470000000002
BLZ,pigs,backyard,meat,0.15403203
BMU,pigs,backyard,meat,0.03769912
BOL,pigs,backyard,meat,0.22177610999999997
BRA,pigs,backyard,meat,0.17943605999999998
BRB,pigs,backyard,meat,0.08446572
BRN,pigs,backyard,meat,0.23249511
BTN,pigs,backyard,meat,0.13516658999999998
BWA,pigs,backyard,meat,0.09550629
CAF,pigs,backyard,meat,0.11244231
CAN,pigs,backyard,meat,0.04141504
CCK,pigs,backyard,meat,0.08771715000000001
CHE,pigs,backyard,meat,0.06034400000000001
CHL,pigs,backyard,meat,0.23078007
CHN,pigs,backyard,meat,0.15510393
CIV,pigs,backyard,meat,0.13698881999999998
CMR,pigs,backyard,meat,0.09582785999999997
COD,pigs,backyard,meat,0.06484994999999999
COG,pigs,backyard,meat,0.08543043
COK,pigs,backyard,meat,0.13706028
COL,pigs,backyard,meat,0.15392483999999998
COM,pigs,backyard,meat,0.0818217
CPV,pigs,backyard,meat,0.15285294
CRI,pigs,backyard,meat,0.16571573999999997
CUB,pigs,backyard,meat,0.13452345
CUW,pigs,backyard,meat,0.17182556999999998
CXR,pigs,backyard,meat,0.08771715000000001
CYM,pigs,backyard,meat,0.20955645
CYP,pigs,backyard,meat,0.20408975999999995
CZE,pigs,backyard,meat,0.07515210000000001
DEU,pigs,backyard,meat,0.06583848000000002
DJI,pigs,backyard,meat,0.0818217
DMA,pigs,backyard,meat,0.25071741
DNK,pigs,backyard,meat,0.06412344000000002
DOM,pigs,backyard,meat,0.17547003000000003
DZA,pigs,backyard,meat,0.13463064
ECU,pigs,backyard,meat,0.18115109999999998
EGY,pigs,backyard,meat,0.08757423
ERI,pigs,backyard,meat,0.08182169999999998
ESH,pigs,backyard,meat,0.1274221125
ESP,pigs,backyard,meat,0.05596112
EST,pigs,backyard,meat,0.06069336
ETH,pigs,backyard,meat,0.08103564
FIN,pigs,backyard,meat,0.06037576000000001
FJI,pigs,backyard,meat,0.18000774
FLK,pigs,backyard,meat,0.21909636000000002
FRA,pigs,backyard,meat,0.04662368000000001
FRO,pigs,backyard,meat,0.06012168000000001
FSM,pigs,backyard,meat,0.13091472000000004
GAB,pigs,backyard,meat,0.06656498999999999
GBR,pigs,backyard,meat,0.05948648000000001
GEO,pigs,backyard,meat,0.15381764999999997
GGY,pigs,backyard,meat,0.06012168000000001
GHA,pigs,backyard,meat,0.10986975
GIB,pigs,backyard,meat,0.05877909818181819
GIN,pigs,backyard,meat,0.16089218999999996
GLP,pigs,backyard,meat,0.12702015
GMB,pigs,backyard,meat,0.09186182999999998
GNB,pigs,backyard,meat,0.15574707
GNQ,pigs,backyard,meat,0.13066461000000001
GRC,pigs,backyard,meat,0.060375760000000014
GRD,pigs,backyard,meat,0.26433054
GRL,pigs,backyard,meat,0.03769912
GTM,pigs,backyard,meat,0.15081633
GUF,pigs,backyard,meat,0.13527377999999998
GUM,pigs,backyard,meat,0.13234392
GUY,pigs,backyard,meat,0.15949871999999998
HKG,pigs,backyard,meat,0.16314318
HND,pigs,backyard,meat,0.17279028000000002
HRV,pigs,backyard,meat,0.05824784
HTI,pigs,backyard,meat,0.14331302999999998
HUN,pigs,backyard,meat,0.06494920000000001
IDN,pigs,backyard,meat,0.19176290999999998
IMN,pigs,backyard,meat,0.06012168000000001
IND,pigs,backyard,meat,0.33035958
IOT,pigs,backyard,meat,0.0818217
