iso3c,animal,system,product,leach_n_rate
COL,goats,mixed,milk,0.020520930000000003
COM,goats,mixed,milk,0.016189263
CPV,goats,mixed,milk,0.014779565625000001
CRI,goats,mixed,milk,0.0173886
CUB,goats,mixed,milk,0.0171504
CUW,goats,mixed,milk,0.020127900000000004
CXR,goats,mixed,milk,0.00871415
CYM,goats,mixed,milk,0.020127900000000004
CYP,goats,mixed,milk,0.0217953
CZE,goats,mixed,milk,0.029179500000000004
DEU,goats,mixed,milk,0.0238994
DJI,goats,mixed,milk,0.016189263
DMA,goats,mixed,milk,0.020127900000000004
DNK,goats,mixed,milk,0.023376683333333335
DOM,goats,mixed,milk,0.020127900000000004
DZA,goats,mixed,milk,0.014411100000000001
ECU,goats,mixed,milk,0.0194133
EGY,goats,mixed,milk,0.01006395
ERI,goats,mixed,milk,0.015840299999999998
ESH,goats,mixed,milk,0.013924774999999999
ESP,goats,mixed,milk,0.026996000000000003
EST,goats,mixed,milk,0.02382
ETH,goats,mixed,milk,0.01578075
FIN,goats,mixed,milk,0.02441153
FJI,goats,mixed,milk,0.00871415
FLK,goats,mixed,milk,0.020520930000000003
FRA,goats,mixed,milk,0.0300529
FRO,goats,mixed,milk,0.023376683333333335
FSM,goats,mixed,milk,0.00871415
GAB,goats,mixed,milk,0.01720995
GBR,goats,mixed,milk,0.02441153
GEO,goats,mixed,milk,0.01899645
GGY,goats,mixed,milk,0.02441153
GHA,goats,mixed,milk,0.016238540625000002
GIB,goats,mixed,milk,0.021471083333333335
GIN,goats,mixed,milk,0.01589985
GLP,goats,mixed,milk,0.020127900000000004
GMB,goats,mixed,milk,0.016238540625000002
GNB,goats,mixed,milk,0.012505500000000001
GNQ,goats,mixed,milk,0.01720995
GRC,goats,mixed,milk,0.01985
GRD,goats,mixed,milk,0.020127900000000004
GRL,goats,mixed,milk,0.024653700000000004
GTM,goats,mixed,milk,0.01923465
GUF,goats,mixed,milk,0.020520930000000003
GUM,goats,mixed,milk,0.00871415
GUY,goats,mixed,milk,0.020520930000000003
HKG,goats,mixed,milk,0.0179096625
HND,goats,mixed,milk,0.01875825
HRV,goats,mixed,milk,0.022668700000000003
HTI,goats,mixed,milk,0.0148875
HUN,goats,mixed,milk,0.0179444
IDN,goats,mixed,milk,0.025189650000000008
IMN,goats,mixed,milk,0.023376683333333332
IND,goats,mixed,milk,0.032276099999999995
IOT,goats,mixed,milk,0.016189263
IRL,goats,mixed,milk,0.02441153
IRN,goats,mixed,milk,0.020068350000000002
IRQ,goats,mixed,milk,0.01971105
ISL,goats,mixed,milk,0.02441153
ISR,goats,mixed,milk,0.022569449999999998
ITA,goats,mixed,milk,0.018103199999999996
JAM,goats,mixed,milk,0.026440200000000007
JEY,goats,mixed,milk,0.023376683333333335
JOR,goats,mixed,milk,0.018817800000000003
JPN,goats,mixed,milk,0.016554899999999997
KAZ,goats,mixed,milk,0.01852005
KEN,goats,mixed,milk,0.02114025
KGZ,goats,mixed,milk,0.017984100000000006
KHM,goats,mixed,milk,0.018299714999999998
KIR,goats,mixed,milk,0.00871415
KNA,goats,mixed,milk,0.020127900000000004
KOR,goats,mixed,milk,0.016138049999999998
KWT,goats,mixed,milk,0.0204852
LAO,goats,mixed,milk,0.02144246625
LBN,goats,mixed,milk,0.022331249999999997
LBR,goats,mixed,milk,0.016238540625000002
LBY,goats,mixed,milk,0.01399425
LCA,goats,mixed,milk,0.020127900000000004
LIE,goats,mixed,milk,0.022078871428571428
LKA,goats,mixed,milk,0.0209616
LSO,goats,mixed,milk,0.02137845
LTU,goats,mixed,milk,0.0264005
LUX,goats,mixed,milk,0.0173886
LVA,goats,mixed,milk,0.026241700000000007
MAC,goats,mixed,milk,0.0179096625
MAF,goats,mixed,milk,0.020127900000000004
MAR,goats,mixed,milk,0.011016750000000002
MCO,goats,mixed,milk,0.022078871428571428
MDA,goats,mixed,milk,0.017825300000000002
MDG,goats,mixed,milk,0.016189263
MDV,goats,mixed,milk,0.020927571428571427
MEX,goats,mixed,milk,0.019651500000000002
MHL,goats,mixed,milk,0.00871415
MKD,goats,mixed,milk,0.0210807
MLI,goats,mixed,milk,0.015661650000000003
MLT,goats,mixed,milk,0.026599000000000005
MMR,goats,mixed,milk,0.020902050000000002
MNE,goats,mixed,milk,0.021471083333333335
MNG,goats,mixed,milk,0.023998650000000003
MNP,goats,mixed,milk,0.00871415
MOZ,goats,mixed,milk,0.020485200000000002
MRT,goats,mixed,milk,0.0183414
MSR,goats,mixed,milk,0.020127900000000004
MTQ,goats,mixed,milk,0.020127900000000004
MUS,goats,mixed,milk,0.016189263
MWI,goats,mixed,milk,0.01482795
MYS,goats,mixed,milk,0.02144246625
MYT,goats,mixed,milk,0.016189263
NAM,goats,mixed,milk,0.02137845
NCL,goats,mixed,milk,0.00871415
NER,goats,mixed,milk,0.015780750000000003
NFK,goats,mixed,milk,0.00871415
NGA,goats,mixed,milk,0.016238540625000002
NIC,goats,mixed,milk,0.01875825
NIU,goats,mixed,milk,0.00871415
NLD,goats,mixed,milk,0.0145302
NOR,goats,mixed,milk,0.027393000000000004
NPL,goats,mixed,milk,0.01589985
NRU,goats,mixed,milk,0.00871415
NZL,goats,mixed,milk,0.00871415
OMN,goats,mixed,milk,0.023522249999999998
PAK,goats,mixed,milk,0.01613805
PAN,goats,mixed,milk,0.01875825
PCN,goats,mixed,milk,0.00871415
PER,goats,mixed,milk,0.020782950000000005
PHL,goats,mixed,milk,0.02144246625
PLW,goats,mixed,milk,0.00871415
PNG,goats,mixed,milk,0.00871415
POL,goats,mixed,milk,0.0212792
PRI,goats,mixed,milk,0.019591950000000004
PRK,goats,mixed,milk,0.0179096625
PRT,goats,mixed,milk,0.021080699999999997
PRY,goats,mixed,milk,0.020520930000000003
PSE,goats,mixed,milk,0.0434715
PYF,goats,mixed,milk,0.00871415
QAT,goats,mixed,milk,0.0220335
REU,goats,mixed,milk,0.016173780000000002
ROU,goats,mixed,milk,0.021962922222222223
RUS,goats,mixed,milk,0.0192942
RWA,goats,mixed,milk,0.0134583
SAU,goats,mixed,milk,0.019889699999999996
SDN,goats,mixed,milk,0.012702345833333333
SEN,goats,mixed,milk,0.01208865
SGP,goats,mixed,milk,0.02144246625
SHN,goats,mixed,milk,0.016238540625000002
SJM,goats,mixed,milk,0.023376683333333335
SLB,goats,mixed,milk,0.00871415
SLE,goats,mixed,milk,0.016238540625000002
SLV,goats,mixed,milk,0.01875825
SMR,goats,mixed,milk,0.0210807
SOM,goats,mixed,milk,0.013339200000000002
SPM,goats,mixed,milk,0.024653700000000004
SRB,goats,mixed,milk,0.0187384
SSD,goats,mixed,milk,0.016189263
STP,goats,mixed,milk,0.01720995
SUR,goats,mixed,milk,0.020520930000000003
SVK,goats,mixed,milk,0.019969100000000004
SVN,goats,mixed,milk,0.0201676
SWE,goats,mixed,milk,0.023376683333333335
SWZ,goats,mixed,milk,0.02137845
SXM,goats,mixed,milk,0.020127900000000004
SYC,goats,mixed,milk,0.016189263
SYR,goats,mixed,milk,0.01720995
TCA,goats,mixed,milk,0.020127900000000004
TCD,goats,mixed,milk,0.019115550000000002
TGO,goats,mixed,milk,0.016238540625000002
THA,goats,mixed,milk,0.02144246625
TJK,goats,mixed,milk,0.019532400000000002
TKL,goats,mixed,milk,0.00871415
TKM,goats,mixed,milk,0.018678850000000004
TLS,goats,mixed,milk,0.02137845
TON,goats,mixed,milk,0.00871415
TTO,goats,mixed,milk,0.020127900000000004
TUN,goats,mixed,milk,0.012803250000000002
TUR,goats,mixed,milk,0.02066385
TUV,goats,mixed,milk,0.00871415
TWN,goats,mixed,milk,0.0179096625
TZA,goats,mixed,milk,0.01828185
UGA,goats,mixed,milk,0.016189263
UKR,goats,mixed,milk,0.0243758
URY,goats,mixed,milk,0.020520930000000003
USA,goats,mixed,milk,0.024653700000000004
UZB,goats,mixed,milk,0.018678850000000004
VCT,goats,mixed,milk,0.020127900000000004
VEN,goats,mixed,milk,0.020520930000000003
VGB,goats,mixed,milk,0.020127900000000004
VIR,goats,mixed,milk,0.020127900000000004
VNM,goats,mixed,milk,0.02144246625
VUT,goats,mixed,milk,0.00871415
WLF,goats,mixed,milk,0.00871415
WSM,goats,mixed,milk,0.00871415
XKO,goats,mixed,milk,0.021471083333333335
XMI,goats,mixed,milk,0.012702345833333333
YEM,goats,mixed,milk,0.0182223
ZAF,goats,mixed,milk,0.02137845
ZMB,goats,mixed,milk,0.016189263
ZWE,goats,mixed,milk,0.016189263
