iso3c,animal,system,product,leach_n_rate
ABW,cows,grassland,milk,0.2025543625
AFG,cows,grassland,milk,0.21068790000000004
AGO,cows,grassland,milk,0.19192965
AIA,cows,grassland,milk,0.20177525000000002
ALA,cows,grassland,milk,0.24967771111111114
ALB,cows,grassland,milk,0.1686059
AND,cows,grassland,milk,0.18563058333333335
ARE,cows,grassland,milk,0.18311625
ARG,cows,grassland,milk,0.27857490000000007
ARM,cows,grassland,milk,0.26535480000000006
ASM,cows,grassland,milk,0.09247370625
ATG,cows,grassland,milk,0.20255436250000003
AUS,cows,grassland,milk,0.09575640000000002
AUT,cows,grassland,milk,0.24717220000000004
AZE,cows,grassland,milk,0.2789322000000001
BDI,cows,grassland,milk,0.15739065000000002
BEL,cows,grassland,milk,0.24201120000000004
BEN,cows,grassland,milk,0.19061955
BES,cows,grassland,milk,0.20177525000000002
BFA,cows,grassland,milk,0.20908005000000005
BGD,cows,grassland,milk,0.19038135
BGR,cows,grassland,milk,0.1923862
BHR,cows,grassland,milk,0.2373663
BHS,cows,grassland,milk,0.23010120000000006
BIH,cows,grassland,milk,0.16892349999999998
BLM,cows,grassland,milk,0.20177525000000002
BLR,cows,grassland,milk,0.1867885
BLZ,cows,grassland,milk,0.20812725
BMU,cows,grassland,milk,0.188029125
BOL,cows,grassland,milk,0.276312
BRA,cows,grassland,milk,0.2590425
BRB,cows,grassland,milk,0.2025543625
BRN,cows,grassland,milk,0.16411979999999998
BTN,cows,grassland,milk,0.1997307
BWA,cows,grassland,milk,0.15876030000000005
CAF,cows,grassland,milk,0.207234
CAN,cows,grassland,milk,0.20763099999999998
CCK,cows,grassland,milk,0.10247562500000001
CHE,cows,grassland,milk,0.251698
CHL,cows,grassland,milk,0.27369180000000004
CHN,cows,grassland,milk,0.23790225000000007
CIV,cows,grassland,milk,0.19979025000000003
CMR,cows,grassland,milk,0.18216345
COD,cows,grassland,milk,0.15637830000000003
COG,cows,grassland,milk,0.17275455
COK,cows,grassland,milk,0.09247370625
COL,cows,grassland,milk,0.2635683
COM,cows,grassland,milk,0.15453225
CPV,cows,grassland,milk,0.182866884375
CRI,cows,grassland,milk,0.2654143500000001
CUB,cows,grassland,milk,0.16453665
CUW,cows,grassland,milk,0.20177525000000002
CXR,cows,grassland,milk,0.10247562500000001
CYM,cows,grassland,milk,0.20177525000000002
CYP,cows,grassland,milk,0.22444395
CZE,cows,grassland,milk,0.22057320000000002
DEU,cows,grassland,milk,0.2652357
DJI,cows,grassland,milk,0.16626360000000004
DMA,cows,grassland,milk,0.23784269999999996
DNK,cows,grassland,milk,0.23871610000000004
DOM,cows,grassland,milk,0.19550265
DZA,cows,grassland,milk,0.13696500000000003
ECU,cows,grassland,milk,0.25689870000000004
EGY,cows,grassland,milk,0.147554975
ERI,cows,grassland,milk,0.16810965
ESH,cows,grassland,milk,0.10147320000000001
ESP,cows,grassland,milk,0.18901170000000003
EST,cows,grassland,milk,0.25455640000000007
ETH,cows,grassland,milk,0.18549824999999998
FIN,cows,grassland,milk,0.26730010000000004
FJI,cows,grassland,milk,0.08247178749999999
FLK,cows,grassland,milk,0.25660553076923076
FRA,cows,grassland,milk,0.2342697
FRO,cows,grassland,milk,0.24967771111111114
FSM,cows,grassland,milk,0.09247370625000001
GAB,cows,grassland,milk,0.1923465
