iso3c,animal,system,product,leach_n_rate
MNG,sheep,mixed,milk,0.02578515
MNP,sheep,mixed,milk,0.02128492151256659
MOZ,sheep,mixed,milk,0.0156021
MRT,sheep,mixed,milk,0.018460499999999998
MSR,sheep,mixed,milk,0.026007109090909093
MTQ,sheep,mixed,milk,0.026007109090909093
MUS,sheep,mixed,milk,0.0156021
MWI,sheep,mixed,milk,0.0179841
MYS,sheep,mixed,milk,0.0174283
MYT,sheep,mixed,milk,0.0061932
NAM,sheep,mixed,milk,0.017374572264437692
NCL,sheep,mixed,milk,0.02128492151256659
NER,sheep,mixed,milk,0.019472850000000003
NFK,sheep,mixed,milk,0.02128492151256659
NGA,sheep,mixed,milk,0.017933057142857145
NIC,sheep,mixed,milk,0.025249200000000003
NIU,sheep,mixed,milk,0.02128492151256659
NLD,sheep,mixed,milk,0.0220335
NOR,sheep,mixed,milk,0.0182371875
NPL,sheep,mixed,milk,0.0254874
NRU,sheep,mixed,milk,0.02128492151256659
NZL,sheep,mixed,milk,0.02128492151256659
OMN,sheep,mixed,milk,0.025606499999999997
PAK,sheep,mixed,milk,0.01971105
PAN,sheep,mixed,milk,0.025249200000000003
PCN,sheep,mixed,milk,0.02128492151256659
PER,sheep,mixed,milk,0.026440200000000004
PHL,sheep,mixed,milk,0.0174283
PLW,sheep,mixed,milk,0.02128492151256659
PNG,sheep,mixed,milk,0.02128492151256659
POL,sheep,mixed,milk,0.0168328
PRI,sheep,mixed,milk,0.026007109090909093
PRK,sheep,mixed,milk,0.023323750000000004
PRT,sheep,mixed,milk,0.019611800000000002
PRY,sheep,mixed,milk,0.026440200000000004
PSE,sheep,mixed,milk,0.04990290000000001
PYF,sheep,mixed,milk,0.02128492151256659
QAT,sheep,mixed,milk,0.02566605
REU,sheep,mixed,milk,0.0156021
ROU,sheep,mixed,milk,0.0179444
RUS,sheep,mixed,milk,0.0161579
RWA,sheep,mixed,milk,0.01327965
SAU,sheep,mixed,milk,0.023641350000000005
SDN,sheep,mixed,milk,0.016685909999999998
SEN,sheep,mixed,milk,0.019175100000000004
SGP,sheep,mixed,milk,0.021914400000000004
SHN,sheep,mixed,milk,0.017933057142857145
SJM,sheep,mixed,milk,0.018237187500000005
SLB,sheep,mixed,milk,0.02128492151256659
SLE,sheep,mixed,milk,0.017933057142857145
SLV,sheep,mixed,milk,0.025249200000000003
SMR,sheep,mixed,milk,0.0194927
SOM,sheep,mixed,milk,0.017448150000000006
SPM,sheep,mixed,milk,0.026007109090909093
SRB,sheep,mixed,milk,0.0189766
SSD,sheep,mixed,milk,0.0156021
STP,sheep,mixed,milk,0.020455425
SUR,sheep,mixed,milk,0.026440200000000004
SVK,sheep,mixed,milk,0.016713699999999998
SVN,sheep,mixed,milk,0.018659000000000002
SWE,sheep,mixed,milk,0.0182371875
SWZ,sheep,mixed,milk,0.017374572264437692
SXM,sheep,mixed,milk,0.026007109090909093
SYC,sheep,mixed,milk,0.0156021
SYR,sheep,mixed,milk,0.022271700000000002
TCA,sheep,mixed,milk,0.026007109090909093
TCD,sheep,mixed,milk,0.0203661
TGO,sheep,mixed,milk,0.017933057142857145
THA,sheep,mixed,milk,0.0174283
TJK,sheep,mixed,milk,0.026767725
TKL,sheep,mixed,milk,0.02128492151256659
TKM,sheep,mixed,milk,0.026767725
TLS,sheep,mixed,milk,0.0174283
TON,sheep,mixed,milk,0.02128492151256659
TTO,sheep,mixed,milk,0.026007109090909093
TUN,sheep,mixed,milk,0.0169122
TUR,sheep,mixed,milk,0.023879550000000003
TUV,sheep,mixed,milk,0.02128492151256659
TWN,sheep,mixed,milk,0.023323750000000004
TZA,sheep,mixed,milk,0.0156021
UGA,sheep,mixed,milk,0.0156021
UKR,sheep,mixed,milk,0.018023799999999996
URY,sheep,mixed,milk,0.026440200000000004
USA,sheep,mixed,milk,0.026007109090909093
UZB,sheep,mixed,milk,0.026767725
VCT,sheep,mixed,milk,0.026007109090909093
VEN,sheep,mixed,milk,0.026440200000000004
VGB,sheep,mixed,milk,0.026007109090909093
VIR,sheep,mixed,milk,0.026007109090909093
VNM,sheep,mixed,milk,0.016614450000000003
VUT,sheep,mixed,milk,0.02128492151256659
WLF,sheep,mixed,milk,0.02128492151256659
WSM,sheep,mixed,milk,0.02128492151256659
XKO,sheep,mixed,milk,0.0194927
XMI,sheep,mixed,milk,0.01715890714285714
YEM,sheep,mixed,milk,0.022986299999999998
ZAF,sheep,mixed,milk,0.017374572264437692
ZMB,sheep,mixed,milk,0.0156021
ZWE,sheep,mixed,milk,0.0156021
