iso3c,animal,system,product,leach_mms_rate
NER,cows,mixed,meat,0.0013831976250000002
NFK,cows,mixed,meat,0.0013940221485475217
NGA,cows,mixed,meat,0.0012688616250000004
NIC,cows,mixed,meat,0.001795831485
NIU,cows,mixed,meat,0.0013940221485475217
NLD,cows,mixed,meat,0.0010479966300000001
NOR,cows,mixed,meat,9.647457300000002e-4
NPL,cows,mixed,meat,0.0010715427000000002
NRU,cows,mixed,meat,0.0013940221485475217
NZL,cows,mixed,meat,0.0013940221485475217
OMN,cows,mixed,meat,0.0013528271250000002
PAK,cows,mixed,meat,0.0012484062000000001
PAN,cows,mixed,meat,0.001422381525
PCN,cows,mixed,meat,0.0013940221485475217
PER,cows,mixed,meat,0.0014808298499999998
PHL,cows,mixed,meat,0.0011067367500000001
PLW,cows,mixed,meat,0.0013940221485475217
PNG,cows,mixed,meat,0.0013940221485475217
POL,cows,mixed,meat,0.0017490270948779115
PRI,cows,mixed,meat,0.0013812860699999997
PRK,cows,mixed,meat,0.0013166505000000001
PRT,cows,mixed,meat,4.2365815300000003e-4
PRY,cows,mixed,meat,0.00168451467
PSE,cows,mixed,meat,0.0027521032500000004
PYF,cows,mixed,meat,0.0013940221485475217
QAT,cows,mixed,meat,0.0014010626250000003
REU,cows,mixed,meat,0.0013665050156250003
ROU,cows,mixed,meat,0.00131143392
RUS,cows,mixed,meat,0.0012877774046000004
RWA,cows,mixed,meat,0.0012697548750000003
SAU,cows,mixed,meat,0.0018807378750000004
SDN,cows,mixed,meat,0.0010566403125000002
SEN,cows,mixed,meat,0.0014390257500000003
SGP,cows,mixed,meat,0.0012961057500000003
SHN,cows,mixed,meat,6.690442500000001e-4
SJM,cows,mixed,meat,0.0011859691277777782
SLB,cows,mixed,meat,0.0013940221485475217
SLE,cows,mixed,meat,0.0014542110000000006
SLV,cows,mixed,meat,0.0014327551349999999
SMR,cows,mixed,meat,0.0012910607070833332
SOM,cows,mixed,meat,0.0013952565
SPM,cows,mixed,meat,0.0012143485625000002
SRB,cows,mixed,meat,0.001091182687
SSD,cows,mixed,meat,0.0013665050156250003
STP,cows,mixed,meat,0.0011951685000000003
SUR,cows,mixed,meat,0.001463875965
SVK,cows,mixed,meat,0.001979561497
SVN,cows,mixed,meat,0.0012361490235
SWE,cows,mixed,meat,0.0012855157750000003
SWZ,cows,mixed,meat,0.0013863240000000002
SXM,cows,mixed,meat,0.0013528020104347825
SYC,cows,mixed,meat,0.0013665050156250003
SYR,cows,mixed,meat,0.0013876638750000003
TCA,cows,mixed,meat,0.0013571142287499998
TCD,cows,mixed,meat,0.0015051262500000004
TGO,cows,mixed,meat,0.0013890037500000005
THA,cows,mixed,meat,0.0010982508750000002
TJK,cows,mixed,meat,0.0020523788399999998
TKL,cows,mixed,meat,0.0013940221485475217
TKM,cows,mixed,meat,0.0020651463599999998
TLS,cows,mixed,meat,0.0014314331250000001
TON,cows,mixed,meat,0.0013940221485475217
TTO,cows,mixed,meat,0.0013571142287499998
TUN,cows,mixed,meat,0.0011531857500000002
TUR,cows,mixed,meat,0.001536836625
TUV,cows,mixed,meat,0.0013940221485475217
TWN,cows,mixed,meat,0.0016945696875000002
TZA,cows,mixed,meat,0.0016735038750000002
UGA,cows,mixed,meat,0.0016636781250000002
UKR,cows,mixed,meat,0.0014218552300400004
URY,cows,mixed,meat,0.00169728219
USA,cows,mixed,meat,0.001400923675
UZB,cows,mixed,meat,0.00212978193
VCT,cows,mixed,meat,0.001168627065
VEN,cows,mixed,meat,0.0017902456949999998
VGB,cows,mixed,meat,0.0013571142287499998
VIR,cows,mixed,meat,0.0013571142287499998
VNM,cows,mixed,meat,0.0012996787500000003
VUT,cows,mixed,meat,0.0013940221485475217
WLF,cows,mixed,meat,0.0013940221485475217
WSM,cows,mixed,meat,0.0013940221485475217
XKO,cows,mixed,meat,0.0010595205734940476
XMI,cows,mixed,meat,5.449199314285716e-4
YEM,cows,mixed,meat,0.0014086552500000003
ZAF,cows,mixed,meat,0.0018677857500000005
ZMB,cows,mixed,meat,0.0014551042500000001
ZWE,cows,mixed,meat,0.001476095625
