iso3c,animal,system,product,leach_mms_rate
NAM,chickens,industrial,meat,2.7988499999999998e-5
NCL,chickens,industrial,meat,7.3445e-6
NER,chickens,industrial,meat,3.8112000000000004e-5
NFK,chickens,industrial,meat,1.379575e-5
NGA,chickens,industrial,meat,3.03705e-5
NIC,chickens,industrial,meat,3.0966e-5
NIU,chickens,industrial,meat,1.2654374999999999e-5
NLD,chickens,industrial,meat,1.8659e-5
NOR,chickens,industrial,meat,2.6202e-5
NPL,chickens,industrial,meat,2.5010999999999998e-5
NRU,chickens,industrial,meat,1.2654374999999999e-5
NZL,chickens,industrial,meat,1.3895e-5
OMN,chickens,industrial,meat,2.2629e-5
PAK,chickens,industrial,meat,3.2157e-5
PAN,chickens,industrial,meat,3.27525e-5
PCN,chickens,industrial,meat,1.2654374999999999e-5
PER,chickens,industrial,meat,3.3348e-5
PHL,chickens,industrial,meat,3.6921e-5
PLW,chickens,industrial,meat,1.2654374999999999e-5
PNG,chickens,industrial,meat,1.5483e-5
POL,chickens,industrial,meat,1.8262e-5
PRI,chickens,industrial,meat,4.10895e-5
PRK,chickens,industrial,meat,3.75165e-5
PRT,chickens,industrial,meat,1.8262e-5
PRY,chickens,industrial,meat,4.0494e-5
PSE,chickens,industrial,meat,6.0741e-5
PYF,chickens,industrial,meat,1.2654374999999999e-5
QAT,chickens,industrial,meat,6.5505e-6
REU,chickens,industrial,meat,2.85443e-5
ROU,chickens,industrial,meat,2.4614e-5
RUS,chickens,industrial,meat,2.3026e-5
RWA,chickens,industrial,meat,2.7393e-5
SAU,chickens,industrial,meat,2.7988499999999998e-5
SDN,chickens,industrial,meat,3.4108916666666665e-5
SEN,chickens,industrial,meat,2.67975e-5
SGP,chickens,industrial,meat,3.829065e-5
SHN,chickens,industrial,meat,3.15218e-5
SJM,chickens,industrial,meat,2.44552e-5
SLB,chickens,industrial,meat,7.7415e-6
SLE,chickens,industrial,meat,2.67975e-5
SLV,chickens,industrial,meat,3.0966e-5
SMR,chickens,industrial,meat,2.1636500000000002e-5
SOM,chickens,industrial,meat,2.3820000000000002e-5
SPM,chickens,industrial,meat,1.6872499999999998e-5
SRB,chickens,industrial,meat,2.5804999999999998e-5
SSD,chickens,industrial,meat,2.85443e-5
STP,chickens,industrial,meat,4.4067e-5
SUR,chickens,industrial,meat,3.03705e-5
SVK,chickens,industrial,meat,2.0247e-5
SVN,chickens,industrial,meat,1.6277e-5
SWE,chickens,industrial,meat,2.3026e-5
SWZ,chickens,industrial,meat,2.3820000000000002e-5
SXM,chickens,industrial,meat,3.107040584415584e-5
SYC,chickens,industrial,meat,1.60785e-5
SYR,chickens,industrial,meat,3.0966e-5
TCA,chickens,industrial,meat,2.9349642857142857e-5
TCD,chickens,industrial,meat,3.3348e-5
TGO,chickens,industrial,meat,2.44155e-5
THA,chickens,industrial,meat,3.39435e-5
TJK,chickens,industrial,meat,5.3595e-5
TKL,chickens,industrial,meat,1.2654374999999999e-5
TKM,chickens,industrial,meat,3.6325499999999996e-5
TLS,chickens,industrial,meat,4.1685e-5
TON,chickens,industrial,meat,1.2654374999999999e-5
TTO,chickens,industrial,meat,2.9349642857142857e-5
TUN,chickens,industrial,meat,4.70445e-5
TUR,chickens,industrial,meat,3.27525e-5
TUV,chickens,industrial,meat,1.2654374999999999e-5
TWN,chickens,industrial,meat,3.46581e-5
TZA,chickens,industrial,meat,2.9775e-5
UGA,chickens,industrial,meat,2.9775e-5
UKR,chickens,industrial,meat,2.5804999999999998e-5
URY,chickens,industrial,meat,3.2157e-5
USA,chickens,industrial,meat,2.9378e-5
UZB,chickens,industrial,meat,4.0494e-5
VCT,chickens,industrial,meat,3.4539e-5
VEN,chickens,industrial,meat,3.27525e-5
VGB,chickens,industrial,meat,3.107040584415584e-5
VIR,chickens,industrial,meat,2.9349642857142857e-5
VNM,chickens,industrial,meat,3.2157e-5
VUT,chickens,industrial,meat,1.5483e-5
WLF,chickens,industrial,meat,1.2654374999999999e-5
WSM,chickens,industrial,meat,1.2654374999999999e-5
XKO,chickens,industrial,meat,2.16365e-5
XMI,chickens,industrial,meat,3.31495e-5
YEM,chickens,industrial,meat,2.9775e-5
ZAF,chickens,industrial,meat,2.67975e-5
ZMB,chickens,industrial,meat,3.03705e-5
ZWE,chickens,industrial,meat,3.27525e-5
