iso3c,animal,system,product,leach_mms_rate
FSM,goats,mixed,meat,9.049317342163009e-5
GAB,goats,mixed,meat,7.8606e-5
GBR,goats,mixed,meat,9.350673333333334e-6
GEO,goats,mixed,meat,9.498225e-5
GGY,goats,mixed,meat,9.350673333333336e-5
GHA,goats,mixed,meat,7.116225e-5
GIB,goats,mixed,meat,5.7236406153846157e-5
GIN,goats,mixed,meat,7.949925e-5
GLP,goats,mixed,meat,3.900525e-5
GMB,goats,mixed,meat,6.96735e-5
GNB,goats,mixed,meat,6.252750000000001e-5
GNQ,goats,mixed,meat,7.741499999999999e-5
GRC,goats,mixed,meat,5.7236406153846157e-5
GRD,goats,mixed,meat,8.736481249999999e-5
GRL,goats,mixed,meat,1.0731307000000001e-4
GTM,goats,mixed,meat,9.617324999999999e-5
GUF,goats,mixed,meat,1.018305e-4
GUM,goats,mixed,meat,9.049317342163009e-5
GUY,goats,mixed,meat,9.498225e-5
HKG,goats,mixed,meat,8.789579999999999e-5
HND,goats,mixed,meat,9.46845e-5
HRV,goats,mixed,meat,6.347236e-5
HTI,goats,mixed,meat,7.44375e-5
HUN,goats,mixed,meat,1.076664e-4
IDN,goats,mixed,meat,1.2594825e-4
IMN,goats,mixed,meat,9.350673333333334e-6
IND,goats,mixed,meat,1.613805e-4
IOT,goats,mixed,meat,8.08689e-5
IRL,goats,mixed,meat,8.115262775641027e-5
IRN,goats,mixed,meat,1.0034175e-4
IRQ,goats,mixed,meat,9.855525e-5
ISL,goats,mixed,meat,1.157145825e-4
ISR,goats,mixed,meat,1.1284725e-4
ITA,goats,mixed,meat,1.81032e-5
JAM,goats,mixed,meat,1.32201e-4
JEY,goats,mixed,meat,9.350673333333336e-5
JOR,goats,mixed,meat,9.4089e-5
JPN,goats,mixed,meat,8.27745e-5
KAZ,goats,mixed,meat,9.260024999999999e-5
KEN,goats,mixed,meat,1.0570124999999999e-4
KGZ,goats,mixed,meat,8.99205e-5
KHM,goats,mixed,meat,9.149857499999999e-5
KIR,goats,mixed,meat,9.049317342163009e-5
KNA,goats,mixed,meat,8.736481249999999e-5
KOR,goats,mixed,meat,8.069025e-5
KWT,goats,mixed,meat,1.02426e-4
LAO,goats,mixed,meat,1.018305e-4
LBN,goats,mixed,meat,1.1165625e-4
LBR,goats,mixed,meat,7.175775000000001e-5
LBY,goats,mixed,meat,6.997125e-5
LCA,goats,mixed,meat,7.3842e-5
LIE,goats,mixed,meat,1.0479609000000001e-4
LKA,goats,mixed,meat,1.04808e-4
LSO,goats,mixed,meat,9.6471e-5
LTU,goats,mixed,meat,1.0560200000000002e-4
LUX,goats,mixed,meat,6.95544e-5
LVA,goats,mixed,meat,1.4957769e-4
MAC,goats,mixed,meat,8.789579999999999e-5
MAF,goats,mixed,meat,8.687827173913043e-5
MAR,goats,mixed,meat,5.508375e-5
MCO,goats,mixed,meat,1.3480929e-4
MDA,goats,mixed,meat,8.91265e-5
MDG,goats,mixed,meat,9.289799999999999e-5
MDV,goats,mixed,meat,9.271190625e-5
MEX,goats,mixed,meat,9.82575e-5
MHL,goats,mixed,meat,9.049317342163009e-5
MKD,goats,mixed,meat,5.902596e-5
MLI,goats,mixed,meat,7.830825e-5
MLT,goats,mixed,meat,7.447720000000001e-5
MMR,goats,mixed,meat,1.0451024999999999e-4
MNE,goats,mixed,meat,5.246752e-5
MNG,goats,mixed,meat,1.1999325000000002e-4
MNP,goats,mixed,meat,9.049317342163009e-5
MOZ,goats,mixed,meat,1.02426e-4
MRT,goats,mixed,meat,9.170700000000001e-5
MSR,goats,mixed,meat,8.736481249999999e-5
MTQ,goats,mixed,meat,8.724075000000001e-5
MUS,goats,mixed,meat,8.086890000000001e-5
MWI,goats,mixed,meat,7.413975e-5
MYS,goats,mixed,meat,1.2535275e-4
MYT,goats,mixed,meat,8.086890000000001e-5
NAM,goats,mixed,meat,1.018305e-4
NCL,goats,mixed,meat,9.049317342163009e-5
NER,goats,mixed,meat,7.890375e-5
NFK,goats,mixed,meat,9.049317342163009e-5
NGA,goats,mixed,meat,6.1932e-5
NIC,goats,mixed,meat,9.4089e-5
NIU,goats,mixed,meat,9.049317342163009e-5
NLD,goats,mixed,meat,9.154026000000001e-5
NOR,goats,mixed,meat,1.0957200000000003e-4
NPL,goats,mixed,meat,7.949925e-5
NRU,goats,mixed,meat,9.049317342163009e-5
NZL,goats,mixed,meat,9.049317342163009e-5
OMN,goats,mixed,meat,1.1761125000000001e-4
PAK,goats,mixed,meat,8.069025e-5
PAN,goats,mixed,meat,9.230249999999999e-5
PCN,goats,mixed,meat,9.049317342163009e-5
PER,goats,mixed,meat,1.0391474999999999e-4
PHL,goats,mixed,meat,8.069025e-5
PLW,goats,mixed,meat,9.049317342163009e-5
PNG,goats,mixed,meat,9.049317342163009e-5
POL,goats,mixed,meat,1.915128e-4
PRI,goats,mixed,meat,9.795975e-5
PRK,goats,mixed,meat,8.128574999999999e-5
PRT,goats,mixed,meat,4.21614e-5
PRY,goats,mixed,meat,1.0063949999999999e-4
PSE,goats,mixed,meat,2.173575e-4
PYF,goats,mixed,meat,9.049317342163009e-5
QAT,goats,mixed,meat,1.101675e-4
REU,goats,mixed,meat,8.086890000000001e-5
ROU,goats,mixed,meat,1.352976e-5
RUS,goats,mixed,meat,1.5821244000000003e-4
RWA,goats,mixed,meat,6.72915e-5
SAU,goats,mixed,meat,9.944849999999998e-5
SDN,goats,mixed,meat,6.351172916666666e-5
SEN,goats,mixed,meat,6.044324999999999e-5
SGP,goats,mixed,meat,7.056675e-5
SHN,goats,mixed,meat,3.602775e-5
SJM,goats,mixed,meat,9.350673333333336e-5
SLB,goats,mixed,meat,9.049317342163009e-5
SLE,goats,mixed,meat,7.3842e-5
SLV,goats,mixed,meat,8.03925e-5
SMR,goats,mixed,meat,5.902596e-5
SOM,goats,mixed,meat,6.6696e-5
SPM,goats,mixed,meat,1.0731307000000001e-4
SRB,goats,mixed,meat,5.246752e-5
SSD,goats,mixed,meat,8.08689e-5
STP,goats,mixed,meat,2.828625e-5
SUR,goats,mixed,meat,9.676874999999999e-5
SVK,goats,mixed,meat,9.984550000000001e-5
SVN,goats,mixed,meat,1.0890504000000002e-4
SWE,goats,mixed,meat,9.350673333333336e-5
SWZ,goats,mixed,meat,1.0748775e-4
SXM,goats,mixed,meat,8.687827173913043e-5
SYC,goats,mixed,meat,8.086890000000001e-5
SYR,goats,mixed,meat,8.604975e-5
TCA,goats,mixed,meat,8.736481249999999e-5
TCD,goats,mixed,meat,9.557775000000001e-5
TGO,goats,mixed,meat,6.61005e-5
THA,goats,mixed,meat,5.0617499999999994e-5
TJK,goats,mixed,meat,9.7662e-5
TKL,goats,mixed,meat,9.049317342163009e-5
TKM,goats,mixed,meat,8.902725e-5
TLS,goats,mixed,meat,1.0689225e-4
TON,goats,mixed,meat,9.049317342163009e-5
TTO,goats,mixed,meat,8.736481249999999e-5
TUN,goats,mixed,meat,6.401625e-5
TUR,goats,mixed,meat,1.0331925e-4
TUV,goats,mixed,meat,9.049317342163009e-5
TWN,goats,mixed,meat,8.78958e-5
TZA,goats,mixed,meat,9.140925e-5
UGA,goats,mixed,meat,7.175775000000001e-5
UKR,goats,mixed,meat,1.2435628e-4
URY,goats,mixed,meat,1.04808e-4
USA,goats,mixed,meat,1.232685e-4
UZB,goats,mixed,meat,8.575199999999999e-5
VCT,goats,mixed,meat,4.8533249999999995e-5
VEN,goats,mixed,meat,1.054035e-4
VGB,goats,mixed,meat,8.736481249999999e-5
VIR,goats,mixed,meat,8.736481249999999e-5
VNM,goats,mixed,meat,9.438675e-5
VUT,goats,mixed,meat,9.049317342163009e-5
WLF,goats,mixed,meat,9.049317342163009e-5
WSM,goats,mixed,meat,9.049317342163009e-5
XKO,goats,mixed,meat,5.7236406153846157e-5
XMI,goats,mixed,meat,3.898937e-5
YEM,goats,mixed,meat,9.111150000000001e-5
ZAF,goats,mixed,meat,1.13145e-4
ZMB,goats,mixed,meat,9.200475e-5
ZWE,goats,mixed,meat,1.13145e-4
