iso3c,animal,system,product,leach_mms_rate
TUR,pigs,industrial,meat,0.00135754944
TUV,pigs,industrial,meat,0.00331214718
TWN,pigs,industrial,meat,0.0019229545714285715
TZA,pigs,industrial,meat,5.935944e-4
UGA,pigs,industrial,meat,4.2085176e-4
UKR,pigs,industrial,meat,7.860600000000001e-4
URY,pigs,industrial,meat,0.0017390505600000002
USA,pigs,industrial,meat,3.1519418e-4
UZB,pigs,industrial,meat,0.0028038402900000003
VCT,pigs,industrial,meat,0.0016372915200000002
VEN,pigs,industrial,meat,0.0016029907200000003
VGB,pigs,industrial,meat,0.0014589273600000001
VIR,pigs,industrial,meat,0.00144749376
VNM,pigs,industrial,meat,0.00151224843
VUT,pigs,industrial,meat,0.0037456414049999998
WLF,pigs,industrial,meat,0.002844188817857143
WSM,pigs,industrial,meat,0.00328701708
XKO,pigs,industrial,meat,6.285707687559524e-4
XMI,pigs,industrial,meat,8.593913587499998e-4
YEM,pigs,industrial,meat,0.00113011608
ZAF,pigs,industrial,meat,5.669160000000001e-4
ZMB,pigs,industrial,meat,5.7491952e-4
ZWE,pigs,industrial,meat,6.496190400000001e-4
