iso3c,animal,system,product,leach_mms_rate
ECU,sheep,grassland,meat,0
EGY,sheep,grassland,meat,0
ERI,sheep,grassland,meat,0
ESH,sheep,grassland,meat,0
ESP,sheep,grassland,meat,0
EST,sheep,grassland,meat,0
ETH,sheep,grassland,meat,0
FIN,sheep,grassland,meat,0
FJI,sheep,grassland,meat,0
FLK,sheep,grassland,meat,0
FRA,sheep,grassland,meat,0
FRO,sheep,grassland,meat,0
FSM,sheep,grassland,meat,0
GAB,sheep,grassland,meat,0
GBR,sheep,grassland,meat,0
GEO,sheep,grassland,meat,0
GGY,sheep,grassland,meat,0
GHA,sheep,grassland,meat,0
GIB,sheep,grassland,meat,0
GIN,sheep,grassland,meat,0
GLP,sheep,grassland,meat,0
GMB,sheep,grassland,meat,0
GNB,sheep,grassland,meat,0
GNQ,sheep,grassland,meat,0
GRC,sheep,grassland,meat,0
GRD,sheep,grassland,meat,0
GRL,sheep,grassland,meat,0
GTM,sheep,grassland,meat,0
GUF,sheep,grassland,meat,0
GUM,sheep,grassland,meat,0
GUY,sheep,grassland,meat,0
HKG,sheep,grassland,meat,0
HND,sheep,grassland,meat,0
HRV,sheep,grassland,meat,0
HTI,sheep,grassland,meat,0
HUN,sheep,grassland,meat,0
IDN,sheep,grassland,meat,0
IMN,sheep,grassland,meat,0
IND,sheep,grassland,meat,0
IOT,sheep,grassland,meat,0
IRL,sheep,grassland,meat,0
IRN,sheep,grassland,meat,0
IRQ,sheep,grassland,meat,0
ISL,sheep,grassland,meat,0
ISR,sheep,grassland,meat,0
ITA,sheep,grassland,meat,0
JAM,sheep,grassland,meat,0
JEY,sheep,grassland,meat,0
JOR,sheep,grassland,meat,0
JPN,sheep,grassland,meat,0
KAZ,sheep,grassland,meat,0
KEN,sheep,grassland,meat,0
KGZ,sheep,grassland,meat,0
KHM,sheep,grassland,meat,0
KIR,sheep,grassland,meat,0
KNA,sheep,grassland,meat,0
KOR,sheep,grassland,meat,0
KWT,sheep,grassland,meat,0
LAO,sheep,grassland,meat,0
LBN,sheep,grassland,meat,0
LBR,sheep,grassland,meat,0
LBY,sheep,grassland,meat,0
LCA,sheep,grassland,meat,0
LIE,sheep,grassland,meat,0
LKA,sheep,grassland,meat,0
LSO,sheep,grassland,meat,0
LTU,sheep,grassland,meat,0
LUX,sheep,grassland,meat,0
LVA,sheep,grassland,meat,0
MAC,sheep,grassland,meat,0
MAF,sheep,grassland,meat,0
MAR,sheep,grassland,meat,0
MCO,sheep,grassland,meat,0
MDA,sheep,grassland,meat,0
MDG,sheep,grassland,meat,0
MDV,sheep,grassland,meat,0
MEX,sheep,grassland,meat,0
MHL,sheep,grassland,meat,0
MKD,sheep,grassland,meat,0
MLI,sheep,grassland,meat,0
MLT,sheep,grassland,meat,0
MMR,sheep,grassland,meat,0
MNE,sheep,grassland,meat,0
MNG,sheep,grassland,meat,0
MNP,sheep,grassland,meat,0
MOZ,sheep,grassland,meat,0
MRT,sheep,grassland,meat,0
MSR,sheep,grassland,meat,0
MTQ,sheep,grassland,meat,0
MUS,sheep,grassland,meat,0
MWI,sheep,grassland,meat,0
MYS,sheep,grassland,meat,0
MYT,sheep,grassland,meat,0
NAM,sheep,grassland,meat,0
NCL,sheep,grassland,meat,0
NER,sheep,grassland,meat,0
NFK,sheep,grassland,meat,0
NGA,sheep,grassland,meat,0
NIC,sheep,grassland,meat,0
NIU,sheep,grassland,meat,0
NLD,sheep,grassland,meat,0
NOR,sheep,grassland,meat,0
NPL,sheep,grassland,meat,0
NRU,sheep,grassland,meat,0
NZL,sheep,grassland,meat,0
OMN,sheep,grassland,meat,0
PAK,sheep,grassland,meat,0
PAN,sheep,grassland,meat,0
PCN,sheep,grassland,meat,0
PER,sheep,grassland,meat,0
PHL,sheep,grassland,meat,0
PLW,sheep,grassland,meat,0
PNG,sheep,grassland,meat,0
POL,sheep,grassland,meat,0
PRI,sheep,grassland,meat,0
PRK,sheep,grassland,meat,0
PRT,sheep,grassland,meat,0
PRY,sheep,grassland,meat,0
PSE,sheep,grassland,meat,0
PYF,sheep,grassland,meat,0
QAT,sheep,grassland,meat,0
REU,sheep,grassland,meat,0
ROU,sheep,grassland,meat,0
RUS,sheep,grassland,meat,0
RWA,sheep,grassland,meat,0
SAU,sheep,grassland,meat,0
SDN,sheep,grassland,meat,0
SEN,sheep,grassland,meat,0
SGP,sheep,grassland,meat,0
SHN,sheep,grassland,meat,0
SJM,sheep,grassland,meat,0
SLB,sheep,grassland,meat,0
SLE,sheep,grassland,meat,0
SLV,sheep,grassland,meat,0
SMR,sheep,grassland,meat,0
SOM,sheep,grassland,meat,0
SPM,sheep,grassland,meat,0
SRB,sheep,grassland,meat,0
SSD,sheep,grassland,meat,0
STP,sheep,grassland,meat,0
SUR,sheep,grassland,meat,0
SVK,sheep,grassland,meat,0
SVN,sheep,grassland,meat,0
SWE,sheep,grassland,meat,0
SWZ,sheep,grassland,meat,0
SXM,sheep,grassland,meat,0
SYC,sheep,grassland,meat,0
SYR,sheep,grassland,meat,0
TCA,sheep,grassland,meat,0
TCD,sheep,grassland,meat,0
TGO,sheep,grassland,meat,0
THA,sheep,grassland,meat,0
TJK,sheep,grassland,meat,0
TKL,sheep,grassland,meat,0
TKM,sheep,grassland,meat,0
TLS,sheep,grassland,meat,0
TON,sheep,grassland,meat,0
TTO,sheep,grassland,meat,0
TUN,sheep,grassland,meat,0
TUR,sheep,grassland,meat,0
TUV,sheep,grassland,meat,0
TWN,sheep,grassland,meat,0
TZA,sheep,grassland,meat,0
UGA,sheep,grassland,meat,0
UKR,sheep,grassland,meat,0
URY,sheep,grassland,meat,0
USA,sheep,grassland,meat,0
UZB,sheep,grassland,meat,0
VCT,sheep,grassland,meat,0
VEN,sheep,grassland,meat,0
VGB,sheep,grassland,meat,0
VIR,sheep,grassland,meat,0
VNM,sheep,grassland,meat,0
VUT,sheep,grassland,meat,0
WLF,sheep,grassland,meat,0
WSM,sheep,grassland,meat,0
XKO,sheep,grassland,meat,0
XMI,sheep,grassland,meat,0
YEM,sheep,grassland,meat,0
ZAF,sheep,grassland,meat,0
ZMB,sheep,grassland,meat,0
ZWE,sheep,grassland,meat,0
